Gene = Eif2a
index = 365
Annotated 5SS: [  266  5336 11788 13826 15319 15896 19248 19552 19796 23144 26862 29831
 30818]
Annotated 3SS: [ 5265 11712 13706 15218 15812 19173 19406 19678 22571 26747 29713 30751
 31299]
SMsplice 5SS: [  266 11873 13826 15319 15896 19248 19552 19796 26862 29831 30818]
SMsplice 3SS: [11712 13706 15218 15812 19173 19406 19678 26747 29713 30751 31299]
top_k =  1000
Partition function (log Z): 6.090979501597344

Sorted 5' Splice Sites (High to Low Probability):
Position 19796: 0.998994549174676
Position 29831: 0.9564514373229798
Position 15319: 0.9526486515608975
Position 26862: 0.9215765023654665
Position 19552: 0.8988415341857149
Position 266: 0.864757802622888
Position 13826: 0.8310695641469501
Position 30818: 0.7829672401182846
Position 19248: 0.682205309522584
Position 15896: 0.5053782021880552
Position 11873: 0.4586578539395653
Position 5336: 0.4567332867046161
Position 2824: 0.4444674295465572
Position 16150: 0.4237448946571408
Position 18533: 0.422686654629909
Position 23144: 0.4049354174299036
Position 11788: 0.40253524291095205
Position 27320: 0.36107789879994456
Position 29669: 0.2849222163242632
Position 503: 0.2526656511347108
Position 22866: 0.17022672318671922
Position 15557: 0.13499423820857062
Position 5507: 0.1159453182269975
Position 3075: 0.10946438890990191
Position 6047: 0.08298492371479195
Position 9450: 0.059709452440080364
Position 5384: 0.05480936224076961
Position 2138: 0.04172365208059283
Position 3442: 0.040449814749801666
Position 26666: 0.03880384683899787
Position 655: 0.03842620064064853
Position 5816: 0.03815320244880211
Position 31157: 0.030422236100733538
Position 6140: 0.028588390274416398
Position 29035: 0.02738097439174671
Position 23330: 0.027311486670738898
Position 302: 0.02461949240839133
Position 22787: 0.024219502494958516
Position 916: 0.0240431335000373
Position 3453: 0.01876043640381302
Position 2584: 0.018654601425026875
Position 9249: 0.016368851716675986
Position 30519: 0.016293521876655365
Position 912: 0.01588826922247071
Position 20175: 0.012563417130273315
Position 15521: 0.012330580729112157
Position 30995: 0.011949807392717584
Position 888: 0.009705611279485478
Position 14237: 0.009538978727651595
Position 30326: 0.00812026285731518
Position 182: 0.008117910744354149
Position 30031: 0.0077370446652263326
Position 617: 0.007717868280761665
Position 5903: 0.0071735273014764955
Position 6299: 0.006616883326948676
Position 6430: 0.006501368107801691
Position 19527: 0.005999616990688074
Position 18431: 0.005856319870889845
Position 18697: 0.00518738674160687
Position 30115: 0.004454809066161502
Position 6411: 0.004146446863284733
Position 1774: 0.004023044137188782
Position 8586: 0.0039661454622201345
Position 31200: 0.003582889170180679
Position 406: 0.00355774981941112
Position 17438: 0.0035091862571123627
Position 5731: 0.003140423736418058
Position 3968: 0.0029929234642899856
Position 1884: 0.0029323452227298444
Position 3473: 0.0027323629834200844
Position 15519: 0.002659781552913666
Position 29790: 0.0026059484284401704
Position 29913: 0.00253414225805145
Position 14364: 0.002509459351323666
Position 15479: 0.0023921130723135796
Position 27370: 0.0022541960932994905
Position 1665: 0.0020066074178848575
Position 8859: 0.001971734109582894
Position 15576: 0.001915394457082573
Position 28829: 0.0019022015338605075
Position 2819: 0.001838519263041094
Position 2877: 0.0016352600648044868
Position 27784: 0.0015629397412189865
Position 4184: 0.0015574464311401898
Position 20121: 0.0012008707703428149
Position 19561: 0.0011431904700229907
Position 83: 0.0010979329996292984
Position 214: 0.001085406843649055
