Gene = Lamtor2
index = 619
Annotated 5SS: [ 229  670 2329]
Annotated 3SS: [ 506 2238 3019]
SMsplice 5SS: [ 229 2329]
SMsplice 3SS: [2238 3019]
top_k =  1000
Partition function (log Z): -7.900934215903344

Sorted 5' Splice Sites (High to Low Probability):
Position 2329: 0.8547200381630051
Position 229: 0.5224825671445579
Position 2648: 0.4976052564767185
Position 670: 0.4235819081125681
Position 139: 0.1990293172192398
Position 125: 0.09195275244035236
Position 603: 0.07698925882284202
Position 295: 0.06975045896083677
Position 745: 0.04438212392300634
Position 682: 0.025597013272085738
Position 1265: 0.016682152029342756
Position 119: 0.013466116765803704
Position 1891: 0.011035277589504466
Position 320: 0.007170691721538966
Position 1324: 0.005458389187508734
Position 188: 0.005209132463115382
Position 39: 0.003925040887889649
Position 2043: 0.003248466423077998
Position 289: 0.0027929138454655935
Position 587: 0.0026711280218301983
Position 389: 0.0022191611534217127
Position 1762: 0.002174179278342258
Position 801: 0.0019876670989990132
Position 795: 0.0019665313048576054
Position 677: 0.0015375988938766086
Position 568: 0.0010299101695473223
Position 1234: 0.001016575101041154
Position 2010: 0.0009359403041713513
Position 145: 0.000879511248556318
Position 133: 0.0008190931865303253
Position 1213: 0.000805905711537409
Position 63: 0.0007458581891857526
Position 641: 0.0007293048476248588
Position 2302: 0.0006329298961472552
Position 129: 0.0005205245015593048
Position 2282: 0.0005125155203708658
Position 806: 0.0004405820026063837
Position 1173: 0.0004181582191835224
Position 233: 0.0003990029354873496
Position 1902: 0.0003598600651879121
Position 1410: 0.0003277280777768757
Position 2533: 0.0003169845553375527
Position 545: 0.0002880009916204615
Position 432: 0.00027450296416896275
Position 2333: 0.00017276261120972663
Position 818: 0.00014238607458061286
Position 2907: 0.0001401122423087619
Position 2673: 0.00012864997271798179
Position 1143: 0.00012066634844394816
Position 399: 6.820999210380445e-05
Position 2286: 5.491478218951931e-05
Position 282: 4.2100611024348916e-05
Position 26: 3.676657355679819e-05
Position 168: 3.344415277927675e-05
Position 401: 3.223541672109327e-05
Position 215: 1.8675881169613913e-05
Position 127: 1.7417894362607495e-05
Position 329: 1.3823907223494646e-05
Position 477: 9.438616992682148e-06
Position 481: 3.423665802876233e-06
Position 627: 1.5797108329131648e-07
Position 942: 1.0889657818381668e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2238: 0.8487023368627836
Position 3019: 0.79087939483193
Position 506: 0.4741395532626556
Position 2558: 0.30943550292623706
Position 2522: 0.18075936863236142
Position 2577: 0.0748147290945484
Position 559: 0.03648093198459628
Position 2444: 0.026185705704060917
Position 1761: 0.01703324634743918
Position 2884: 0.015395694511209382
Position 2139: 0.015028858943737462
Position 2774: 0.009810437784705
Position 1884: 0.008660717633331571
Position 2417: 0.007137301289505968
Position 1041: 0.006785226018773344
Position 2397: 0.006680139380569631
Position 2731: 0.006569299220339949
Position 3025: 0.005546329664531024
Position 1799: 0.005390590385970502
Position 1163: 0.004611946098538628
Position 2636: 0.004472087699339021
Position 1188: 0.004453982452568449
Position 2599: 0.003419992224551761
Position 187: 0.0033288045924873798
Position 1618: 0.002728863279499011
Position 1085: 0.00268476782799643
Position 1142: 0.0025450425904985957
Position 2241: 0.0024530632811249824
Position 1128: 0.0019742864555470576
Position 2795: 0.0019384620564605534
Position 587: 0.0019170487798483467
Position 1113: 0.0017933009334998506
Position 3037: 0.0016039281302907638
Position 744: 0.0015871066186470121
Position 2676: 0.0007997717014331126
Position 2865: 0.0007301711127762709
Position 2160: 0.0006941279817173331
Position 2108: 0.0006690839848976602
Position 2963: 0.000583322319350518
Position 2953: 0.0005344398359381873
Position 1056: 0.0005173477711652032
Position 2759: 0.000509156210561329
Position 477: 0.0004918000172367426
Position 426: 0.0004417475337471481
Position 611: 0.00042959432752658067
Position 2033: 0.0004142779358665835
Position 1841: 0.0004122792796833402
Position 3068: 0.0003954476300768088
Position 1037: 0.00038882032233243994
Position 3065: 0.00031685266564190835
Position 2166: 0.0002998857352648307
Position 958: 0.0002778468742623417
Position 2295: 0.00025124902340528855
Position 1525: 0.0002469474479296533
Position 2982: 0.00023101619687229883
Position 1333: 0.00022187366631862406
Position 1942: 0.00018936016532686666
Position 1206: 0.0001696096091879134
Position 522: 0.00016660517702051466
Position 2429: 0.00016282561533719094
Position 2701: 0.0001536927458536226
Position 1439: 0.00015141679113777576
Position 2806: 0.00014847515985716555
Position 2856: 0.00014406983955373784
Position 3079: 0.00013435116260696164
Position 2186: 0.0001341332915711735
Position 1199: 0.0001320585822738126
Position 2251: 0.00012110017361353052
Position 1844: 0.00011341873271092448
Position 1900: 8.353618960012456e-05
Position 2452: 8.186223571267834e-05
Position 930: 8.169149469057598e-05
Position 2976: 8.148649823090403e-05
Position 1470: 7.828198621566387e-05
Position 1376: 7.051237568997767e-05
Position 641: 6.818971509906588e-05
Position 2647: 6.684674471614535e-05
Position 1981: 6.0821106749190094e-05
Position 1160: 5.246669224908484e-05
Position 737: 4.925097209090189e-05
Position 1091: 4.538090748162534e-05
Position 685: 4.27894158526922e-05
Position 3046: 4.181801043595855e-05
Position 2038: 4.096797098636556e-05
Position 292: 3.715433839595871e-05
Position 779: 3.428146061776956e-05
Position 1937: 3.3368568658043054e-05
Position 1476: 2.7131655351121808e-05
Position 138: 2.6480997831974434e-05
Position 2935: 2.6407589418020905e-05
Position 1564: 2.505409841694079e-05
Position 1173: 2.365225785615237e-05
Position 1926: 2.1190813610002726e-05
Position 2305: 1.9505156731030745e-05
Position 3163: 1.9129747305777508e-05
Position 175: 1.7971455703798516e-05
Position 2406: 1.5516559041502447e-05
Position 1994: 1.4785512132910144e-05
Position 289: 1.2746631967972607e-05
Position 342: 1.18532493331549e-05
Position 450: 1.11871284020855e-05
Position 377: 1.0690344205217855e-05
Position 834: 1.060644761290203e-05
Position 637: 9.200490963417011e-06
Position 682: 8.807352737428056e-06
Position 458: 7.825389922392955e-06
Position 858: 5.926634721429723e-06
Position 220: 3.896372957926317e-06
Position 215: 3.27501603276964e-06
Position 212: 3.2058334698333098e-06
Position 143: 1.6326556244847398e-06
Position 195: 1.310895590524822e-06
Position 222: 1.1318225042814182e-06
Position 319: 1.056970792991828e-06
Position 200: 8.314498993270392e-07
Position 252: 6.750498936999465e-07
Position 256: 5.204428238239874e-07
Position 432: 4.930918186848955e-07
Position 122: 3.6555796602899116e-07
Position 362: 3.4661841529505094e-07
Position 1279: 2.831832286795063e-07
Position 336: 2.555134573900576e-07
Position 1217: 2.3176202832363652e-07
Position 241: 1.8308746637658635e-07
Position 298: 1.6404447316757335e-07
Position 249: 1.3106151558840552e-07
Position 625: 1.030635470136651e-07
Position 397: 1.0007080051316255e-07
Position 233: 8.640704565470815e-08
Position 677: 6.985571804346871e-08
Position 150: 5.8196804864220806e-08
Position 389: 5.5384474305669905e-08
Position 435: 4.670397920766716e-08
Position 158: 2.526521222814455e-08
Position 107: 2.5252187307742684e-08
Position 303: 2.3803313495054585e-08
Position 109: 8.177668766023455e-09
Position 101: 6.3096155720417095e-09
Position 152: 5.559535393240283e-09
Position 305: 5.13351043914511e-09
Position 103: 4.745765307014569e-09
Position 89: 1.814417328323155e-09
Position 97: 1.4430662402865105e-11
Position 791: 5.633568369491911e-12
