Gene = Fan1
index = 398
Annotated 5SS: [  146  1820  2562  5061  7526  9551 10949 12141 19710 20505 24046 24764
 25233]
Annotated 3SS: [  325  2420  4858  7291  9418 10839 12020 19544 20353 23941 24568 25103
 27184]
SMsplice 5SS: [   74   735  1820  2562  9551 10949 11369 12141 19710 20505 23288 24046
 24764 25233 26097]
SMsplice 3SS: [  574  1737  2420  9418 10839 11273 12020 19616 20353 23122 23941 24568
 25103 25946 27184]
top_k =  1000
Partition function (log Z): 11.650018935108116

Sorted 5' Splice Sites (High to Low Probability):
Position 2562: 0.9721214824277367
Position 12141: 0.9102618685067511
Position 9551: 0.9086242941880486
Position 24046: 0.8805530278777376
Position 19710: 0.8773487291005462
Position 20505: 0.84654409852444
Position 1820: 0.8151220643189208
Position 25233: 0.8116639143813967
Position 11369: 0.7673003829189438
Position 74: 0.6916569845287903
Position 735: 0.6838735031170192
Position 23288: 0.5706168381609533
Position 10949: 0.5584295431555619
Position 24764: 0.5079694531060402
Position 7526: 0.49961284818072277
Position 4942: 0.4661368960528596
Position 9342: 0.4654717240036909
Position 26097: 0.4366785827531383
Position 21819: 0.41380164055535895
Position 7871: 0.4080373587892
Position 10942: 0.296456001975354
Position 1474: 0.27454480884911553
Position 5061: 0.19638231301556527
Position 13324: 0.18827481655825826
Position 146: 0.15259738802895842
Position 13502: 0.136499733185663
Position 10595: 0.1137890547121413
Position 6834: 0.10265747714562438
Position 24908: 0.09711338302480596
Position 26115: 0.09129235938859996
Position 19714: 0.089010490597211
Position 23846: 0.08557792952822316
Position 26090: 0.08081145174340819
Position 448: 0.0791502091710164
Position 20897: 0.07861645752444657
Position 7081: 0.07151144111405955
Position 12962: 0.06981090526737202
Position 1267: 0.06783322073514013
Position 24680: 0.06740221055544868
Position 203: 0.06733308184680646
Position 4785: 0.06557336834529692
Position 13287: 0.06410739358627111
Position 26752: 0.06308456987425418
Position 7420: 0.06236942244774873
Position 20538: 0.05876821998605497
Position 1882: 0.05364721356658763
Position 11077: 0.050512771496830706
Position 13601: 0.0492632884856732
Position 15516: 0.04828109050559275
Position 9040: 0.04495008815252533
Position 10545: 0.044657925312825496
Position 217: 0.043280557658745535
Position 20828: 0.030197264406918785
Position 15064: 0.028947871374008522
Position 24785: 0.028247830704966854
Position 26599: 0.025013676463494623
Position 26078: 0.022436252812314504
Position 24725: 0.022126830509103707
Position 11046: 0.01967659933764498
Position 5266: 0.019265669674679405
Position 5095: 0.019074151759449882
Position 9666: 0.018393836876070713
Position 2567: 0.01659402488578333
Position 19725: 0.01527669857222677
Position 281: 0.013153351948767272
Position 394: 0.01245651969339918
Position 1803: 0.012358881108565305
Position 4952: 0.012111578117260475
Position 24912: 0.011780894525293208
Position 5493: 0.011008207634803797
Position 20627: 0.010969324873936346
Position 4452: 0.010173743445733087
Position 7112: 0.00939149323393197
Position 11703: 0.008352730155305212
Position 23317: 0.007986328770790089
Position 16245: 0.007679374040085096
Position 16486: 0.00743594249412817
Position 2705: 0.0073093127014503345
Position 5242: 0.007064928029095847
Position 11773: 0.006666283425199645
Position 11853: 0.0064469618547821315
Position 19686: 0.006336129601591933
Position 3419: 0.005746530417937839
Position 10737: 0.00533482485917553
Position 9563: 0.005126460774405759
Position 497: 0.004681832236020419
Position 25397: 0.004426769689674845
Position 1859: 0.00436167699724383
Position 10180: 0.0042277855877142665
Position 6693: 0.003865600266657965
Position 27222: 0.0037954493233929424
Position 26280: 0.0036467468405355767
Position 3480: 0.003461406445852191
Position 26058: 0.003374295726491414
Position 26603: 0.0033369430366277956
Position 799: 0.0032807541223501832
Position 11482: 0.003219748789067086
Position 9376: 0.0031431436320794237
Position 287: 0.002549744945142998
Position 407: 0.00249593356798782
Position 1112: 0.002304521520376294
Position 10451: 0.0022960776368771965
Position 246: 0.002294974621392187
Position 21414: 0.0022533011015800452
Position 26731: 0.0021641374474773655
Position 19997: 0.0020348581622549452
Position 785: 0.002020435579303608
Position 21648: 0.0019834780118882685
Position 1592: 0.0019498121519256363
Position 98: 0.0018791251081627387
Position 2999: 0.0018785954112124433
Position 11110: 0.001871601440030514
Position 12983: 0.0018106358648519775
Position 11344: 0.001664144254314484
Position 507: 0.0016362363184624122
Position 388: 0.001589182878814017
Position 12848: 0.001544787259958295
Position 2288: 0.0015057506447323054
Position 5981: 0.001487959837410361
Position 4032: 0.0013441033126319222
Position 672: 0.001314020047945761
Position 3864: 0.0012398914299230166
Position 26529: 0.0012345555471961703
Position 10415: 0.001216565356875456
Position 5477: 0.0011913020880930986
Position 21477: 0.0011403811320418573
Position 1450: 0.0011136706160377902
Position 8067: 0.0010783299333305227
Position 13443: 0.0010679583285911488
Position 2339: 0.0009847041707305177
Position 12501: 0.000982097045075151
Position 231: 0.0009808458052969087
Position 12469: 0.0009577877562910908
Position 10098: 0.0009519425520925463
Position 10226: 0.0008509990383575595
Position 9010: 0.0007609126402183999
Position 24083: 0.0007525952639535692
Position 7867: 0.0007393826176561546
Position 78: 0.0007376161772344883
Position 1492: 0.000704779141566023
Position 4497: 0.0006894845239474394
Position 26002: 0.0006845995920180926
Position 727: 0.0006843616392796695
Position 21438: 0.0006773312681245266
Position 1384: 0.0006678507595330556
Position 26142: 0.0006328759422469014
Position 10439: 0.0006277147358059301
Position 11847: 0.0006228037151999143
Position 21483: 0.0005627247121564748
Position 2292: 0.0005616917663953691
Position 8719: 0.0005431725670407018
Position 10608: 0.00048576330534525565
Position 4462: 0.0004731154831061139
Position 11402: 0.00046289844847587113
Position 21163: 0.0004097091927416819
Position 13352: 0.00039319514454128014
Position 1673: 0.0003902750867700906
Position 707: 0.00035988567631587673
Position 125: 0.0003509244614712869
Position 4501: 0.0003428213056966536
Position 1983: 0.00034197426356204924
Position 9023: 0.00034025170978663075
Position 2352: 0.00034018549968310014
Position 10840: 0.0003316385020121074
Position 7909: 0.0003204413880264472
Position 12089: 0.0003123165718170453
Position 265: 0.0002936585447108491
Position 2300: 0.00027927846086832846
Position 10288: 0.00027902330052593204
Position 26252: 0.000264821835394551
Position 310: 0.00025834864577041304
Position 9870: 0.0002575201863517688
Position 430: 0.00025696588926838853
Position 25073: 0.00024329412698197443
Position 4361: 0.00023344047817287327
Position 4454: 0.0001936731902253015
Position 8081: 0.00015810619521287436
Position 2252: 0.00014962497870460586
Position 5076: 0.00013077826493449585
Position 8404: 0.00012988166118243008
Position 259: 0.00012678985819454186
Position 7266: 0.00012332550983154515
Position 421: 0.00011651506419062042
Position 4972: 0.00010810546044799009
Position 14173: 0.00010740698964496469
Position 683: 0.000100554835017887
Position 1192: 9.943155361429207e-05
Position 470: 8.707006819969721e-05
Position 14072: 7.858881831297333e-05
Position 5101: 7.791572694012306e-05
Position 2290: 7.716266583621072e-05
Position 322: 7.680484184542218e-05
Position 6: 7.518668375064305e-05
Position 5016: 7.385113692406575e-05
Position 2837: 6.395374299780072e-05
Position 3762: 6.057725451940703e-05
Position 4505: 5.847262495628845e-05
Position 12453: 5.66598944623036e-05
Position 104: 5.2840992626859454e-05
Position 3272: 5.2267568116938495e-05
Position 473: 4.951627351496818e-05
Position 88: 4.284823680437517e-05
Position 779: 4.049985600130379e-05
Position 8755: 3.820689424315505e-05
Position 1812: 3.325608459751626e-05
Position 268: 3.240412052687228e-05
Position 1528: 2.8860344991606868e-05
Position 5047: 2.807268316185748e-05
Position 369: 2.4973998536797237e-05
Position 1420: 2.477664149344683e-05
Position 1553: 2.427889395869554e-05
Position 1833: 2.1064563355133885e-05
Position 332: 1.8804367802827736e-05
Position 63: 1.6238280611669358e-05
Position 827: 1.614495449422091e-05
Position 2457: 1.5974740232574438e-05
Position 762: 1.4960404099310389e-05
Position 11073: 1.487418940532362e-05
Position 14153: 1.1473995878694599e-05
Position 656: 1.1175814330782331e-05
Position 520: 9.127147709275237e-06
Position 160: 7.466953627144483e-06
Position 37: 7.139561697649589e-06
Position 375: 6.813653344180235e-06
Position 237: 6.343312525499778e-06
Position 150: 6.2156888868563556e-06
Position 5068: 3.7025937839391773e-06
Position 476: 1.2317286254677714e-06
Position 20580: 1.0460391912586394e-06
