Gene = Ankrd49
index = 123
Annotated 5SS: [ 337 2242]
Annotated 3SS: [1893 3244]
SMsplice 5SS: [316]
SMsplice 3SS: [3244]
top_k =  1000
Partition function (log Z): -8.01633195175324

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.6331077275814524
Position 337: 0.34384707090691013
Position 2242: 0.29470979760404503
Position 3432: 0.20856205780470002
Position 3360: 0.14885129225990462
Position 3835: 0.03833093530102792
Position 3873: 0.03573418368262379
Position 3009: 0.03357457404419636
Position 3943: 0.03062066647692548
Position 2539: 0.024649720187141993
Position 2707: 0.020707718879034616
Position 2119: 0.02026348359019519
Position 396: 0.01592342908293871
Position 3356: 0.014498275504318184
Position 2102: 0.012993002311156573
Position 1508: 0.011607807964644213
Position 2879: 0.010271985646629905
Position 853: 0.010157445692912484
Position 617: 0.007563326677751723
Position 4554: 0.006274745361567278
Position 2472: 0.005555662777637877
Position 3339: 0.005081257916781036
Position 890: 0.004715295698802813
Position 621: 0.0045306016206913815
Position 1705: 0.0042333584655734275
Position 4172: 0.0036923676032906633
Position 2169: 0.0028932199008791046
Position 2052: 0.0026579780257549243
Position 3368: 0.002354011590130238
Position 321: 0.0022522189485778958
Position 3715: 0.0018106818986478761
Position 358: 0.0016233483346311756
Position 500: 0.0015262150518401568
Position 3452: 0.0012647493595020964
Position 2703: 0.0010478428351154308
Position 1894: 0.0010448188505959518
Position 3310: 0.0009200024567953378
Position 3395: 0.0008952770179809519
Position 3353: 0.00086696081518147
Position 1821: 0.0006700443620545427
Position 1826: 0.000591970581750839
Position 681: 0.00044512573230628705
Position 1473: 0.00044175812102949843
Position 2872: 0.00039189976615326466
Position 596: 0.00038604487028314724
Position 748: 0.00033042797834454925
Position 1829: 0.0003011884396446133
Position 3681: 0.0002738564011910905
Position 1978: 0.00027317075161343164
Position 1950: 0.0002567020352074566
Position 182: 0.000251743240509922
Position 530: 0.00019966630634199486
Position 3881: 0.00019413500612980655
Position 610: 0.00018377270422123074
Position 209: 0.00017485446831619561
Position 119: 0.00016445642851804974
Position 2070: 0.00014797906623049165
Position 2837: 0.00011634860577598694
Position 2882: 0.0001135856211829339
Position 1581: 9.433816550642614e-05
Position 2827: 8.773261301024081e-05
Position 2377: 8.060809177250995e-05
Position 507: 7.543290292326549e-05
Position 30: 6.261263945735175e-05
Position 2035: 5.8280652122274676e-05
Position 1981: 5.8160545523581114e-05
Position 348: 5.5330101703673946e-05
Position 2282: 4.635726280043727e-05
Position 2902: 4.416183983484073e-05
Position 1180: 4.3625034827859844e-05
Position 68: 3.841536850481388e-05
Position 346: 2.819245021051101e-05
Position 3019: 2.168084032948038e-05
Position 1402: 1.9502710906948212e-05
Position 44: 1.8986117918285167e-05
Position 789: 1.4717867293510469e-05
Position 3401: 1.1688986857922689e-05
Position 224: 1.1266993038328471e-05
Position 62: 1.115197017503461e-05
Position 824: 1.062863286411852e-05
Position 3386: 1.0536698921632116e-05
Position 1526: 1.023328271397532e-05
Position 3287: 1.0100700379198556e-05
Position 558: 9.305056612485589e-06
Position 1449: 8.684428930945951e-06
Position 1271: 8.412708269565198e-06
Position 1610: 7.5229089928946125e-06
Position 309: 6.444274704382899e-06
Position 1591: 5.526204876845988e-06
Position 706: 5.428851354867829e-06
Position 535: 4.915845447236405e-06
Position 1234: 4.79010504478495e-06
Position 1184: 4.4688644474495805e-06
Position 1160: 4.449362734703009e-06
Position 330: 4.133642556336554e-06
Position 1601: 3.5257843066074105e-06
Position 256: 3.1643985824948094e-06
Position 773: 3.0895372365223417e-06
Position 930: 2.3125652131373646e-06
Position 1625: 2.2691839323878763e-06
Position 1464: 1.9199003814291395e-06
Position 1667: 1.6078516430810487e-06
Position 1758: 1.3506576221915426e-06
Position 1599: 1.248931581615541e-06
Position 2111: 1.0978132477184423e-06
Position 505: 1.0649597272668407e-06
Position 412: 8.163989894884281e-07
Position 373: 5.14102469078503e-07
Position 1115: 1.785470462460975e-07
Position 1088: 5.2731232784988365e-08
Position 925: 5.2683751159290614e-08
Position 404: 3.365775194036008e-08
Position 1501: 5.284618609454174e-09
Position 1194: 5.1951718899153404e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.49822679749172855
Position 3472: 0.21702908264107543
