Gene = Tada1
index = 1054
Annotated 5SS: [  380  3122  3366  7667  9675 10891 12889]
Annotated 3SS: [ 3029  3299  7568  9464 10738 12725 13470]
SMsplice 5SS: [  380  3214  3366  7667  9675 10891 11611 11972 12889]
SMsplice 3SS: [ 3029  3299  7568  9464 10738 11535 11720 12725 13470]
top_k =  1000
Partition function (log Z): 6.504620071873838

Sorted 5' Splice Sites (High to Low Probability):
Position 3366: 0.981654123790984
Position 380: 0.8799546974106679
Position 12889: 0.8697002637112173
Position 9675: 0.7929983767182339
Position 10891: 0.7473760279070911
Position 7667: 0.6211954460333131
Position 11611: 0.6176893148096965
Position 3214: 0.6087723896452668
Position 1618: 0.5981141034407863
Position 1777: 0.5213658384053522
Position 11972: 0.49291758644138617
Position 6923: 0.4582493273661974
Position 3803: 0.35511535326568155
Position 9093: 0.32337999578527704
Position 3122: 0.25037919654979396
Position 11806: 0.23509448265470562
Position 10895: 0.20624908948315845
Position 566: 0.14030532439384893
Position 12251: 0.1276451586846692
Position 9388: 0.11536455614699259
Position 4640: 0.10633210847714916
Position 2303: 0.09910315242222803
Position 8435: 0.097470616159277
Position 11793: 0.06726964942452231
Position 615: 0.0600106664870334
Position 8240: 0.0594294267573009
Position 6153: 0.058387536468196444
Position 5673: 0.05770392626587824
Position 9118: 0.05386368521679065
Position 7252: 0.04778890262336113
Position 3180: 0.04390992891655213
Position 6589: 0.038947067317674125
Position 12305: 0.0377984507014299
Position 9679: 0.03739009754847645
Position 12864: 0.0339960417747911
Position 10793: 0.03362401436300083
Position 11354: 0.033076882194697566
Position 6405: 0.030574304609468392
Position 10343: 0.028882319132404157
Position 752: 0.027511018801870325
Position 3230: 0.026737009549511474
Position 2536: 0.02542227186149193
Position 2588: 0.024848136739706934
Position 9893: 0.018142410247940513
Position 7846: 0.017630962197085317
Position 7525: 0.01638138364898914
Position 1369: 0.015976987983486783
Position 8413: 0.015919264340512655
Position 7671: 0.015628584162414257
Position 10377: 0.015447111880859909
Position 6556: 0.01502595833966324
Position 9166: 0.014693493531079113
Position 3137: 0.01446445004569326
Position 10157: 0.013662810883588295
Position 6719: 0.013135074539020375
Position 415: 0.011855096369565379
Position 2307: 0.011327539601845328
Position 11365: 0.01034925588929835
Position 198: 0.010244702936532669
Position 1976: 0.009856011397299786
Position 193: 0.008234973059484646
Position 1165: 0.00796256282207591
Position 1836: 0.007442994828695086
Position 6194: 0.007265376256329753
Position 212: 0.007177058751454862
Position 10066: 0.007146269850240825
Position 2090: 0.007015010401306022
Position 5954: 0.00694269590521086
Position 2767: 0.0062129324585373825
Position 9898: 0.005841570380930967
Position 2110: 0.0053728652211289755
Position 611: 0.005352507783834031
Position 1366: 0.005128376439714064
Position 281: 0.005061537196217253
Position 318: 0.004806686443724673
Position 411: 0.0041814834741091276
Position 10020: 0.004089531903016037
Position 2154: 0.003971361943196247
Position 2051: 0.0038775036879760967
Position 1200: 0.003734940839240086
Position 372: 0.003610712847440725
Position 11387: 0.00334501901770707
Position 13718: 0.003285999255580489
Position 3158: 0.003185475288037326
Position 6984: 0.003086239342810341
Position 237: 0.0030288824923767267
Position 1642: 0.0030073091661872607
Position 5945: 0.0028661346077236832
Position 577: 0.0027393731739906446
Position 13267: 0.002737312332282383
Position 1586: 0.0025005817346667454
Position 419: 0.002283553103330793
Position 8246: 0.002264556750417777
Position 6525: 0.002128371022520095
Position 12320: 0.0020555294378630227
Position 3500: 0.0019820954559961034
Position 1448: 0.0019591706081080913
Position 748: 0.0018986959971091005
Position 2121: 0.0018894163257900086
Position 743: 0.001594030446984156
Position 2134: 0.001558979255044252
Position 9810: 0.0013608013042824797
Position 9860: 0.001360002240090053
Position 869: 0.0013414753099660827
Position 249: 0.001334542071517334
Position 3496: 0.0013248858073075021
Position 2070: 0.0012477902868948754
Position 719: 0.0011822433542468815
Position 4547: 0.0011108451989428852
Position 9603: 0.0010618469768034747
Position 11442: 0.0010301333302235
Position 554: 0.0009963758554393718
Position 1414: 0.0009945768942312544
Position 9529: 0.0009808900785969784
Position 1848: 0.0008618066267450136
Position 7740: 0.0007139616992779538
Position 2169: 0.0006715177923942627
Position 1810: 0.000660567018212407
Position 7649: 0.0006181254864223423
Position 642: 0.0006064268341576538
Position 12463: 0.0006051514536378986
Position 12856: 0.0005313485819332862
Position 1727: 0.0005218858086943232
Position 11929: 0.0005155777208797716
Position 11362: 0.0005104391771925383
Position 256: 0.000498172122109367
Position 1470: 0.00047221128007242824
Position 1590: 0.00044102123259268984
Position 4181: 0.0004283317134233825
Position 262: 0.00037125174025989897
Position 274: 0.000366407870848847
Position 1610: 0.0003467882856660572
Position 7682: 0.0003115719870871345
Position 1110: 0.00029591609780690154
Position 7703: 0.0002820748309377004
Position 506: 0.000264692408163928
Position 3785: 0.00025693348847295353
Position 1408: 0.0002464595135625714
Position 6276: 0.00023970735194878183
Position 4956: 0.00022734833883085448
Position 183: 0.0002196042520927635
Position 477: 0.00020666612261942212
Position 7789: 0.00019233508809662875
Position 7717: 0.0001781445825054492
Position 11438: 0.00017061966115250376
Position 3205: 0.00016284662057539545
Position 1185: 0.00014560901192437048
Position 1982: 0.00014549496481747719
Position 1904: 0.00014496597143459156
Position 5028: 0.00013992588610104535
Position 6230: 0.00013558282790194573
Position 6302: 0.00013119256524600444
Position 3374: 0.0001212894402392953
Position 5895: 0.0001158880548095701
Position 3081: 0.00011284596697244863
Position 1373: 0.00010190606403455474
Position 5941: 9.069250348558289e-05
Position 6060: 7.09469858561736e-05
Position 756: 6.279722464962989e-05
Position 36: 5.9658364830342664e-05
Position 2116: 5.9525805953338854e-05
Position 5750: 5.225219821315053e-05
Position 4418: 4.924884101138264e-05
Position 3655: 4.513692585904866e-05
Position 6259: 4.410653710561818e-05
Position 1128: 4.33639386337429e-05
Position 4420: 3.649882216531394e-05
Position 1475: 2.997638548870533e-05
Position 4308: 2.9596831858050314e-05
Position 5888: 2.7725636815255567e-05
Position 3651: 2.460450724280106e-05
Position 6157: 2.1149871713004064e-05
Position 11484: 1.9952274522270074e-05
Position 3339: 1.7780547215646266e-05
Position 3987: 1.6385998664022643e-05
Position 3491: 1.5291102151184287e-05
Position 4164: 8.61965480567867e-06
Position 3737: 8.594546126885088e-06
Position 1815: 8.231993063769539e-06
Position 4043: 7.9350924867791e-06
Position 6162: 6.246781288639823e-06
Position 3708: 5.762771617404592e-06
Position 1801: 5.626480889313898e-06
Position 967: 5.458921838837494e-06
Position 5677: 5.065149348866147e-06
Position 3761: 4.907506566082593e-06
Position 873: 4.776976823991793e-06
Position 1213: 4.418546908203885e-06
Position 807: 3.435172790149975e-06
Position 1668: 2.1143095178584937e-06
Position 908: 1.8495833539972643e-06
Position 951: 1.7900801437686103e-06
Position 1170: 1.2834325712433339e-06
Position 1154: 1.2007999341198242e-06
Position 1046: 9.402138817599566e-07
Position 421: 6.023420669792288e-07
Position 13085: 4.7249496246549094e-07
Position 443: 3.637287134321479e-07
Position 483: 1.9801434686613171e-07
Position 4215: 8.89497436631933e-09
Position 3953: 4.887273259667102e-09
Position 682: 1.974051869585122e-09
Position 3849: 6.51728687609937e-10
Position 3807: 6.493463063106465e-10
Position 446: 3.3445948511226783e-10
Position 3168: 3.069227228133921e-10
Position 4135: 2.014629550832093e-10
Position 709: 3.969070860598185e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3029: 0.9830437371549953
Position 10738: 0.9810465041750674
Position 3299: 0.9406664506954124
Position 12725: 0.8237511471768317
