Gene = Zw10
index = 1209
Annotated 5SS: [  175  2165  5059  5333  5602  6733  8589 11230 13230 14200 16041 17760
 18537 19424 22042]
Annotated 3SS: [ 2029  4956  5254  5441  6579  8396 11065 13046 13960 15968 17589 18405
 19291 21838 22585]
SMsplice 5SS: [  175  2165  5379  6733 11230 13230 14200 16041 18537 19424]
SMsplice 3SS: [ 2029  5254  6579 11065 13046 13960 15968 18405 19291 22585]
top_k =  1000
Partition function (log Z): 19.618918811769348

Sorted 5' Splice Sites (High to Low Probability):
Position 19424: 0.9987058583902741
Position 18537: 0.9854366551354482
Position 175: 0.9750427961093606
Position 2165: 0.9529858803038374
Position 6733: 0.9209399606358699
Position 16041: 0.9021600040523414
Position 5379: 0.7260579002165372
Position 13230: 0.6729625686776933
Position 11230: 0.6276351166271196
Position 22042: 0.48692682856927433
Position 8589: 0.44717612195007633
Position 14370: 0.42963827335928495
Position 5059: 0.38323042070336777
Position 14200: 0.38013808503129404
Position 5602: 0.3399787890766193
Position 3443: 0.30037134858558134
Position 17760: 0.2689540842873795
Position 5333: 0.24964786399223898
Position 20114: 0.24339923348014386
Position 3598: 0.24104603856090867
Position 4771: 0.15751001276748644
Position 18321: 0.15740526808685618
Position 3243: 0.141883973335684
Position 12868: 0.14054011182979242
Position 9161: 0.12977941159631656
Position 8003: 0.1288571283964307
Position 5095: 0.12284181384490554
Position 923: 0.09146508446898707
Position 3456: 0.07737847979573975
Position 22520: 0.05715430589588846
Position 1934: 0.05692126111185743
Position 5618: 0.05368043780296408
Position 11132: 0.04730841226258845
Position 5092: 0.04282171930439213
Position 2188: 0.03773933582281548
Position 22046: 0.03443662695508267
Position 9124: 0.034379698853558564
Position 21245: 0.029557973022707802
Position 9714: 0.02921536727085707
Position 8978: 0.029103207459781077
Position 18739: 0.028123733885500237
Position 18710: 0.026608501308132124
Position 12884: 0.026437442459251323
Position 11284: 0.025631371679605445
Position 14187: 0.02219305691673143
Position 21241: 0.022079535490769416
Position 19960: 0.019789011683550423
Position 15816: 0.018732719480313634
Position 20315: 0.01757598576901819
Position 14036: 0.01695827840911963
Position 7019: 0.016258743043466205
Position 22904: 0.014875152016030022
Position 2310: 0.014249340918131634
Position 14143: 0.013439500057463714
Position 216: 0.011886155431579672
Position 4692: 0.011306153399992067
Position 4597: 0.011213326739073189
Position 20056: 0.010944281999123357
Position 3988: 0.010505964356993325
Position 3992: 0.009762578662344137
Position 5923: 0.009563295444008763
Position 20202: 0.009509595000038078
Position 19812: 0.009496202233631757
Position 22331: 0.009402175333614452
Position 18528: 0.009026861510016205
Position 409: 0.008865940155818253
Position 11410: 0.00874477907748202
Position 7776: 0.008726992241401632
Position 2574: 0.00834782237382089
Position 960: 0.007533641750534839
Position 2064: 0.007493852611203807
Position 22799: 0.0073410816749939906
Position 21740: 0.007274738075920611
Position 17805: 0.007149473543931341
Position 22345: 0.006610065607869804
Position 14926: 0.006555269509153771
Position 12667: 0.006414273696440632
Position 55: 0.00618732323348877
Position 15600: 0.006170806407608832
Position 15809: 0.0061506705717063025
Position 16777: 0.005684192860016746
Position 6136: 0.005536030418609347
Position 19863: 0.004980670358028836
Position 16089: 0.0048014373317213305
Position 4207: 0.0045259460203173636
Position 14027: 0.004421297023378829
Position 8879: 0.004390763476362636
Position 734: 0.004251894552959724
Position 19176: 0.004182566637647415
Position 10366: 0.004138671110147926
Position 8042: 0.0037581934349921915
Position 21959: 0.0037523595498876244
Position 1930: 0.003612026906345492
Position 10345: 0.0034427693292363158
Position 3640: 0.003303289951524775
Position 22940: 0.0032973305382614634
Position 6348: 0.003224400011321759
Position 12150: 0.003174173545177222
Position 1689: 0.0031133876093039498
Position 2452: 0.002974696560154962
Position 17829: 0.0029408474638882437
Position 1711: 0.0029275269965907567
Position 3286: 0.0028662151285265844
Position 13176: 0.0026968845542120552
Position 4151: 0.0026529535028575156
Position 2284: 0.002421297956458701
Position 4542: 0.0022900756082513177
Position 2315: 0.002109313503125959
Position 5585: 0.0019925545840651154
Position 1754: 0.001905775146960144
Position 12410: 0.0019042431939294102
Position 21509: 0.001792131031423594
Position 7531: 0.0017506316126660168
Position 6323: 0.0017085517131777098
Position 21471: 0.0016371347427127248
Position 20475: 0.0014838477371825652
Position 7282: 0.001438307278152922
Position 13282: 0.001352046894309538
Position 5941: 0.0012788072896590776
Position 22535: 0.0012506303557123966
Position 614: 0.0012427429304458476
Position 5680: 0.0011241004868658656
Position 2709: 0.0010652918715704147
Position 364: 0.0010223304236191056
Position 1165: 0.0009723541753864153
Position 14482: 0.000954470358118537
Position 980: 0.0009522266727846422
Position 1492: 0.000936197778622854
Position 2111: 0.000929908132016875
Position 18561: 0.0009276368244395762
Position 908: 0.0009002426967264271
Position 495: 0.0008633295970781125
Position 1867: 0.0008485461217383449
Position 3531: 0.0008221807590554508
Position 17738: 0.0008189414828388322
Position 160: 0.0007723787175038339
Position 8007: 0.0007692272293187049
Position 22280: 0.0007524487912871257
Position 2758: 0.0007383095838662503
Position 2765: 0.0007285384501111337
Position 21434: 0.0007279652667228666
Position 5175: 0.000727499805077369
Position 13292: 0.0007217397174454044
Position 1488: 0.0006971181740206228
Position 5577: 0.0006967613088787964
Position 681: 0.0006771163989862866
Position 11453: 0.0006754048683887885
Position 7675: 0.0006501532761493834
Position 17417: 0.000642749529362923
Position 1780: 0.0006210413499486612
Position 21316: 0.0006093898965286172
Position 21900: 0.0006080579166347675
Position 3066: 0.0005831734797231233
Position 7077: 0.0005800227836377825
Position 7364: 0.0005732784804364826
Position 1947: 0.000567821170794104
Position 306: 0.0005158461600431269
Position 8567: 0.0005071812833607754
Position 7631: 0.00049293878875203
Position 4485: 0.0004903617316117971
Position 1670: 0.00046676410869550636
Position 20412: 0.00046226270920313585
Position 21461: 0.00045626750779786127
Position 13451: 0.00045494826668954485
Position 1534: 0.00042825735150948756
Position 283: 0.0004146713654749745
Position 2181: 0.0003925125024048241
Position 20537: 0.0003839196494634733
Position 22858: 0.0003714363859447208
Position 19950: 0.000358543102685207
Position 18714: 0.00035262457823246436
Position 16568: 0.0003418829278614248
Position 3602: 0.0003321553526764833
Position 2517: 0.0003254691861759758
Position 1018: 0.0003082883298910608
Position 20209: 0.0002942902505767852
Position 5086: 0.0002875046718519881
Position 21513: 0.0002766272692702213
Position 4012: 0.00027581379351064377
Position 5927: 0.0002557891649396784
Position 3786: 0.00022648493938881077
Position 3984: 0.00021899482165974848
Position 1841: 0.0002040991054887598
Position 4174: 0.00020239686556425867
Position 3822: 0.00020176604887492655
Position 429: 0.00020103952694709037
Position 1734: 0.00019581972240988638
Position 2640: 0.00018736500147824346
Position 3070: 0.0001855806789416581
Position 1003: 0.00017672217168461128
Position 13094: 0.0001759340055741955
Position 17059: 0.000171169726965057
Position 16403: 0.0001690562753818806
Position 1832: 0.00016306511899507998
Position 18816: 0.00016014827137324672
Position 8475: 0.00015780653256868634
Position 1746: 0.0001537573515786273
Position 19884: 0.00015122382348646532
Position 2294: 0.00014858811156587268
Position 336: 0.00014642492521748908
Position 966: 0.00013795563658558166
Position 1349: 0.00012204668111143475
Position 2724: 0.00012077392189587015
Position 18625: 0.00011818649440959605
Position 6737: 0.0001174681450552734
Position 1510: 0.00011702865603560706
Position 20999: 0.0001128050979147845
Position 3847: 0.00010632263925688353
Position 3240: 0.00010244781578741514
Position 1836: 9.363933047440755e-05
Position 1427: 9.149865043963867e-05
Position 1950: 8.508862807291354e-05
Position 51: 8.367360483755699e-05
Position 8052: 8.028671034320334e-05
Position 3087: 7.687714412826533e-05
Position 22754: 7.474276389209775e-05
Position 1307: 7.298555716356802e-05
Position 19980: 7.126058739112056e-05
Position 3124: 6.528692433499256e-05
Position 19183: 5.939845733965833e-05
Position 1295: 4.582328381773017e-05
Position 512: 4.42796493969648e-05
Position 1517: 4.422919473146297e-05
Position 18630: 4.408239274100929e-05
Position 5283: 3.9321079837917376e-05
Position 19711: 3.840264230346649e-05
Position 19876: 3.30704657604409e-05
Position 1410: 3.103307909907072e-05
Position 1907: 3.0320958344595688e-05
