Gene = Ndufaf3
index = 736
Annotated 5SS: [ 584  879 1094 1276]
Annotated 3SS: [ 682 1026 1174 1358]
SMsplice 5SS: [ 180  412 1276]
SMsplice 3SS: [ 313 1174 1358]
top_k =  1000
Partition function (log Z): -3.9624733522490505

Sorted 5' Splice Sites (High to Low Probability):
Position 1276: 0.9794980712251784
Position 180: 0.6663268021768425
Position 584: 0.49828858400381126
Position 412: 0.3748036719274942
Position 879: 0.28777988635097007
Position 1094: 0.23055818846140777
Position 973: 0.016207266435924114
Position 161: 0.014790372213529713
Position 291: 0.01224294528542939
Position 1027: 0.009101881041516175
Position 38: 0.008857046424066846
Position 32: 0.008825201797349526
Position 782: 0.005645596297058702
Position 864: 0.003913764010904242
Position 799: 0.0018277920305720054
Position 1104: 0.0016361520040616647
Position 1399: 0.0016269536240606861
Position 23: 0.0014462233159265158
Position 419: 0.0008306408482275721
Position 1264: 0.0008273388966995099
Position 352: 0.0008130790317837049
Position 767: 0.0005490605099523904
Position 1108: 0.0005183352945325805
Position 281: 0.0004131221844242882
Position 1459: 0.00037161204646402035
Position 867: 0.00036611121016329754
Position 846: 0.0003421858504565121
Position 201: 0.0003316234979433471
Position 570: 0.00030785187936462966
Position 833: 0.0002758846214665856
Position 1280: 0.00025506883523020597
Position 597: 0.00014839356326929847
Position 977: 0.00012429603846438974
Position 341: 0.0001115154597139264
Position 485: 8.944682650336619e-05
Position 1225: 8.605852004780343e-05
Position 488: 8.332772481182981e-05
Position 252: 8.325157897560664e-05
Position 13: 8.212598259953516e-05
Position 1290: 7.5131506986236e-05
Position 831: 6.209640782432898e-05
Position 1647: 5.164907919127611e-05
Position 1404: 3.890751756623339e-05
Position 954: 3.694987383216303e-05
Position 728: 2.628913176143282e-05
Position 1579: 2.359632667221505e-05
Position 163: 1.5852560801221535e-05
Position 581: 1.3177939300480775e-05
Position 319: 1.0516503179308943e-05
Position 445: 8.821463500237166e-06
Position 1532: 7.827940190641375e-06
Position 562: 6.161870431430726e-06
Position 1186: 4.600485052062185e-06
Position 471: 4.418936467780177e-06
Position 1587: 3.840333201143947e-06
Position 1627: 3.7420914534604695e-06
Position 405: 2.6757088985667632e-06
Position 780: 1.7732392421256896e-06
Position 694: 1.7699779427912584e-06
Position 293: 1.1815492105358496e-06
Position 1258: 1.079512697741772e-06
Position 642: 1.213698618480074e-07
Position 1125: 2.1315563062377037e-09
Position 1297: 6.059114576068376e-10
Position 498: 5.26069279874935e-10
Position 1306: 3.110523898627944e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.9690413022142377
Position 1174: 0.9076863416386076
Position 313: 0.40885916872731143
Position 1026: 0.17408058200999293
Position 672: 0.1451763134409234
Position 682: 0.0998766000944612
Position 522: 0.09618048097524412
Position 860: 0.06817331027441605
Position 504: 0.0536108655029294
Position 411: 0.03409383508946856
Position 1143: 0.03192173283462317
Position 965: 0.025548499904603957
Position 462: 0.01796361988761579
Position 685: 0.01562242540983277
Position 1176: 0.013812082527886705
Position 1398: 0.010682231438980722
Position 1672: 0.005594829137127805
Position 1587: 0.0048721643413955
Position 351: 0.0048545907210804555
Position 379: 0.004099194337799186
Position 982: 0.0035607125741274645
Position 1088: 0.003386209332046331
Position 493: 0.003361712055523787
Position 1203: 0.002760832983287892
Position 642: 0.002555349659604337
Position 793: 0.0024866311053859578
Position 437: 0.00200404647726786
Position 763: 0.0019700511904274416
Position 1722: 0.001835702885926983
Position 381: 0.001656999801243062
Position 1464: 0.0016281142971192749
Position 776: 0.0015759718478246354
Position 1546: 0.0011431223144859283
Position 737: 0.0008286493708193403
Position 912: 0.0006327081181280175
Position 1041: 0.0006235344891932411
Position 458: 0.000620509335931585
Position 728: 0.0005893327140862287
Position 273: 0.00047103620988500167
Position 799: 0.00045980508317585155
Position 935: 0.0004411296746974633
Position 1225: 0.0004110122880260718
Position 1437: 0.00033001066300729793
Position 1650: 0.0003209101752972277
Position 1470: 0.0002910046517287922
Position 944: 0.0002818543328430809
Position 1233: 0.0002803145925462719
Position 1753: 0.0002684040423047007
Position 1641: 0.0002494427196620592
Position 1209: 0.00020638585119439975
Position 290: 0.00019345307019404787
Position 991: 0.0001709989618359376
Position 1677: 0.000139247863964139
Position 117: 0.0001355885168471354
Position 1725: 0.00011796473681217884
Position 328: 0.0001179425579798344
Position 1404: 0.00011427245342920204
Position 160: 0.00011418836310773686
Position 602: 5.7246799537454974e-05
Position 1093: 5.63864023013225e-05
Position 872: 5.63408476854106e-05
Position 1410: 5.437330711256441e-05
Position 375: 4.643957326627224e-05
Position 802: 4.253434511932431e-05
Position 1483: 4.087737559174133e-05
Position 1439: 3.926747389184092e-05
Position 1704: 3.909201830662804e-05
Position 287: 3.60588699232645e-05
Position 1245: 3.538239096595778e-05
Position 767: 3.109406853447052e-05
Position 1269: 3.0206923312222165e-05
Position 173: 2.3020302778384396e-05
Position 1848: 2.1766315554700017e-05
Position 805: 1.2529330527552175e-05
Position 102: 1.2094617078143727e-05
Position 179: 1.1299027752474023e-05
Position 1728: 1.0756704478874092e-05
Position 1736: 7.390604737310491e-06
Position 1766: 7.322833323987279e-06
Position 1606: 7.195596133355903e-06
Position 977: 6.263570360767018e-06
Position 129: 4.8512386030259054e-06
Position 1684: 4.470065322604733e-06
Position 1783: 3.7181878825363727e-06
Position 1413: 1.2358150879333935e-06
Position 1625: 1.1843096319501454e-06
Position 242: 8.610619265661877e-07
Position 138: 6.703621206292768e-07
Position 1853: 5.030724566631522e-07
Position 211: 4.283885021371746e-07
Position 252: 3.3265227469366037e-07
Position 187: 1.803320271965887e-07
Position 236: 1.7110653736173295e-07
Position 81: 3.830618687535687e-08
Position 228: 1.5807656270007404e-09
