Gene = Topaz1
index = 1133
Annotated 5SS: [  217  3329 10645 11855 19723 23888 26767 27539 28300 33488 34074 37845
 41535 42910 44190 48044 48854 50515 52246]
Annotated 3SS: [  897 10579 11729 19657 23753 26680 27412 28235 33335 33980 37728 41467
 42734 44088 47877 48688 50310 52055 54501]
SMsplice 5SS: [  205   960  3329 10645 11855 19751 26767 27539 28300 33488 34074 37845
 42910 44190 48044 50515 52246]
SMsplice 3SS: [  857  3225 10579 11729 19657 26680 27412 28235 33335 33980 37728 42734
 44088 47877 50452 52055 54501]
top_k =  1000
Partition function (log Z): 2.794976098006006

Sorted 5' Splice Sites (High to Low Probability):
Position 48044: 0.9799417035498347
Position 26767: 0.9793007848468102
Position 19751: 0.9545271884588233
Position 37845: 0.9519938311833329
Position 3329: 0.9260384660646835
Position 27539: 0.8932536557339058
Position 34074: 0.882042054144725
Position 44190: 0.8388539326417367
Position 11855: 0.7839809642855178
Position 960: 0.7630032858380531
Position 52246: 0.7626801305190344
Position 50515: 0.7106902694096257
Position 42910: 0.6412630602479239
Position 10645: 0.5283588990603653
Position 28300: 0.5280342903548791
Position 33488: 0.4641947188307862
Position 34764: 0.4592145464364732
Position 708: 0.40721602212049685
Position 23888: 0.3842895915891241
Position 50182: 0.31807782073016433
Position 12512: 0.2863504355936757
Position 205: 0.2596799140939703
Position 41535: 0.23875765154258846
Position 12531: 0.2376752233119551
Position 33455: 0.23654459595508545
Position 1447: 0.2323174036696812
Position 240: 0.2283762996640154
Position 6136: 0.2243903548374372
Position 33584: 0.21217298935945295
Position 217: 0.20389033267049103
Position 17003: 0.18900055589853887
Position 445: 0.17964571857595082
Position 2016: 0.1757012834743215
Position 3879: 0.1604267302334845
Position 28334: 0.14709042209751122
Position 6104: 0.14641654523318964
Position 1069: 0.14442997007711378
Position 52843: 0.1423161117434379
Position 42080: 0.13742922951156034
Position 11795: 0.1071066100129592
Position 12375: 0.1068091425310942
Position 48854: 0.09379706683206437
Position 48521: 0.09372582386979657
Position 35862: 0.08675029139549523
Position 28387: 0.08016019129337185
Position 30739: 0.0772967689060594
Position 42540: 0.07303900986312441
Position 45833: 0.0638949655012276
Position 11926: 0.05999634709630423
Position 53889: 0.052665917256798936
Position 52223: 0.051105557917640876
Position 41694: 0.050533214866692176
Position 45880: 0.04924794641933624
Position 22715: 0.048671052651379304
Position 19723: 0.04547281154117667
Position 137: 0.04488008154140004
Position 27777: 0.043228969213425145
Position 321: 0.041574425086087295
Position 28084: 0.041166618685576375
Position 37865: 0.04108752618089914
Position 51968: 0.03747212816821302
Position 5928: 0.03493200647153051
Position 51173: 0.03147658548385502
Position 29566: 0.03133619092496532
Position 257: 0.030685046755484016
Position 27802: 0.029079039009513225
Position 29466: 0.029050627342939048
Position 47715: 0.02879784135121634
Position 2394: 0.02506177398520236
Position 1623: 0.02290495906476915
Position 11182: 0.022741666265118227
Position 52880: 0.022084836742974963
Position 12181: 0.022040489583217117
Position 3883: 0.02192553880869626
Position 37268: 0.020561006729008395
Position 2047: 0.020282136079013975
Position 6931: 0.02015724298934733
Position 44872: 0.019659841271876387
Position 435: 0.019462677512601355
Position 37175: 0.018647913658467102
Position 35457: 0.016450206277563485
Position 45212: 0.015155181958718456
Position 42322: 0.01502125288479588
Position 54632: 0.01443006586601171
Position 45222: 0.01400848397214779
Position 52480: 0.010601901893049227
Position 45920: 0.01055786434227187
Position 171: 0.010025697170548653
Position 5202: 0.008779242744691955
Position 47385: 0.008668971314177156
Position 49724: 0.008553139800282874
Position 2673: 0.008447746362413197
Position 35596: 0.007957318307147025
Position 261: 0.007894130931001869
Position 673: 0.007682327007952011
Position 11885: 0.007093841073042954
Position 1666: 0.006707794900898294
Position 37425: 0.006695778301992276
Position 5209: 0.006475923253164043
Position 45272: 0.006276141977575565
Position 773: 0.006237479910928909
Position 37142: 0.005745577246145865
Position 43888: 0.0055723275354895505
Position 701: 0.004784479081276644
Position 35854: 0.004665865846205428
Position 27556: 0.004615092298804549
Position 48664: 0.004576534767601694
Position 45829: 0.004414856025115484
Position 50980: 0.0043360176836689905
Position 39480: 0.003957458485781717
Position 35725: 0.0037335683665992506
Position 34802: 0.0036378545218400645
Position 52126: 0.003451801800809839
Position 12371: 0.0032574074563135
Position 49470: 0.003239312138210488
Position 49782: 0.0031946330629549933
Position 52991: 0.0030439783896297153
Position 37893: 0.003024098338995707
Position 44456: 0.0028332776485343993
Position 416: 0.002833080127956576
Position 50622: 0.0027309922960381925
Position 38859: 0.0026575113726268465
Position 49564: 0.0020243438562202775
Position 39004: 0.001948440083568503
Position 5197: 0.0018729146572185713
Position 4765: 0.0018469148995252178
Position 11973: 0.0018310831810316593
Position 51516: 0.0017552386457967022
Position 52466: 0.0017390394926585066
Position 45945: 0.0017141407765114637
Position 479: 0.0016896660273444887
Position 52738: 0.0016418394054265042
Position 35523: 0.0016281049110172157
Position 50626: 0.0015900780657951638
Position 54698: 0.001491320467141053
Position 53319: 0.0014470198266416262
Position 51520: 0.0014154865962574567
Position 50538: 0.0013989679848794405
Position 540: 0.0013649630070411939
Position 212: 0.001241793300237917
Position 1323: 0.0011378047134053418
Position 40441: 0.0009668456809248762
Position 4971: 0.0009032813280300194
Position 54685: 0.0008770556964153892
Position 4675: 0.00083709803256741
Position 44: 0.0008121809709133644
Position 4410: 0.0008031165520589088
Position 3939: 0.0007364771105620011
Position 52701: 0.0007117579532423796
Position 230: 0.0006708927209442006
Position 52955: 0.000640653491749169
Position 735: 0.0006072501013303223
Position 333: 0.0005690955260015289
Position 1012: 0.0005611666504312349
Position 5089: 0.0004645973662806796
Position 3844: 0.0004329141868497586
Position 982: 0.00042905789615333236
Position 556: 0.0002760199295374356
Position 402: 0.00025436274758341515
Position 769: 0.00024825246965687434
Position 336: 0.00024268480832317633
Position 875: 0.00021488217750152236
Position 3199: 0.0002130657504718691
Position 4894: 0.0001874823747230004
Position 578: 0.00015488616928330937
Position 49152: 0.00015288585049459888
Position 931: 0.00013214070070224077
Position 1099: 0.00012992844511210377
Position 515: 0.00012871593307779578
Position 5320: 0.0001229996186545545
Position 405: 0.00011800108951082433
Position 718: 9.087273045904791e-05
Position 1282: 8.160662332700776e-05
Position 377: 6.704217402876484e-05
Position 777: 5.13004135727328e-05
Position 52268: 4.867048599284622e-05
Position 1105: 4.495297651002312e-05
Position 1437: 4.462706730603046e-05
Position 38744: 4.3916032902021525e-05
Position 52444: 4.120602709723374e-05
Position 282: 3.3439926650225136e-05
Position 716: 2.2892668299367032e-05
Position 3521: 1.9388664106577617e-05
Position 1181: 1.919029450425886e-05
Position 3750: 1.788404952784716e-05
Position 989: 1.6579214358865343e-05
Position 1002: 1.5145171714978101e-05
Position 829: 1.1820483253876296e-05
Position 1207: 1.1189095649002898e-05
Position 38668: 1.0080001506011866e-05
Position 38494: 7.496697254774826e-06
Position 477: 3.3509592770499073e-06
Position 537: 3.095030522255133e-06
Position 607: 3.030988404014917e-06
Position 1355: 3.02968561510099e-06
Position 413: 2.5446884713971815e-06
Position 411: 1.5655950355134214e-06
Position 426: 1.4856296694630417e-06
Position 37920: 6.634837258893223e-07
Position 2423: 2.570958283246017e-08
Position 2267: 2.8706255128568255e-09
Position 544: 5.671813259242289e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19657: 1.0000000000000002
Position 37728: 0.9929170287693077
Position 26680: 0.97930078484681
Position 47877: 0.975372470733609
Position 52055: 0.8840450244058422
Position 33980: 0.8556171490259862
Position 44088: 0.838858888419225
Position 27412: 0.816162542728701
Position 33335: 0.8037824200222108
Position 11729: 0.802207111142879
Position 54501: 0.6081322692147366
Position 28235: 0.5699313662675745
Position 10579: 0.5283588990603654
Position 42734: 0.5164575477587586
Position 3225: 0.46513590957613954
Position 34619: 0.43655689752724824
Position 857: 0.42623035142997356
Position 897: 0.4109815627154049
Position 50452: 0.400398371729478
Position 23753: 0.3842895915891241
Position 52627: 0.3765287908852597
Position 12271: 0.37119001203301133
Position 5828: 0.32693812356573515
Position 41467: 0.2673925264987396
Position 12474: 0.262472227039473
Position 50310: 0.24524947853317802
Position 3199: 0.21043958745289085
Position 1281: 0.20735852640446764
Position 595: 0.20525021323979178
Position 16925: 0.18900055589853887
Position 3668: 0.17579142521880062
Position 11699: 0.14894203576215811
Position 28255: 0.1433905032110563
Position 50157: 0.13455728595799676
Position 45706: 0.12839441389484862
Position 50136: 0.12586698509830882
Position 1782: 0.12434073100975646
Position 3228: 0.122455969205964
Position 33543: 0.10912988412311386
Position 41984: 0.0994463768765168
Position 48731: 0.08353175145590318
Position 27450: 0.08170620530400928
Position 315: 0.07830208977813492
Position 3120: 0.07626656662404052
Position 30580: 0.07161658578854692
Position 42813: 0.06866836753439941
Position 5856: 0.06296833329158011
Position 48357: 0.06012985205386076
Position 27687: 0.0596425751838637
Position 629: 0.0586143708496772
Position 42784: 0.052091674346610925
Position 618: 0.04275973821824165
Position 42412: 0.04157796249744053
Position 22615: 0.04152456816329006
Position 49931: 0.03993087066631343
Position 35751: 0.038342473142039576
Position 27954: 0.03749299467952467
Position 37120: 0.035345189980957155
Position 35478: 0.03499303539717073
Position 312: 0.03428902986610915
Position 53756: 0.03409021104500494
Position 50406: 0.03395046834183594
Position 45108: 0.03200677783715623
Position 27997: 0.030882878604123015
Position 54752: 0.029329886705944375
Position 3171: 0.029253505431847203
Position 35780: 0.029246079901045777
Position 1516: 0.02917335114880921
Position 29367: 0.02710130615501789
Position 51050: 0.026533958273728293
