Gene = Cyp51
index = 312
Annotated 5SS: [  613  1819  3569  4602  5623 12359 12902 16969 18287]
Annotated 3SS: [ 1719  3391  4474  5447 12238 12705 16872 18117 21442]
SMsplice 5SS: [  613  1819  4204  4602  5623 12359 16969 18287]
SMsplice 3SS: [ 1719  4054  4474  5447 12238 16872 18117 20504]
top_k =  1000
Partition function (log Z): 6.178885706693688

Sorted 5' Splice Sites (High to Low Probability):
Position 12359: 0.9982335038468316
Position 1819: 0.9691460836638727
Position 4602: 0.9667706089165277
Position 5623: 0.9544665285764121
Position 18287: 0.9260338994270036
Position 613: 0.9220426266509119
Position 16969: 0.8528259256187071
Position 4204: 0.7557058096929761
Position 3569: 0.41337590098762494
Position 12902: 0.36046523346988363
Position 3823: 0.31564903089310004
Position 9953: 0.3141278954813745
Position 10186: 0.27497661629619
Position 5201: 0.2415636260960714
Position 16556: 0.19615630578716275
Position 442: 0.17906265325464443
Position 6243: 0.16509091521303754
Position 3513: 0.13872648797765746
Position 170: 0.1100095167030429
Position 9103: 0.1070288188717357
Position 19708: 0.1018718031613871
Position 7014: 0.08176835794714396
Position 3346: 0.057161674403409704
Position 19109: 0.055154857211197644
Position 3266: 0.049654674641806895
Position 19702: 0.0423554422714219
Position 23158: 0.033319637742603096
Position 499: 0.03249749930864818
Position 3573: 0.0307731821832615
Position 433: 0.030450040250149885
Position 9456: 0.02852786483676088
Position 3119: 0.025139205060135898
Position 19956: 0.024163173830986685
Position 15946: 0.024009026685595396
Position 12605: 0.022279221968584118
Position 9562: 0.021668784186183555
Position 10121: 0.021663278411762518
Position 18154: 0.018988838464593025
Position 15277: 0.018103106116503703
Position 11157: 0.01621571593490595
Position 9610: 0.01565447442788084
Position 4154: 0.013132806572475965
Position 17321: 0.012742663737391108
Position 4237: 0.012197509927884391
Position 18028: 0.011976951355770402
Position 8251: 0.011393459205435247
Position 7945: 0.009827297349677746
Position 4874: 0.008644427808619366
Position 189: 0.00857973202587899
Position 18807: 0.007897848223479283
Position 10190: 0.007412312535453847
Position 9107: 0.007203781954484855
Position 10762: 0.00647973928458099
Position 2475: 0.005997886439315285
Position 10445: 0.005557816268541478
Position 388: 0.005315761957846344
Position 12577: 0.005211116624748949
Position 17403: 0.005154675502571058
Position 10711: 0.005111368861272142
Position 4241: 0.005092148736852774
Position 17267: 0.004938132962344528
Position 19649: 0.004878554718972171
Position 4661: 0.004863012284642734
Position 8563: 0.004840778456473244
Position 10164: 0.004814561869997936
Position 10701: 0.004642565141170486
Position 17421: 0.004301806363402171
Position 17243: 0.003969467819133484
Position 17602: 0.003839680723231514
Position 4665: 0.0035290360838372736
Position 5989: 0.003498501956151387
Position 3331: 0.003466847207431686
Position 11458: 0.0033613806758754482
Position 4180: 0.0033314860060658625
Position 2005: 0.00332683995148001
Position 18813: 0.003132687634511043
Position 17166: 0.0029806082049636286
Position 4834: 0.002873399448272441
Position 4815: 0.002828724795807014
Position 7517: 0.002591850889774515
Position 5275: 0.0025634914644101915
Position 8602: 0.002393706212092489
Position 9543: 0.0023541783287995355
Position 7137: 0.0022957974059559434
Position 53: 0.0022436093640267277
Position 103: 0.002222115212908415
Position 2909: 0.002112117406580609
Position 4386: 0.0019282972404894288
Position 14816: 0.0019108844369197001
Position 4718: 0.0018617670348473143
Position 20632: 0.0018584924767864994
Position 3506: 0.0018091420217637097
Position 6735: 0.0017342847581394193
Position 5190: 0.0016808716041871057
Position 17509: 0.0015798819183800543
Position 9968: 0.0015420111073644082
Position 4606: 0.0012790570984520587
Position 4899: 0.001245083414623748
Position 263: 0.001196342637534117
Position 15021: 0.0011785686354710276
Position 3902: 0.0011090230105879062
Position 15659: 0.0010754664041623643
Position 2795: 0.0010530669465579655
Position 162: 0.000939354169433435
Position 4534: 0.0009353588553779832
Position 110: 0.000911201772388325
Position 269: 0.0008946662106847336
Position 475: 0.000842941673282284
Position 983: 0.0008274055940619691
Position 17574: 0.0008070588559742301
Position 198: 0.0007997074765110548
Position 2764: 0.0007414371820708755
Position 81: 0.0007378076282982921
Position 295: 0.0007238679598008697
Position 13107: 0.0007108880584853955
Position 3545: 0.0007045480646486498
Position 2177: 0.0006885837215494124
Position 1316: 0.0006673119500669665
Position 3419: 0.0006503295618060023
Position 16546: 0.0006077554341281426
Position 3191: 0.0005875605590300066
Position 3584: 0.0005678501919948864
Position 2183: 0.0005600931533419989
Position 1856: 0.0005358847336874629
Position 462: 0.0005268523160342672
Position 1350: 0.00047738407580596206
Position 4135: 0.00046569522677592775
Position 2961: 0.0004621474565455395
Position 1017: 0.0004494022462325027
Position 19817: 0.000437709915184705
Position 287: 0.0004051895131992953
Position 2933: 0.0003968744456813656
Position 1276: 0.00038781251965242056
Position 4224: 0.0003870895101800568
Position 156: 0.0003741697739486755
Position 3477: 0.00035339603996668064
Position 1334: 0.00034086014245656744
Position 17836: 0.0003368341560933098
Position 955: 0.00033472120244584964
Position 3614: 0.0003220328796854336
Position 254: 0.0003145535189315529
Position 3301: 0.0003139898215126672
Position 18332: 0.00031297155508787074
Position 14377: 0.0003126219833700336
Position 3719: 0.00030767399619452835
Position 18337: 0.00029667981430616785
Position 3557: 0.0002909128433531025
Position 1024: 0.00029006572524984845
Position 911: 0.0002781104844611915
Position 17584: 0.00026123227010191763
Position 4208: 0.00025927413298549863
Position 5537: 0.00025376036035590956
Position 100: 0.0002494865779328335
Position 3530: 0.00024630658265639493
Position 283: 0.00023137967559466017
Position 3632: 0.00022653117290108367
Position 5548: 0.00021979141405957268
Position 969: 0.0002092189610598923
Position 18570: 0.00019233045324316934
Position 18937: 0.0001860993874273408
Position 16600: 0.00018158206334305764
Position 3532: 0.00017639717319982082
Position 14945: 0.00017314506884351196
Position 5568: 0.0001725443989926111
Position 231: 0.0001724366361908249
Position 17040: 0.00016775957942984847
Position 1615: 0.000166787238278285
Position 3341: 0.00016231926783495418
Position 592: 0.00014560591800106624
Position 3813: 0.00014498963998128665
Position 5627: 0.00014487072035623193
Position 862: 0.00014355776048601492
Position 998: 0.00014210812573467116
Position 258: 0.0001302982607525675
Position 1065: 0.00012889085148746484
Position 629: 0.0001255149297573354
Position 28: 0.00011988651260797161
Position 2501: 0.00011559364465695049
Position 390: 0.00011549245299202297
Position 131: 0.00010756325071919435
Position 3893: 0.00010486054941771293
Position 617: 0.00010293441681456206
Position 3213: 0.00010220207445808753
Position 943: 9.702579833046036e-05
Position 5221: 9.470379536723589e-05
Position 2716: 9.181869869154017e-05
Position 19671: 8.59915747975245e-05
Position 2264: 8.549184504335719e-05
Position 2523: 8.462242072693879e-05
Position 3627: 8.403267957350059e-05
Position 57: 8.295459103413136e-05
Position 4158: 8.073406236812925e-05
Position 75: 7.560245674251451e-05
Position 2239: 7.54438489310521e-05
Position 855: 6.835138869463136e-05
Position 1864: 6.787418159463928e-05
Position 3597: 6.5497410056093e-05
Position 1339: 6.09760025023204e-05
Position 1623: 5.7226333718032115e-05
Position 2807: 5.273104492912498e-05
Position 636: 5.030430602414243e-05
Position 866: 4.76820709804923e-05
Position 973: 4.585817661113469e-05
Position 1621: 4.382195521150741e-05
Position 2270: 4.327490186620189e-05
Position 3391: 4.1898345163708905e-05
Position 6315: 3.679502494931274e-05
Position 1619: 3.3744933536985996e-05
Position 6050: 3.3130469311476084e-05
Position 1981: 3.061773534529835e-05
Position 1617: 3.0186298027866066e-05
Position 1262: 2.8305089882181177e-05
Position 679: 2.75935542225975e-05
Position 572: 2.5670616016756787e-05
Position 580: 2.315899830036999e-05
Position 1543: 2.2050159314148012e-05
Position 875: 2.0472548872589377e-05
Position 1074: 2.025353132779631e-05
Position 6465: 1.9168277419213524e-05
Position 12: 1.8297910447803524e-05
Position 1143: 1.8063152043840012e-05
Position 1039: 1.773427066231856e-05
Position 14557: 1.7689204066055218e-05
Position 12863: 1.4784862025315805e-05
Position 1565: 1.3893412836296338e-05
Position 1393: 1.319085017527551e-05
Position 13111: 1.278958367737163e-05
Position 796: 1.2239470066702222e-05
Position 14171: 1.0818278135609213e-05
Position 293: 9.704340603241402e-06
Position 1173: 9.700974609568751e-06
Position 1497: 9.685488324315357e-06
Position 640: 9.42534735329125e-06
Position 2470: 9.372286609332514e-06
Position 1081: 7.762528593675796e-06
Position 13337: 7.607951950796391e-06
Position 6985: 7.363042480409312e-06
Position 1545: 6.689395407092771e-06
Position 13241: 6.394884728304582e-06
Position 13219: 6.294743139785506e-06
Position 811: 4.109473895307101e-06
Position 14190: 3.7666056658392565e-06
Position 756: 3.5880726516712562e-06
Position 12368: 3.553483060882422e-06
Position 6450: 3.1090457671857652e-06
Position 1562: 3.1074221831263483e-06
Position 20399: 2.9928206518730983e-06
Position 19929: 2.9401173393549783e-06
Position 1574: 2.9263199495122013e-06
Position 1181: 2.639668410691861e-06
Position 13133: 2.5844014448182354e-06
Position 4578: 2.5302346973583702e-06
Position 12687: 2.083993787798592e-06
Position 567: 1.8127689098599276e-06
Position 1201: 1.7590930501609996e-06
Position 559: 1.7465326093267251e-06
Position 1116: 1.3076830630477401e-06
Position 744: 1.210515468330115e-06
Position 703: 1.1695087873652423e-06
Position 859: 1.137673236111306e-06
Position 13210: 9.116253718321154e-07
Position 1823: 8.686870050528041e-07
Position 13876: 7.123900628676116e-07
Position 6193: 4.555357443756081e-07
Position 13768: 4.461272203442593e-07
Position 1977: 4.3782263824401455e-07
Position 6263: 3.7816453341164544e-07
Position 2179: 3.305294025005966e-07
Position 6753: 3.19383438606933e-07
Position 1794: 3.145342045268358e-07
Position 2643: 2.5289462494593715e-07
Position 2191: 1.9607604273515282e-07
Position 1892: 1.5313692708847257e-07
Position 1994: 1.3900663609574154e-07
Position 2017: 1.0089194122233025e-07
Position 2208: 9.02798926134793e-08
Position 2479: 7.641134490162365e-08
Position 1975: 5.374507696076662e-08
Position 2481: 4.94721553960927e-08
Position 2128: 4.6787700065592516e-08
Position 2217: 4.336835930260428e-08
Position 5285: 2.2522022870980774e-08
Position 1784: 1.6176881452879312e-08
Position 747: 2.414255141829543e-10
Position 738: 1.3426868664095002e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12238: 0.9985280548667445
Position 1719: 0.9656558869331943
Position 4474: 0.9514436526175277
Position 18117: 0.9381959671409064
Position 16872: 0.7672266328308527
Position 4054: 0.7663791505611848
Position 5447: 0.6076377033128992
Position 3391: 0.34271920656201016
Position 9793: 0.30415189743947935
Position 10054: 0.28761288504384586
Position 554: 0.23015576357504153
Position 19557: 0.22804009689019922
Position 3674: 0.22220693523816745
Position 5486: 0.18636939384614618
Position 12705: 0.18074233671447287
Position 3477: 0.17548102701986432
Position 16458: 0.16202427336885578
Position 20504: 0.1527736421646445
Position 5073: 0.1435509518368597
Position 23010: 0.11716897885331105
Position 21351: 0.1148172501965545
Position 9013: 0.10403273523796688
Position 6130: 0.10061535954733355
Position 18998: 0.07917493893689284
Position 5509: 0.07342331443015197
Position 21157: 0.07305367295919614
Position 3194: 0.07294890253986616
Position 21442: 0.07197874665755745
Position 12725: 0.06779369643029573
Position 19271: 0.06492015569579927
Position 3408: 0.05818252462808435
Position 12679: 0.05520434131819717
Position 16898: 0.05504943707028602
Position 5020: 0.052602500207453246
Position 19775: 0.05045102469170093
Position 23248: 0.04815622839309333
Position 21583: 0.047348347583897235
Position 6177: 0.044161494256261376
Position 5384: 0.041182897479832954
Position 9414: 0.033425100136033184
Position 12593: 0.03247170148795265
Position 17149: 0.031514833834645074
Position 408: 0.030095190748501865
Position 3207: 0.028820156078814482
Position 16710: 0.027286725345507988
Position 3780: 0.02581176591625104
Position 6899: 0.024805523551697056
Position 15738: 0.024009026685595392
Position 5517: 0.0237415707131301
Position 19436: 0.02308526599196914
Position 12485: 0.022143629285248816
Position 3458: 0.021054658987490447
Position 19843: 0.0204449757523963
Position 18941: 0.019392975130885386
Position 3063: 0.018088341458792786
Position 12792: 0.01706560711691552
Position 5036: 0.01681084655866629
Position 2960: 0.016426291169726517
Position 10634: 0.016233673287023628
Position 11045: 0.016215715934905946
Position 16475: 0.015753925852952492
Position 18614: 0.015617357835272034
Position 21327: 0.015534375861752558
Position 9194: 0.015421655276951546
Position 462: 0.015254958409954751
Position 6984: 0.014974407291546452
Position 6799: 0.014760385119020019
Position 385: 0.014341678514940179
Position 5093: 0.014140222837288387
Position 10009: 0.014128521553565762
Position 9798: 0.0137227716360072
Position 3367: 0.013683702367527683
Position 5490: 0.013425306055426516
Position 18237: 0.01302746626850923
Position 4742: 0.012898767792758663
Position 20321: 0.01274049920162219
Position 4010: 0.01265631390172894
Position 4489: 0.012586467270700149
Position 18858: 0.012108267799470778
Position 15208: 0.012003199878814437
Position 3742: 0.011970412867820353
