Gene = BC107364
index = 165
Annotated 5SS: [  131 10264 11598 17570]
Annotated 3SS: [10138 11443 17475 17863]
SMsplice 5SS: [  120 10264 11598 13586]
SMsplice 3SS: [10138 11443 13483 13699]
top_k =  1000
Partition function (log Z): -4.267816274344279

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9366887308991133
Position 11598: 0.9232511960126559
Position 13586: 0.779745249161817
Position 15249: 0.6061302428131005
Position 13375: 0.34236557070147844
Position 16851: 0.3090984355521772
Position 12232: 0.28325168056781097
Position 15823: 0.20365306709295367
Position 10264: 0.20313402473513315
Position 2514: 0.17488310542662452
Position 3228: 0.17207742424267117
Position 1853: 0.15730460714733502
Position 4367: 0.13305635394186566
Position 3425: 0.11538898941607904
Position 16835: 0.10781613709768542
Position 2714: 0.08959370759703963
Position 10737: 0.08463206623914091
Position 4692: 0.08083951506804189
Position 1230: 0.07996276041276404
Position 11577: 0.07672897778961321
Position 16014: 0.06406226600486802
Position 1559: 0.060500217029494985
Position 13208: 0.05993058143024771
Position 2594: 0.052311792392983475
Position 2287: 0.044285749784105224
Position 644: 0.037406088643826926
Position 131: 0.035562504578097585
Position 14402: 0.03227639671648478
Position 14068: 0.030422459183140835
Position 15987: 0.03031075870342995
Position 6323: 0.02958419121823784
Position 4244: 0.026445286328415397
Position 4081: 0.02576879653791438
Position 5707: 0.023253873726462555
Position 3248: 0.022150160008655346
Position 16064: 0.01644514048091292
Position 12038: 0.016272759782607508
Position 4239: 0.015778090820943932
Position 15632: 0.01509977146758342
Position 16027: 0.014809403195841234
Position 135: 0.012759017934201025
Position 16530: 0.012730878194989635
Position 1799: 0.012299535998199858
Position 18416: 0.011396770816058307
Position 15973: 0.009558235336976698
Position 1013: 0.009381962595056961
Position 969: 0.009301352528589222
Position 15060: 0.009032013370851799
Position 15283: 0.008622138538561067
Position 4087: 0.00843659774226692
Position 7418: 0.008232963178364344
Position 1570: 0.007876862987345863
Position 16120: 0.0073505410237736
Position 886: 0.0065763227246419574
Position 3496: 0.0065482777578088494
Position 4730: 0.006294850847216015
Position 1669: 0.006286076970605884
Position 4772: 0.0061924616013872905
Position 789: 0.006113788408784744
Position 13876: 0.006065441792231724
Position 8084: 0.005121943068211471
Position 14084: 0.004605342167834417
Position 2318: 0.004214736268099882
Position 14471: 0.004105060495257739
Position 14590: 0.003983047020316002
Position 2366: 0.0039430275446294075
Position 13606: 0.0036444752296151397
Position 125: 0.003603781569697041
Position 1234: 0.0028804886275050393
Position 13203: 0.0028037319673011696
Position 2410: 0.0027641705356187328
Position 412: 0.0024173757400197875
Position 16480: 0.002289300779030039
Position 1547: 0.0022370657469433473
Position 2443: 0.002076729743264508
Position 16201: 0.0018689828835878287
Position 2256: 0.0014361922974254174
Position 12438: 0.0011532875150419425
Position 3862: 0.0009593590422158032
Position 1774: 0.0009475170158488208
Position 3252: 0.0008611887394386318
Position 17570: 0.0007498301135162597
Position 1837: 0.0006231401395593578
Position 1096: 0.0005399835019880938
Position 139: 0.00044216521805268003
Position 15338: 0.000435825565683664
Position 980: 0.0004214321903919405
Position 15476: 0.00040418996650145727
Position 2185: 0.0003508307617709291
Position 971: 0.000336468814157211
Position 1252: 0.0003270944754503378
Position 1392: 0.0003089625216609002
Position 3801: 0.00029754718412452677
Position 997: 0.000292189834988094
Position 3443: 0.0002840907132506212
Position 2422: 0.0002701778328072142
Position 1857: 0.0002587588804574783
Position 15178: 0.0001991792998699856
Position 2332: 0.00019045586847964388
Position 1454: 0.0001865618275436205
Position 15853: 0.000186196437027657
Position 1347: 0.00015761479620931513
Position 1080: 0.00014807659419012716
Position 13700: 0.00014799593366582447
Position 221: 0.00014004392812102604
Position 13912: 0.00013492017836492669
Position 101: 0.00013143768906397714
Position 1302: 0.00011775022235213954
Position 13549: 0.00011757280656718588
Position 357: 9.445980178810725e-05
Position 1418: 9.344134855463089e-05
Position 314: 8.031864633854426e-05
Position 1638: 6.403720315661254e-05
Position 281: 5.0375689825677494e-05
Position 368: 4.748569111047763e-05
Position 2030: 3.42477105011379e-05
Position 1124: 3.4187326672048336e-05
Position 1049: 3.343826570347174e-05
Position 3751: 3.1509505477038304e-05
Position 17254: 3.0886374281495996e-05
Position 714: 2.559415227367063e-05
Position 68: 2.5188341235065683e-05
Position 624: 2.3788254777315805e-05
Position 579: 2.2652866065994253e-05
Position 50: 2.2297176178666718e-05
Position 381: 1.9315174043125944e-05
Position 572: 1.876280410929815e-05
Position 2094: 1.8316782328955418e-05
Position 606: 1.7708497943118793e-05
Position 1512: 1.3563812693258395e-05
Position 883: 1.3127650868760472e-05
Position 1112: 1.260939888551405e-05
Position 1746: 1.2329383652229177e-05
Position 319: 1.0112062253938659e-05
Position 1541: 8.951375503457075e-06
Position 1790: 7.75731634947457e-06
Position 1598: 7.737338088709759e-06
Position 460: 7.544322086280883e-06
Position 671: 6.440273115766576e-06
Position 57: 6.057648774190321e-06
Position 737: 5.194703106014301e-06
Position 817: 4.380835119435055e-06
Position 291: 3.9383968862760686e-06
Position 682: 3.294181605786177e-06
Position 691: 3.1596066241677202e-06
Position 426: 2.6881518055587397e-06
Position 586: 1.853626564491596e-06
Position 312: 1.5458174793349766e-06
Position 429: 1.4760685992481284e-06
Position 903: 1.4648714788177815e-06
Position 218: 1.4413461062770374e-06
Position 727: 1.3379504917050832e-06
Position 269: 1.2979815963950552e-06
Position 1918: 1.2013170987105563e-06
Position 1222: 1.0726953993730908e-06
Position 1683: 9.372129678909577e-07
Position 776: 9.311829806529944e-07
Position 1690: 8.807392997744294e-07
Position 432: 7.637048022921236e-07
Position 143: 6.310610048748368e-07
Position 146: 6.164711614115795e-07
Position 435: 5.3599780543382e-07
Position 438: 5.159360833577893e-07
Position 441: 3.859205998421805e-07
Position 842: 3.2465513101700944e-07
Position 680: 2.616500854736185e-07
Position 664: 2.532631182356426e-07
Position 537: 2.433839339896555e-07
Position 39: 1.6083074140692472e-07
Position 529: 1.3878040281808912e-07
Position 705: 1.2319704042199187e-07
Position 391: 1.0642003258437321e-07
Position 389: 5.997301126372039e-08
Position 444: 1.739085653544351e-08
Position 703: 1.5750059282129778e-08
Position 36: 1.3351320661253505e-08
Position 509: 7.597247472827363e-09
Position 469: 5.879528028666799e-09
Position 712: 2.429312129673749e-09
Position 524: 1.339926692610019e-10
