Gene = Tbcb
index = 1060
Annotated 5SS: [ 693 1147 4669 5429 7800]
Annotated 3SS: [1002 4571 5236 7726 7924]
SMsplice 5SS: [ 693 1147 4472 4837 5380 7800]
SMsplice 3SS: [1002 4364 4571 5236 7665 7924]
top_k =  1000
Partition function (log Z): -3.331703418869799

Sorted 5' Splice Sites (High to Low Probability):
Position 1147: 0.8305115378323712
Position 4472: 0.638771833741224
Position 4837: 0.5259870480033167
Position 693: 0.4988816148183622
Position 5380: 0.4743516816501237
Position 915: 0.41078756003257527
Position 5429: 0.37549898633459483
Position 7800: 0.35497327785375465
Position 585: 0.2184924816750208
Position 4669: 0.20800056871385386
Position 4696: 0.18570380831232897
Position 6841: 0.11973248755615643
Position 4331: 0.10249500552360567
Position 3219: 0.05141519017924
Position 4299: 0.04784179633086651
Position 5421: 0.04076594831105286
Position 3556: 0.030143395315697253
Position 4700: 0.02702396580785826
Position 4504: 0.016978488494856583
Position 1364: 0.013470200998836803
Position 3094: 0.011783440911592492
Position 5330: 0.011255519385178606
Position 1481: 0.010426896699592915
Position 712: 0.009716124057117446
Position 4509: 0.008667354613202985
Position 5425: 0.008586885408524297
Position 2498: 0.008525752179371076
Position 409: 0.008518565872173579
Position 5107: 0.007617129673079294
Position 468: 0.00739544235563066
Position 4463: 0.007358268975909279
Position 4487: 0.006506170669239684
Position 4984: 0.00647882148033928
Position 451: 0.006231593915808133
Position 667: 0.0047860609232381265
Position 4086: 0.0046633146680976605
Position 7827: 0.004423446108274481
Position 1086: 0.004261873175088705
Position 6003: 0.00418986963851535
Position 531: 0.004156897648293318
Position 7583: 0.003848988385301332
Position 3480: 0.0031362341853787227
Position 4476: 0.0029244156738636104
Position 4994: 0.002885420115279967
Position 391: 0.002859396502059824
Position 4704: 0.002748504080268327
Position 4604: 0.0027041809355662465
Position 4316: 0.002654510573811523
Position 223: 0.00263247393887394
Position 609: 0.001965162575529155
Position 446: 0.0019558427716549
Position 6815: 0.0019343592423703407
Position 841: 0.0018843319129446395
Position 7097: 0.001845842409344537
Position 4052: 0.0016080947019264256
Position 1844: 0.0015842093087846904
Position 5732: 0.0015259856409969986
Position 3103: 0.0014871725718814482
Position 4614: 0.001420482742117115
Position 6292: 0.0013879523279396733
Position 4990: 0.0013113036423964843
Position 5954: 0.0012453762160701042
Position 5735: 0.0011586982398468176
Position 4496: 0.0011519815719820176
Position 4224: 0.0010662597075189759
Position 6413: 0.001048789039206662
Position 4780: 0.0009957250160355132
Position 384: 0.0009534874673114781
Position 4429: 0.0009489111938435821
Position 3678: 0.0008866940599497788
Position 3132: 0.0008778106936500203
Position 4623: 0.0008018047276046098
Position 6370: 0.0007988934445885504
Position 4877: 0.0007366399313247679
Position 646: 0.000689143972359691
Position 5611: 0.0006781102329165716
Position 533: 0.0006768131578394967
Position 6927: 0.000630609838923003
Position 7756: 0.0005756791910439903
Position 37: 0.0005394763723388748
Position 4290: 0.0005158328617730989
Position 893: 0.0005031148337203899
Position 1123: 0.00048800770790353244
Position 1276: 0.00048057626695063394
Position 686: 0.0004752098519635496
Position 4228: 0.00047401545672230206
Position 1074: 0.00045120422867716024
Position 1666: 0.0004362848165483989
Position 4886: 0.0004281278163311921
Position 5375: 0.0003796622878562262
Position 4785: 0.00035401342853220817
Position 5627: 0.0003333386009218136
Position 701: 0.0003241905272485661
Position 4713: 0.0003077524133177557
Position 2916: 0.0002964159176399452
Position 1021: 0.0002497195339453852
Position 4616: 0.00018113814852619114
Position 1136: 0.00015156825616685523
Position 4016: 0.0001330945696545634
Position 7173: 0.00012440945775792328
Position 7040: 0.00012422435417877171
Position 908: 0.00011572335804415802
Position 265: 0.00011241415346114257
Position 664: 0.00011108584790135703
Position 615: 0.00011103022691241816
Position 6864: 0.0001095254653019585
Position 695: 0.00010798165481025116
Position 2443: 0.00010790153883022653
Position 4369: 0.00010197020491555427
Position 202: 9.696097131232238e-05
