Gene = Prr33
index = 863
Annotated 5SS: [117]
Annotated 3SS: [3855]
SMsplice 5SS: [103]
SMsplice 3SS: [3855]
top_k =  1000
Partition function (log Z): -6.165342570707248

Sorted 5' Splice Sites (High to Low Probability):
Position 4064: 0.6716315453270058
Position 103: 0.5845833339755827
Position 117: 0.39049295675540036
Position 431: 0.09511660991650721
Position 3593: 0.06097874969960572
Position 3703: 0.039917363393422466
Position 816: 0.033830024413812346
Position 682: 0.02592246882639766
Position 862: 0.018442934727153873
Position 4019: 0.015827395925722406
Position 3051: 0.015024634804054023
Position 2152: 0.007874302127876022
Position 2904: 0.007272513697631562
Position 1344: 0.006398562872120693
Position 4889: 0.006085958750157643
Position 4068: 0.005797530621082196
Position 2363: 0.005734235164024796
Position 3494: 0.0056383891865413255
Position 35: 0.004707663398285815
Position 2774: 0.00426293692860143
Position 838: 0.004227052995073584
Position 2055: 0.003438398758153758
Position 74: 0.0032282287884831716
Position 4349: 0.0027051590658787733
Position 2367: 0.001811004844097035
Position 2720: 0.0017617671891752022
Position 794: 0.0016692059251234392
Position 1275: 0.0016267514577543616
Position 4047: 0.0014196056240841622
Position 131: 0.0012751937872634701
Position 2577: 0.0010145834708333863
Position 714: 0.0009732052954042106
Position 4904: 0.0009359006507109375
Position 872: 0.0008623294490770207
Position 4332: 0.0007074034411009184
Position 4225: 0.0006900294474725679
Position 3681: 0.0005622509714615053
Position 2317: 0.0004643541949818187
Position 1802: 0.0004370884651737419
Position 1185: 0.0004110051800944723
Position 4490: 0.00039823258298343826
Position 157: 0.0002987464362652365
Position 4499: 0.0002738124148537221
Position 4012: 0.0002076323848007384
Position 4310: 0.00020646086251450226
Position 2942: 0.00016620480578878767
Position 337: 0.0001659487497005172
Position 3103: 9.80548807719291e-05
Position 652: 8.721417109486066e-05
Position 3900: 8.657382112580476e-05
Position 3034: 8.405201665553325e-05
Position 404: 8.268519235738988e-05
Position 110: 8.069539216935526e-05
Position 2136: 7.569785867130755e-05
Position 228: 7.249227515574051e-05
Position 4102: 6.57928302805643e-05
Position 1140: 5.886502213601633e-05
Position 1259: 5.7887580555312506e-05
Position 3708: 5.631882858317225e-05
Position 2597: 5.292033169597933e-05
Position 1070: 5.070877382645477e-05
Position 1323: 5.066536463763773e-05
Position 2668: 4.409262402573706e-05
Position 1124: 4.149599817963888e-05
Position 3073: 3.789870621825368e-05
Position 2434: 3.148930388323435e-05
Position 333: 1.5614911010317707e-05
Position 216: 1.216026868237623e-05
Position 316: 1.0754585223758621e-05
Position 726: 3.2481330741050967e-06
Position 608: 3.0329902060900615e-06
Position 676: 2.794787520359004e-06
Position 219: 2.772362513747788e-06
Position 222: 2.283068844658567e-06
Position 225: 1.925383200568508e-06
Position 272: 1.4551623037580915e-06
Position 546: 1.2186242729134385e-06
Position 82: 1.1828163560413525e-06
Position 313: 1.174808840558622e-06
Position 475: 1.1118043173391947e-06
Position 55: 8.645960017595366e-07
Position 4057: 8.135655462511962e-07
Position 709: 7.518761306943486e-07
Position 4104: 5.449736566282927e-07
Position 451: 3.1096774188218073e-07
Position 266: 1.3432663321981042e-07
Position 446: 1.1626046338773545e-07
Position 718: 1.1448830105884953e-07
Position 245: 8.225468993777229e-08
Position 297: 7.209645174869051e-08
Position 4097: 3.840973410668525e-08
Position 626: 1.8615595614857113e-08
Position 4: 1.8374237701914123e-08
Position 406: 1.7074209101309563e-08
Position 642: 4.969370586262521e-10
Position 3428: 7.178410205245244e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3855: 0.5314920409567074
Position 4209: 0.3138160260260469
Position 3956: 0.30954325394271576
Position 4325: 0.13289041171447194
Position 3468: 0.060242646959213615
Position 3896: 0.05205915157707549
Position 4296: 0.049320828851225434
Position 283: 0.043261711142828826
Position 4853: 0.040160625148498295
Position 313: 0.03764095023765283
Position 4794: 0.03581143013997726
Position 4635: 0.03331379003592126
Position 4772: 0.03154150524255221
Position 4189: 0.02514460907073919
Position 3497: 0.019437197364881476
Position 3899: 0.019058734076178176
Position 642: 0.017689041933728698
Position 5080: 0.014856884914499893
Position 2881: 0.014065624911384392
Position 4649: 0.013510842364694318
Position 767: 0.013321993109610906
Position 430: 0.012371906585984629
Position 2843: 0.012012608645430502
Position 4246: 0.011745651872918924
Position 5086: 0.011360984003581836
Position 3610: 0.010527943194769532
Position 1971: 0.009505170194045603
Position 3175: 0.009170636036508374
Position 681: 0.00855289198186046
Position 4460: 0.00853639558325885
Position 2242: 0.007608761006675834
Position 2554: 0.007447421156234953
Position 814: 0.00744522660670754
Position 3409: 0.006568432399302354
Position 3432: 0.005729978882896181
Position 709: 0.004427023450024062
Position 4440: 0.0040806607391661075
Position 729: 0.003995873838795189
Position 623: 0.0038740138389243557
Position 3860: 0.003762531171303365
Position 4915: 0.003714275473090199
Position 485: 0.0033471479372449084
Position 2220: 0.002755730961994053
Position 1179: 0.002532696585948723
Position 4271: 0.0023870007505069524
Position 4277: 0.002358225644349457
Position 568: 0.0023059452141697685
Position 2040: 0.0022317441301232636
Position 5013: 0.002119016331776827
Position 4257: 0.0021114897439934066
Position 4219: 0.0019488525554026007
Position 4224: 0.0019326677492204076
Position 1213: 0.0018530847199351216
Position 5146: 0.0017843977806619171
Position 1666: 0.0017474611268929552
Position 4736: 0.0016604864293618359
Position 996: 0.0015626737361043093
Position 320: 0.0015345349068963262
Position 285: 0.0015294212149506788
Position 602: 0.001460530125198822
Position 2299: 0.0014593353920716561
Position 3472: 0.0014165230201076866
Position 4783: 0.0014014010381404678
Position 620: 0.0013747323676173413
Position 3122: 0.00130355955810283
Position 4495: 0.0012415118664974194
Position 1073: 0.0012065072436962553
Position 526: 0.001154044183430891
Position 1147: 0.001125316614773154
Position 4598: 0.0010617338965681034
Position 2570: 0.0010562935428918454
Position 3961: 0.001037893491853768
Position 4837: 0.001035804404988088
Position 3684: 0.001001646784356994
Position 2441: 0.0009290079915444571
Position 2901: 0.0008891505571986058
Position 3351: 0.0008827156966510789
Position 375: 0.0008715414472466889
Position 3302: 0.0008525439328193573
Position 4127: 0.0007982366304498807
Position 333: 0.000775646034214478
Position 2681: 0.0007263365995792154
Position 3101: 0.0007232610699197857
Position 2966: 0.0006888545519887493
Position 4938: 0.0006865409838280703
Position 1122: 0.0006199940307209841
Position 563: 0.000586244417063031
Position 1256: 0.0005485277745021186
Position 4813: 0.0005265359885518352
Position 4658: 0.00048703847029584905
Position 370: 0.00048268148633573936
Position 1100: 0.00045597610144426453
Position 4349: 0.0004501478987172122
Position 4745: 0.00043061611105195646
Position 458: 0.00041940670034675383
Position 714: 0.00041861619340670907
Position 5009: 0.0003900320367613652
Position 4670: 0.0003605021249161658
Position 201: 0.0003479805259571231
Position 4401: 0.0003408392590692142
Position 5128: 0.0003275953816817755
Position 3364: 0.00026422831751157793
Position 2135: 0.00025358004561832904
Position 489: 0.00024880927582450674
Position 1225: 0.0002341198165595217
Position 3119: 0.00022411686023195311
Position 441: 0.00022262465740419945
Position 199: 0.0002010073722789372
Position 197: 0.00019914952058040726
Position 4545: 0.00019227429966818164
Position 770: 0.00018006289123462713
Position 4986: 0.00017978315565087455
