Gene = Snapin
index = 996
Annotated 5SS: [202 486 880]
Annotated 3SS: [ 438  760 1439]
SMsplice 5SS: [202 486 880]
SMsplice 3SS: [ 438  760 1439]
top_k =  1000
Partition function (log Z): -1.229136879383121

Sorted 5' Splice Sites (High to Low Probability):
Position 880: 0.9869768123664983
Position 486: 0.7572734184443348
Position 202: 0.6307104772549389
Position 197: 0.14223166850883223
Position 647: 0.047080727936654854
Position 1569: 0.02427683099481062
Position 330: 0.022520090068472772
Position 1595: 0.017200425563068143
Position 308: 0.014434975108849906
Position 1561: 0.009414359370057405
Position 349: 0.00862805457507648
Position 676: 0.005208024587214716
Position 490: 0.0049202712082078125
Position 167: 0.0047459761156872305
Position 188: 0.00402026276395839
Position 214: 0.0033131320310236722
Position 2016: 0.003299001318340404
Position 1787: 0.0031519558803616
Position 1334: 0.003014473304566295
Position 549: 0.002949031889787938
Position 2567: 0.002309454674424854
Position 1552: 0.002159941427972934
Position 1687: 0.0021141531775692828
Position 853: 0.0018463781172663553
Position 2139: 0.001737014919690592
Position 343: 0.0008764647148575593
Position 2556: 0.000673113867177655
Position 1620: 0.000620661237227407
Position 1321: 0.0005837728385969503
Position 1525: 0.0005125018982703415
Position 247: 0.0003944202261183562
Position 1244: 0.0003227682020297258
Position 653: 0.0003016669271406157
Position 539: 0.0002639684676603389
Position 2757: 0.0002623573501298619
Position 844: 0.00019463957414007736
Position 1512: 0.00017702834016188485
Position 649: 0.00015623840170531068
Position 449: 0.0001236148734464148
Position 1626: 0.00012018315931483236
Position 896: 0.00010111425779408348
Position 1665: 8.912150995855607e-05
Position 1361: 8.640113861921255e-05
Position 72: 8.407916186548222e-05
Position 955: 7.6022333216677e-05
Position 363: 7.372764911449257e-05
Position 930: 6.660006088942591e-05
Position 151: 6.530461792657609e-05
Position 2290: 4.956968723315118e-05
Position 2752: 4.266481133630545e-05
Position 2166: 3.414970944308807e-05
Position 790: 3.3893358924906746e-05
Position 1653: 3.0974545322489834e-05
Position 297: 2.698030383681491e-05
Position 1305: 2.2214336462563727e-05
Position 1454: 2.1700067498158215e-05
Position 561: 2.0036005608289026e-05
Position 4: 1.8293756590044703e-05
Position 52: 1.68336832289628e-05
Position 735: 1.4741376147501267e-05
Position 85: 1.3115165126287583e-05
Position 43: 1.2787978676691669e-05
Position 1912: 1.171056127276264e-05
Position 396: 1.1519034786000817e-05
Position 847: 1.1368288849419528e-05
Position 1759: 7.432492197246252e-06
Position 814: 6.208817142354977e-06
Position 387: 6.008941695008255e-06
Position 104: 5.741878476999842e-06
Position 1181: 4.937188523293503e-06
Position 357: 4.676551416951581e-06
Position 11: 3.7179394864121077e-06
Position 83: 3.0406407714284296e-06
Position 412: 2.9506962961940236e-06
Position 378: 2.5996540693440944e-06
Position 567: 1.3690599405494217e-06
Position 1590: 8.795547250373139e-07
Position 1764: 6.609788740909595e-07
Position 1959: 5.473615842568207e-07
Position 1086: 5.11642398236385e-07
Position 402: 3.9522584411553925e-07
Position 1967: 3.9404333934415583e-07
Position 425: 3.4242039489296465e-07
Position 1232: 2.908292396364998e-07
Position 1110: 2.3533488019862263e-07
Position 415: 2.2076708224728665e-07
Position 1728: 1.8017923305008407e-07
Position 927: 1.5162912286578168e-07
Position 1389: 1.1315515503787785e-07
Position 1115: 1.0341439845915745e-07
Position 1113: 9.275983431571504e-08
Position 1074: 7.346666735083278e-08
Position 1791: 6.907454233897455e-08
Position 1215: 2.8384117003823016e-08
Position 739: 2.347571509891293e-08
Position 920: 1.11027177349773e-08
Position 939: 1.0977873139962382e-08
Position 1221: 1.0642095417120658e-08
Position 942: 1.0314412195643142e-08
Position 1467: 1.2295846018398782e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1439: 0.9518177181136144
Position 760: 0.948733106604804
Position 438: 0.3929113643749924
Position 418: 0.13332451730407116
Position 402: 0.06979471030059274
Position 625: 0.026723856375655677
Position 2058: 0.025989533353360673
Position 2693: 0.02029573930748442
Position 712: 0.019263154193692417
Position 2261: 0.017333107756748754
Position 588: 0.017175873417616273
Position 548: 0.016403553318020694
Position 1215: 0.011643229470032252
