Gene = Gm20661
index = 469
Annotated 5SS: [   77  9120  9745 10010 10176]
Annotated 3SS: [ 9019  9559  9846 10089 10986]
SMsplice 5SS: [   77  1753  9120 10010 10176]
SMsplice 3SS: [ 1649  9019  9846 10089 10822]
top_k =  1000
Partition function (log Z): -2.4355462282191613

Sorted 5' Splice Sites (High to Low Probability):
Position 10010: 0.9786684905001819
Position 77: 0.9515032464150919
Position 1753: 0.783767721991672
Position 10176: 0.7713170861817217
Position 9120: 0.5385251406739032
Position 9745: 0.36502765386347225
Position 800: 0.35694214456904083
Position 9288: 0.32789624349818336
Position 1408: 0.31977794753815275
Position 2489: 0.2221816426792167
Position 824: 0.14838643433263027
Position 4178: 0.14145290154137513
Position 7301: 0.13294338175359666
Position 7311: 0.13216962320475062
Position 10197: 0.12005633654296122
Position 4759: 0.11816772625253594
Position 805: 0.08221867464848866
Position 664: 0.0505474985675713
Position 11092: 0.04625118657299932
Position 10878: 0.04285676180312065
Position 2060: 0.03501580258251529
Position 4493: 0.027386694815888398
Position 4510: 0.02585005565511331
Position 4980: 0.018920202914076534
Position 585: 0.016848024576066566
Position 1198: 0.014521785185067863
Position 7747: 0.014473283355517189
Position 1397: 0.012438574876980392
Position 815: 0.011786594904175435
Position 607: 0.011150221349980026
Position 255: 0.011023228956107075
Position 1910: 0.008109509933781294
Position 9676: 0.007794699173831888
Position 1067: 0.007412392234339915
Position 4000: 0.007059089413226238
Position 4173: 0.006898223848201921
Position 2541: 0.005605367757355522
Position 4189: 0.00538912520135104
Position 10899: 0.004157607413195676
Position 135: 0.004108108338463646
Position 1489: 0.003998191213965713
Position 10908: 0.003460863757859047
Position 1504: 0.0032342947376711993
Position 424: 0.0028706814535416334
Position 116: 0.0023381255224470634
Position 1084: 0.0017174762958880167
Position 4168: 0.0015993745292574618
Position 10044: 0.0013925719229832517
Position 1597: 0.0013360406840642535
Position 394: 0.0013237588088337094
Position 1530: 0.0013227106703984988
Position 2077: 0.0011878662892264543
Position 10501: 0.0011821719634416614
Position 223: 0.0009390934849405895
Position 9923: 0.0007864824625215855
Position 986: 0.0007723000538607193
Position 10211: 0.0007634870792443532
Position 786: 0.0006447021777608297
Position 3250: 0.0005609143893961919
Position 3460: 0.0005338598023789888
Position 1474: 0.0004377619290959868
Position 127: 0.00039589306487774074
Position 4004: 0.00035581560026307107
Position 2465: 0.00034785300698426697
Position 385: 0.0003345751162615914
Position 2471: 0.00032839863272032593
Position 2274: 0.00030566607197690784
Position 4221: 0.0002811155989186562
Position 774: 0.00022909965369305698
Position 88: 0.00022452035840843704
Position 2856: 0.00020031032432261026
Position 4239: 0.00019972943224885354
Position 2015: 0.00019625012438112657
Position 552: 0.00016075934662591467
Position 1805: 0.0001515550251644488
Position 591: 0.00012253235705983028
Position 7412: 0.00012137360796490263
Position 1072: 0.0001202293494870753
Position 4126: 0.00010570520261470387
Position 469: 9.3895581673341e-05
Position 261: 8.070348141095684e-05
Position 11147: 7.27020852694639e-05
Position 531: 6.228468938654035e-05
Position 85: 3.957112612738951e-05
Position 4143: 3.603746225251414e-05
Position 2600: 2.786702384919425e-05
Position 41: 2.7655484832475123e-05
Position 3902: 2.571829634595966e-05
Position 3937: 2.2567073034095426e-05
Position 979: 1.872334382090347e-05
Position 656: 1.8220387797031248e-05
Position 2882: 1.7824110833453164e-05
Position 458: 1.656210731482997e-05
Position 2311: 1.614751811296856e-05
Position 2532: 1.5952360400451052e-05
Position 3137: 1.5511456034548375e-05
Position 2553: 1.3979387686105574e-05
Position 10924: 1.2616684897482159e-05
Position 1048: 1.2421958979718504e-05
Position 502: 1.005158455427009e-05
Position 543: 7.419997491642964e-06
Position 106: 5.867123352801376e-06
Position 593: 3.692557485024942e-06
Position 10540: 3.6298555754420047e-06
Position 1012: 2.0699868217800505e-06
Position 68: 1.6481647405070809e-06
Position 921: 1.1183673383618218e-06
Position 779: 8.261150020955838e-07
Position 479: 3.2962539108890826e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10089: 0.8813203560624243
Position 9846: 0.8516400501978569
Position 9019: 0.7763204087424925
Position 10822: 0.5192017470410888
Position 1649: 0.5016172310602562
Position 10986: 0.41993497964446186
Position 7299: 0.26588879125224296
Position 529: 0.23513647995289683
Position 2352: 0.21783576427379733
Position 725: 0.16248194137850291
Position 4104: 0.14790041660325393
Position 1622: 0.1449819102994503
Position 9886: 0.13170880371544422
Position 9559: 0.11938486584168048
Position 4369: 0.11530169086206114
Position 1652: 0.1053458047648233
Position 468: 0.10516473520140403
Position 9420: 0.0889066112793115
