Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  1000
Partition function (log Z): -0.25837334871630513

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8733192077951003
Position 1459: 0.7210852871626937
Position 515: 0.45772881269915583
Position 774: 0.2981099258682304
Position 1484: 0.26277879341603017
Position 843: 0.20998496614471185
Position 1106: 0.07433932215663686
Position 171: 0.020435401074853924
Position 905: 0.01843909371392501
Position 544: 0.014528929348045186
Position 552: 0.008251217527661087
Position 1764: 0.006306685228152505
Position 63: 0.004140930638661125
Position 1078: 0.003176348959024649
Position 965: 0.0015764725994098084
Position 1005: 0.0014983738988686684
Position 894: 0.001379181745483239
Position 925: 0.0013248136677321486
Position 661: 0.0012345438698410636
Position 1446: 0.0010952286565969183
Position 1704: 0.000828575034398061
Position 1147: 0.0007268369759020836
Position 797: 0.000710747476508992
Position 1023: 0.0005062384260292057
Position 1488: 0.0004019339868021936
Position 837: 0.00039199950298496127
Position 696: 0.00032452353164608947
Position 249: 0.00020527852295356634
Position 230: 0.00018932736508167386
Position 7: 0.00017220360916071948
Position 1796: 0.00016053905524448747
Position 520: 0.00014321783167744974
Position 499: 0.00013545413172984846
Position 706: 0.00012279353903369615
Position 919: 0.00012146419300337912
Position 677: 0.0001134104642218913
Position 164: 0.00011187164033606132
Position 350: 7.607969228169776e-05
Position 307: 6.480785634996076e-05
Position 1274: 4.542249424653795e-05
Position 1519: 4.459877751629587e-05
Position 1000: 4.397295080805428e-05
Position 1842: 4.21141884661545e-05
Position 131: 3.550521351376061e-05
Position 435: 3.38675074724608e-05
Position 1753: 3.3538728442995387e-05
Position 1067: 3.3382109936130315e-05
Position 913: 2.2856391836734757e-05
Position 1826: 2.2215957811755165e-05
Position 235: 1.733049992878678e-05
Position 302: 1.5412234591268907e-05
Position 973: 1.4310479732090382e-05
Position 1018: 1.3220439921505427e-05
Position 380: 1.2508655364750205e-05
Position 633: 1.2262798226841508e-05
Position 105: 1.1693800728256663e-05
Position 371: 9.73688060113563e-06
Position 942: 8.845042328573678e-06
Position 605: 8.383265097974592e-06
Position 1026: 8.325641954611303e-06
Position 1467: 8.147055975282322e-06
Position 41: 6.65932224623473e-06
Position 989: 6.446095932084111e-06
Position 1391: 6.135560249189971e-06
Position 631: 5.796344964177659e-06
Position 343: 5.751738449443807e-06
Position 257: 5.689060336684509e-06
Position 1596: 5.426512510261304e-06
Position 409: 5.28897930945927e-06
Position 897: 4.371872728629503e-06
Position 1508: 4.358841202987738e-06
Position 1811: 3.9931182871076e-06
Position 1677: 2.0171865660571054e-06
Position 1082: 1.8076112863294765e-06
Position 1878: 1.789547156264341e-06
Position 444: 1.70524020557348e-06
Position 1101: 1.4839322329559005e-06
Position 204: 1.0232469913005102e-06
Position 311: 9.719016994905946e-07
Position 280: 4.362879000351418e-07
Position 241: 1.1318905310553069e-07
Position 206: 8.80730003576539e-08
Position 1613: 7.4487618054799305e-09
Position 1517: 1.4285153089766216e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9933225246535736
Position 1672: 0.8929303127504773
Position 723: 0.3969631526264318
Position 371: 0.2204604672099918
Position 608: 0.1860532318719165
Position 343: 0.054205147534116045
Position 1697: 0.05406077105454159
Position 390: 0.02228813862777825
Position 409: 0.020093871687785193
Position 451: 0.018061750922686744
Position 248: 0.012417935263892807
Position 1560: 0.01097316519433286
Position 1793: 0.010529012927558363
Position 427: 0.00775109294839381
Position 457: 0.006923507544782105
Position 656: 0.006188967517140868
Position 773: 0.005860956071823596
Position 1826: 0.004983958895769884
Position 254: 0.004825875743952071
Position 277: 0.004696749224155869
Position 1581: 0.004117709674412648
Position 613: 0.004049561309356647
Position 355: 0.004014249152132717
Position 1930: 0.003415962688507266
Position 387: 0.0033814649480006483
Position 1391: 0.002957733619925891
Position 1526: 0.0026816493091738184
Position 1005: 0.0022574130466541595
Position 380: 0.002137472238926908
Position 1568: 0.0019872928087305967
Position 1585: 0.001540896242359621
Position 1897: 0.0015045055380589036
Position 1878: 0.0014237795410297252
Position 1360: 0.001233888839953186
Position 955: 0.0010372528653127017
Position 957: 0.000992447926982666
Position 923: 0.0009908611181094786
Position 1773: 0.0009116885820919216
Position 725: 0.0008978296703604595
Position 1037: 0.0008596459093959632
Position 1535: 0.0008344349948066356
Position 286: 0.0008007799999775858
Position 731: 0.0007685314821271354
Position 704: 0.0006526517938119339
Position 1717: 0.0005348671945281127
Position 897: 0.0005186241801785682
