Gene = Pop7
index = 839
Annotated 5SS: [240]
Annotated 3SS: [438]
SMsplice 5SS: [240]
SMsplice 3SS: [438]
top_k =  1000
Partition function (log Z): -6.181141781843546

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9896960321341794
Position 96: 0.008593790530330754
Position 89: 0.002683579452671483
Position 272: 0.0019726372597339667
Position 563: 0.0012998024344139363
Position 195: 0.001191418313948705
Position 818: 0.0011375159526950918
Position 505: 0.0009479571771344414
Position 868: 0.0007423454006324955
Position 740: 0.0007044748342624709
Position 214: 0.0006810847915224351
Position 32: 0.00040383443638808495
Position 100: 0.00020769415383770895
Position 500: 8.761256841471533e-05
Position 933: 5.4244534828192954e-05
Position 64: 5.310898706071717e-05
Position 344: 4.734197907296927e-05
Position 346: 4.716843236677948e-05
Position 181: 4.5499586172269814e-05
Position 848: 4.104947437534278e-05
Position 857: 2.3695402452912256e-05
Position 246: 2.1652943839396337e-05
Position 311: 2.1461348561077543e-05
Position 730: 1.064717515625919e-05
Position 924: 9.389469125371234e-06
Position 770: 6.841705435900512e-06
Position 151: 5.460018728730107e-06
Position 761: 4.6326774530842704e-06
Position 296: 4.608107919809087e-06
Position 474: 3.5747526112470835e-06
Position 128: 3.4094300832963848e-06
Position 366: 2.587832847114032e-06
Position 778: 2.19966218874834e-06
Position 940: 5.97270985479364e-07
Position 421: 9.05855447223093e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 438: 0.7062505948192761
Position 739: 0.1761132416684001
Position 378: 0.05582578219075869
Position 709: 0.02533273213496946
Position 484: 0.013066609047869717
Position 715: 0.010846259784162903
Position 1002: 0.006381097941260013
Position 171: 0.005527554995226405
Position 546: 0.003093079386785739
Position 445: 0.0024459632582599375
Position 490: 0.0016517471024493195
Position 630: 0.0011580416948657286
Position 462: 0.00048053461890535455
Position 574: 0.0004694784355072066
Position 766: 0.00036005598065739364
Position 382: 0.00025403455794871597
Position 176: 0.0001870264489706306
Position 455: 0.0001688194501649228
Position 822: 0.00015246752534397724
Position 901: 0.00013954927397903837
Position 610: 0.00012440970296522956
Position 1069: 8.618109841773436e-05
Position 586: 5.866213482450356e-05
Position 855: 5.862350892717869e-05
Position 940: 5.5884717030006844e-05
Position 637: 4.874331733876166e-05
Position 966: 3.992452702491899e-05
Position 1007: 3.740527772028382e-05
Position 723: 3.3165139075602866e-05
Position 623: 2.9463557981567745e-05
Position 950: 2.431468101191495e-05
Position 505: 2.0464867629940576e-05
Position 932: 2.035277721951035e-05
Position 203: 2.0337002903053847e-05
Position 447: 1.9970759346138187e-05
Position 520: 1.979835737214206e-05
Position 1009: 1.4501097245154e-05
Position 978: 1.3173514090421375e-05
Position 592: 1.2404886070372485e-05
Position 395: 1.2268766274693131e-05
Position 340: 1.1458861529534519e-05
Position 848: 1.1086581101769414e-05
Position 342: 7.334853714647793e-06
Position 391: 6.778196718376139e-06
Position 103: 6.433438285695237e-06
Position 877: 6.183053409148931e-06
Position 96: 6.068351094561177e-06
Position 784: 5.184788142597977e-06
Position 336: 5.158125763915755e-06
Position 117: 4.999477829287887e-06
Position 219: 3.9515062772524234e-06
Position 464: 3.723018138296105e-06
Position 868: 3.2812339414769755e-06
Position 816: 2.740328320181992e-06
Position 305: 2.6634796800458753e-06
Position 790: 2.6100040830722228e-06
Position 788: 2.394356691202434e-06
Position 596: 2.2655249766032066e-06
Position 805: 2.0787079351743996e-06
Position 325: 1.6531427160141042e-06
Position 228: 1.5637880944091707e-06
Position 778: 1.4464379601430724e-06
Position 317: 5.559276460429941e-07
Position 833: 4.548109856572978e-07
Position 236: 4.2119159516305473e-07
Position 214: 3.3524833664889557e-07
Position 351: 2.518231787082782e-07
Position 1031: 2.4355563038244546e-07
Position 239: 1.8893492359061495e-07
Position 232: 1.8777901750356285e-07
Position 881: 1.5883238553318791e-07
Position 311: 1.3906401426070753e-07
Position 1016: 1.1010230989488847e-07
Position 910: 7.050944147836285e-08
Position 1023: 5.541624449053508e-08
Position 243: 5.165982051218034e-10
Position 301: 1.3821678687663568e-10
Position 296: 2.412574502681382e-11
