Gene = Cfap161
index = 253
Annotated 5SS: [  139   885  1672  3249 14717 17811]
Annotated 3SS: [  794  1435  3157 14557 17736 18717]
SMsplice 5SS: [ 139  885 1527 3249]
SMsplice 3SS: [  794  1435  3157 15338]
top_k =  1000
Partition function (log Z): -7.40725087278814

Sorted 5' Splice Sites (High to Low Probability):
Position 139: 0.9736081648951757
Position 3249: 0.9479963190862223
Position 885: 0.6658373549584148
Position 10118: 0.3173922056751582
Position 932: 0.31252093738584014
Position 1672: 0.2923544424817434
Position 9064: 0.13119332515677756
Position 11041: 0.11466552969108598
Position 6671: 0.10091900500517635
Position 7918: 0.09813381925039398
Position 9170: 0.07617410130506809
Position 1616: 0.07415498531533447
Position 10509: 0.06766630307729915
Position 1847: 0.05908895696489957
Position 14717: 0.05547315593645679
Position 7183: 0.05092715652292062
Position 2524: 0.0388627073107195
Position 13209: 0.03503899153818759
Position 1229: 0.025546087461343323
Position 399: 0.023534438552855697
Position 8774: 0.022888945829956934
Position 11252: 0.022335483761022745
Position 9058: 0.0211070499226941
Position 2263: 0.017987698203131564
Position 5654: 0.016568116556697
Position 1557: 0.013221426253396912
Position 8641: 0.01227858935009032
Position 1851: 0.011862103021195688
Position 9317: 0.010097823142501405
Position 1508: 0.008533551990286352
Position 84: 0.006762555777505132
Position 286: 0.005904146373251228
Position 9341: 0.004137154314398503
Position 11096: 0.00385513101063913
Position 1574: 0.0034749177009075856
Position 1531: 0.0033678313026496713
Position 1448: 0.003366400248859398
Position 416: 0.002650780222336071
Position 925: 0.0025302424873482774
Position 1701: 0.0023156784169187745
Position 1484: 0.0021192710995563053
Position 427: 0.002017404504627885
Position 1493: 0.001936888598005645
Position 3827: 0.0011655569696627471
Position 1614: 0.0011057568536673042
Position 3023: 0.0010934657669999244
Position 1590: 0.0009881537577325662
Position 3035: 0.0008546705433666401
Position 965: 0.0007855856484517981
Position 8468: 0.0007686718851024244
Position 1555: 0.00046849116081286777
Position 930: 0.000467623185450714
Position 89: 0.000399653092388894
Position 2446: 0.0003304427419933815
Position 671: 0.0003280206791172886
Position 6793: 0.0003279090274001462
Position 5215: 0.0003075696121995595
Position 3840: 0.0002976835149984353
Position 10513: 0.0002499859933526223
Position 153: 0.00020433116559451472
Position 709: 0.0002041352691878548
Position 2186: 0.00018927701944322287
Position 1620: 0.00017080146820124255
Position 28: 0.00015546214824906643
Position 480: 0.00015507381937910966
Position 557: 0.00013641999532412673
Position 82: 0.00013528289511116748
Position 97: 0.00011583539914456247
Position 936: 0.0001043735464744338
Position 5302: 9.844401660764318e-05
Position 5648: 9.564348308393111e-05
Position 6392: 9.36404504780311e-05
Position 124: 7.929366409887736e-05
Position 861: 7.406901289058648e-05
Position 681: 6.728293486387162e-05
Position 4475: 5.2136493114169733e-05
Position 201: 5.194811614505186e-05
Position 890: 4.540149020302792e-05
Position 3844: 4.342294194386843e-05
Position 6569: 2.383811608706051e-05
Position 6642: 2.1537412648842987e-05
Position 495: 2.1340065224305648e-05
Position 1274: 1.8971589614431384e-05
Position 6410: 1.8558037312575417e-05
Position 1003: 1.4976984874692636e-05
Position 1238: 1.272879972826892e-05
Position 630: 1.1067214165001127e-05
Position 6576: 1.0424581240198774e-05
Position 3501: 9.40201995136244e-06
Position 683: 9.256412382075918e-06
Position 434: 8.17482446727976e-06
Position 1160: 7.397783782525202e-06
Position 266: 7.371977760154133e-06
Position 694: 6.63451440372668e-06
Position 327: 6.596530128951338e-06
Position 1243: 6.484474252093363e-06
Position 733: 5.877613800657999e-06
Position 532: 5.226354543275974e-06
Position 403: 4.795285722054143e-06
Position 1341: 4.764658157180857e-06
Position 1059: 3.872726567966685e-06
