Gene = Wfs1
index = 1191
Annotated 5SS: [  340  7148 12322 13735 15472 16020 17648]
Annotated 3SS: [ 6907 12238 13589 15300 15938 17495 20526]
SMsplice 5SS: [  340  7148 12322 13735 15472 15686 16020 17648]
SMsplice 3SS: [ 6907 12238 13589 15300 15612 15938 17581 20526]
top_k =  1000
Partition function (log Z): 14.616683437499304

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.9983529097208217
Position 17648: 0.9968964108210695
Position 7148: 0.9876896021108352
Position 12322: 0.9725087125532679
Position 13735: 0.9719549210218547
Position 16020: 0.8734537816651974
Position 15472: 0.8218842717580958
Position 15686: 0.6106434606802257
Position 1441: 0.5913250458318374
Position 1741: 0.5909229417006802
Position 16292: 0.5473582892617941
Position 3719: 0.5283344033963238
Position 3408: 0.4534182959135823
Position 15174: 0.3478460954397199
Position 8489: 0.3336724734879089
Position 18003: 0.2817915153491794
Position 6604: 0.27909989016152587
Position 14950: 0.2357818979925839
Position 12696: 0.20907387638393662
Position 10001: 0.15025205700080754
Position 19683: 0.13590145385986457
Position 18147: 0.1343131387976306
Position 10485: 0.12914942228729828
Position 10293: 0.12405471987478102
Position 3069: 0.12143440537481191
Position 9832: 0.10932063284966599
Position 15459: 0.08373470789085329
Position 11963: 0.07076736240024524
Position 19520: 0.049236960633961935
Position 16024: 0.04914420771280636
Position 7360: 0.048779951781459115
Position 13356: 0.04876895629797447
Position 20153: 0.04835227900505686
Position 8612: 0.04829609181008891
Position 16573: 0.0476625765627644
Position 17477: 0.04620359457984921
Position 15423: 0.042203263801689664
Position 19394: 0.04075397012224645
Position 1564: 0.04009416317028536
Position 11984: 0.03882497338438191
Position 16250: 0.03703032585111324
Position 5085: 0.03429010123498628
Position 13981: 0.031617153834057
Position 815: 0.028917460145505704
Position 9214: 0.0282746368772528
Position 4446: 0.02697616703731237
Position 12806: 0.026033366381968202
Position 2069: 0.0246922277080882
Position 19936: 0.02412356509625228
Position 17452: 0.024048927757795397
Position 14064: 0.023502613955064026
Position 15725: 0.023346550025682013
Position 12138: 0.02315872562381108
Position 14029: 0.023117004373773453
Position 6651: 0.01721224435113627
Position 15530: 0.015725573779980257
Position 19385: 0.014928311339225864
Position 16903: 0.014638584265760205
Position 15867: 0.014434655652169247
Position 2359: 0.013896250606117077
Position 17808: 0.012423429917452742
Position 20707: 0.011852043004212026
Position 1615: 0.010942639917600335
Position 19813: 0.010839421351725331
Position 20895: 0.010520903831792914
Position 20755: 0.010196130545237709
Position 13130: 0.008749104758919614
Position 16280: 0.00870660153883619
Position 14399: 0.008548448670912076
Position 18613: 0.008524943079748526
Position 15830: 0.008522717838415099
Position 18114: 0.007947873591840812
Position 20620: 0.007894710964402113
Position 2010: 0.00783618917161182
Position 571: 0.007072614569924652
Position 7156: 0.006852391883146223
Position 16117: 0.006834481507904862
Position 15081: 0.006537258236402445
Position 20125: 0.006342278509677306
Position 6397: 0.005962134541810018
Position 12142: 0.005793964476386881
Position 12626: 0.005789755239076465
Position 891: 0.005477613515715287
Position 8128: 0.0054135559244889025
Position 19584: 0.00532710675621321
Position 8107: 0.005229918143629716
Position 3395: 0.004871011736604631
Position 19259: 0.004860378618361512
Position 8172: 0.004855725041383677
Position 3822: 0.004523943227100329
Position 13221: 0.004447027561777337
Position 5392: 0.004215044142021812
Position 6680: 0.004138800472552393
Position 16296: 0.0037217869137698488
Position 15733: 0.0034917477554533157
Position 998: 0.003430144933693971
Position 15199: 0.0033040561628336867
Position 18374: 0.0028215600909683456
Position 1622: 0.00280859414320968
Position 1005: 0.0026952158171243954
Position 19646: 0.002637343245508738
Position 19415: 0.0025349649033040897
Position 163: 0.0024840259085544777
Position 16499: 0.002454514049860248
Position 2543: 0.0024205179108206967
Position 127: 0.0024189076468506604
Position 2257: 0.0024000923144678337
Position 17438: 0.002206918003377325
Position 9992: 0.002115742024699892
Position 21780: 0.0019601312639660894
Position 3944: 0.0019436532424057012
Position 14627: 0.0019303592006028021
Position 14591: 0.0019300412164476846
Position 20710: 0.0016932713310122294
Position 1113: 0.001659566629137508
Position 1254: 0.0016441685218323732
Position 15327: 0.0015502046512345876
Position 10271: 0.0014875307241397511
Position 16032: 0.0014059700833254827
Position 4790: 0.001381727153759886
Position 5063: 0.00136524584790699
Position 19880: 0.0013463539412549089
Position 15389: 0.0012670037500538596
Position 19400: 0.0012424632139714864
Position 16510: 0.0011362767858020388
Position 557: 0.0010645297603148814
Position 15450: 0.0010468943227901915
Position 17231: 0.0010082477925886868
Position 924: 0.0009374920072990605
Position 10013: 0.0009024887231191495
Position 107: 0.0008948357138776303
Position 17458: 0.0008261076524316516
Position 8606: 0.0007780367233880559
Position 858: 0.0007712200986412138
Position 972: 0.0007662834910347478
Position 15269: 0.0007660715742949352
Position 17771: 0.000734528644172385
Position 747: 0.0007271029641671654
Position 15644: 0.00072114215941697
Position 1293: 0.0006929327691898664
Position 13715: 0.0006700349451291587
Position 16028: 0.0005979339521201925
Position 15429: 0.0005877331168808183
Position 9852: 0.0005821772362135518
Position 1422: 0.0005477837362321283
Position 773: 0.0005375180293759666
Position 9428: 0.0005272752153275759
Position 13147: 0.0005156523208607346
Position 14073: 0.0004583216630978584
Position 14702: 0.00045068674552987785
Position 15366: 0.00044901984827265784
Position 13299: 0.00039657333305684556
Position 18579: 0.00038857863873713956
Position 15659: 0.00038062711917902063
Position 14025: 0.00037734867011982444
Position 15384: 0.0003667252475878192
Position 19198: 0.000344268178559344
Position 595: 0.0003347656117039445
Position 1988: 0.00030522956718170006
Position 2886: 0.0003021536657793126
Position 13776: 0.0002999719649841994
Position 15431: 0.00029543167111581393
Position 10025: 0.00027806982051780223
Position 651: 0.0002495465418741197
Position 9540: 0.00022485417800456326
Position 84: 0.00021614607735960352
Position 16463: 0.00021389939584549728
Position 18819: 0.00021197619897812248
Position 13653: 0.00020803656738622244
Position 15522: 0.0001716897842571741
Position 16089: 0.00017100454966299057
Position 15264: 0.00016878716583588045
Position 15766: 0.00015599215203541812
Position 14366: 0.00010695180496801983
Position 560: 0.00010542931978057977
Position 1700: 0.00010228920223567563
Position 16727: 9.694521251947664e-05
Position 918: 9.134390649836721e-05
Position 15553: 8.414218393830493e-05
Position 1535: 7.762575184732874e-05
Position 974: 7.428825122049546e-05
Position 7936: 7.149815399527428e-05
Position 1296: 6.754531190660606e-05
Position 19080: 6.1017796510429053e-05
Position 484: 5.773938200786177e-05
Position 19055: 5.282397472915529e-05
Position 7255: 4.992014823214817e-05
Position 1778: 4.915793050448298e-05
Position 1344: 4.875495466052571e-05
Position 18502: 3.913964165801627e-05
Position 173: 3.7522544194690766e-05
Position 1403: 3.585346598839961e-05
Position 7590: 3.1873363642949016e-05
Position 777: 3.1599246872901496e-05
Position 19092: 3.078083025192448e-05
Position 3782: 3.0358150898751376e-05
Position 1682: 2.1678487911511006e-05
Position 8573: 1.973897944034208e-05
Position 17542: 1.824599079769802e-05
Position 649: 1.5394365664556203e-05
Position 8448: 1.2682305639920108e-05
Position 3483: 1.1301564349773589e-05
Position 1391: 1.0670116633437994e-05
Position 1697: 1.0403555798508164e-05
Position 357: 1.0049775098160781e-05
Position 244: 9.840900367548732e-06
Position 192: 9.537742665275537e-06
Position 494: 9.110262477062641e-06
Position 1413: 8.650524848408714e-06
Position 775: 6.960485093822253e-06
Position 20581: 6.85072159422738e-06
Position 799: 6.83347248356634e-06
Position 1009: 6.2803249363469215e-06
Position 1026: 6.155543451710302e-06
Position 1963: 5.763544520716463e-06
Position 987: 4.95112075098915e-06
Position 1149: 4.893333849046028e-06
Position 1125: 4.710641364848183e-06
Position 58: 4.265132539195776e-06
Position 535: 3.825970657261002e-06
Position 1089: 3.6504330165106344e-06
Position 9322: 2.8580722714254194e-06
Position 473: 2.7084178296675043e-06
Position 1047: 2.7000375011339557e-06
Position 1041: 2.6555584826400443e-06
Position 8162: 2.5480425854872496e-06
Position 8577: 2.4807874151550475e-06
Position 8805: 1.835422534984532e-06
Position 1766: 1.8096536253100016e-06
Position 23: 8.249523139390671e-07
Position 8116: 7.103157880752001e-07
Position 354: 4.890386928935063e-07
Position 344: 3.7333456183815583e-07
Position 292: 2.4387754150271486e-07
Position 444: 2.2231000187332436e-07
Position 406: 1.0586764734826453e-07
Position 421: 2.8952431141357936e-08
Position 781: 2.2132064203078128e-08
Position 396: 2.0144382909875252e-08
Position 382: 1.1186370766691267e-08
Position 458: 5.267760741953868e-09
Position 360: 2.635094277658384e-09
Position 1104: 2.166205173607015e-09
Position 876: 1.8661490806840182e-09
Position 394: 1.7891866727884382e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15300: 0.9723300000782519
Position 12238: 0.963992212496392
Position 13589: 0.9488279103633711
Position 15938: 0.944111915170724
Position 17581: 0.756786525558406
Position 6907: 0.6934304949087754
Position 15612: 0.6176872171788005
Position 20526: 0.61015305493577
Position 1563: 0.4236893718880623
Position 15050: 0.3399522139449861
Position 8390: 0.32187037636900157
Position 1245: 0.2859274728377338
Position 22621: 0.26433855384797883
Position 3612: 0.2367025101590894
Position 16207: 0.23128780973958818
Position 3282: 0.229806552486361
Position 19347: 0.223484214209934
Position 6972: 0.2221571239490714
Position 17495: 0.21539812202547348
Position 3240: 0.20745210871843647
Position 16161: 0.16854156563114955
Position 6473: 0.16816563235697962
Position 17893: 0.15928087049866504
Position 1350: 0.15299856710216173
