Gene = Flt3l
index = 414
Annotated 5SS: [  54  415  769 1311 2060 2551 4205 4364]
Annotated 3SS: [ 347  654 1256 1915 2405 4019 4294 5000]
SMsplice 5SS: [  54 1311 2551 4205 4364 4766]
SMsplice 3SS: [1256 2405 4019 4318 4451 4865]
top_k =  1000
Partition function (log Z): -2.249086761271716

Sorted 5' Splice Sites (High to Low Probability):
Position 1311: 0.7967215282291599
Position 4205: 0.7893374374014143
Position 2551: 0.7566732374559688
Position 4364: 0.6260073829068857
Position 4766: 0.46766607409653793
Position 54: 0.34338258009799055
Position 2060: 0.31295329284924006
Position 2838: 0.2614808765649462
Position 531: 0.2603221233969933
Position 769: 0.1901231492107165
Position 4554: 0.1700317684754137
Position 4410: 0.14110838844503187
Position 1344: 0.12861432978620932
Position 3010: 0.11890503508419083
Position 415: 0.11383106829135357
Position 1148: 0.09068373269147308
Position 1065: 0.07786861579163583
Position 550: 0.07071086384773438
Position 2856: 0.06417596933242224
Position 288: 0.0589435829840048
Position 2535: 0.0559659544060287
Position 3467: 0.05442297734913615
Position 3529: 0.05036902697973189
Position 280: 0.04117237561307431
Position 4596: 0.03219741227692926
Position 129: 0.032172722747866506
Position 2173: 0.030176329533956856
Position 2335: 0.02961446765334427
Position 4581: 0.025768984242542384
Position 101: 0.014528261631531134
Position 2494: 0.01446356352225745
Position 3512: 0.012509202697171672
Position 63: 0.012041472306934607
Position 158: 0.010379398526245986
Position 2743: 0.00852260751207453
Position 311: 0.007628096248482265
Position 627: 0.007197751969186649
Position 2842: 0.005740873579263585
Position 162: 0.005137859332163127
Position 4136: 0.005132704356769763
Position 3503: 0.0047390739776930575
Position 292: 0.004490321529409031
Position 432: 0.004096312395878053
Position 1540: 0.002983214115614491
Position 3136: 0.0028835992997047434
Position 3697: 0.002849357648878822
Position 2878: 0.0028430241302501323
Position 4625: 0.002267588583717468
Position 1373: 0.0020644851140611377
Position 4243: 0.0020092319063344326
Position 2248: 0.0018236424625723943
Position 2616: 0.0017347899889052834
Position 2581: 0.0016893226828353699
Position 2260: 0.0015773055274283763
Position 2525: 0.0015313323614857715
Position 586: 0.0014603611966296079
Position 93: 0.0014249262894708075
Position 1857: 0.0011617401547588664
Position 751: 0.0011203120324832336
Position 2049: 0.0008410638394246288
Position 2826: 0.0007688394487892909
Position 2557: 0.0007199374051086294
Position 2223: 0.0006827366950714201
Position 79: 0.0005877662439367141
Position 765: 0.0005834314557130532
Position 844: 0.0005388563584284656
Position 839: 0.0005069559721186076
Position 4476: 0.000488251006599234
Position 419: 0.0004717967676845342
Position 168: 0.00039128494270024907
Position 1389: 0.0003811805153549333
Position 756: 0.000380972852506335
Position 1544: 0.0003309055364588029
Position 3433: 0.00026406992498140004
Position 2200: 0.00024106675544828077
Position 1152: 0.0002268136467146054
Position 2348: 0.00021882724703616168
Position 197: 0.00019877139902900652
Position 210: 0.0001939996222288184
Position 4414: 0.00016350716739004154
Position 4642: 0.00013874197506623213
Position 1364: 0.0001348170312725791
Position 631: 0.00013152771252996032
Position 2620: 0.00011296898839695768
Position 1069: 9.278630021288282e-05
Position 58: 8.691381212419488e-05
Position 2618: 8.442852903073306e-05
Position 651: 7.774474252316931e-05
Position 4480: 7.120078126930027e-05
Position 5081: 6.316220970893615e-05
Position 388: 4.5308349789411195e-05
Position 369: 4.5276148840187515e-05
Position 4295: 3.0258423026979278e-05
Position 686: 2.98702362443819e-05
Position 1091: 2.9060179448704864e-05
Position 795: 2.8950346422186902e-05
Position 654: 2.354164459077651e-05
Position 1089: 2.2652203087263416e-05
Position 777: 1.927572635281535e-05
Position 815: 1.8487330496715808e-05
Position 788: 1.5206192551754262e-05
Position 1168: 1.1903481449924515e-05
Position 1190: 1.1130077574949032e-05
Position 1083: 1.0028025384093042e-05
Position 11: 7.349835452278508e-06
Position 893: 7.124958622651284e-06
Position 1131: 6.4744128160824656e-06
Position 1047: 5.076986743100639e-06
Position 728: 3.887999199937404e-06
Position 713: 2.8979365107039614e-06
Position 663: 2.176346415068987e-06
Position 672: 2.047397828573597e-06
Position 1686: 1.6184744349611715e-07
Position 4270: 6.347043195047795e-09
Position 336: 4.96127819063465e-12
Position 353: 8.556222545189987e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4318: 0.9061809244844008
Position 4865: 0.7164658496250625
Position 1256: 0.7148235554415209
Position 4019: 0.6773005543610308
Position 2405: 0.6449041357767662
Position 4451: 0.42827796923704636
Position 2705: 0.26381229210562956
Position 1915: 0.2180315420873082
Position 4650: 0.15968073326027415
Position 2776: 0.15220180741718312
Position 971: 0.1488777131793113
Position 1232: 0.1330961769662977
Position 2435: 0.10004036393563259
Position 654: 0.09029701129011745
Position 1952: 0.08568784231617248
Position 4710: 0.07673877636161931
Position 3960: 0.0699260102471262
Position 1188: 0.06925322517473297
Position 3371: 0.06828941693637906
Position 4691: 0.04695816620810941
Position 2930: 0.043403203931460244
Position 3432: 0.043123207773025536
Position 2459: 0.04082900968506204
Position 347: 0.0319152962108965
Position 2415: 0.030944333833993636
Position 359: 0.02978054851480171
Position 2059: 0.026502297446986206
Position 4044: 0.026116911895802303
Position 3924: 0.024529571096533812
Position 4294: 0.02389623450602775
Position 3902: 0.023423805020809502
Position 379: 0.016032860868293468
Position 2334: 0.01569816166303888
Position 5000: 0.01411087522451387
Position 2160: 0.012113037987401916
Position 4725: 0.01197967654685348
Position 1050: 0.011580744244628174
Position 3391: 0.010405486860464361
Position 4517: 0.008962251452933525
Position 1758: 0.008306329956958531
Position 4488: 0.007817942248254297
Position 919: 0.0072093865753418045
Position 2238: 0.006991930308941525
Position 722: 0.006325274276976563
Position 4765: 0.005260143615697608
Position 4510: 0.0047904854128573635
Position 2139: 0.004606848504344973
Position 4494: 0.004513043364540707
Position 1957: 0.0038674280738131253
Position 5107: 0.003763465347988916
Position 2945: 0.00355488389364957
Position 175: 0.00319342329299964
Position 3607: 0.003113083148080723
Position 2926: 0.0029064660786092705
Position 1792: 0.0028904407418115547
Position 541: 0.0028174086913224515
Position 3294: 0.0027553953016197638
Position 1921: 0.002677447969857737
Position 1307: 0.0026045591518135207
Position 1918: 0.002452974137826591
Position 4870: 0.002424658850799433
Position 4941: 0.0023841379289406043
Position 1275: 0.0021651973398739074
Position 381: 0.0021388316905538197
Position 4727: 0.001979104489726892
Position 530: 0.0018685630805851808
Position 1412: 0.001499540758792968
Position 2489: 0.0013917021420329836
Position 4092: 0.0013536374391152118
Position 3908: 0.0011856136766010919
Position 4730: 0.0011579472597408802
Position 309: 0.0011007916390464694
Position 4047: 0.0010976122524030667
Position 1861: 0.0010278379761894897
Position 118: 0.0008489268300083973
Position 2259: 0.0008461706838588946
Position 197: 0.0008460139251165752
Position 1889: 0.0008016773477170645
Position 178: 0.0007571841286105175
Position 2316: 0.0006860023078830584
Position 751: 0.000641107599909545
Position 5231: 0.0006138433740929842
Position 2778: 0.0005647966152369626
Position 5059: 0.0005208825692786817
Position 4542: 0.000512298853863754
Position 1653: 0.0005085986666668232
Position 728: 0.00048745178371468356
Position 3009: 0.00046995547778341985
Position 2855: 0.00046513173522727953
Position 124: 0.00043346775027949835
Position 400: 0.0004334599161806326
Position 4454: 0.0004114704854574508
Position 388: 0.0004057531555642227
Position 2474: 0.0004003922865597151
Position 2986: 0.00039975214742318126
Position 1459: 0.0003408271306177967
Position 366: 0.000309935515698546
Position 2199: 0.0003057409612581269
Position 1988: 0.0002997876152978394
Position 4531: 0.00028718924016677913
Position 686: 0.00028266349369201105
Position 1152: 0.0002671978745560434
Position 2103: 0.0002338465465641694
Position 215: 0.0002236547612219469
Position 843: 0.0002209898063949564
Position 120: 0.00021890815493747173
Position 4347: 0.00021439745554496589
Position 4558: 0.00021211577207743706
Position 4468: 0.00019537272772455382
Position 602: 0.00019290744865042866
Position 2339: 0.00016082194598385975
Position 627: 0.00015626341602106028
Position 429: 0.0001478336489760277
Position 1967: 0.00014764044425111738
Position 2117: 0.0001371708023614875
Position 2534: 0.0001256799313642945
Position 1869: 0.00012331614105805735
Position 2176: 0.00011313983088288244
Position 555: 0.00010776438739386743
Position 631: 0.00010173827252810392
Position 127: 0.00010097729539343377
Position 180: 8.403847823122003e-05
Position 2284: 8.091174939055933e-05
Position 544: 7.31449642276977e-05
Position 323: 6.967963716911643e-05
Position 2625: 5.950798378670205e-05
Position 4351: 5.702149092975916e-05
Position 549: 5.0166356228540685e-05
Position 2643: 4.901072186316307e-05
Position 2747: 4.5010980401884186e-05
Position 2504: 4.468169938353363e-05
Position 2064: 4.353731186454542e-05
Position 933: 4.221533414049113e-05
Position 609: 4.2197583223035495e-05
Position 1941: 3.7059326633530674e-05
Position 1426: 3.47007292502067e-05
Position 2126: 3.2986148387592306e-05
Position 1686: 3.0050928647769172e-05
Position 407: 2.9921496780151487e-05
Position 183: 2.794396879446453e-05
Position 993: 2.6936831463707337e-05
Position 2796: 2.692024890805752e-05
Position 1284: 2.5204408588474477e-05
Position 453: 2.4511647377436183e-05
Position 235: 2.2271302078743717e-05
Position 1543: 2.2037370967657298e-05
Position 257: 1.8835067654858344e-05
Position 508: 1.8175840705544607e-05
Position 1996: 1.7190462339374406e-05
Position 465: 1.4821671135460406e-05
Position 948: 1.389140038142345e-05
Position 756: 1.3694067224038537e-05
Position 1069: 1.3011013060361413e-05
Position 219: 1.2573565384546338e-05
Position 586: 1.2126487769986723e-05
Position 285: 1.1789258491920396e-05
Position 599: 8.667325541939866e-06
Position 1373: 8.359550850663537e-06
Position 232: 8.076288750319298e-06
Position 1465: 8.028595420405773e-06
Position 560: 7.762156323791806e-06
Position 265: 6.4541129338257e-06
Position 488: 5.8032004542096135e-06
Position 440: 5.317328830487503e-06
Position 564: 4.485728320075491e-06
Position 474: 4.46022889456179e-06
Position 3082: 4.085336860034467e-06
Position 499: 3.1252539881522143e-06
Position 205: 2.7847244819355178e-06
Position 494: 2.249913109814701e-06
Position 1497: 2.189105033463722e-06
Position 450: 1.7106078650248236e-06
Position 481: 1.6423839977137021e-06
Position 1540: 1.3835909348306364e-06
Position 1692: 1.0769575414129005e-06
Position 317: 8.329373668242857e-07
Position 1805: 7.614193966980561e-07
Position 517: 4.7393571511686385e-07
Position 519: 3.755554896359923e-07
Position 3298: 3.519633500375456e-07
Position 570: 3.0229484447128954e-07
Position 300: 2.699537280894031e-07
Position 135: 2.3592507251504967e-07
Position 484: 8.007470454049025e-08
Position 1558: 1.6472116789460526e-08
Position 145: 1.3810374914530228e-08
Position 761: 7.831547257340653e-09
Position 100: 1.194448950219051e-09
Position 229: 6.543574642371989e-10
Position 79: 1.184504800352077e-10
Position 87: 2.7311003612278874e-11
