Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  1000
Partition function (log Z): 1.5611006681011759

Sorted 5' Splice Sites (High to Low Probability):
Position 9050: 0.999409919200506
Position 3298: 0.9663147123348806
Position 20752: 0.9649668822911233
Position 19047: 0.9425482753097866
Position 13488: 0.9251326040021223
Position 21400: 0.8361135212914379
Position 26320: 0.7639514436214381
Position 150: 0.7226994013978006
Position 18380: 0.5528616132396392
Position 28119: 0.4635786708570132
Position 6355: 0.42727388263828914
Position 13653: 0.4015091812922694
Position 3669: 0.3123005195371722
Position 16353: 0.257240189428872
Position 248: 0.24490054281468984
Position 22152: 0.2080835237379503
Position 3641: 0.17645638154815718
Position 7061: 0.1491713822204756
Position 6474: 0.14432167411721572
Position 11208: 0.09321621968714419
Position 4433: 0.08830472458961194
Position 4173: 0.08468782937399578
Position 7342: 0.07638289271240568
Position 1699: 0.06176953186435025
Position 17409: 0.06094857562332456
Position 1691: 0.059727820212949125
Position 15790: 0.05327401281078365
Position 3552: 0.050324022665517304
Position 14840: 0.048562987953099934
Position 14788: 0.04842362653094438
Position 19162: 0.04827409885818744
Position 7082: 0.04670676271558771
Position 2763: 0.04459469073889261
Position 10149: 0.03782713714142664
Position 8437: 0.03560773082943919
Position 5468: 0.02949603323744316
Position 13080: 0.028965627402675966
Position 10202: 0.02870128156456041
Position 275: 0.026640628954075745
Position 20244: 0.025976660863030403
Position 418: 0.025419074680202287
Position 24626: 0.024810176436842853
Position 29304: 0.02430865805590971
Position 8798: 0.022025292361415243
Position 19441: 0.02177145794389247
Position 18018: 0.020114989236768195
Position 28905: 0.019830821053948348
Position 15708: 0.018011560484247978
Position 4121: 0.01795463162619668
Position 19761: 0.017571923701582583
Position 6432: 0.017017988533910882
Position 19182: 0.014318994768473783
Position 2528: 0.01402844734434552
Position 14819: 0.013469566879597532
Position 20492: 0.013222737061498171
Position 18343: 0.012395504100786794
Position 18078: 0.012155148365506352
Position 4083: 0.011004371450960787
Position 2523: 0.00931102005661245
Position 1046: 0.009298239616692574
Position 4459: 0.00834760122566803
Position 1327: 0.008270840164818284
Position 8324: 0.008204405365244253
Position 6809: 0.007784057829075777
Position 19264: 0.007668100487925179
Position 8065: 0.006864225180698592
Position 13925: 0.006606419604849361
Position 2325: 0.006374295583383196
Position 11491: 0.0062726134628973505
Position 20582: 0.006114043757071584
Position 18370: 0.005546666949831884
Position 3688: 0.005176104117462964
Position 252: 0.004750927425308
Position 6779: 0.004665540720139258
Position 21549: 0.004182621397168129
Position 17430: 0.0033908165962793866
Position 711: 0.002871253722405629
Position 3335: 0.0027500078961316225
Position 16834: 0.002692477252742787
Position 6132: 0.002480742529143983
Position 174: 0.0023715724548104273
Position 14832: 0.0019556775639075377
Position 3702: 0.0018775153962032865
Position 21338: 0.0017232718398871583
Position 826: 0.0016402405635537493
Position 13782: 0.001627036477675576
Position 2033: 0.0015189785142189808
Position 5001: 0.001377293939725908
Position 432: 0.0013305102025848315
Position 2375: 0.0012091711343276495
Position 9436: 0.001093007147604172
Position 674: 0.0010830532220243586
Position 943: 0.0009959226508690529
Position 2518: 0.0009838155096804566
Position 9804: 0.0009492714548999913
Position 3161: 0.0008640772613636349
Position 20107: 0.0008565907529912519
Position 2330: 0.0008295344152328188
Position 20595: 0.0007871683527503294
Position 16812: 0.0007321160592459524
Position 830: 0.0007266827043711329
Position 493: 0.0006705651649229954
Position 947: 0.0006608186948283142
Position 16830: 0.0006575446282411151
Position 197: 0.0005922788962540399
Position 553: 0.0005538105798889735
Position 21960: 0.0005062647837866597
Position 1789: 0.0005055908646029801
Position 9398: 0.0004928340261242954
Position 2539: 0.0004884005373633966
Position 339: 0.0004845575085914198
Position 20781: 0.0004591045364103518
Position 377: 0.00039574712946282415
Position 1361: 0.0003929854938936911
Position 522: 0.0003651003515515021
Position 9350: 0.00035088229912435284
Position 4437: 0.00033670684750311644
Position 4917: 0.00033003433303615035
Position 1064: 0.0002892367997517129
Position 805: 0.0002607544520427507
Position 1026: 0.00024781701876457654
Position 20758: 0.00024580461690806637
Position 23787: 0.00024024051112361754
Position 2944: 0.0002151060995026522
Position 111: 0.0001997134193500283
Position 2023: 0.0001905090624101439
Position 352: 0.00018798009695651842
Position 21062: 0.00018164998064432636
Position 20745: 0.0001795454239567218
Position 21598: 0.00015631811419330736
