Gene = Aamdc
index = 91
Annotated 5SS: [  132 14347 21367]
Annotated 3SS: [14196 21270 28755]
SMsplice 5SS: [  132  3910 14347 21367 23558]
SMsplice 3SS: [ 3805 14196 21270 23418 28755]
top_k =  1000
Partition function (log Z): -6.34495638214767

Sorted 5' Splice Sites (High to Low Probability):
Position 14347: 0.9970871815222921
Position 3910: 0.8019612511173518
Position 21367: 0.7376293724165124
Position 132: 0.7171849835917764
Position 23558: 0.668091111649371
Position 17607: 0.5299001856535479
Position 8329: 0.3213124816229419
Position 905: 0.2617599040430277
Position 8223: 0.21077122536333381
Position 7035: 0.20678260877646346
Position 258: 0.1868080720203981
Position 21652: 0.17711639016611677
Position 6892: 0.12928158718245292
Position 3464: 0.10996635984983906
Position 1240: 0.09273597278511994
Position 4551: 0.08661299786178706
Position 8217: 0.08018725511481337
Position 16239: 0.07853334804839394
Position 7506: 0.07814275357018659
Position 23899: 0.05746528624333306
Position 9841: 0.05609799664716354
Position 3089: 0.047547989723647766
Position 242: 0.043978768428120076
Position 6978: 0.04298350224370079
Position 23936: 0.04106180198511139
Position 1040: 0.037137224643108896
Position 26907: 0.035364040534546975
Position 1757: 0.03507458700529336
Position 10328: 0.03079479107564594
Position 11011: 0.029332470360698092
Position 808: 0.02745131517216129
Position 84: 0.02604956198592001
Position 9811: 0.025480975855106933
Position 1470: 0.024855233247507477
Position 26463: 0.024652034365217946
Position 3947: 0.021494927774047594
Position 3108: 0.01981992069208687
Position 16207: 0.017295654433293308
Position 28867: 0.015800247100429498
Position 6872: 0.01457241856199777
Position 2558: 0.013517943795675065
Position 24886: 0.013277108404468305
Position 16942: 0.012378689857084402
Position 3811: 0.009491693013690534
Position 3736: 0.009068122953360265
Position 23658: 0.007909039659302152
Position 366: 0.006833638861848834
Position 15613: 0.0066314025084724965
Position 7199: 0.0057572023810490095
Position 2004: 0.0052815612450417835
Position 2705: 0.0035610805406842095
Position 3472: 0.0031973249222059857
Position 7285: 0.002857084983446569
Position 3126: 0.0025355117986533447
Position 15765: 0.002263848907949183
Position 18151: 0.0020929416803199263
Position 2671: 0.0018325537398123078
Position 18120: 0.0016290171879881157
Position 2504: 0.0016202697589444346
Position 543: 0.0013125602039935733
Position 2232: 0.001310740241570104
Position 944: 0.001076493461954783
Position 4320: 0.0010672891196753529
Position 1031: 0.0010540330154555097
Position 6050: 0.0010273669141194423
Position 1086: 0.0010272094598478263
Position 606: 0.0009611374378003275
Position 2675: 0.0009573333222175592
Position 18854: 0.0008553503351744053
Position 480: 0.0008174947082025751
Position 2188: 0.0007368974820102542
Position 2182: 0.000617038348711937
Position 2256: 0.0005263046536024179
Position 1221: 0.0004087896946357123
Position 2685: 0.00021727660629653988
Position 1371: 0.00016581135773490848
Position 3510: 0.00015984856034937628
Position 411: 0.000146812781488203
Position 615: 0.0001125915520377805
Position 304: 8.020583491201621e-05
Position 14785: 7.590335209929926e-05
Position 136: 6.898127590124972e-05
Position 263: 6.82838323641159e-05
Position 294: 5.860192809659853e-05
Position 190: 5.005403576014342e-05
Position 14396: 4.807932127415582e-05
Position 14296: 1.8325609683145185e-05
Position 316: 1.765855323881711e-05
Position 318: 1.2337592020102423e-05
Position 888: 1.2223432659424436e-05
Position 428: 1.1856532313245305e-05
Position 450: 1.1243374557032575e-05
Position 595: 1.1064329550420708e-05
Position 340: 8.333102685190559e-06
Position 668: 7.649894363767059e-06
Position 335: 5.4274244421822555e-06
Position 35: 4.63374173447722e-06
Position 587: 3.015005939601509e-06
Position 59: 2.9097200913521616e-06
Position 1328: 2.4487028523172944e-06
Position 681: 2.3570863480622915e-06
Position 774: 1.257430126275057e-06
Position 333: 1.0402414041754966e-06
Position 266: 9.63469985574294e-07
Position 1214: 7.895830937007377e-07
Position 812: 6.837490557077574e-07
Position 693: 4.032182034411344e-07
Position 4294: 3.431819901052679e-07
Position 4984: 3.281611804597683e-07
Position 852: 3.1706449931639886e-07
Position 3895: 3.1153165838140397e-07
Position 841: 2.5753251944972164e-07
Position 857: 2.3700421250522352e-07
Position 1323: 2.0926862084172532e-07
Position 5474: 1.883546149770264e-07
Position 3974: 1.4856191931135483e-07
Position 3846: 1.312121593017338e-07
Position 4443: 9.789778513049114e-08
Position 747: 4.919139153952052e-08
Position 5048: 4.918630886686462e-08
Position 338: 3.67376158000415e-08
Position 4370: 3.3686513618792464e-08
Position 4969: 3.3226917806531425e-08
Position 4: 2.9672169227809435e-08
Position 49: 2.6767495994186065e-08
Position 702: 2.9058184936674075e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 28755: 0.997253797572707
Position 14196: 0.9971561566400234
Position 21270: 0.7312709422775555
Position 3805: 0.7198265366322945
Position 23418: 0.6378129828407463
Position 17514: 0.5299478585422748
Position 8078: 0.48910142070640733
Position 6844: 0.2566390526098272
Position 732: 0.14177687909044595
Position 8184: 0.12316967291013087
Position 21462: 0.10785605880761653
Position 3786: 0.10725044498951891
Position 23696: 0.0989664355837245
Position 6780: 0.09392838380569993
Position 9722: 0.0815790977852841
Position 16083: 0.07294500473999699
Position 7343: 0.07154515164651493
Position 864: 0.0704189150774238
Position 21584: 0.06929995968897153
Position 1123: 0.061854922754448684
Position 4214: 0.055727760678998386
Position 787: 0.0435092003064999
Position 2897: 0.038614121707692836
Position 23477: 0.03859146291895854
Position 1430: 0.037719953392477794
Position 26809: 0.035529279906484905
Position 3382: 0.03381954261105886
Position 6887: 0.032384305558609286
Position 10223: 0.03079483829420825
Position 3408: 0.030589518674231576
Position 10881: 0.029332477519594915
Position 2952: 0.027573800154892105
Position 26284: 0.024816028551572666
Position 631: 0.022639775268767703
Position 3341: 0.019411750140665547
Position 818: 0.01593784329935827
Position 15999: 0.015920331960883542
Position 24708: 0.013277108404468305
Position 16835: 0.012386423174126991
Position 3368: 0.011153896765838894
Position 2338: 0.010896869538099777
Position 6971: 0.010410823869855979
Position 1685: 0.009183967192577854
Position 15459: 0.008945535764046185
Position 4370: 0.007924947590680893
Position 3379: 0.007726454250418343
Position 660: 0.0071158552045740096
Position 3640: 0.007108461838464825
Position 878: 0.006775745852137676
Position 1135: 0.00675392567701573
Position 1640: 0.00674151082405679
Position 4404: 0.006724489642983242
Position 4442: 0.006377222925894771
Position 21027: 0.006371018624753368
Position 7407: 0.006310144108848899
Position 29102: 0.005849983602558577
Position 29006: 0.005831177258211652
Position 7175: 0.005110453775427993
Position 812: 0.005013406292090166
Position 2480: 0.004788271498719347
Position 464: 0.004659217434849774
Position 4461: 0.004594972120515623
Position 3766: 0.004143832825819529
Position 3026: 0.004076260115992646
Position 6814: 0.004011995108128915
Position 3404: 0.003965074691823692
Position 16009: 0.0038699223625501544
Position 18006: 0.003801463323332361
Position 1892: 0.0037754049018263324
Position 2132: 0.0035698648330440663
Position 15930: 0.0030917986676749546
Position 4347: 0.0028494148570388147
Position 1146: 0.0028118229760252253
Position 2297: 0.0025229667698510264
Position 866: 0.0024738216079843445
Position 28950: 0.0018849213840251417
Position 29043: 0.0018113798049317782
Position 4088: 0.001739831673810789
Position 385: 0.001632700903350323
Position 693: 0.001430896810885971
Position 2514: 0.0013854833012613241
Position 1347: 0.0013457557075719083
Position 3810: 0.001292103780336128
Position 3159: 0.0012903101223446425
Position 3311: 0.0012873864062561582
Position 606: 0.0012864153953153392
Position 1725: 0.0012662870965720445
Position 747: 0.0012211193236697365
Position 984: 0.0011189981883016808
Position 1521: 0.0010852481523906895
Position 1008: 0.001041369106171693
Position 896: 0.0009931595313699333
Position 26048: 0.0009817869283972906
Position 2938: 0.0009609701734295743
Position 635: 0.0009265283173876854
Position 1150: 0.0008867904124441276
Position 3136: 0.0008867875883743518
Position 3548: 0.0008640493851057175
Position 18734: 0.0008634495947016761
Position 1323: 0.0008427534205273929
Position 1649: 0.0007853382947213915
Position 2575: 0.0007806589422636834
Position 5975: 0.0007481131157804563
Position 3583: 0.0007154195683749852
Position 1158: 0.0007079934462635268
Position 4286: 0.0006313333227353169
Position 1756: 0.0006246895351330558
Position 2920: 0.0005809169418466465
Position 1410: 0.0005397474206366524
Position 3413: 0.0004970878880426086
Position 2589: 0.0004904602993457467
Position 4020: 0.00045526017162921326
Position 4176: 0.0004322484100824662
Position 29137: 0.00042278505070235585
Position 927: 0.0004105209801919553
Position 664: 0.00039116776727910103
Position 3601: 0.0003706714456289918
Position 698: 0.00034371982887510124
Position 1871: 0.000339997115067784
Position 789: 0.00033229415829688755
Position 1800: 0.00031837881292967916
Position 389: 0.0003104190558154079
Position 1083: 0.0003061315690699744
Position 793: 0.0003040952205407674
Position 2342: 0.0002947607375160816
Position 3210: 0.00029095621744122435
Position 5554: 0.0002794461255131456
Position 3420: 0.00027709380310769716
Position 753: 0.000256098036139378
Position 3120: 0.00023044639599982916
Position 1920: 0.00021874885490358824
Position 1125: 0.00021735545003205743
Position 831: 0.00021632543415175766
Position 537: 0.00018363733673790192
Position 1702: 0.00015430369596827097
Position 3435: 0.00015104665141688786
Position 1105: 0.00014129044009363276
Position 3460: 0.00013648172008682126
Position 3457: 0.00013395750518851033
Position 404: 0.00012925951916872922
Position 1576: 0.00012376299175631206
Position 904: 0.0001193138652335391
Position 2077: 0.00011405961334856341
Position 4233: 0.00011196911331304615
Position 1230: 0.00011170867968529152
Position 4225: 0.00011127384347161101
Position 791: 0.0001075367366621734
Position 1013: 9.523420700802716e-05
Position 1620: 8.236878586169298e-05
Position 549: 8.071126832357657e-05
Position 679: 7.684312232028871e-05
Position 14639: 7.658920113763825e-05
Position 22327: 6.933610401902209e-05
Position 574: 6.748155497203905e-05
Position 24847: 6.177287613248253e-05
Position 22254: 6.138129763593905e-05
Position 841: 5.902141321687781e-05
Position 1236: 5.795685608320836e-05
Position 1299: 5.6060459386656335e-05
Position 1060: 5.406220778003062e-05
Position 21651: 4.310701321926789e-05
Position 18431: 3.7160335997989987e-05
Position 7151: 3.6944251563121846e-05
Position 391: 2.6272485054451176e-05
Position 22279: 1.9540910140405247e-05
Position 3196: 1.8188742514553365e-05
Position 1202: 1.6531865910567992e-05
Position 2654: 1.6198442941237694e-05
Position 2167: 1.2268083783724618e-05
Position 525: 1.1795435984478847e-05
Position 19074: 1.0292601700455778e-05
Position 567: 8.826899153978293e-06
Position 19939: 8.251220108152527e-06
Position 2528: 7.347073809829848e-06
Position 15821: 7.277843354476377e-06
Position 20915: 4.82246062237965e-06
Position 2061: 4.512581501447201e-06
Position 757: 4.473578121343183e-06
Position 241: 4.410359243418652e-06
Position 467: 4.254729408700675e-06
Position 2483: 4.166075181149051e-06
Position 490: 4.128230365185048e-06
Position 1036: 4.097684402324514e-06
Position 1193: 3.963167392741204e-06
Position 230: 3.784374952745806e-06
Position 2418: 3.1348394667632426e-06
Position 1086: 3.0798280321508453e-06
Position 17789: 2.9088157371686585e-06
Position 1064: 2.8995191876385584e-06
Position 16489: 2.525464086240565e-06
Position 411: 2.3104294952743958e-06
Position 17718: 1.9024945958926922e-06
Position 19206: 1.897579392819241e-06
Position 18048: 1.8860750837178799e-06
Position 15171: 1.777855190319075e-06
Position 1090: 1.6921850363083922e-06
Position 1030: 1.6514785605799215e-06
Position 1098: 1.519719056832522e-06
Position 15018: 1.3724899947307174e-06
Position 15190: 1.3557803085875952e-06
Position 15175: 1.3441445202640868e-06
Position 681: 1.3257208300984723e-06
Position 578: 1.2040228545228952e-06
Position 17090: 1.0573473432458978e-06
Position 333: 9.345573693782934e-07
Position 1207: 9.219398446375182e-07
Position 1102: 9.162071038531074e-07
Position 640: 9.060632205215191e-07
Position 161: 8.16930518538302e-07
Position 1667: 6.955155293289467e-07
Position 496: 6.757545810666373e-07
Position 17138: 6.488593201934347e-07
Position 14844: 6.184189142522284e-07
Position 710: 6.145990115638455e-07
Position 214: 5.879959989030319e-07
Position 208: 5.742158756437183e-07
Position 15062: 5.165287970754969e-07
Position 1356: 5.088377088729133e-07
Position 1923: 4.7628201822582675e-07
Position 14788: 4.3725978224517616e-07
Position 1821: 4.2900914721845915e-07
Position 416: 4.2020901124146806e-07
Position 4759: 4.194763298458485e-07
Position 1853: 3.9756195722930746e-07
Position 958: 3.417892640056972e-07
Position 493: 3.288847800357906e-07
Position 294: 3.177505161326235e-07
Position 220: 3.0526436497226266e-07
Position 1328: 2.9957354805410204e-07
Position 234: 2.5088152186949594e-07
Position 16767: 2.243273119670412e-07
Position 237: 2.070762494397194e-07
Position 252: 2.0195558505408789e-07
Position 513: 1.9115827955628696e-07
Position 5266: 1.9056127536173426e-07
Position 10394: 1.8612374910530107e-07
Position 1973: 1.7416434290433403e-07
Position 1671: 1.5471365514220755e-07
Position 196: 1.3860257461144768e-07
Position 11447: 1.3349345957463976e-07
Position 14605: 1.3118457697701695e-07
Position 289: 1.1667894664263536e-07
Position 995: 1.0488196907949618e-07
Position 170: 1.0372669708773058e-07
Position 11234: 1.0166890172925822e-07
Position 300: 1.008090482494118e-07
Position 257: 8.170391230483282e-08
Position 507: 7.932828719913049e-08
Position 755: 7.014903991625838e-08
Position 246: 6.21556522988868e-08
Position 239: 5.64864081411506e-08
Position 182: 4.3758049758484056e-08
Position 176: 3.5593501849215285e-08
Position 428: 3.4761492550167627e-08
Position 1437: 3.410484627344468e-08
Position 9545: 3.263636008104558e-08
Position 8857: 2.935278487685023e-08
Position 3986: 2.711600529747855e-08
Position 4060: 2.433395920257247e-08
Position 174: 1.4569635157142635e-08
Position 178: 1.4410880369108383e-08
Position 8577: 9.369106262160626e-09
Position 1233: 8.42189858122664e-09
Position 6424: 7.2629968628079886e-09
Position 222: 5.947825458392757e-09
Position 477: 5.79227785211422e-09
Position 77: 4.850469470874133e-09
Position 509: 3.759130785792258e-09
Position 291: 3.163833953179044e-09
Position 9213: 2.9275475695562677e-09
Position 184: 2.4649764967025864e-09
Position 106: 2.040332224655073e-09
