Gene = Scnm1
index = 953
Annotated 5SS: [ 167  454  812  995 1187]
Annotated 3SS: [ 382  722  899 1097 4127]
SMsplice 5SS: [ 167  454  812  995 1187 3848]
SMsplice 3SS: [ 382  722  899 1097 3682 4048]
top_k =  1000
Partition function (log Z): 8.784056460993426

Sorted 5' Splice Sites (High to Low Probability):
Position 812: 0.9788869772886746
Position 454: 0.9592213069004586
Position 995: 0.9309211037844183
Position 1187: 0.8890639991221838
Position 3848: 0.8247053756147475
Position 167: 0.573717501469138
Position 2836: 0.3452484308684865
Position 2079: 0.34020516185411204
Position 78: 0.3084635227960779
Position 2181: 0.13707746979458885
Position 1010: 0.06765284856494211
Position 3852: 0.06738634574768183
Position 84: 0.04195679332987968
Position 1221: 0.04084582979374506
Position 2620: 0.025485774447669494
Position 2549: 0.019171224811958078
Position 2388: 0.013556743740597363
Position 565: 0.012030429231231205
Position 2573: 0.009371919740326227
Position 3730: 0.006815590346314917
Position 57: 0.005948680028285487
Position 1864: 0.004697071057206469
Position 177: 0.0046600910105934115
Position 268: 0.004002319545052567
Position 1868: 0.003785233416651438
Position 99: 0.0031482989181847196
Position 1506: 0.00291877835865161
Position 1486: 0.002200393025614518
Position 2021: 0.0017602074107119507
Position 816: 0.0015037682595229827
Position 3998: 0.0013553187257183755
Position 1246: 0.0013202959506056274
Position 620: 0.001306429366540185
Position 1312: 0.00087229763358832
Position 3944: 0.00082507331051679
Position 43: 0.0008227664153093182
Position 219: 0.0006494209584649989
Position 110: 0.000623518535586683
Position 3351: 0.0005855725452577089
Position 525: 0.0005318344138781249
Position 3142: 0.0005287280505556317
Position 533: 0.0005058635850760349
Position 302: 0.0004407596886416317
Position 206: 0.000308605602380923
Position 158: 0.00030078431052508347
Position 1671: 0.0002994433900163639
Position 827: 0.000250273273374876
Position 558: 0.00024750263013816764
Position 102: 0.00023109319686592363
Position 4154: 0.00021904029851444812
Position 1752: 0.0001982374368793862
Position 3869: 0.0001840199450176721
Position 807: 0.00017011655740649484
Position 1264: 0.00015545481179358225
Position 467: 0.00014801428936551681
Position 4045: 0.00013105016466186142
Position 265: 0.0001294825099989439
Position 183: 0.00011264124434137907
Position 4177: 0.00010874243714038541
Position 1462: 9.363247156056385e-05
Position 3770: 8.576662898850105e-05
Position 1165: 8.54645405741968e-05
Position 3819: 7.725466831539778e-05
Position 1366: 6.157562672535379e-05
Position 1015: 5.051170195421739e-05
Position 4023: 4.6702294347763395e-05
Position 214: 4.5885520044568124e-05
Position 594: 4.239123171251715e-05
Position 514: 3.8958405806789216e-05
Position 598: 3.809226859036448e-05
Position 304: 3.381358158718968e-05
Position 147: 3.1292874398627334e-05
Position 3856: 3.087572046690499e-05
Position 572: 2.9796217887219183e-05
Position 118: 2.740844153958888e-05
Position 1674: 2.6047201096602823e-05
Position 1441: 2.5036173503619125e-05
Position 2222: 2.481439582810666e-05
Position 606: 2.2987919175235937e-05
Position 41: 2.1278169438544157e-05
Position 1338: 1.75409163094455e-05
Position 1399: 1.743153716014378e-05
Position 788: 1.352609710004416e-05
Position 209: 1.3289448691089413e-05
Position 1636: 1.1722190700565813e-05
Position 563: 1.141422874927434e-05
Position 1460: 1.0414533027178098e-05
Position 1211: 8.312067228461833e-06
Position 1191: 8.123888805663967e-06
Position 601: 6.5125207345983084e-06
Position 4182: 5.641467195195162e-06
Position 1705: 5.535943910899007e-06
Position 1012: 4.4506834991231696e-06
Position 1768: 4.249219067460216e-06
Position 1826: 3.7170247670919673e-06
Position 1522: 2.230417966696443e-06
Position 1905: 2.2282380678627503e-06
Position 754: 1.3392991943845228e-06
Position 774: 1.3365976761530954e-06
Position 411: 1.29436921853927e-06
Position 345: 8.070877940094784e-07
Position 392: 7.1522928240359e-07
Position 900: 3.072526187173811e-07
Position 713: 2.523096950901751e-07
Position 1057: 1.2823224695135445e-07
Position 1287: 5.562532311282916e-09
Position 731: 3.3340597392244942e-09
Position 867: 2.8911704702014283e-09
Position 1443: 7.159512044767066e-10
Position 1373: 5.29433693142684e-10
Position 1082: 4.837896884547542e-10
Position 892: 5.4544407086395914e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 899: 0.9991760805791007
Position 722: 0.9585839464634615
Position 382: 0.920431558209078
Position 1097: 0.8548110435468674
Position 3682: 0.5677116799402959
Position 4048: 0.5332726223590886
Position 1984: 0.45371497277186307
Position 4127: 0.4000532234747502
Position 3702: 0.23054613890266032
Position 2721: 0.09892198853681897
Position 3652: 0.09291691001691244
Position 1071: 0.06719906469914036
Position 2773: 0.054292697753378714
Position 2678: 0.05396879170453621
Position 2748: 0.052962577819378534
Position 2758: 0.03248181653693414
Position 2526: 0.031684627726130926
Position 2592: 0.028075042411990242
Position 4104: 0.026908580190989954
Position 2411: 0.025221789846198217
Position 3985: 0.019651003083807052
Position 3622: 0.015104246260637543
Position 2064: 0.01194828223530078
Position 1115: 0.009001373601183915
Position 2508: 0.008538763314838705
Position 2014: 0.008210788128995216
Position 754: 0.0077953385228472435
Position 2605: 0.005172651705552913
Position 2078: 0.004579197652274229
Position 1363: 0.004372576795341351
Position 2164: 0.00432018629036133
Position 2040: 0.0035802833404626525
Position 1550: 0.003552708078967167
Position 659: 0.003410367902725631
Position 2694: 0.0031758804444547727
Position 2220: 0.0030954114113990873
Position 781: 0.002991964674345936
Position 2793: 0.00296111590359261
Position 3704: 0.0026957028180211824
Position 522: 0.0022559587775372544
Position 3657: 0.002244710457991982
Position 1793: 0.0016502258598975663
Position 4144: 0.0015466393381311778
Position 297: 0.0012831817422213358
Position 1701: 0.0010974422458674485
Position 3913: 0.0010807398848090364
Position 1867: 0.0010450139117545191
Position 2387: 0.0009732351585073366
Position 2787: 0.000920748093608147
Position 2203: 0.000904023218988933
Position 1315: 0.0008769050018049619
Position 2636: 0.0008500216690787469
Position 411: 0.000814685819773314
Position 1147: 0.0007812366115788118
Position 1765: 0.0007443145449851562
Position 793: 0.0007377280611076615
Position 1636: 0.0007329595659853613
Position 1133: 0.0006695105595076432
Position 3847: 0.0006623049233396326
Position 639: 0.0006556376784947652
Position 2178: 0.0006056211386173415
Position 1594: 0.0005811384444250789
Position 4068: 0.0005655000867487486
Position 4271: 0.0005562962629330063
Position 1780: 0.0005105458577844574
Position 238: 0.0005056250549596282
Position 3944: 0.0004572115530372382
Position 1772: 0.0004383966348511171
Position 3060: 0.00043615759643997055
Position 2020: 0.0003670713085275408
Position 430: 0.0003510533848663634
Position 2208: 0.00034745601654423126
Position 3170: 0.00030618659385768835
Position 1385: 0.00027548539163085205
Position 907: 0.00027326679667145063
Position 2418: 0.00026588856516157996
Position 1736: 0.0002650248364213634
Position 4073: 0.0002467700788420919
Position 3226: 0.00022950922134803813
