Gene = Uros
index = 1170
Annotated 5SS: [  273  6952  7443  8468 10138 11613 18196 18774 19700]
Annotated 3SS: [ 6811  7358  8370 10062 11537 18114 18687 19600 22164]
SMsplice 5SS: [  273  3745  6952  7443  8468 10138 11613 18196 19700]
SMsplice 3SS: [ 3690  6858  7358  8370 10062 11537 18114 19600 22164]
top_k =  1000
Partition function (log Z): -0.5919045959459504

Sorted 5' Splice Sites (High to Low Probability):
Position 6952: 0.9825141878568712
Position 18196: 0.8913974410101155
Position 19700: 0.8832879720058661
Position 10138: 0.8723057308882236
Position 8468: 0.8060810115020447
Position 7443: 0.6662307472622685
Position 11613: 0.6575630101558413
Position 273: 0.6285102567252939
Position 3745: 0.580550020850674
Position 18774: 0.5083762131597795
Position 20188: 0.24405423299768433
Position 358: 0.1664110213098509
Position 2524: 0.16315327336889718
Position 9063: 0.16159208936569996
Position 16667: 0.15883370100833322
Position 975: 0.15114381510493136
Position 20393: 0.14077195503050735
Position 18419: 0.1316784310377021
Position 299: 0.12533749025948132
Position 20218: 0.11795928360728315
Position 13762: 0.1052367974067327
Position 7669: 0.09611835915736702
Position 9357: 0.08057925614714737
Position 9179: 0.07464763792207897
Position 11302: 0.06902478635375135
Position 15987: 0.06643930857354449
Position 7791: 0.06596650520560057
Position 3884: 0.0641173724771506
Position 10811: 0.06327277324167613
Position 14049: 0.06168023643729672
Position 6349: 0.06118695495613579
Position 4611: 0.05933895269301577
Position 9244: 0.045826244287092914
Position 1419: 0.03659999220823779
Position 8648: 0.03568404935974612
Position 11264: 0.0340536964691012
Position 13741: 0.03274302852202608
Position 19777: 0.03162869851149445
Position 244: 0.030721825504179498
Position 20772: 0.028423941372821143
Position 3772: 0.02743293355435853
Position 16751: 0.02501394378808848
Position 3830: 0.022890768854880856
Position 8248: 0.022765156443775095
Position 19466: 0.02243089008438787
Position 12338: 0.02167251456034381
Position 12310: 0.02044891512634368
Position 755: 0.016978430772934438
Position 10746: 0.013960518236569616
Position 20698: 0.012434859540513253
Position 17934: 0.011845894492552836
Position 15191: 0.011351782872199725
Position 11196: 0.008801157320496956
Position 8335: 0.008772038745369066
Position 14135: 0.008359885747002421
Position 15650: 0.007864296258559004
Position 333: 0.007748330722084869
Position 8268: 0.007695604255475877
Position 14292: 0.007147094773126627
Position 11981: 0.0070553534501075045
Position 7735: 0.006701686575865433
Position 19808: 0.006119658996264889
Position 12313: 0.005715160566103631
Position 19458: 0.005286140991187717
Position 6240: 0.005241165355009772
Position 2777: 0.005067338011306883
Position 240: 0.004889467952746795
Position 266: 0.00470831050547444
Position 20471: 0.004533790687771594
Position 11691: 0.004516454510847607
Position 781: 0.0044308623633286135
Position 794: 0.0041317290425528655
Position 18579: 0.004018012593380408
Position 10318: 0.003915681204712347
Position 19705: 0.0037791589983865465
Position 21715: 0.0028374598927235653
Position 10223: 0.002803406587127787
Position 6338: 0.002723839270016841
Position 17051: 0.0026012698697624194
Position 7850: 0.0024631995516006607
Position 630: 0.002272428085723946
Position 9700: 0.002091930283530064
Position 20990: 0.001865133493729979
Position 1391: 0.0016212940034989304
Position 15668: 0.001488714065458862
Position 935: 0.0013368238054812527
Position 3313: 0.0013248730169293339
Position 1650: 0.0012584519698931585
Position 3231: 0.0011420059646326784
Position 3051: 0.0011151096370933464
Position 7995: 0.0011143572138800225
Position 3226: 0.0009986090417720835
Position 2532: 0.0009402177460497816
Position 1082: 0.0009075892646664273
Position 6589: 0.0008702340185536057
Position 2835: 0.0008142763689608775
Position 958: 0.0008054355489855103
Position 12: 0.0006719566658424961
Position 2542: 0.0006389815334751172
Position 9861: 0.0006121559586973011
Position 3308: 0.0005954405774641435
Position 9793: 0.0005926234665116413
Position 2379: 0.0005638754139192126
Position 765: 0.0005011581338688516
Position 20301: 0.0004969053774307076
Position 21487: 0.00048580591736162174
Position 1732: 0.0004803596661750626
Position 9058: 0.00046449224754997715
Position 2419: 0.00045700059181146176
Position 1142: 0.00045611099579969256
Position 1557: 0.0003938259594420965
Position 48: 0.0003891853939994897
Position 1661: 0.0003784980963775688
Position 7019: 0.00036958869276454165
Position 7195: 0.00029502316940335245
Position 1173: 0.0002927145854559752
Position 1100: 0.0002900675439564855
Position 53: 0.0002871491401907643
Position 2727: 0.00026374775704840204
Position 1396: 0.0002600343251015092
Position 582: 0.0002057422194065143
Position 7895: 0.00019803011084323888
Position 9033: 0.00017647400349233292
Position 10106: 0.00016676734289241583
Position 8000: 0.0001643367135910447
Position 10751: 0.0001596855560055745
Position 6830: 0.0001292988609575148
Position 222: 0.00011771073415528525
Position 4371: 0.00010750298066062904
Position 4602: 0.00010672835076255013
Position 8772: 9.74555027304103e-05
Position 10630: 8.888211561153373e-05
Position 10162: 8.630363858912393e-05
Position 693: 7.654401577828215e-05
Position 860: 7.514875320844092e-05
Position 450: 7.213715911004756e-05
Position 316: 6.836835675157889e-05
Position 831: 6.089245672030624e-05
Position 647: 6.040946163435156e-05
Position 4248: 5.960268445206495e-05
Position 8525: 5.079846661455059e-05
Position 4147: 4.936832800452291e-05
Position 1275: 4.740852970051049e-05
Position 1293: 4.532292627818184e-05
Position 1009: 3.909123301777724e-05
Position 2141: 3.224145927748316e-05
Position 1606: 3.061667000239427e-05
Position 1767: 2.7999929493877666e-05
Position 10753: 2.2037485876041775e-05
Position 248: 2.1910246492873874e-05
Position 362: 2.1321460057871235e-05
Position 1835: 2.0764531500807846e-05
Position 2016: 1.9404307786281988e-05
Position 1826: 1.910132970474057e-05
Position 10189: 1.6256140556040556e-05
Position 482: 1.2152646270080127e-05
Position 477: 1.0829251630051311e-05
Position 547: 1.0462493590867024e-05
Position 554: 8.649362705198122e-06
Position 657: 8.439072147710867e-06
Position 10735: 6.801144410470186e-06
Position 9287: 5.188637361406669e-06
Position 164: 4.416125832093979e-06
Position 174: 3.695524476157664e-06
Position 706: 2.9412108934998815e-06
Position 806: 1.7436072535461235e-06
Position 327: 1.1625639553371855e-06
Position 336: 1.0752479045363627e-06
Position 680: 8.376656993369428e-07
Position 717: 7.927121928773746e-07
Position 364: 7.812174267278385e-07
Position 168: 6.276760579869661e-07
Position 591: 3.661495650659198e-07
Position 699: 3.324123638130262e-07
Position 817: 2.720730419745476e-07
Position 655: 2.1187994932375652e-07
Position 9964: 1.0069395265247096e-07
Position 171: 3.336400323769121e-08
Position 187: 1.775031745087289e-08
Position 166: 1.6863314399367218e-08
Position 193: 1.1393342871491793e-08
Position 594: 1.099415180120609e-08
Position 397: 9.72948493907487e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18114: 0.967768947244972
Position 19600: 0.9356737273100374
Position 8370: 0.7633499356916935
Position 10062: 0.730860113339215
Position 6858: 0.6708278632129547
Position 11537: 0.6562700221570474
Position 7358: 0.6159108681076007
Position 3690: 0.5839219333389141
Position 22164: 0.5173839830362359
