Gene = 4933407L21Rik
index = 67
Annotated 5SS: [ 610 2054]
Annotated 3SS: [1987 2801]
SMsplice 5SS: [ 283 2054]
SMsplice 3SS: [1987 2801]
top_k =  1000
Partition function (log Z): -8.645167217302616

Sorted 5' Splice Sites (High to Low Probability):
Position 283: 0.672274407173159
Position 2054: 0.4496228883802036
Position 1159: 0.3215627039060482
Position 610: 0.2979096892811999
Position 2231: 0.16902862201340477
Position 1463: 0.14699912756083272
Position 245: 0.08849291613873779
Position 97: 0.050381993309440015
Position 1346: 0.03303812561079895
Position 531: 0.01713226939050303
Position 1178: 0.017014323256730204
Position 987: 0.014042165898635547
Position 1305: 0.010718924031197391
Position 1475: 0.008147895186660335
Position 1498: 0.006910051917302208
Position 751: 0.006595016413363994
Position 1879: 0.005384214578314819
Position 1130: 0.004851136207284995
Position 2377: 0.0042176900245940166
Position 1154: 0.0029639194121365707
Position 805: 0.0028314347723290044
Position 3102: 0.002534976063617864
Position 2953: 0.00251443397029588
Position 614: 0.0024849592139436112
Position 329: 0.0023804705444967576
Position 758: 0.001976539395262804
Position 193: 0.001870236744683156
Position 1362: 0.0018087034359429762
Position 1278: 0.001751511583390944
Position 1638: 0.0015159186470619988
Position 1708: 0.0015125254272321108
Position 592: 0.0010397727057928977
Position 1917: 0.0008159375969487283
Position 307: 0.0006533668117926491
Position 2691: 0.0005911868861142305
Position 899: 0.0004714323471874187
Position 1016: 0.0004050590056546194
Position 1624: 0.00023291300272644216
Position 29: 0.00018566178754814394
Position 103: 0.0001537930794352934
Position 951: 0.00014362164810538137
Position 410: 0.0001418713581172282
Position 943: 7.518523117819767e-05
Position 400: 7.250576906639371e-05
Position 963: 5.266077440405874e-05
Position 151: 4.08584611036598e-05
Position 293: 3.6443830988749644e-05
Position 274: 3.5450063053010934e-05
Position 92: 3.114871018566496e-05
Position 451: 2.5048998949733444e-05
Position 27: 2.3980216102522688e-05
Position 125: 2.3101804865308687e-05
Position 405: 2.180682819529454e-05
Position 123: 2.174179392419523e-05
Position 1185: 1.9162680582542238e-05
Position 234: 1.8537074508296728e-05
Position 453: 1.7085933793479105e-05
Position 90: 1.4835526991639583e-05
Position 1175: 1.4691352266141804e-05
Position 1182: 1.2783648177358813e-05
Position 423: 1.1319331773755853e-05
Position 166: 9.851315652462689e-06
Position 918: 7.6029725983520275e-06
Position 968: 7.18781178557929e-06
Position 973: 4.7068976431982165e-06
Position 335: 3.058007925240178e-06
Position 2138: 2.1151741911717154e-06
Position 253: 9.109306559691557e-07
Position 594: 5.173667242873926e-07
Position 464: 2.5049444359220603e-07
Position 394: 1.5821045226371816e-07
Position 342: 9.041267914304808e-08
Position 991: 3.089089368595421e-08
Position 360: 1.6024292115012776e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1987: 0.6405783451753171
Position 2801: 0.45351577368459
Position 1072: 0.2832014227235912
Position 1345: 0.1664217819056335
Position 400: 0.08956388499777483
Position 1034: 0.05640633193913964
Position 2169: 0.05021849077707919
Position 1983: 0.04785044785940717
Position 674: 0.045844280528177114
Position 1956: 0.04047323325026764
Position 2037: 0.03447653109263314
Position 2403: 0.03354935950044538
Position 423: 0.03353946287095936
Position 1527: 0.026595912602397194
Position 2751: 0.024825419975627473
Position 1281: 0.02235035031800519
Position 369: 0.0215081434110435
Position 3027: 0.016860985101236577
Position 956: 0.015985560838578033
Position 3172: 0.014814999635017726
Position 1769: 0.01457866640690773
Position 1588: 0.01430243620125463
Position 1911: 0.013948131607979029
Position 2556: 0.012588238927119848
Position 1359: 0.012399975008480274
Position 2840: 0.011644236960365373
Position 372: 0.011147751767843928
Position 2866: 0.01033950203579097
Position 2480: 0.009978564433321388
Position 1216: 0.008940460230980605
Position 2672: 0.008937406403865856
Position 1199: 0.008647470962585875
Position 802: 0.00745750148018733
Position 2014: 0.006853227699594804
Position 1222: 0.006538630385756572
Position 3099: 0.0061092600905599415
Position 2216: 0.005950282926615679
Position 2349: 0.005595982201948758
Position 3193: 0.005113905736005327
Position 2600: 0.005005412119698485
Position 2315: 0.004338659324861463
Position 2844: 0.003938476696174482
Position 1248: 0.0038769665438576533
Position 2880: 0.00282010656028259
Position 2376: 0.0025168640553676464
Position 1808: 0.002499265918103075
Position 3055: 0.001998806316412351
Position 1417: 0.001973704095380624
Position 2138: 0.0018901323033944512
Position 2230: 0.001773171203670017
Position 1446: 0.0016795952448883844
Position 750: 0.0014950825410975513
Position 451: 0.0014877491770191884
Position 2512: 0.0012187344508582834
Position 856: 0.001202452678811617
Position 176: 0.0010560010074271975
Position 1290: 0.0009706826681407758
Position 3247: 0.0009132108726779244
Position 1004: 0.0008476348010148225
Position 805: 0.000804888977758521
Position 379: 0.0008046490733356355
Position 980: 0.0006356481478811569
Position 1113: 0.0005938865166426322
Position 2174: 0.0005917647237847922
Position 1894: 0.0005898194945119309
Position 491: 0.0005506698398076076
Position 507: 0.00046061105069452956
Position 676: 0.00042177387259768363
Position 2890: 0.0004003231997844961
Position 1235: 0.0003829421059816368
Position 2754: 0.00036114328746142524
Position 1547: 0.00031132033392816964
Position 2621: 0.000311320083759965
Position 531: 0.00028558433201128844
Position 600: 0.00027833138246986366
Position 217: 0.0002629632206249653
Position 3147: 0.0002600192491266699
Position 541: 0.00025492961356909797
Position 2300: 0.00023502004145910818
Position 2561: 0.00023413861831884608
Position 1009: 0.00022274120852364148
Position 1052: 0.0002201512560037081
Position 428: 0.0002158049533146327
Position 160: 0.00021513331862954555
Position 2419: 0.00020226967425314289
Position 3253: 0.00019442681905279953
Position 496: 0.00017643874191837535
Position 1622: 0.00015821227454754054
Position 1148: 0.00015728214613817582
Position 703: 0.00014353606171198046
Position 1531: 0.00014003862903892283
Position 1117: 0.00013246354974739903
Position 1420: 0.0001284272677476295
Position 845: 0.00012031384870274316
Position 1086: 0.00011482885054445489
Position 707: 0.0001130314432239046
Position 777: 0.00010359618535677018
Position 1166: 0.00010118355253886351
Position 756: 9.524594079357792e-05
Position 1047: 6.873880509705724e-05
Position 560: 6.782539453661653e-05
Position 608: 5.7017859710800196e-05
Position 1857: 5.66618132289364e-05
Position 328: 5.48718692262212e-05
Position 872: 4.520866909670322e-05
Position 573: 3.943711238551468e-05
Position 514: 3.737202693293394e-05
Position 135: 3.543956571844367e-05
Position 1774: 3.5202979586987663e-05
Position 1995: 3.194755504477311e-05
Position 1805: 3.0032242888401923e-05
Position 862: 1.873197489292058e-05
Position 877: 1.8078426329035936e-05
Position 250: 1.6771736512464653e-05
Position 519: 1.4669108825558738e-05
Position 342: 1.2950365978144464e-05
Position 535: 1.204837848497074e-05
Position 589: 1.0675006036381232e-05
Position 887: 9.629011881109248e-06
Position 829: 6.8410188409603625e-06
Position 879: 6.433479324257426e-06
Position 713: 6.4018730848937975e-06
Position 911: 6.281106025883491e-06
Position 279: 6.0231171461545066e-06
Position 335: 5.7568967012138696e-06
Position 591: 5.485448872287808e-06
Position 705: 4.759477479927599e-06
Position 932: 4.728311284680129e-06
Position 577: 4.5434267967743344e-06
Position 567: 4.400570442640595e-06
Position 571: 4.045744353628163e-06
Position 549: 3.3391863601776484e-06
Position 716: 3.3207086341739602e-06
Position 544: 3.2222020113658505e-06
Position 918: 2.540785338215915e-06
Position 1124: 2.4274323410854916e-06
Position 1771: 2.159209268955495e-06
Position 1043: 1.9179368823243578e-06
Position 1129: 1.6264826405074275e-06
Position 738: 1.4615280812432287e-06
Position 864: 1.4052180988855572e-06
Position 586: 1.3873539923826006e-06
Position 1315: 1.1132289689742758e-06
Position 834: 9.027967144259304e-07
Position 316: 7.571648472471896e-07
Position 143: 3.7144725078426144e-07
Position 110: 6.697227668257919e-08
Position 1238: 4.95091241296874e-08
Position 934: 4.018544669674845e-08
Position 139: 3.6385706266771887e-08
Position 569: 3.1871770177558575e-08
Position 306: 3.08378932492967e-08
Position 137: 3.0017082789530054e-08
Position 260: 1.4980287890396314e-08
Position 622: 1.241411468212189e-08
Position 146: 1.2257818411414234e-08
Position 282: 8.343737289992252e-09
Position 639: 6.812469411704001e-09
Position 263: 5.714306189324789e-09
Position 286: 5.23036535622143e-09
Position 227: 2.0786374801871137e-09
Position 293: 9.959646440035282e-10
Position 299: 9.769537787444797e-10
Position 632: 3.577927097674973e-10
Position 90: 8.439253452408246e-11
Position 101: 5.317484819446656e-11
Position 297: 3.1421459219080037e-12
Position 627: 1.1166492086589467e-12
