Gene = Dkkl1
index = 337
Annotated 5SS: [ 368  723 1793 2011]
Annotated 3SS: [ 552 1651 1920 4224]
SMsplice 5SS: [ 368 1793 2011]
SMsplice 3SS: [1651 1920 2252]
top_k =  1000
Partition function (log Z): -1.316852730495321

Sorted 5' Splice Sites (High to Low Probability):
Position 2011: 0.9864171481488601
Position 368: 0.7279819266211803
Position 1793: 0.6806427483039312
Position 723: 0.25897790132042936
Position 373: 0.171157908086017
Position 36: 0.11062936276173764
Position 202: 0.06794436937425648
Position 2796: 0.061795850222084954
Position 459: 0.04240911354677927
Position 3111: 0.018579574658385674
Position 2572: 0.016493865728381595
Position 1244: 0.016173984698043906
Position 3024: 0.014819927438602795
Position 1166: 0.011846711845882608
Position 1871: 0.010660926441260257
Position 4430: 0.008197366119809235
Position 304: 0.008058325921244065
Position 117: 0.007686798431794733
Position 943: 0.007328681294562653
Position 3803: 0.00608135565577389
Position 186: 0.005610742135462452
Position 112: 0.005585412299068627
Position 2886: 0.005023495557990449
Position 2034: 0.003985917988906972
Position 4130: 0.0034852332330203737
Position 3099: 0.0028412834680981193
Position 167: 0.0028136232758114413
Position 3082: 0.00259588247918288
Position 328: 0.0020806511884087528
Position 834: 0.0020320151139047063
Position 3065: 0.001931692600339319
Position 60: 0.0019243118609326088
Position 2764: 0.001756994011259516
Position 4530: 0.0012625279407222879
Position 1502: 0.001173049970926588
Position 386: 0.001134781987588186
Position 3271: 0.0010740995302258333
Position 985: 0.00105685457749993
Position 159: 0.0009034154982951076
Position 300: 0.000845125384167047
Position 164: 0.0008437480347449855
Position 886: 0.0007840729181174741
Position 1079: 0.0007432567274682287
Position 4303: 0.0006934167569976274
Position 671: 0.0005100000633985733
Position 3700: 0.0004345046351642017
Position 1303: 0.00039454791240410374
Position 73: 0.0003675950635166913
Position 260: 0.00036724153801283917
Position 65: 0.0003597115086706169
Position 1325: 0.0002983261035689699
Position 2452: 0.0002562982403588096
Position 3134: 0.00024925817058520344
Position 1888: 0.00024170889779025862
Position 2333: 0.00023281882806607
Position 1390: 0.00022537259498819136
Position 136: 0.0001512326219826572
Position 188: 0.00014768377506684403
Position 98: 0.00014666878224676817
Position 2977: 0.00012727886602191516
Position 1431: 0.00012298177069404342
Position 645: 0.00011237728140337823
Position 727: 9.874247561897881e-05
Position 1623: 9.147792559524745e-05
Position 2842: 8.467514755753649e-05
Position 2405: 7.975547261838288e-05
Position 519: 7.73987213096679e-05
Position 491: 6.765786988742134e-05
Position 314: 6.564905667307655e-05
Position 706: 6.511763228288761e-05
Position 572: 6.03769760030216e-05
Position 477: 5.0373965569563724e-05
Position 190: 4.916600378152991e-05
Position 199: 4.15872410039442e-05
Position 615: 3.2144065580268134e-05
Position 336: 2.9734246543990715e-05
Position 81: 1.724570619441936e-05
Position 1576: 1.3988644407079053e-05
Position 804: 1.3740036406735664e-05
Position 1048: 1.2861741163480701e-05
Position 316: 1.1963822584959602e-05
Position 617: 1.0844034931263158e-05
Position 2486: 9.765614066564183e-06
Position 121: 9.662607374272969e-06
Position 18: 9.626846262047315e-06
Position 2457: 7.927131592360461e-06
Position 2899: 5.376272973780544e-06
Position 2253: 5.238117562664405e-06
Position 2802: 4.97781309749342e-06
Position 574: 3.694035816100305e-06
Position 218: 3.07800304883646e-06
Position 2854: 2.421035166263204e-06
Position 2660: 2.355703147259434e-06
Position 51: 2.310947378960487e-06
Position 585: 2.1928555461247143e-06
Position 225: 2.1853053305347668e-06
Position 2157: 1.6955801560678257e-06
Position 75: 1.591350318868452e-06
Position 3143: 1.4384692629744718e-06
Position 2106: 1.298957343233674e-06
Position 2114: 1.2951812695107867e-06
Position 338: 1.205615155879772e-06
Position 114: 7.660574090494453e-07
Position 2036: 4.5816077404951143e-07
Position 2148: 2.6105198169025113e-07
Position 2089: 2.3897384516607447e-07
Position 1921: 1.8952948664754088e-07
Position 1945: 1.0321875105615449e-07
Position 1963: 2.3648530288727702e-08
Position 2083: 1.1960495714300575e-09
Position 2256: 4.263133522761549e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1920: 0.9771121151327482
Position 1651: 0.6930558029510542
Position 4224: 0.2882545344022787
Position 2976: 0.24000512113700703
Position 2252: 0.23947715605571251
Position 552: 0.18323801984592136
Position 272: 0.09323010362120261
Position 2685: 0.05483432013807428
Position 659: 0.05020429392168437
Position 3913: 0.048511810823829944
Position 4266: 0.03222322764682404
Position 279: 0.03177754120292604
Position 260: 0.030973262309361326
Position 4514: 0.023563229855960037
Position 3444: 0.017369302242963236
Position 2748: 0.01729124615829325
Position 656: 0.014179614614787407
Position 2723: 0.01357473165279415
Position 2708: 0.011853558603377468
Position 4126: 0.011824551696928766
Position 3626: 0.010508033748590606
Position 2089: 0.010284089376423427
Position 2373: 0.010200324953053187
Position 2916: 0.008926809791994027
Position 1963: 0.008823190429803977
Position 2176: 0.008697163887143018
Position 4291: 0.008490426351578428
Position 976: 0.008162406000571514
Position 2333: 0.007938142269521897
Position 3970: 0.006946058089337195
Position 4323: 0.006254714623181535
Position 932: 0.005846717850917454
Position 4112: 0.005629383143063204
Position 489: 0.0053910927725625245
Position 1030: 0.005210916054249499
Position 1071: 0.0046696979654469875
Position 3223: 0.003715044346012177
Position 3006: 0.0035699293447587184
Position 284: 0.003356922259753829
Position 686: 0.0031754725346329416
Position 214: 0.0031303273721163608
Position 4269: 0.002964900052317782
Position 4599: 0.0029073161831606052
Position 2549: 0.0028724113128774003
Position 2396: 0.002735585753749678
Position 3485: 0.0026067877999049233
Position 4302: 0.0023894845453443668
Position 3271: 0.002267836342010047
Position 3829: 0.002068854644062959
Position 4356: 0.0020530885827861147
Position 4123: 0.001719451127677126
Position 3920: 0.001665368781810172
Position 1716: 0.0016476232173760139
Position 2931: 0.0016025500704078713
Position 3326: 0.0015886371068130323
Position 1000: 0.0015841888484859736
Position 3022: 0.0015800083085307033
Position 830: 0.0015390798390262496
Position 4398: 0.0014272276106977704
Position 1939: 0.0012718415902962582
Position 3639: 0.0012659814613785118
Position 1861: 0.0012318406984148616
Position 583: 0.00106440165569902
Position 875: 0.0010211389297394913
Position 3153: 0.001019127386418656
Position 1935: 0.0010177791250314731
Position 3173: 0.0010157004827497935
Position 133: 0.0010039096716312076
Position 2114: 0.0009786312382030463
Position 323: 0.0008881519194200129
Position 346: 0.0008505871497210729
Position 2500: 0.0008422901865133616
Position 700: 0.0008107705600803275
Position 3033: 0.00080694438181531
Position 4378: 0.0007812540316020842
Position 1075: 0.0007267234000055364
Position 2349: 0.0007182115140296089
Position 3448: 0.0006940655513390986
Position 3247: 0.0006750693964536611
Position 179: 0.0006500806286677631
Position 4527: 0.0006355910383276149
Position 1467: 0.0006238943936483575
Position 1706: 0.0006111652376644247
Position 1078: 0.0005720530070638284
Position 1141: 0.0005709965461586022
Position 3748: 0.0005592944367542031
Position 723: 0.0005587023911506354
Position 225: 0.0005569877402323819
Position 882: 0.0005124007870432273
Position 2261: 0.0005072102792139984
Position 706: 0.0004873769424113549
Position 3793: 0.0004816004500036615
Position 2785: 0.0004809513018729062
Position 3802: 0.0004760837251097695
Position 3228: 0.0004641361169589516
Position 4151: 0.0004591384413493877
Position 3724: 0.00045605708515218636
Position 1058: 0.00041984357090590045
Position 2466: 0.0004103918161845609
Position 4476: 0.0003840588529165531
Position 1808: 0.00035459654630381544
Position 1273: 0.00035066853569315005
Position 2689: 0.00034678756236117226
Position 2450: 0.00034642965691167907
Position 2759: 0.0003438717002576324
Position 3209: 0.0003295187650082676
Position 2122: 0.0003224385072226632
