Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  1000
Partition function (log Z): 15.459519857604034

Sorted 5' Splice Sites (High to Low Probability):
Position 1644: 0.9640614828670226
Position 10824: 0.9629327973884718
Position 5025: 0.9473463459702646
Position 3054: 0.9031825865191174
Position 2515: 0.8839138962684852
Position 8009: 0.8527205608318398
Position 6645: 0.8115343701267922
Position 10632: 0.7546256128358146
Position 13347: 0.7196382552799832
Position 523: 0.6813231766981354
Position 4172: 0.46498498360538687
Position 6417: 0.42124344195660035
Position 5674: 0.4000254645259847
Position 2818: 0.3875159708261001
Position 10474: 0.3246079250177259
Position 6871: 0.3140737854093663
Position 4207: 0.29811426945205993
Position 4591: 0.2764652327927847
Position 218: 0.2619929822372698
Position 82: 0.25062953703126684
Position 10615: 0.2094439189867196
Position 3699: 0.20184459375639008
Position 5485: 0.19176645260178138
Position 3911: 0.1874732996874239
Position 3811: 0.15649389967561533
Position 4203: 0.08922811117039754
Position 12667: 0.07631652363028621
Position 415: 0.06819368578119035
Position 2453: 0.06509005658121925
Position 6527: 0.06187818650306191
Position 4176: 0.06054323563671425
Position 998: 0.04747431463775187
Position 1401: 0.047442732091451195
Position 4418: 0.043474181271374486
Position 10416: 0.0393934829036959
Position 13897: 0.03826642845300416
Position 10328: 0.03530111813561376
Position 13286: 0.03460462167514548
Position 2197: 0.02022725637091148
Position 4625: 0.020029432781137068
Position 5193: 0.019484729593153623
Position 13303: 0.017512426182542246
Position 12605: 0.01744854144320343
Position 1450: 0.01671112402256935
Position 3655: 0.01661177560680073
Position 2941: 0.016141534257255355
Position 9961: 0.014453860843733868
Position 4028: 0.014173280127535035
Position 4605: 0.014104720694619795
Position 5601: 0.01283884261853271
Position 13471: 0.012814714040439717
Position 4392: 0.012223741783116436
Position 5226: 0.010945478373254295
Position 1099: 0.009411171966187433
Position 4238: 0.009361683005344902
Position 3668: 0.008987413589472543
Position 10977: 0.008977950217366958
Position 697: 0.008958769524761826
Position 13317: 0.007701530062027326
Position 1677: 0.006833618852626021
Position 1323: 0.0066997344086233744
Position 2413: 0.006544662273557487
Position 12593: 0.006340380063306275
Position 4673: 0.006095224958808835
Position 10354: 0.006080000147826139
Position 6317: 0.005307273761361163
Position 5037: 0.005122241013892307
Position 813: 0.005117872396935259
Position 5651: 0.004800516952837437
Position 4011: 0.004486979831455258
Position 7096: 0.004353567145177277
Position 11284: 0.004291990206845466
Position 2076: 0.004289404287492474
Position 5595: 0.003984458443855722
Position 4211: 0.003960635965947762
Position 1934: 0.0036303813211605914
Position 10432: 0.0035867849408828963
Position 7150: 0.003494758031114372
Position 2072: 0.0033572547159209125
Position 4476: 0.003335602837359404
Position 5323: 0.0032645158298800323
Position 5678: 0.003037067962086771
Position 5071: 0.0029222661176972592
Position 10478: 0.0028138029573669156
Position 13657: 0.0026101323635471236
Position 12757: 0.0024496272708389817
Position 3586: 0.002408188668529138
Position 1212: 0.0023741668827883767
Position 267: 0.002306301694291264
Position 3181: 0.002293976735680522
Position 5554: 0.0021153480018963784
Position 5157: 0.002112733328440995
Position 481: 0.002100829754960862
Position 9821: 0.0018485517610377594
Position 13371: 0.0017840712931445242
Position 3043: 0.0017148146515713844
Position 2463: 0.001573368152992912
Position 1196: 0.0015252750590146538
Position 10639: 0.0015038402293220167
Position 4746: 0.0014805572336498765
Position 6767: 0.0014349163520378618
Position 5516: 0.0013556133449061428
Position 3541: 0.001315877779288486
Position 5491: 0.0013085444212879644
Position 12709: 0.0012559882286170352
Position 582: 0.0012272374290078606
Position 11460: 0.0012037719183703626
Position 1672: 0.0011929847851134853
Position 5695: 0.001157523079584122
Position 9927: 0.001131499260801515
Position 3734: 0.00105349856149588
Position 8361: 0.0009960392105304655
Position 1252: 0.0009659534235918446
Position 9904: 0.000965733596245048
Position 864: 0.0009624072408119781
Position 5179: 0.0008680401446444209
Position 586: 0.000861994292679722
Position 2497: 0.0008432521541011499
Position 13824: 0.0008371989801037734
Position 11689: 0.0008364423159026188
Position 7237: 0.0007724627182646407
Position 2152: 0.0007643023014986642
Position 3708: 0.0007563118082989477
Position 7193: 0.0007288897629227963
Position 4436: 0.0007178843439372578
Position 5029: 0.0006855564035912733
Position 8330: 0.000665408778434434
Position 1914: 0.0006515825161132923
Position 3255: 0.0006376203188417589
Position 10796: 0.0006326652012445843
Position 2174: 0.0006293348628393725
Position 2002: 0.0005920963002857135
Position 10606: 0.0005584407564416364
Position 2147: 0.0005473951041804295
Position 2435: 0.0005172389017538814
Position 10753: 0.0005066058197000429
Position 4485: 0.0004991222126762587
Position 5358: 0.0004896487052645273
Position 12649: 0.00048037735584962905
Position 681: 0.0004694661654383977
Position 62: 0.0004619897520983715
Position 4471: 0.00045147204252079593
Position 1013: 0.00044568838085881754
Position 3821: 0.0004308894951644393
Position 728: 0.0004185692329325284
Position 4385: 0.00040486914229058435
Position 1826: 0.0003930245714456592
Position 4878: 0.0003903055954716211
Position 309: 0.0003723738999834361
Position 164: 0.0003655017767550122
