Gene = 1700019A02Rik
index = 12
Annotated 5SS: [   83  2422  5142  5794  9867 17249 17399 24411]
Annotated 3SS: [ 2345  5091  5740  9808 17177 17375 24390 28847]
SMsplice 5SS: [  83 2422]
SMsplice 3SS: [ 2345 24390]
top_k =  1000
Partition function (log Z): -15.521860613955017

Sorted 5' Splice Sites (High to Low Probability):
Position 83: 0.9856604229518713
Position 2422: 0.9810153829615101
Position 309: 0.5234542432338869
Position 5142: 0.23639966158460143
Position 2640: 0.07795987405092582
Position 2635: 0.07791980230351347
Position 7034: 0.024191407273248124
Position 2914: 0.02068417787607919
Position 5798: 0.014681344831879247
Position 815: 0.011218990012405063
Position 6415: 0.009937585680013863
Position 6543: 0.008358675351494213
Position 4733: 0.008150378845557981
Position 1182: 0.006903837081778257
Position 5794: 0.0056241951785434225
Position 1437: 0.004856594925083832
Position 1410: 0.004774742454936323
Position 6835: 0.0037026768778858415
Position 9184: 0.0034090186502405816
Position 5021: 0.0031829167596526993
Position 836: 0.0028622685557151656
Position 782: 0.002776802049535241
Position 6302: 0.002744171844144062
Position 6349: 0.002714576452464018
Position 1362: 0.002370647085506007
Position 9911: 0.0021680649698714908
Position 368: 0.002051032472349872
Position 5910: 0.002035452933573901
Position 795: 0.0018359254971868568
Position 1312: 0.0016280289126160473
Position 9867: 0.0013902181248114718
Position 322: 0.0013371009638533942
Position 151: 0.0013094194957883553
Position 1595: 0.001307546238041589
Position 6506: 0.0012165649253479472
Position 6490: 0.0012073835952822061
Position 1027: 0.0011502194670197235
Position 264: 0.0008351567078303679
Position 2436: 0.0007290622704154825
Position 128: 0.0006827836919534012
Position 6332: 0.0006370005192582474
Position 404: 0.0006345335023798573
Position 4900: 0.000614782592407041
Position 5873: 0.0005984868230444883
Position 1989: 0.0005777933242759886
Position 3546: 0.0005608632525816097
Position 376: 0.0005588896799034261
Position 4821: 0.0005473508691581607
Position 6074: 0.0005285572486612544
Position 631: 0.00047734766748841646
Position 3872: 0.0004426407025988886
Position 614: 0.00043616922759186493
Position 242: 0.00043472741032184805
Position 1501: 0.00042740902817806835
Position 278: 0.00041462582600588035
Position 95: 0.00038137201234710803
Position 2588: 0.00036551089526331074
Position 6398: 0.0003628453713473551
Position 5826: 0.0003569652553860218
Position 1724: 0.0003086704238354051
Position 1765: 0.00030858195796859984
Position 1849: 0.00029441992210422916
Position 2226: 0.0002837854561471531
Position 1509: 0.0002540835229268966
Position 2578: 0.0002262188296561092
Position 6258: 0.00022479594588130353
Position 1497: 0.00021215664932159605
Position 331: 0.00020745778820002313
Position 2212: 0.00020743797668609863
Position 634: 0.0001783830104501606
