Gene = Marc2
index = 662
Annotated 5SS: [  336  4628 12022 13306 23393 23547 26681]
Annotated 3SS: [ 4453 11852 13164 23330 23474 26533 31997]
SMsplice 5SS: [  336  4628 12022 13306 13687 23393 23547 26164 26681]
SMsplice 3SS: [ 4453 11852 13164 13624 23330 23474 25955 26533 27714]
top_k =  1000
Partition function (log Z): 3.547825784370892

Sorted 5' Splice Sites (High to Low Probability):
Position 26681: 0.9982786153414627
Position 13306: 0.9676894128582224
Position 23393: 0.9236869163690489
Position 4628: 0.9154234298072388
Position 23547: 0.6851205404919984
Position 12022: 0.6291525804258251
Position 13687: 0.6190936342705412
Position 336: 0.5228011402425166
Position 26164: 0.4866848522494354
Position 21384: 0.3646348568230764
Position 11940: 0.3558349331091688
Position 9389: 0.3229744482039835
Position 28573: 0.31813298270888096
Position 6908: 0.3071703808167782
Position 12421: 0.276164263345973
Position 3480: 0.26989746640563456
Position 26182: 0.23119149920392787
Position 223: 0.22701459304181867
Position 23652: 0.20790808649988995
Position 444: 0.17259364630395266
Position 23147: 0.15233403440577392
Position 2264: 0.1287197986445158
Position 4379: 0.1167501517523493
Position 7958: 0.11218218135459895
Position 4744: 0.09926969504968747
Position 7564: 0.09114480661911488
Position 15597: 0.09045903511816436
Position 6721: 0.08690636876248048
Position 19303: 0.07871369588781503
Position 25087: 0.07187535487960293
Position 25564: 0.06527565870635266
Position 3744: 0.06047082971651697
Position 1024: 0.0552324182286768
Position 23598: 0.05341656048548841
Position 241: 0.052789746064192074
Position 12219: 0.05080073813440395
Position 18694: 0.05074100939663742
Position 18774: 0.050468791327391814
Position 26190: 0.04927041608290725
Position 19189: 0.04771239456095457
Position 26171: 0.047545297659107824
Position 1916: 0.04210778501033306
Position 3129: 0.04144713056085458
Position 31703: 0.04114077096898715
Position 10383: 0.03480835298994521
Position 4053: 0.03387507701157425
Position 531: 0.032672981107692164
Position 6628: 0.030214675796545576
Position 11735: 0.029300188290329703
Position 19218: 0.0291009493789931
Position 1044: 0.026670465425442342
Position 5579: 0.025086581625898503
Position 10637: 0.023832254056180755
Position 8564: 0.021232868270050394
Position 21234: 0.021061943811654767
Position 7842: 0.02053184257386539
Position 19299: 0.019641434146240932
Position 23783: 0.018130435028676572
Position 2283: 0.018119384962734693
Position 17525: 0.01805962327691539
Position 26907: 0.01570059829866327
Position 8210: 0.01543356111091987
Position 387: 0.01514326827041904
Position 3451: 0.014710231329254265
Position 21954: 0.014364139112294614
Position 26359: 0.013970849964185286
Position 1411: 0.013729299636802963
Position 4769: 0.012672417294706893
Position 1961: 0.012555421679173376
Position 12860: 0.011247055853388137
Position 11262: 0.01050257775733313
Position 12251: 0.009876604582344118
Position 23560: 0.009370802384234007
Position 14626: 0.008929584749695232
Position 3464: 0.008387190005961897
Position 1109: 0.008286094009827301
Position 4048: 0.00807042177367419
Position 3600: 0.007736076008640291
Position 280: 0.007528333746139947
Position 27866: 0.007407849131139633
Position 27976: 0.0072784065362486135
Position 3154: 0.007140364709300222
Position 32115: 0.006994002021627262
Position 25399: 0.006895613881337381
Position 32128: 0.006890966211886146
Position 23475: 0.005424276469562212
Position 23779: 0.005422649238913361
Position 3621: 0.00520642818529566
Position 3343: 0.005187528313350045
Position 5318: 0.0049632267913101895
Position 2833: 0.00459579589937931
Position 325: 0.00449543120350919
Position 32327: 0.004254035469668877
Position 27092: 0.003583417500134109
Position 12495: 0.0034622878719038847
Position 26126: 0.003461040925947539
Position 26420: 0.003397817453616482
Position 27955: 0.0025384972279791514
Position 1903: 0.002532990573803262
Position 12542: 0.002457913850654468
Position 12425: 0.002450667522965656
Position 1889: 0.0021935409752438873
Position 1055: 0.002122053516496503
Position 537: 0.0018864855012837617
Position 4180: 0.001853607126841684
Position 14020: 0.0015681335343259444
Position 12874: 0.0015541604093945107
Position 26115: 0.0015317340929982372
Position 837: 0.001496871401329805
