Gene = Pomp
index = 836
Annotated 5SS: [  231  2190  8323  9053 12199]
Annotated 3SS: [ 2091  8261  8950 12104 15002]
SMsplice 5SS: [  231  2190  9053 12199]
SMsplice 3SS: [ 2091  8950 12104 15002]
top_k =  1000
Partition function (log Z): 0.36814332468690436

Sorted 5' Splice Sites (High to Low Probability):
Position 9053: 0.9859536047060525
Position 2190: 0.9518075176108065
Position 12199: 0.9109939232310078
Position 231: 0.705396535995272
Position 8323: 0.44939891760046313
Position 11455: 0.34942907118875755
Position 3448: 0.3093426526389155
Position 1407: 0.285642789650095
Position 11979: 0.22190966936542503
Position 14038: 0.20861525696663233
Position 11862: 0.17711608545048532
Position 376: 0.1545648951353433
Position 6250: 0.1465876658821825
Position 5816: 0.13193423182689304
Position 14046: 0.1270045782003131
Position 14105: 0.11255303356152262
Position 11796: 0.09862142952238911
Position 8045: 0.09590199964287405
Position 1785: 0.09502983629173205
Position 810: 0.08098250051608308
Position 14523: 0.06897583610365014
Position 168: 0.060893214340848136
Position 11634: 0.06036172777049196
Position 1402: 0.05242161127725052
Position 14906: 0.04066153010052197
Position 12335: 0.038625770361729365
Position 14411: 0.03792596641284975
Position 12244: 0.037311549267321206
Position 10007: 0.03596309871877752
Position 2258: 0.030010429348033506
Position 11656: 0.02906443506728315
Position 12326: 0.026162219330668278
Position 4601: 0.025365570138210225
Position 11871: 0.022733787822949506
Position 11459: 0.02261026859727878
Position 12891: 0.02260854694375726
Position 14639: 0.01985620064008141
Position 8541: 0.016161414124022007
Position 627: 0.015834263621427144
Position 14426: 0.015695195950180565
Position 9495: 0.015247479801268275
Position 7723: 0.014058255390860636
Position 14859: 0.014023468951636198
Position 12905: 0.013648907124325678
Position 1804: 0.013544723864660008
Position 1113: 0.013211199710050232
Position 10342: 0.012907458648282282
Position 198: 0.012256737427243569
Position 1329: 0.0119764714988455
Position 264: 0.011702557151442345
Position 10993: 0.011566268613508237
Position 8368: 0.01075517115597454
Position 6211: 0.010747095195730109
Position 14281: 0.009273860890754045
Position 8537: 0.008459138509804426
Position 141: 0.007825703109831043
Position 14538: 0.007778537044360395
Position 3942: 0.007640314501511149
Position 1109: 0.0072666636714781106
Position 7755: 0.006732375830136462
Position 235: 0.0063413571652739574
Position 472: 0.006215415514246223
Position 510: 0.006097987323333044
Position 11390: 0.005440376672320834
Position 14121: 0.005173725659674966
Position 1281: 0.005009787821934609
Position 4031: 0.004868427979248815
Position 11256: 0.004863242209185313
Position 298: 0.004570341062948849
Position 15207: 0.004357716403842594
Position 575: 0.004127364477931992
Position 800: 0.004027407323664647
Position 1389: 0.0036183416098374906
Position 618: 0.0030745284616919026
Position 1981: 0.003026818040496214
Position 11964: 0.0030242202285687865
Position 175: 0.0028883888037548756
Position 1847: 0.002886097989078534
Position 10491: 0.0026469603940882927
Position 273: 0.002606881906850163
Position 2388: 0.0023802399500496463
Position 15027: 0.002322287067998441
Position 14775: 0.0022008306454232495
Position 9287: 0.002029004456114021
Position 1740: 0.001987457280587809
Position 11912: 0.001874722871201198
Position 13015: 0.0018688930953182365
Position 7845: 0.001835896488323018
Position 2616: 0.0017066645488004225
Position 1659: 0.0014265782579996006
Position 1974: 0.0014169388922457633
