Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  1000
Partition function (log Z): -3.5800366965891346

Sorted 5' Splice Sites (High to Low Probability):
Position 104: 0.8817108436046923
Position 15295: 0.8120213513788244
Position 11926: 0.8093097751361683
Position 4148: 0.7664152531275074
Position 4423: 0.656632717944456
Position 421: 0.6190344648701878
Position 15509: 0.38297333860272487
Position 617: 0.28838091003048505
Position 1852: 0.26335893698776297
Position 15529: 0.22605669549927498
Position 739: 0.18060884149741616
Position 11949: 0.12187741797200514
Position 994: 0.09864480168563435
Position 14249: 0.09522335996027857
Position 14876: 0.08721766597807575
Position 14101: 0.079083844053239
Position 613: 0.0788705846613308
Position 12928: 0.07216668876962984
Position 12881: 0.07195646754164424
Position 14260: 0.06825880398813991
Position 11953: 0.06662081618209122
Position 5436: 0.05882389738660394
Position 4407: 0.05770486855748926
Position 606: 0.05646467751265713
Position 7488: 0.04922345558543966
Position 856: 0.04699310733014386
Position 279: 0.043444158115681655
Position 7254: 0.03813373308208371
Position 4960: 0.03533072133425473
Position 3730: 0.035098548185499484
Position 6018: 0.028330083147381373
Position 3375: 0.01822605228054689
Position 15483: 0.017559398505640967
Position 5946: 0.016717563705434816
Position 15499: 0.015927758845142494
Position 743: 0.012025011153958957
Position 31: 0.011719438346760121
Position 774: 0.011622612915724376
Position 3237: 0.01077646131834183
Position 11080: 0.010591271457487773
Position 6783: 0.010319632224434135
Position 7469: 0.008645220463328919
Position 3246: 0.0077548485372792774
Position 2176: 0.007571957662508592
Position 8335: 0.007011065296955584
Position 15761: 0.006547516203307784
Position 3491: 0.005999236896786328
Position 7476: 0.005128412875677986
Position 12491: 0.004645027054624363
Position 178: 0.004603946189725416
Position 1856: 0.004175939641952765
Position 15525: 0.0035556186250238434
Position 1990: 0.0034950129783341047
Position 3604: 0.0034641691613751086
Position 375: 0.0033533456511994973
Position 2030: 0.0026376628754437824
Position 634: 0.002629527421868089
Position 15275: 0.0024559517017578914
Position 1578: 0.002425677424857897
Position 15487: 0.0023433905202421747
Position 3485: 0.0019211626388121674
Position 2608: 0.0018423026559759026
Position 437: 0.0015811624522793265
Position 3122: 0.0015373649711414535
Position 15829: 0.0014956911664577958
Position 3599: 0.0013679207113564767
Position 155: 0.0013509555120513766
Position 2634: 0.0013172984710462794
Position 196: 0.0012778676964885856
Position 13755: 0.0012685703026300112
Position 401: 0.0012409925247718438
Position 16061: 0.0011268490996034284
Position 4557: 0.0011086116650425866
Position 998: 0.0010546969700213453
Position 882: 0.0010313630163544436
Position 90: 0.0009161257314114175
Position 15850: 0.0007966075322223431
Position 345: 0.000788075243996607
Position 4119: 0.0007566784512155493
Position 415: 0.0006869410490254176
Position 5131: 0.0006424929696934333
Position 81: 0.0005870576825950372
Position 379: 0.000532754920760888
Position 1914: 0.00044030442708982496
Position 2318: 0.0004385650130387565
Position 2675: 0.0003761326608116745
Position 1938: 0.00034658999433693675
Position 98: 0.00034324995128865186
Position 689: 0.0003154725853764222
Position 201: 0.00029701414292702895
Position 13672: 0.000294148713080738
Position 764: 0.0002852171384637018
Position 4974: 0.00025269694812302444
Position 1410: 0.00019523536823898914
Position 637: 0.000185720473965436
Position 5506: 0.00018297303050714012
Position 5391: 0.00017848243493420905
Position 834: 0.00017824773410523561
Position 5776: 0.00016830332877886998
Position 5770: 0.00016475933717203053
Position 1468: 0.00015962683858040797
Position 15337: 0.0001579121673732025
Position 1375: 0.00015700501161756695
Position 143: 0.0001551084466434318
Position 5466: 0.00015202793251998593
Position 372: 0.00013770121481115284
Position 5782: 0.00012091616532960273
Position 162: 8.618354542809559e-05
Position 982: 8.541471424450655e-05
Position 4509: 8.004772734051541e-05
Position 4594: 8.00107666650731e-05
Position 391: 7.251836266129024e-05
Position 809: 7.042648309481545e-05
Position 4913: 6.65111686545387e-05
Position 157: 5.577826053319536e-05
Position 783: 5.362549654549159e-05
Position 1026: 4.1903352669168955e-05
Position 751: 4.082387929089813e-05
Position 382: 3.798753021226243e-05
Position 352: 3.266015054140232e-05
Position 1544: 3.158335034250439e-05
Position 4427: 3.029430740278482e-05
Position 4465: 2.9733146828395316e-05
Position 1038: 2.4226568266811782e-05
Position 903: 2.3734691945680793e-05
Position 1085: 2.147136901573641e-05
Position 749: 2.0988060908443304e-05
Position 1538: 2.032200495795912e-05
Position 1331: 1.985969263221492e-05
Position 286: 1.8290704910630395e-05
Position 320: 1.7053881301811535e-05
Position 1473: 1.6992206616987716e-05
Position 12138: 1.4510002739546229e-05
Position 824: 1.0612387602694232e-05
Position 297: 8.039340140628136e-06
Position 933: 7.299940853776727e-06
Position 22: 6.808054029330923e-06
Position 343: 3.814838312117133e-06
Position 218: 3.2570067876535516e-06
Position 1360: 2.8846432604348825e-06
Position 8: 1.2283922123380403e-06
Position 258: 2.775834521252002e-07
Position 650: 2.7678317912445006e-07
Position 677: 1.8582113515485795e-07
Position 472: 2.8814152955223815e-09
Position 504: 6.747495684515036e-10
Position 475: 1.5816022914768413e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.982960901111782
Position 15392: 0.9380310403164979
Position 4038: 0.7699707731379658
Position 15178: 0.7694689084743648
Position 512: 0.7606548559313957
Position 4292: 0.6892452593682098
Position 15637: 0.5108162431138622
Position 275: 0.4848702165496644
Position 1786: 0.23961296434245613
Position 15937: 0.1332848268757771
Position 12793: 0.10525186953273842
Position 14093: 0.06578928405586654
Position 7396: 0.06302875574600852
Position 5282: 0.057730067559101074
Position 14121: 0.05591535669773302
Position 15141: 0.055535828510397865
Position 218: 0.052394853320615116
Position 14711: 0.04947280329903961
Position 5884: 0.04014320738931612
Position 13950: 0.03981504393065147
Position 15617: 0.039756844511813896
Position 3308: 0.029528546161506304
Position 14064: 0.026959774311451624
Position 1789: 0.022833342218816763
Position 3479: 0.021923542199108446
Position 14140: 0.021780300819501164
Position 320: 0.01928253022369346
Position 13918: 0.0187714032021937
Position 4790: 0.018604792983087863
Position 12701: 0.017793094798343286
Position 13730: 0.017092430330360106
Position 14809: 0.015316421510162787
Position 7136: 0.014807126383277804
Position 14632: 0.013694479491244199
Position 1714: 0.012789335367981216
Position 12681: 0.012524855134871693
Position 4856: 0.011207476180683169
Position 11718: 0.01084828175414258
Position 10931: 0.010598982563956536
Position 7133: 0.010179389719697746
Position 3027: 0.010123598386746526
Position 2996: 0.009348479064413577
Position 14672: 0.009040295061007312
Position 6709: 0.008947594260624563
Position 4311: 0.008041135412345727
Position 307: 0.007935470284716436
Position 4259: 0.007698917601195173
Position 694: 0.007555873591549312
Position 6967: 0.007555667563471989
Position 8204: 0.0070110652969555855
Position 12439: 0.006572492653910285
Position 3656: 0.006479874835618914
Position 3510: 0.005896153583253041
Position 4296: 0.0056768529528938945
Position 7023: 0.00560589519491696
Position 175: 0.005478375456468377
Position 5934: 0.004955182762374374
Position 12678: 0.004941264160844116
Position 12584: 0.004888635781816509
Position 11698: 0.0046673001472645045
Position 855: 0.004541605996192978
Position 13857: 0.0044966560791706855
Position 769: 0.004423675955841687
Position 15707: 0.004107077599671638
Position 2474: 0.0035358408191124564
Position 365: 0.0030636160086388174
Position 4647: 0.0030630197037944257
Position 13947: 0.002777138362198261
Position 4859: 0.002738758318820174
Position 1748: 0.0022469921745742766
Position 5260: 0.0020764492389897735
Position 1969: 0.001848473424522679
Position 3367: 0.0017580934429468854
Position 13186: 0.0016621111486103384
Position 4270: 0.001662088072288741
Position 12023: 0.0014410762721678149
Position 6622: 0.001388204282345959
Position 1432: 0.0013426344616632576
Position 286: 0.0012852585008731015
Position 1990: 0.0010653451690222678
Position 15641: 0.0008243375263335913
Position 16113: 0.000762695205293662
Position 2859: 0.0007462854414843322
Position 1756: 0.0006613446461158958
Position 5057: 0.0006467464875482854
Position 16239: 0.0006246248490635621
Position 2034: 0.0006105886501731404
Position 2038: 0.0005032750065429684
Position 1428: 0.0005027223523625128
Position 16178: 0.000502224250539864
Position 12383: 0.00042433798408343806
Position 4317: 0.0004185308514945134
Position 1225: 0.0003876428871113259
Position 903: 0.00036180143266823314
Position 15409: 0.00033631787458901534
Position 13512: 0.00030080177065319643
Position 337: 0.00029035398498889863
Position 232: 0.00029034960705830404
Position 875: 0.0002808409569442939
Position 583: 0.0002697411063024235
Position 1363: 0.0002528892582169708
Position 805: 0.00025145144949776163
Position 12529: 0.00024721881581577263
Position 13549: 0.00022200211829440902
Position 530: 0.00019213652674288068
Position 1442: 0.0001911056733791574
Position 3187: 0.00018988426074616
Position 15850: 0.00017588593642588155
Position 13165: 0.0001640864160207861
Position 15712: 0.00016001728250709404
Position 3079: 0.000151307325314835
Position 16015: 0.00014891787934826219
Position 965: 0.00014709488998246892
Position 13785: 0.00013177691587840887
Position 2249: 0.00013027490248776022
Position 12907: 0.00012865904235721004
Position 1462: 0.00010806828690116826
Position 2217: 0.00010427794474211085
Position 4324: 8.51592875220264e-05
Position 1334: 8.382900295335639e-05
Position 1199: 6.150426387232433e-05
