Gene = Uspl1
index = 1172
Annotated 5SS: [  247  3317  3914  9881 14199 17330 19835 25241]
Annotated 3SS: [ 3147  3784  9279 14084 17199 19708 25082 28791]
SMsplice 5SS: [  247  3914 14199 17330 19835 25241 28474 28963]
SMsplice 3SS: [ 3784 14084 17199 19708 25082 28346 28791 29462]
top_k =  1000
Partition function (log Z): 10.672795739557632

Sorted 5' Splice Sites (High to Low Probability):
Position 3914: 0.9997824168327882
Position 17330: 0.9991948103581983
Position 14199: 0.9794072980810516
Position 19835: 0.9455655070512636
Position 28963: 0.8869137022752583
Position 247: 0.8587813809215233
Position 25241: 0.5703499667590801
Position 1102: 0.5221462161431444
Position 28474: 0.4679088607759702
Position 25186: 0.4169700700289814
Position 28503: 0.3703560291552443
Position 7294: 0.3400249740386855
Position 845: 0.31981651011042767
Position 6397: 0.31109182071508024
Position 16133: 0.28840942042166146
Position 29615: 0.2333264754203545
Position 3304: 0.20091159881491294
Position 3317: 0.19663296890583717
Position 20967: 0.19325541580134362
Position 1215: 0.18015559836542777
Position 3257: 0.15564039926884451
Position 25758: 0.1553665954686002
Position 16668: 0.15123647930869713
Position 8852: 0.1465130082492957
Position 3246: 0.13605160965806531
Position 3275: 0.13418568808409853
Position 7977: 0.12152363402286176
Position 29548: 0.1119240384949394
Position 16360: 0.10473424939604564
Position 26083: 0.09660012085007884
Position 6356: 0.08496651502980032
Position 6654: 0.08091450724183573
Position 12891: 0.07916795419272891
Position 1880: 0.075813982569122
Position 2762: 0.07550916958072884
Position 1814: 0.06974466883745141
Position 21571: 0.06727048662994023
Position 18127: 0.06652160201424219
Position 9467: 0.05867312777460321
Position 27213: 0.05208172723640293
Position 9353: 0.050981019267275836
Position 21961: 0.04615394910467629
Position 16581: 0.04399301249514424
Position 29370: 0.042475509221092535
Position 20910: 0.04163207332008071
Position 821: 0.03742398632904506
Position 9622: 0.03668283758404365
Position 26683: 0.03638448130422945
Position 27447: 0.03531676687015157
Position 26077: 0.03530641965279098
Position 15375: 0.03510863618203537
Position 19404: 0.030305813833468268
Position 28902: 0.029031199860533454
Position 20374: 0.028587854527979156
Position 21269: 0.0282166711183714
Position 16555: 0.027179707432537444
Position 19385: 0.02637143878094408
Position 6421: 0.026251297769991286
Position 22146: 0.025604884884289716
Position 171: 0.022731497995972145
Position 15090: 0.022573150202670995
Position 29247: 0.022252145222888646
Position 28250: 0.02162199767043622
Position 15051: 0.020951798496127723
Position 29739: 0.019371741812748065
Position 508: 0.018597983331383634
Position 27970: 0.017519272559470844
Position 1632: 0.01717813325095874
Position 15910: 0.01557243395612758
Position 4879: 0.01554618203281023
Position 475: 0.014410223264916587
Position 5017: 0.013910626877429118
Position 5067: 0.013764329076263845
Position 30223: 0.012826452555441098
Position 305: 0.012046069942367467
Position 2068: 0.011470845364356372
Position 22114: 0.011346763387264234
Position 6647: 0.0100751227091678
Position 217: 0.00996788367923628
Position 841: 0.009873787140607314
Position 154: 0.009771746564480321
Position 20863: 0.008613752207352532
Position 26123: 0.00837365821740989
Position 22310: 0.008329193860265392
Position 334: 0.007847410728200799
Position 25182: 0.007078436617368461
Position 23983: 0.006845213770542906
Position 2398: 0.0066929276620555376
Position 570: 0.00608896272976967
Position 20593: 0.005331896594532995
Position 23943: 0.005312836795434188
Position 14237: 0.005229064498191405
Position 21847: 0.004851461021099222
Position 24140: 0.004838457082646276
Position 23525: 0.004837478167165624
Position 16637: 0.004472976406436013
Position 413: 0.00444044965265382
Position 23382: 0.004138172040410479
Position 22124: 0.004134360698027462
Position 15097: 0.003974081478450649
Position 22921: 0.003811036526819833
Position 29190: 0.0036666239725600632
Position 3530: 0.0034656520520066655
Position 18163: 0.0031547059341392064
Position 29353: 0.002943794832593545
Position 19549: 0.0028717266814691535
Position 4519: 0.0028681176060636475
Position 5406: 0.0028649732769970055
Position 7290: 0.0027677528388229946
Position 6733: 0.0027499780533331627
Position 7261: 0.0026188431964350584
Position 27422: 0.0023350394141713475
Position 28481: 0.0023316375756419535
Position 360: 0.0023249208223048747
Position 12604: 0.002194323808269164
Position 179: 0.0020969305966312968
Position 4904: 0.002057590187567637
Position 30410: 0.0018896581440938308
Position 398: 0.0018119578238539255
Position 2386: 0.001741155938378774
Position 18719: 0.0017099509704242922
Position 28585: 0.0016722645265459632
Position 17507: 0.001576735069311223
Position 15403: 0.0015512364147294406
Position 835: 0.0014912869025051824
Position 18843: 0.0014770386304787993
Position 3353: 0.0014443076599904366
Position 17699: 0.0013682089586106517
Position 19208: 0.0013624086859885284
Position 373: 0.0013104524228411364
Position 30702: 0.0012181808445917638
Position 1307: 0.0009382775577350408
Position 928: 0.0009296875907057804
Position 1820: 0.0008506764967677138
Position 592: 0.0008353306451433151
Position 351: 0.000834203254317474
Position 2949: 0.000826007259662908
Position 27458: 0.0008141461772084543
Position 696: 0.0008083498133789371
Position 3323: 0.00076305685915384
Position 4875: 0.000743507188514471
Position 2503: 0.0007421790024633053
Position 886: 0.0007269795468051941
Position 259: 0.0006904114338724728
Position 27252: 0.0006825048457603261
Position 392: 0.000624630405750275
Position 5268: 0.0006118108092688964
Position 1739: 0.0006104456772959443
Position 29391: 0.0005779184418760109
Position 1831: 0.000561636533634772
Position 6742: 0.0005606382238674623
Position 29253: 0.000551763631184379
Position 2910: 0.0005375604594618069
Position 72: 0.0005321730818646421
Position 25762: 0.0005272793327705268
Position 234: 0.0005002519487349459
Position 28521: 0.0004886859379453033
Position 22936: 0.00045968559737211167
Position 15022: 0.00043981496626419107
Position 210: 0.0004205934264128725
Position 25453: 0.0004161236897829621
Position 20682: 0.00039929388193521496
Position 345: 0.00039315198705033134
Position 832: 0.0003909180552910645
Position 6447: 0.0003746099722759722
Position 29341: 0.00035001353068264533
Position 29673: 0.0003345338473401152
Position 1829: 0.00028655850665470925
Position 20512: 0.00027032532216410184
Position 29285: 0.0002686902154249617
Position 275: 0.0002686488914351678
Position 5770: 0.00026318423508665497
Position 1032: 0.00022996278250204824
Position 2451: 0.0002287847505141375
Position 2427: 0.0002275780618128904
Position 25583: 0.0002265915350410332
Position 1063: 0.00022331273799938898
Position 6683: 0.0002222408636369997
Position 1802: 0.00021648340527625522
Position 21075: 0.00019671776005106525
Position 2155: 0.00018748187245381658
Position 580: 0.00017432065254313587
Position 3651: 0.0001642693311236613
Position 28956: 0.0001608509285997469
Position 29294: 0.00015875861488334517
Position 27702: 0.00015759231226868513
Position 3919: 0.00014235784057884732
Position 790: 0.000137441217855211
Position 25194: 0.00013092274651731398
Position 29236: 0.00013084530753112292
Position 2920: 0.00012607220833464584
Position 857: 0.00012290061440988563
Position 2590: 0.00010372127080917178
Position 104: 9.696831398875426e-05
Position 21525: 9.642982177555157e-05
Position 674: 9.447270824002794e-05
Position 2401: 9.225656436071622e-05
Position 2624: 8.798057608428822e-05
Position 1106: 8.214793446038755e-05
Position 19801: 7.604957559921456e-05
Position 717: 7.172995518524027e-05
Position 25746: 6.904018410666516e-05
Position 6768: 6.76329315840599e-05
Position 544: 6.71434574584498e-05
Position 1835: 6.626843447568459e-05
Position 142: 5.8713800599484485e-05
Position 1931: 5.818505341095958e-05
Position 29304: 4.853192453364613e-05
Position 296: 4.0374471905806495e-05
Position 4533: 3.421688843633739e-05
Position 702: 3.419470224114892e-05
Position 204: 3.066129689072423e-05
Position 4523: 2.788215928762722e-05
Position 621: 2.6613093499045397e-05
Position 25440: 2.123582556422173e-05
Position 911: 2.1024008555792617e-05
Position 262: 1.9736363879868805e-05
Position 63: 1.8044034903229618e-05
Position 3900: 1.5369857763774642e-05
Position 4614: 1.2005269652911726e-05
Position 29306: 1.0520529355445868e-05
Position 436: 1.0418852152766571e-05
Position 165: 1.0142677684218155e-05
Position 61: 8.717222214385586e-06
Position 1131: 8.456410818045633e-06
Position 4248: 8.100058583763063e-06
