Gene = Nudt19
index = 771
Annotated 5SS: [1151 4851]
Annotated 3SS: [4642 8180]
SMsplice 5SS: [1151 4851]
SMsplice 3SS: [4642 8180]
top_k =  1000
Partition function (log Z): -7.693933692246045

Sorted 5' Splice Sites (High to Low Probability):
Position 4851: 0.9829091440259949
Position 1151: 0.7961057270413713
Position 3575: 0.45804014757712525
Position 6979: 0.10577174534616761
Position 351: 0.10083418734425025
Position 76: 0.0603506390695834
Position 8392: 0.06006591215221205
Position 6883: 0.05253751375691158
Position 683: 0.051740192099888095
Position 175: 0.04194594302283179
Position 6464: 0.04101797949112656
Position 3506: 0.038842061393542605
Position 385: 0.03249756147375694
Position 216: 0.027755610348077813
Position 2756: 0.027704373162891833
Position 3540: 0.02205565554621919
Position 277: 0.019541742330473212
Position 1136: 0.013560741601188244
Position 6281: 0.013421550470824575
Position 4566: 0.011713044574822723
Position 5708: 0.011167149531783093
Position 4468: 0.010454802470937486
Position 1139: 0.010302311750384737
Position 6936: 0.009936671693517344
Position 1213: 0.008517425346398934
Position 8305: 0.008135547576153963
Position 6764: 0.008127213523276439
Position 2592: 0.006823281348430697
Position 536: 0.006641061225364907
Position 7047: 0.006398077590044441
Position 7069: 0.005576395782323525
Position 3724: 0.005380406237515119
Position 1506: 0.004829741723517573
Position 2060: 0.0046830494654142955
Position 6722: 0.00405409287326388
Position 193: 0.0030614285454862123
Position 2047: 0.0030287672330388806
Position 950: 0.0029902314799781626
Position 73: 0.002614997237707083
Position 3964: 0.0022943713886565543
Position 3792: 0.0019636138082934646
Position 854: 0.0018483423555580728
Position 3320: 0.0016667243252287208
Position 5483: 0.0014942992272673696
Position 2415: 0.0013982830790677451
Position 3057: 0.001385878945803323
Position 7590: 0.0012630047355784105
Position 6834: 0.0011638084550419374
Position 187: 0.0011212827519663613
Position 8329: 0.0010937534151455642
Position 7694: 0.0010830071772038642
Position 7140: 0.0010016063884459368
Position 1790: 0.0010014379988881434
Position 4598: 0.0009812895551847536
Position 8799: 0.0009736746019152325
Position 6728: 0.0007575302237610528
Position 80: 0.0007498820608969827
Position 7531: 0.0007194424806695549
Position 4898: 0.000701919171045785
Position 4671: 0.0006843010776634254
Position 4496: 0.0006636848053071154
Position 8282: 0.0006488539293147171
Position 8347: 0.0005805001418650814
Position 5516: 0.0005447794161196815
Position 7475: 0.0004986491739414695
Position 6823: 0.0004402545070348604
Position 4787: 0.0003994551723221811
Position 3646: 0.0003455987161059425
Position 7967: 0.00031427099245250756
Position 196: 0.0002484805793578591
Position 5369: 0.000229018804310987
Position 4537: 0.00021633386182369154
Position 207: 0.00021132304356720767
Position 1340: 0.00020994814003986775
Position 903: 0.0002074651578570071
Position 1510: 0.00019796986107764358
Position 202: 0.00019283785959670684
Position 806: 0.00018681232714715131
Position 1852: 0.00018082574431078544
Position 122: 0.00017067610396846494
Position 3342: 0.00016039995604061991
Position 2686: 0.00016030007139146627
Position 3720: 0.00015962329400434513
Position 8379: 0.0001353051067940071
Position 1127: 0.00013237653724631297
Position 7677: 0.00011824802355447399
Position 541: 0.00011721290221783689
Position 6860: 0.00011597511260349238
Position 4973: 0.00010779686165805629
Position 8988: 0.00010063000060127767
Position 984: 9.82962413495104e-05
Position 7074: 9.441838335994034e-05
Position 2704: 8.90052641843062e-05
Position 4864: 8.094824246262345e-05
Position 1855: 8.054438797007114e-05
Position 3582: 7.874366393411525e-05
Position 5580: 7.667622632090738e-05
Position 957: 7.401845216392059e-05
Position 3005: 6.12320530180729e-05
Position 2200: 5.7384553580206474e-05
Position 303: 4.7697017123976507e-05
Position 1048: 4.5137070961750444e-05
Position 2292: 4.45725988470308e-05
Position 913: 3.9404644618530115e-05
Position 1157: 3.7399341146217516e-05
Position 3579: 3.6513603927176986e-05
Position 687: 3.369326825290809e-05
Position 1328: 3.3290272399387465e-05
Position 635: 3.245200577345204e-05
Position 292: 3.1310463079158905e-05
Position 2257: 2.9234245610302006e-05
Position 691: 2.726079247988578e-05
Position 257: 2.574598246540119e-05
Position 650: 1.8580264996206776e-05
Position 109: 1.826073046644543e-05
Position 4756: 9.947281586392241e-06
Position 5323: 7.784533640801578e-06
Position 5386: 4.598859999797441e-06
Position 822: 3.2782157909865788e-06
Position 982: 4.453987263823731e-07
Position 1873: 3.94540844206717e-07
Position 5179: 2.9931620514266196e-07
Position 8255: 2.944515105756322e-07
Position 1115: 1.578806105653856e-07
Position 1623: 1.4327201220516645e-07
Position 1217: 1.1882890752290534e-07
Position 5065: 9.141148661697888e-08
Position 1800: 9.117515380907843e-08
Position 4977: 7.685261453884817e-08
Position 2019: 3.119431454626397e-08
Position 1926: 2.6266617503264622e-08
Position 1068: 2.474683678281245e-08
Position 6493: 2.205729451655624e-08
Position 1090: 1.2236549151398274e-08
Position 4767: 5.056767528665444e-09
Position 4855: 5.51032649023365e-12
Position 766: 1.8515111671818374e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8180: 0.8482499641839476
Position 4642: 0.678069023296736
Position 3463: 0.4543820038683626
Position 4761: 0.30116592099415346
Position 979: 0.16408036316975194
Position 6679: 0.10080634718603533
Position 6819: 0.08782491327021538
Position 8533: 0.046347333056752094
Position 6355: 0.03259423584090934
Position 5136: 0.03139363530958529
Position 8727: 0.026964791663461864
Position 3505: 0.024464338939848503
Position 3447: 0.0237139192214332
Position 2686: 0.015034516987691385
Position 2503: 0.014977691984122092
Position 4380: 0.014517183483877788
Position 6236: 0.014093451461261283
Position 995: 0.011417997333199599
Position 8887: 0.011250418718294327
Position 6879: 0.010750104571306292
Position 6196: 0.010129745029401812
Position 5280: 0.009784466414766284
Position 8675: 0.009576685286610973
Position 4658: 0.007327405033507053
Position 4400: 0.006303723423729735
Position 5553: 0.006091604312489004
Position 7369: 0.005920805264859352
Position 1970: 0.005668704555471698
Position 3487: 0.0054415172330345716
Position 7073: 0.005122518930945073
Position 4999: 0.005072443985105709
Position 6928: 0.004735602929019081
Position 3261: 0.004386724629833909
Position 6935: 0.003979766695824176
Position 6578: 0.003464272753611398
Position 5171: 0.003079884224953236
Position 3638: 0.0030727898162695925
Position 6970: 0.0030352820493504476
Position 3281: 0.00303312420522726
Position 3420: 0.002898599350432167
Position 8045: 0.002548455015699999
Position 4708: 0.002520757908512113
Position 8672: 0.0023502379844044085
Position 4443: 0.0023102069465109395
Position 1347: 0.0022884096847539262
Position 8949: 0.0022350216573291015
Position 1231: 0.00212814123999476
Position 6721: 0.002090163992020498
Position 598: 0.002078768848211333
Position 1919: 0.0020632454007030987
Position 6907: 0.0020040850237231242
Position 8183: 0.0018564156745534844
Position 3319: 0.0018347574228195873
Position 5461: 0.0018124052464615016
Position 5151: 0.001696869944841999
Position 8295: 0.0016837686034477056
Position 2581: 0.001674295326885603
Position 4588: 0.0016158865010011188
Position 957: 0.0016081633587282295
Position 7625: 0.0015811246026130093
Position 2597: 0.0014896675413429246
Position 5600: 0.0014749573569326812
Position 5429: 0.0014500132931431205
Position 266: 0.0013741441159718058
Position 2954: 0.00124601199178783
Position 7399: 0.0012447442282958825
Position 7617: 0.001240497181681868
Position 3863: 0.001222166325902854
Position 6538: 0.0012097662824297661
Position 4784: 0.001103659852439051
Position 8910: 0.0009987555479653418
Position 3222: 0.0009755176348062661
Position 3670: 0.0009725413456621614
Position 437: 0.0009563020992122762
Position 8608: 0.0009413247812217175
Position 5605: 0.0009344505440257093
Position 7671: 0.0009074109494205063
Position 8620: 0.0009038210353822162
Position 3568: 0.0008526142004669803
Position 8884: 0.0008358881410783315
Position 9053: 0.0008256129861053986
Position 3147: 0.0008202655150173505
Position 6021: 0.0008179080383225109
Position 2117: 0.0008145519551629675
Position 8988: 0.0007905792173325835
Position 8516: 0.0007813616020864043
Position 477: 0.0007811916745839648
