Gene = Golim4
index = 515
Annotated 5SS: [  818 45355 46921 48800 50531 53683 58959 62095 64147 65041 66408 70257
 70655 78284]
Annotated 3SS: [45279 46870 48745 50379 53599 58796 61791 63892 64957 66297 70088 70585
 78211 78751]
SMsplice 5SS: [   32 27633 28183 45355 50531 53683 54529 58959 61972 64147 65041 66408
 70257 70655 78284]
SMsplice 3SS: [27490 28085 45279 50379 53599 54444 58796 61854 63892 64957 66297 70088
 70585 78211 78751]
top_k =  1000
Partition function (log Z): -51.676256843789695

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.8830024573910652
Position 6101: 0.539324488062639
Position 818: 0.39247024107933803
Position 1653: 0.22747297505528685
Position 2941: 0.21128177199681214
Position 2501: 0.1629420656736078
Position 5594: 0.0774463507544622
Position 5853: 0.06874340457370716
Position 910: 0.02384338120671473
Position 5501: 0.022839787165411077
Position 6884: 0.0183269719172293
Position 7709: 0.017153808166555887
Position 178: 0.016973991332274757
Position 11022: 0.012021666428389473
Position 262: 0.009119785150169528
Position 6953: 0.007596180354406513
Position 5329: 0.007352634862083658
Position 4664: 0.006495874150083829
Position 1185: 0.005939784376339452
Position 1068: 0.0036518439657374567
Position 211: 0.0036145331744510457
Position 1786: 0.0033013751905136566
Position 5408: 0.0030799558877222526
Position 3234: 0.0028426543424255957
Position 350: 0.002621300571812331
Position 823: 0.0025563348453303105
Position 490: 0.002376944677468731
Position 9631: 0.0023625164793399703
Position 1367: 0.002353748977359896
Position 777: 0.0017405835070407982
Position 5198: 0.001398032002674705
Position 1392: 0.0013867612347782344
Position 973: 0.0011771744436567212
Position 2929: 0.001170874314959618
Position 21: 0.0011645918390689285
Position 48: 0.0010554845121660684
Position 4324: 0.0009107448425388049
Position 284: 0.0007921712529919179
Position 5513: 0.0007355247926869281
Position 1072: 0.0005874285704936424
Position 1688: 0.0005122896790450208
Position 1958: 0.0005018591245576238
Position 3954: 0.00048112433282324166
Position 1585: 0.00041986466065150945
Position 1881: 0.0004167084027789585
Position 2392: 0.00036431124558302806
Position 291: 0.0003220805048200102
Position 25: 0.0003213702035246604
Position 41: 0.000303212079085714
Position 2480: 0.00030095841856824787
Position 4490: 0.0002571044334055087
Position 1323: 0.00023100578660422243
Position 694: 0.00022506205471591381
Position 1893: 0.0002178610584156743
Position 1598: 0.0002012609134208816
Position 3272: 0.00018206332735594638
Position 645: 0.0001804683214847808
Position 197: 0.00017872271903951
Position 2817: 0.000169342201650286
Position 2182: 0.00015606560819819942
Position 427: 0.00015412484419460317
Position 2468: 0.00012958010323284576
Position 3051: 0.00011966196038354285
Position 1636: 0.00010837531803165767
Position 1737: 0.00010813759834772414
Position 222: 0.00010257349687585297
Position 1897: 9.814101162910692e-05
Position 412: 8.261274091386626e-05
Position 1627: 7.859786364658024e-05
Position 151: 6.445781698042667e-05
Position 503: 5.1459411971079805e-05
Position 4523: 4.9678758381735247e-05
Position 407: 3.966325186685533e-05
Position 893: 3.4185832204253337e-05
Position 861: 2.944684112072719e-05
Position 2155: 2.5045206501197762e-05
Position 432: 2.1346334413963764e-05
Position 2412: 2.0632834310775612e-05
Position 878: 1.4124801394158847e-05
Position 867: 1.2873602002463548e-05
Position 76: 1.2845589283823786e-05
Position 2558: 1.1303464347533037e-05
Position 186: 9.073220646036648e-06
Position 120: 8.99917631775726e-06
Position 1700: 7.104087059041622e-06
Position 1051: 6.941336773563525e-06
Position 1827: 6.459587429320012e-06
Position 1517: 6.362278517347458e-06
Position 208: 5.850204264382142e-06
Position 326: 3.8627472421523875e-06
Position 563: 3.0691102011140602e-06
Position 528: 2.7717660279788537e-06
Position 526: 2.5731351799054204e-06
Position 510: 2.4127884818171975e-06
Position 36: 2.370676558861687e-06
Position 546: 1.8620669981944987e-06
Position 501: 1.670119989977782e-06
Position 697: 4.479421316020159e-07
Position 3350: 6.099143122003554e-08
Position 810: 4.179726661984809e-08
Position 886: 2.5074997365724964e-08
Position 1396: 4.282977150747736e-09
Position 766: 3.968724968813464e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10928: 0.3084503548759887
Position 2808: 0.29197206191363106
Position 5968: 0.2012248086836538
Position 11095: 0.18138037230356105
Position 5953: 0.16391647357690278
Position 5500: 0.16010758255024854
Position 5934: 0.1576951599867126
Position 610: 0.15025704032529247
Position 2339: 0.13155517372371608
Position 1487: 0.09735081143820179
Position 5778: 0.0973261977811778
Position 741: 0.07556115512493275
Position 1559: 0.057984710629501626
Position 533: 0.04220348524873728
Position 14526: 0.038537206642381985
Position 14275: 0.035682010192909466
Position 2375: 0.0352331945765677
Position 5197: 0.03355709794695296
Position 1508: 0.032982954832264544
Position 6880: 0.03163464738025963
Position 6759: 0.027813226471016052
Position 660: 0.020662797169199203
Position 1565: 0.01993885008295883
Position 9490: 0.01803335037243282
Position 13119: 0.0176951646640607
Position 12670: 0.016123524319672157
Position 11810: 0.014909823459111196
Position 573: 0.014751344369053846
Position 3953: 0.014368155173100885
Position 675: 0.013063647502338375
Position 7607: 0.011996024713459598
Position 7681: 0.01185769634291434
Position 7043: 0.009823548258524656
Position 9848: 0.009765573145913968
Position 9882: 0.009640212787902912
Position 4277: 0.009234324997330172
Position 1395: 0.009181104789231573
Position 8538: 0.00869158908072332
Position 10979: 0.008254265713215088
Position 6201: 0.00785225593188796
Position 111: 0.007776088017401985
Position 9448: 0.007482449105484764
Position 1239: 0.007063990527473243
Position 10545: 0.006669639657006401
Position 5359: 0.006365873448734969
Position 657: 0.005842599546678434
Position 1038: 0.0057209949605720916
Position 4996: 0.005674417083511511
Position 1005: 0.005546595393052109
Position 1424: 0.005073985602473951
Position 7821: 0.0050638891986116
Position 622: 0.004128010620214447
Position 810: 0.004057337204226345
Position 10484: 0.004005446767535441
Position 2335: 0.0037538192763514715
Position 3810: 0.0035243633222130834
Position 4348: 0.0035054726167513535
Position 663: 0.003457653063142171
Position 4476: 0.00327165336718462
Position 11315: 0.0032466711351447157
Position 8955: 0.0026607140906759704
Position 5407: 0.002648301606604581
Position 5396: 0.002645311469266617
Position 7581: 0.0025091421130229775
Position 4323: 0.0022496793755333987
Position 11067: 0.002226868810727809
Position 7364: 0.0019993575541938508
Position 5873: 0.0019382260105854907
Position 1687: 0.001862501202702644
Position 2813: 0.0017830177463587647
Position 585: 0.0015954283977824746
Position 3397: 0.0015128071499902877
Position 1407: 0.0014938533421553811
Position 7110: 0.0014570660426889176
Position 1336: 0.0013900890773455193
Position 1016: 0.0013565642598790978
Position 8514: 0.0011667181524187072
Position 378: 0.0011626606867120729
Position 9630: 0.001148088944343375
Position 1641: 0.0011272140244074655
Position 2379: 0.0011240869653606107
Position 3107: 0.0011105088456871573
Position 7397: 0.0011090999770341724
Position 6229: 0.0010780497837549227
Position 7185: 0.0009616703254117286
Position 8128: 0.0009453872510917013
Position 5132: 0.0009296302154363134
Position 1782: 0.0009233113101168916
Position 3679: 0.0009226985143796773
Position 1615: 0.0009004234151588167
Position 2355: 0.0007730647664542943
Position 3434: 0.0007387136138383406
Position 6182: 0.0007001371291506852
Position 578: 0.0006772127690907021
Position 817: 0.000644027797469205
Position 1514: 0.0006425375587201979
Position 560: 0.0005851744424727843
Position 1491: 0.000576093795306401
Position 2433: 0.0005476380727808738
Position 2392: 0.000488508909417663
Position 4118: 0.0004572931525349937
Position 1759: 0.0004413948089846861
Position 5074: 0.00043076345291320024
Position 909: 0.00039342883445433904
Position 6334: 0.0003855537499122992
Position 1465: 0.0003513318084709514
Position 7451: 0.0003020970171696626
Position 3023: 0.00029675788960281766
Position 1102: 0.000252700094210342
Position 857: 0.00024149636372400882
Position 2030: 0.00024069460061519962
Position 6819: 0.00023119320156934358
Position 747: 0.0002084657601647968
Position 329: 0.00019228172199906406
Position 1510: 0.00018892638471279045
Position 1919: 0.00018857099214139242
Position 1454: 0.000178910783898815
Position 6302: 0.0001629426390507335
Position 208: 0.00015275543565315854
Position 404: 0.00013625026935231062
Position 451: 0.00011285432471448357
Position 2764: 0.00010236489024353412
Position 625: 8.995264262741459e-05
Position 120: 8.697275646476727e-05
Position 326: 7.972185337282319e-05
Position 1893: 7.470589455635064e-05
Position 4288: 6.94610412530394e-05
Position 1594: 6.485048522216226e-05
Position 1584: 5.420318787057078e-05
Position 145: 4.802595469852198e-05
Position 3710: 4.709425226436046e-05
Position 3431: 4.269066958110173e-05
Position 157: 4.093526125731564e-05
Position 3840: 3.9682677017890084e-05
Position 1601: 3.5315594047291694e-05
Position 1440: 3.441388980610607e-05
Position 1339: 2.9475000794729833e-05
Position 1842: 2.8503737731954825e-05
Position 2126: 2.6174246185293878e-05
Position 1535: 2.485228452830101e-05
Position 3223: 2.387063337661133e-05
Position 1307: 2.2658641691117786e-05
Position 2969: 2.234653472331241e-05
Position 1172: 1.9629259797250995e-05
Position 2072: 1.7763105506136853e-05
Position 757: 1.7535064444172604e-05
Position 177: 1.46389215408944e-05
Position 941: 1.2133047106695506e-05
Position 6791: 1.1030318145151624e-05
Position 945: 1.1029764577940489e-05
Position 766: 9.558065458956202e-06
Position 2104: 9.350551941169528e-06
Position 786: 5.57166449362933e-06
Position 1044: 5.213905512102915e-06
Position 881: 4.8418162297050764e-06
Position 407: 4.779201119393415e-06
Position 792: 3.88138904624839e-06
Position 469: 3.391615306220532e-06
Position 350: 2.9987867076196158e-06
Position 1114: 2.235904264854905e-06
Position 893: 1.8652442073136126e-06
Position 3113: 1.7042736875614387e-06
Position 359: 1.284785681379218e-06
Position 783: 7.917309588638228e-07
Position 777: 7.708354114370427e-07
Position 214: 7.65123928407181e-07
Position 333: 6.38531604318472e-07
Position 275: 4.621728480500985e-07
Position 173: 2.3454511135838577e-07
Position 361: 2.1666594232077814e-07
Position 823: 1.962239851574621e-07
Position 271: 1.920536510224772e-07
Position 338: 1.502564699417458e-07
Position 236: 1.4919906527430493e-07
Position 294: 1.0477704928339061e-07
Position 762: 8.024977167881055e-08
Position 305: 2.2366540362533887e-08
Position 230: 2.046138698815036e-08
Position 971: 1.7364743830252177e-08
Position 222: 1.1906484134041465e-08
Position 878: 1.0862278299377629e-08
Position 897: 9.014747466354659e-09
Position 834: 7.400040762914276e-09
Position 1088: 7.023629774639895e-09
Position 227: 7.003353236422475e-09
Position 246: 5.9355988674359115e-09
Position 85: 3.973386753756767e-09
Position 284: 1.9379825998693195e-09
Position 3063: 8.608705558620056e-10
Position 291: 1.8638126080793678e-10
