Gene = Apoa2
index = 127
Annotated 5SS: [ 68 313 745]
Annotated 3SS: [ 232  611 1088]
SMsplice 5SS: [313 530 745]
SMsplice 3SS: [395 611 888]
top_k =  1000
Partition function (log Z): -2.4304157457319935

Sorted 5' Splice Sites (High to Low Probability):
Position 745: 0.9644617042015867
Position 313: 0.8037153625295199
Position 530: 0.4799062849411101
Position 68: 0.30159125616165106
Position 995: 0.2848936553715322
Position 153: 0.14229071577975272
Position 1005: 0.1368331622089412
Position 350: 0.11090317478274347
Position 93: 0.06352299297514076
Position 89: 0.013330133664802958
Position 1134: 0.010102934624017767
Position 102: 0.007234897525408467
Position 490: 0.006578438868561705
Position 1026: 0.004940638110872882
Position 147: 0.004548934311154504
Position 546: 0.0025947650360046842
Position 534: 0.002581947439073192
Position 544: 0.0024293673461763627
Position 169: 0.0021370232377594446
Position 318: 0.001319271983714041
Position 539: 0.0006790132082115612
Position 301: 0.0005338592914018132
Position 127: 0.0005326987194782722
Position 1153: 0.0002345536010792519
Position 608: 0.00020178753374551926
Position 593: 0.0001967692909844366
Position 291: 0.00016678332389303283
Position 905: 0.00014509780423646915
Position 447: 9.619504382386698e-05
Position 931: 6.155592781654381e-05
Position 279: 4.60334957495103e-05
Position 749: 4.150220683495453e-05
Position 602: 3.923655388465484e-05
Position 806: 3.82842425315588e-05
Position 38: 3.115930853507706e-05
Position 6: 2.7685366442732197e-05
Position 396: 1.8384213301481985e-05
Position 620: 1.678958069171418e-05
Position 576: 1.480014740361716e-05
Position 1209: 1.341495787992126e-05
Position 390: 8.418138645803995e-06
Position 359: 8.068188473805401e-06
Position 922: 6.533011997872104e-06
Position 401: 5.575167957141979e-06
Position 26: 4.0841090919948415e-06
Position 1169: 2.8916417224579263e-06
Position 4: 2.7751430292062805e-06
Position 606: 1.0316318477468487e-06
Position 1129: 9.819688537906215e-07
Position 381: 7.717048678007726e-07
Position 251: 6.058332506230939e-07
Position 658: 5.480624734969924e-07
Position 237: 2.7396312329308335e-07
Position 215: 1.7204661534667633e-07
Position 213: 5.870885653352323e-08
Position 831: 4.766288752711214e-09
Position 413: 1.7825699536673424e-10
Position 1030: 1.1176224926934385e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 888: 0.8460613642918725
Position 395: 0.6598908589167748
Position 611: 0.5786446565107398
Position 1088: 0.5536980072302196
Position 232: 0.22840003997464492
Position 676: 0.17206235677315618
Position 229: 0.15790334723121918
Position 244: 0.03906300549891301
Position 213: 0.0357127609504913
Position 1242: 0.01236091591835419
Position 631: 0.008730274314221784
Position 1133: 0.008209664216439254
Position 447: 0.008028919668302114
Position 614: 0.0062995229115922775
Position 652: 0.003754257501051569
Position 587: 0.00370946527642793
Position 576: 0.002767535076259949
Position 425: 0.002626253325710874
Position 625: 0.0025563270913877365
Position 978: 0.0020792849689829774
Position 189: 0.0014299387993547946
Position 698: 0.0013809954316370428
Position 1169: 0.0013556067457184957
Position 266: 0.0013365784662044643
Position 1026: 0.0011259910541254127
Position 627: 0.0010748144974190067
Position 482: 0.0009607659431362746
Position 893: 0.0009160235773985368
Position 198: 0.0006568597267054147
Position 1058: 0.0006222269609132011
Position 635: 0.0006135143967802241
Position 1166: 0.0005503289568217076
Position 304: 0.0005395021444854757
Position 993: 0.0004478895851935551
Position 251: 0.0004478634284802692
Position 828: 0.0003281548273729172
Position 922: 0.0002950059685764232
Position 1264: 0.0002563465649548361
Position 1141: 0.00023559664463590626
Position 1209: 0.00022592735437368042
Position 1138: 0.00020309612102739847
Position 429: 0.00019106203663637626
Position 678: 0.00016519907122835634
Position 929: 0.00014216894813027066
Position 139: 0.00014022707325422223
Position 851: 0.00011854585586988635
Position 654: 9.929600948964723e-05
Position 841: 8.382041765560293e-05
Position 1104: 6.610886738389717e-05
Position 401: 6.495701509999348e-05
Position 898: 5.29049415853531e-05
Position 1311: 4.296655842640505e-05
Position 718: 3.788754385681007e-05
Position 837: 3.782473628128162e-05
Position 712: 3.347328068247912e-05
Position 496: 2.909825188735452e-05
Position 1030: 2.6163044050154275e-05
Position 1185: 1.9302756264690492e-05
Position 413: 1.697403205803807e-05
Position 589: 1.4071143392760994e-05
Position 904: 1.3808528861428213e-05
Position 902: 1.3742398991669017e-05
Position 493: 1.3083593165536559e-05
Position 1101: 1.2584005149838638e-05
Position 1188: 1.135330362256402e-05
Position 550: 1.083955581386766e-05
Position 1116: 1.0557039740393075e-05
