Gene = 2210016L21Rik
index = 28
Annotated 5SS: [ 198 3671 3959 4207 5096]
Annotated 3SS: [3627 3859 4132 5004 5523]
SMsplice 5SS: [ 198 3671 3959 4207 5096]
SMsplice 3SS: [3627 3859 4132 5004 6489]
top_k =  1000
Partition function (log Z): 9.844852345836822

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9997635579571366
Position 5096: 0.9805865921008011
Position 4207: 0.966651559860703
Position 198: 0.9197814056291771
Position 5702: 0.5879904660196977
Position 3671: 0.3983086883728494
Position 3732: 0.33375795018668175
Position 4461: 0.2909517689920104
Position 441: 0.23628572576565607
Position 3750: 0.21013819888668114
Position 2738: 0.19735702751778858
Position 995: 0.14180632165718876
Position 933: 0.11657487282855761
Position 1241: 0.09470640183456366
Position 4504: 0.0567693744212514
Position 2680: 0.05291128825073306
Position 6679: 0.05035642854851683
Position 631: 0.04742869785140182
Position 6263: 0.03634953782884628
Position 593: 0.029662943414508758
Position 2240: 0.025371112241484462
Position 2173: 0.02532091435753224
Position 5691: 0.02079506072379767
Position 665: 0.012348191361615756
Position 1674: 0.01219651073698692
Position 6403: 0.010188229846429905
Position 2232: 0.008151933553584218
Position 2605: 0.008096982667846251
Position 3128: 0.0079711298320984
Position 258: 0.0060162624745246735
Position 2861: 0.005708530582029073
Position 5872: 0.005599658969835547
Position 1469: 0.005193398425246746
Position 2979: 0.00398355707765433
Position 5523: 0.003919876040911879
Position 743: 0.0029361403441368777
Position 4509: 0.002173917337055892
Position 6616: 0.002086481144447937
Position 1600: 0.0020119215699972133
Position 1048: 0.0018038111246530208
Position 6761: 0.001766317884923414
Position 3787: 0.0015603889727854342
Position 1663: 0.001530344559039469
Position 610: 0.0013151907883831371
Position 4188: 0.0011527484243965447
Position 350: 0.0010269804330304208
Position 5660: 0.0009962142629869625
Position 5849: 0.0009817312081269178
Position 6200: 0.0009635175499389688
Position 253: 0.0008890511433124144
Position 3736: 0.000847945300710847
Position 3676: 0.0008434017220472436
Position 4556: 0.0008059817273892308
Position 1029: 0.0007704071089268645
Position 3763: 0.0005736330653055438
Position 2093: 0.0005156218853238871
Position 5326: 0.0005069759053476813
Position 1092: 0.0004845818192093407
Position 1021: 0.00032823430483602746
Position 2765: 0.0002997005639232164
Position 5951: 0.00029256149497164244
Position 3705: 0.0002889310979255548
Position 2372: 0.000285324633082916
Position 2753: 0.00023852692257603269
Position 129: 0.00021246110552164055
Position 1081: 0.0002087570531106937
Position 472: 0.00020331335883616943
Position 2252: 0.00020197717069507965
Position 2023: 0.00018595082798161545
Position 3765: 0.00018224322299373986
Position 765: 0.00017068754162954695
Position 272: 0.00017061318136440804
Position 1707: 0.00014869924697124892
Position 3571: 9.013638281610234e-05
Position 3600: 8.81156501654167e-05
Position 4211: 8.092321741029129e-05
Position 3588: 5.720890884220726e-05
Position 4741: 4.605968848146647e-05
Position 5385: 4.418441556150735e-05
Position 1269: 4.331622726816063e-05
Position 4254: 4.099492025708807e-05
Position 3628: 3.983867384114168e-05
Position 4306: 3.849164493325962e-05
Position 417: 3.1763679077292425e-05
Position 557: 3.143473276410655e-05
Position 3927: 2.978052789963366e-05
Position 4512: 2.800504261473592e-05
Position 1062: 2.0852202008919415e-05
Position 3678: 1.973119740970811e-05
Position 4672: 1.750725843286275e-05
Position 4787: 1.732329654760036e-05
Position 422: 1.7167780306983402e-05
Position 250: 1.3852040040169692e-05
Position 777: 1.1076477508672992e-05
Position 66: 1.0679292925768887e-05
Position 1872: 1.0673422710017233e-05
Position 855: 1.0555437136839404e-05
Position 5517: 1.0244312408067029e-05
Position 96: 1.0053244963886442e-05
Position 4230: 7.412106648163135e-06
Position 696: 7.408229434800161e-06
Position 529: 6.881304174328538e-06
Position 4792: 6.7487477485576e-06
Position 280: 6.435909289891649e-06
Position 3975: 6.207059629113477e-06
Position 424: 5.055154001534279e-06
Position 937: 4.819496789454505e-06
Position 53: 4.367586179547734e-06
Position 4290: 4.256853265479705e-06
Position 490: 4.089276892555276e-06
Position 3914: 3.993304398742228e-06
Position 493: 3.3807816150529034e-06
Position 862: 2.9289181429498776e-06
Position 3992: 2.8071284651231938e-06
Position 760: 2.2901656569641247e-06
Position 911: 2.102304270951591e-06
Position 787: 2.089518472979629e-06
