Gene = Brca2
index = 186
Annotated 5SS: [  461   650  7068  8548  9104  9466  9773 12013 12921 14508 20828 22361
 25381 26206 28384 29765 30478 31880 34387 34616 35882 37567 37962 38194
 44500 45139]
Annotated 3SS: [  544  6839  8438  9053  9424  9660 11962 12808 13400 16018 22264 25310
 25858 28201 29576 30306 31524 34230 34470 35759 37373 37797 38054 44257
 44976 46308]
SMsplice 5SS: [   64   650  3827  7068  8548  9584  9773 12013 12921 30497 31880 34387
 34616 35882 37567 38194 41049 45139]
SMsplice 3SS: [  544  3736  6839  8438  9424  9660 11962 12808 30375 31524 34230 34470
 35759 37373 38054 40956 44976 46537]
top_k =  1000
Partition function (log Z): -11.422235135392889

Sorted 5' Splice Sites (High to Low Probability):
Position 12013: 0.9153645328249441
Position 650: 0.9032016987950265
Position 8548: 0.8694403506107458
Position 9773: 0.8473068002054647
Position 7068: 0.8242474882265993
Position 12921: 0.7315503866901057
Position 3827: 0.7260799062620487
Position 9584: 0.7108540359718849
Position 19564: 0.6892836785205801
Position 2354: 0.48475908188875794
Position 16106: 0.4416025488281306
Position 1447: 0.4393550627131752
Position 9104: 0.37874336534926695
Position 18532: 0.34858935223774123
Position 64: 0.34424620982776166
Position 18161: 0.27143885759231295
Position 60: 0.23954856933734595
Position 461: 0.13116051391707803
Position 267: 0.12674735065855278
Position 675: 0.09081074893195362
Position 12744: 0.08523714918450113
Position 2517: 0.08292824614354563
Position 230: 0.07603580394285268
Position 6570: 0.07521316009222402
Position 9466: 0.07300412871782797
Position 4131: 0.070776333057589
Position 10312: 0.06129873854142484
Position 5423: 0.05810561995962865
Position 14508: 0.0567375393842139
Position 9493: 0.056220872329302056
Position 2406: 0.053862218208485066
Position 13908: 0.05276965927499482
Position 2350: 0.051435923949221654
Position 4482: 0.048731575517147664
Position 2117: 0.03688005059579551
Position 74: 0.03339251608642453
Position 13308: 0.033359116170659876
Position 321: 0.024894103644507802
Position 20828: 0.021691576737269402
Position 269: 0.018778978391581942
Position 2157: 0.018754454713506827
Position 11354: 0.017261205419513703
Position 14148: 0.017125272868434894
Position 10085: 0.01659058668871599
Position 1301: 0.016499991931469362
Position 2068: 0.015809953773457886
Position 1796: 0.015207460257948337
Position 7080: 0.013545072649992176
Position 179: 0.01283148230696583
Position 6939: 0.012787733312181986
Position 3902: 0.012774243543315371
Position 8976: 0.01175424499424271
Position 14331: 0.011411566869572738
Position 108: 0.010838112739447564
Position 8892: 0.010212860540396105
Position 1139: 0.009533879972647165
Position 8837: 0.009103593329768274
Position 9483: 0.008964904577025062
Position 7258: 0.00881674518402991
Position 4874: 0.008440847834179734
Position 14378: 0.008322213603496926
Position 297: 0.008283835940488132
Position 223: 0.008083571914435352
Position 12043: 0.006047222366277027
Position 16525: 0.005906460101305062
Position 13980: 0.005862151999286425
Position 5514: 0.005792066422008316
Position 8887: 0.0055930379728109806
Position 12017: 0.0053882993255916075
Position 100: 0.005384025303620561
Position 12925: 0.005341026950345191
Position 2610: 0.0052859587621825145
Position 7128: 0.005196011623425881
Position 11707: 0.005029562461214174
Position 6359: 0.0044405393932451815
Position 8272: 0.004109351081189117
Position 3351: 0.003890465865466771
Position 85: 0.003467630543565592
Position 316: 0.0033717446476005694
Position 13331: 0.003259553414968645
Position 10445: 0.0031640476806790393
Position 5604: 0.00301795214198642
Position 2574: 0.0028020204201871985
Position 2373: 0.002689923547016539
Position 22361: 0.0026813424937202133
Position 4019: 0.0025725640695658503
Position 273: 0.002516597478415143
Position 1111: 0.0023267778488352286
Position 291: 0.002269132790689572
Position 193: 0.001970090237041145
Position 28: 0.0019653625504958312
Position 9886: 0.0019374805284712187
Position 722: 0.0017865490316829433
Position 11256: 0.0017668835729395761
Position 13994: 0.0016856089020620914
Position 19745: 0.0016680364136568205
Position 15113: 0.0014036826265902283
Position 5283: 0.0013778683631875802
Position 7860: 0.0013007937780446473
Position 1310: 0.0012532163476533882
Position 9910: 0.0012524131858413338
Position 5189: 0.0012473852611065003
Position 3599: 0.001233899105314118
Position 1159: 0.0012295464798708637
Position 10483: 0.0012076436560310684
Position 1424: 0.0011425676824840826
Position 216: 0.0011143967363218064
Position 14498: 0.0010678490463107728
Position 10957: 0.001062069421983051
Position 8023: 0.0010515836296341697
Position 249: 0.0010502999174053249
Position 11341: 0.0010342892799983486
Position 15051: 0.001005027391972176
Position 241: 0.0009995726795954524
Position 15: 0.0009410892259915176
Position 1357: 0.0008961896417015921
Position 13713: 0.0008141852422965407
Position 9790: 0.000811738200440383
Position 14097: 0.0007934866521075701
Position 11226: 0.0007897152075603978
Position 9566: 0.0007649523134547417
Position 4272: 0.0006920052672984229
Position 4812: 0.0006229991722074354
Position 9662: 0.000600517484185943
Position 13401: 0.0005893630323546744
Position 2153: 0.0005573628254911754
Position 6127: 0.0005036821065068775
Position 9588: 0.00043327090654232843
Position 370: 0.000416391329792446
Position 13524: 0.0003938500962792897
Position 360: 0.0003909056909600947
Position 10537: 0.0003686400333756641
Position 3811: 0.00036529099427271694
Position 1363: 0.0003533230000982459
Position 1786: 0.00034708869294189083
Position 1197: 0.00034201304691864806
Position 5369: 0.0003309305115464063
Position 9516: 0.0003258768370435353
Position 9501: 0.0002881107971967822
Position 1466: 0.00028289930814378347
Position 6254: 0.0002575945032381801
Position 1583: 0.00022812771497307736
Position 12082: 0.00022351483634612665
Position 778: 0.00021063666339685532
Position 13144: 0.00020955687617766136
Position 5394: 0.00019790793040099406
Position 11171: 0.00019281143390083354
Position 97: 0.00016428505714478984
Position 8564: 0.00016063566822725045
Position 5030: 0.00014236518467889708
Position 8986: 0.00014225936067541092
Position 1451: 0.0001411271604543235
Position 1177: 0.0001391444368539391
Position 271: 0.00013368761721388505
Position 8857: 0.00013266661040971857
Position 1461: 8.647059781723348e-05
Position 377: 7.945432901055594e-05
Position 2030: 7.826181765216507e-05
Position 388: 7.771763541143557e-05
Position 2015: 6.601631552657392e-05
Position 76: 6.519254449134181e-05
Position 32: 6.274112023404082e-05
Position 1668: 5.649674105093346e-05
Position 1394: 4.8545163813253425e-05
Position 1151: 4.614268476887465e-05
Position 1639: 4.540606423869182e-05
Position 410: 3.493347498282904e-05
Position 1167: 3.097952681058612e-05
Position 429: 2.6527630054935354e-05
Position 9190: 2.60477781559523e-05
Position 365: 2.3985022467566464e-05
Position 1440: 2.022038512555928e-05
Position 1406: 1.9267797650697267e-05
Position 923: 1.5210179683234927e-05
Position 1390: 1.4878383302627864e-05
Position 6925: 1.4797770679203435e-05
Position 400: 1.4668912171058113e-05
Position 22: 1.4521957232523917e-05
Position 325: 1.2144705848088307e-05
Position 141: 1.1730786607289658e-05
Position 1092: 1.1180366013361343e-05
Position 574: 3.665651671596583e-06
Position 684: 3.5427429779008334e-06
Position 13296: 2.97052781137483e-06
Position 2370: 2.5957898265233045e-06
Position 12142: 2.551766466480582e-06
Position 330: 2.2788810946945998e-06
Position 2635: 1.909075815419197e-06
Position 716: 1.5961657794628827e-06
Position 1211: 1.5658795782363753e-06
Position 1146: 1.5468778685447476e-06
Position 2849: 1.4149925301702767e-06
Position 1032: 1.3951826344719967e-06
