Gene = Lmntd2
index = 641
Annotated 5SS: [ 204  444  876 1152 1492 1682 2294 2600 2906 3105 3387 3797]
Annotated 3SS: [ 290  787  995 1419 1592 2021 2508 2715 2984 3189 3546 3872]
SMsplice 5SS: [ 204  444  876 1152 1492 2906 3105]
SMsplice 3SS: [ 290  787  981 1419 2696 2984 3439]
top_k =  1000
Partition function (log Z): 2.37905394009273

Sorted 5' Splice Sites (High to Low Probability):
Position 876: 0.9625171462978261
Position 2906: 0.9293357015078108
Position 1152: 0.9087195139953649
Position 3105: 0.8270650773608117
Position 1492: 0.765701574409082
Position 444: 0.49729355968860217
Position 204: 0.46461394255662586
Position 3387: 0.3401608692138354
Position 58: 0.25938584804674514
Position 3797: 0.19113115293860553
Position 1682: 0.18286482612287447
Position 2600: 0.1515041057653187
Position 1694: 0.13571486312341136
Position 291: 0.0812192725178109
Position 3759: 0.04733060619199604
Position 1559: 0.04499864152464457
Position 1702: 0.041894859698918104
Position 1712: 0.03361937955598597
Position 3347: 0.030969288394631592
Position 2294: 0.024370978206887307
Position 369: 0.023449884308054916
Position 3693: 0.023369367629491503
Position 3155: 0.02076785824520385
Position 2874: 0.01741225175178275
Position 1822: 0.017112376192799292
Position 1763: 0.014751147603509639
Position 77: 0.01469474032015011
Position 3311: 0.014692060351010073
Position 2515: 0.01430249869387621
Position 3774: 0.012957223076411948
Position 474: 0.010556664838448686
Position 421: 0.01033711834848113
Position 3186: 0.009409440163100835
Position 2834: 0.009001453798939634
Position 884: 0.006441862145499249
Position 3528: 0.005377748183161428
Position 3100: 0.005343832681821672
Position 220: 0.005312239492197728
Position 3141: 0.0028256462701486034
Position 1862: 0.002650651552126685
Position 1213: 0.0019676218121612832
Position 2635: 0.001876498907798325
Position 3552: 0.0013380494010979177
Position 317: 0.0013167692598547273
Position 2811: 0.0012539453487777567
Position 451: 0.0012241448323824999
Position 1113: 0.000935325154500995
Position 3261: 0.0006705573120878936
Position 2857: 0.0006353323814823047
Position 1530: 0.000595796916653198
Position 1130: 0.000541169971195105
Position 2299: 0.0005392008230723509
Position 2049: 0.0005147462118531444
Position 3709: 0.000499901287767074
Position 2138: 0.0004569438599320371
Position 3323: 0.00040650970201288244
Position 95: 0.0003404872439903109
Position 3791: 0.00033893336153666755
Position 430: 0.000333545370901858
Position 79: 0.0003124295889582392
Position 1526: 0.00029688005764707355
Position 825: 0.00029117970632397606
Position 3190: 0.00022660985530242918
Position 937: 0.000206587620838557
Position 448: 0.00019846317982059422
Position 3288: 0.0001892191790045047
Position 702: 0.0001865834781548591
Position 2849: 0.00016545715929515103
Position 193: 0.0001504545271305997
Position 3161: 0.000141156880426785
Position 656: 0.00013571458785632205
Position 105: 0.00013134604906283448
Position 1156: 0.00012970777341493635
Position 950: 0.0001281911604115584
Position 376: 0.00012546413703545844
Position 1318: 0.00010791085197527473
Position 1235: 0.00010367386624834067
Position 2764: 0.00010276038540258524
Position 30: 9.5662333906437e-05
Position 3220: 9.143026872297649e-05
Position 3442: 8.279667390051922e-05
Position 3087: 7.893708123290984e-05
Position 636: 7.29527284737408e-05
Position 1420: 7.043916665945044e-05
Position 1746: 6.391643929116691e-05
Position 662: 5.290678775371061e-05
Position 2819: 5.0757314087788996e-05
Position 1334: 4.69840379728257e-05
Position 2774: 4.547632114703439e-05
Position 2785: 4.029702568977979e-05
Position 1435: 3.8950841329708204e-05
Position 1146: 3.7571279019076984e-05
Position 681: 3.361315015629702e-05
Position 2985: 3.354105034765463e-05
Position 1122: 3.3436506227603696e-05
Position 599: 3.265051467468654e-05
Position 766: 3.1662692160572865e-05
Position 1340: 2.7901779338666903e-05
Position 124: 2.5984294640853484e-05
Position 1329: 2.3028446492340212e-05
Position 707: 2.2988962995197474e-05
Position 920: 2.2352583925543635e-05
Position 4005: 2.0934765235359935e-05
Position 616: 2.0427776788607985e-05
Position 1451: 1.7921864979042182e-05
Position 133: 1.6605488868765284e-05
Position 42: 1.5012068634317066e-05
Position 112: 1.2825800848550764e-05
Position 605: 1.0841423971182006e-05
Position 691: 9.853659290386814e-06
Position 1160: 9.528044971710498e-06
Position 503: 8.950077641037855e-06
Position 1277: 8.831936305711661e-06
Position 487: 8.818840933831468e-06
Position 3081: 6.996338589874287e-06
Position 1464: 6.686628826234642e-06
Position 1227: 6.299508312746675e-06
Position 3073: 5.9006107265514735e-06
Position 1423: 4.594309031234532e-06
Position 1007: 3.685232333299577e-06
Position 1370: 3.092785162327332e-06
Position 1307: 2.6523921871638627e-06
Position 3321: 2.65047419709812e-06
Position 1528: 2.639629359868305e-06
Position 713: 2.1035709247774797e-06
Position 1102: 1.3990792327544805e-06
Position 3301: 1.1917269255739835e-06
Position 941: 1.0164696292537643e-06
Position 1611: 8.726219759474471e-07
Position 1775: 6.649517780318262e-08
Position 3075: 3.1195337892327763e-08
Position 3109: 3.017319146285769e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2984: 0.8932343405222098
Position 787: 0.8399814370827614
Position 1419: 0.8081687243151722
Position 981: 0.7980587327502547
Position 2696: 0.637901964452521
Position 1592: 0.3967373590566818
Position 3872: 0.36901652320895834
Position 3439: 0.33638296087016645
Position 290: 0.31408548492941585
Position 2715: 0.3038652766382483
Position 3286: 0.26378310033158453
Position 3546: 0.23767495032723965
Position 3189: 0.22022126968037262
Position 3617: 0.09735707602599142
Position 2508: 0.09678656237701914
Position 757: 0.087164794295697
Position 995: 0.08461321954884335
Position 3551: 0.05185997695581812
Position 153: 0.04081760481456103
Position 2370: 0.0258742197650571
Position 2426: 0.01991599890286723
Position 700: 0.016708534796171518
Position 2737: 0.013763478470747317
Position 2493: 0.011811459452647943
Position 1608: 0.01057229627450334
Position 342: 0.010092350351521687
Position 1985: 0.010025376300741184
Position 2447: 0.009853643936581882
Position 1614: 0.009227226233616569
Position 1094: 0.009174208683572762
Position 824: 0.00913479126359332
Position 949: 0.007038111519006259
Position 2021: 0.006577851559327784
Position 381: 0.005825618529566668
Position 3674: 0.005256733780238011
Position 4004: 0.0051657660409034235
Position 2131: 0.005158248781822714
Position 274: 0.004703804160678136
Position 3318: 0.004700872936432986
Position 3645: 0.004605159220974818
Position 3495: 0.004462980079198678
Position 1004: 0.004115628093014201
Position 1230: 0.004101334305655077
Position 632: 0.004077838752000766
Position 3197: 0.003974650771705936
Position 1395: 0.0038339190035247593
Position 2827: 0.0037303744009162944
Position 131: 0.003542260178148657
Position 3734: 0.003318904149065852
Position 295: 0.003101969071787156
Position 2322: 0.003018638078543812
Position 3527: 0.0028545057444899886
Position 2539: 0.0027822523176014658
Position 3342: 0.0026012619608123564
Position 3064: 0.0024343535218633145
Position 3288: 0.0022321854605070156
Position 3515: 0.002189934413298298
Position 1234: 0.0021422695193213264
Position 1384: 0.0020943608183832613
Position 3237: 0.0019509138519510328
Position 3747: 0.0019427902352687635
Position 3921: 0.0018036616355122188
Position 998: 0.0015731991531642492
Position 3321: 0.0015424460788639395
Position 2182: 0.0015228192502253384
Position 3853: 0.0015099657573355446
Position 3688: 0.0014803527409393842
Position 3837: 0.0014050687830580151
Position 3567: 0.0012554690821104959
Position 1558: 0.0012461455281017665
Position 514: 0.0012275207531363865
Position 2226: 0.0011446625292116117
Position 1773: 0.0010081074179852465
Position 1098: 0.0009857237339018251
Position 2830: 0.0009446880182309315
Position 407: 0.0009399331944982137
Position 763: 0.0009121713262308464
Position 1368: 0.0009111619993545015
Position 2171: 0.00074392584442639
Position 3860: 0.0007042119164434886
Position 2343: 0.0006835526262271629
Position 1046: 0.0006667086664668185
Position 1025: 0.0005987333111083988
Position 799: 0.0005758913089913972
Position 660: 0.0005549829523950675
Position 2253: 0.00048714373764146277
Position 326: 0.00048614547584528456
Position 1217: 0.00042249200872771506
Position 2025: 0.00039958516839620837
Position 964: 0.0003878319242816524
Position 3345: 0.00038602420864863803
Position 1432: 0.0003427883911636879
Position 1049: 0.0003023228702351299
Position 2543: 0.00028531368667887943
Position 1007: 0.00028486480510372416
Position 2997: 0.00027280230838590226
Position 3685: 0.0002696603960328516
Position 201: 0.0002560542527787631
Position 1028: 0.00022674272054242238
Position 3004: 0.00019924896405163517
Position 3886: 0.00017850871339081085
Position 344: 0.00017716927109489116
Position 3926: 0.00017468290474982934
Position 3007: 0.0001721765121967544
Position 1043: 0.00015535257264716752
Position 155: 0.0001551608166486078
Position 246: 0.00015017562465732592
Position 3455: 0.00014536785151732449
Position 804: 0.0001420180086478207
Position 1754: 0.00014191995861743175
Position 1782: 0.0001250617782449036
Position 1136: 0.0001025215175521732
Position 1067: 0.00010241527767585217
Position 258: 9.913473394327863e-05
Position 1288: 9.742030608853253e-05
Position 2945: 9.699137847556893e-05
Position 830: 9.1275199346548e-05
Position 1013: 7.064759507899762e-05
Position 346: 6.598409223692007e-05
Position 639: 5.422644145559132e-05
Position 935: 4.9695856357017834e-05
Position 651: 4.402701737643106e-05
Position 599: 4.3792748756844494e-05
Position 3098: 4.258004529097208e-05
Position 198: 4.177071565598424e-05
Position 3159: 4.04587306454324e-05
Position 133: 3.4087401540260434e-05
Position 352: 2.999649722555509e-05
Position 1318: 2.7420241954229572e-05
Position 1304: 2.4832329296529635e-05
Position 1129: 2.3538793107114458e-05
Position 1301: 2.2073387646761794e-05
Position 1055: 2.189623959502523e-05
Position 1184: 2.134412292054616e-05
Position 2885: 2.0955023321891658e-05
Position 4073: 2.093476523535998e-05
Position 2893: 1.993399209463545e-05
Position 473: 1.9204956293945464e-05
Position 916: 1.7064448762290208e-05
Position 1011: 1.682987351987938e-05
Position 1016: 1.6756258014766914e-05
Position 1434: 1.514248482406877e-05
Position 1338: 1.5055520552502586e-05
Position 204: 1.4372651976053866e-05
Position 463: 1.429669644734128e-05
Position 1270: 1.4288989530415857e-05
