Gene = Sertm1
index = 970
Annotated 5SS: [151 781]
Annotated 3SS: [  615 16049]
SMsplice 5SS: [  151   781 11372 17626]
SMsplice 3SS: [  615 11330 17531 18104]
top_k =  1000
Partition function (log Z): -11.936565977124314

Sorted 5' Splice Sites (High to Low Probability):
Position 11372: 0.8696653674578391
Position 781: 0.5863410529085751
Position 5918: 0.5771961323974094
Position 151: 0.4529126754821382
Position 985: 0.3826339418993136
Position 1943: 0.3328295631208817
Position 17626: 0.2952412309218071
Position 5970: 0.17669159714954824
Position 7207: 0.16967378255412718
Position 16558: 0.15771515871413322
Position 5220: 0.06949456335484072
Position 9712: 0.0609288112010724
Position 5196: 0.060076477468964135
Position 7313: 0.05412949276211017
Position 868: 0.05311965256414047
Position 14270: 0.04517885519013845
Position 14808: 0.04149999149181573
Position 4217: 0.030424148237813583
Position 63: 0.028550855324169958
Position 3224: 0.021553417274353698
Position 1266: 0.020140072516220672
Position 12870: 0.017658632894030305
Position 6146: 0.01635730992637274
Position 6613: 0.016215153499687614
Position 1227: 0.015587280405829818
Position 11750: 0.015290921366604997
Position 2599: 0.012866671252441335
Position 1239: 0.01281910328540717
Position 1297: 0.012091341364943315
Position 209: 0.01070506670254793
Position 7228: 0.010070510412348046
Position 9310: 0.009037493586558676
Position 184: 0.007655721852429937
Position 6937: 0.00758138221294489
Position 18544: 0.006733536082111145
Position 6681: 0.006553014301590314
Position 6849: 0.006380287001695144
Position 13536: 0.005577757096004441
Position 4315: 0.005270310501604862
Position 3450: 0.0051461622548877985
Position 4224: 0.00500795883615296
Position 201: 0.00498825135101383
Position 3720: 0.004099277995680953
Position 551: 0.003756227740514495
Position 6643: 0.002693524662513616
Position 2960: 0.002677847443599841
Position 1016: 0.0025128600839866414
Position 1021: 0.0023773888545235884
Position 3915: 0.002314641800058026
Position 1973: 0.0018889916596363148
Position 503: 0.0017341088311269637
Position 540: 0.0015160040120354322
Position 5878: 0.0014887256605776152
Position 1802: 0.0013494414592303508
Position 163: 0.0010287405859011314
Position 254: 0.000998641842295298
Position 80: 0.000921987885541445
Position 491: 0.0008775120702493881
Position 94: 0.0008614116824248951
Position 3345: 0.0007766834624228325
Position 133: 0.0007554195717496823
Position 482: 0.0006803769998843183
Position 378: 0.0006108664744153012
Position 588: 0.000570433838776754
Position 244: 0.0004234450438418126
Position 30: 0.00033945770526027557
Position 1806: 0.00031138009076833826
Position 438: 0.0002955172366426335
Position 558: 0.00023170556155910818
Position 1047: 0.00018637691544535334
Position 581: 0.00016986811314564397
Position 97: 0.00010357556763936883
Position 1075: 0.00010053134313179807
Position 2627: 9.478861334312175e-05
Position 2178: 8.819934590363402e-05
Position 819: 7.66490343094827e-05
Position 590: 6.363391561900692e-05
Position 576: 2.9443223268466174e-05
Position 3100: 2.6540062241033016e-05
Position 6331: 2.4829706738756428e-05
Position 690: 2.179393360982381e-05
Position 3423: 2.0791482276603437e-05
Position 1011: 2.0102594290544908e-05
Position 1396: 2.0093055807177224e-05
Position 1028: 1.9092640494984506e-05
Position 678: 1.6306455481246754e-05
Position 83: 1.2691164549437599e-05
Position 673: 1.0434613283256512e-05
Position 1002: 8.28519711145006e-06
Position 665: 7.191254245010555e-06
Position 1154: 5.781303932150361e-06
Position 720: 5.70767058530005e-06
Position 574: 5.359440915531007e-06
Position 742: 4.944313374035519e-06
Position 319: 3.356920600509365e-06
Position 638: 9.41334428854776e-07
Position 617: 8.33934036363492e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11330: 0.9270486682205834
Position 5877: 0.573799303078432
Position 18104: 0.3601959528369594
Position 615: 0.3542682955829164
Position 17531: 0.3182949801387335
Position 14216: 0.2553108639578309
Position 5849: 0.1777500319129297
Position 14486: 0.16770782097317583
Position 16433: 0.1625082499129636
Position 1836: 0.1564834939218714
Position 856: 0.10712640370030224
Position 5152: 0.0904713301791978
Position 7176: 0.08773207585180808
Position 1878: 0.07302374597941638
Position 18630: 0.06165420246076679
Position 1898: 0.05373378340523656
Position 17259: 0.05066833201845386
Position 1171: 0.03985273647331099
Position 4106: 0.03983203369451133
Position 9610: 0.0393673710771871
Position 16049: 0.0342989926518364
Position 5087: 0.03345976963377494
Position 6984: 0.032043521411798365
Position 6513: 0.03084182358176435
Position 1534: 0.02829868775020334
Position 7122: 0.027053540483193923
Position 647: 0.0266772096694283
Position 7074: 0.022839581985191718
Position 6936: 0.022125342151676282
Position 9582: 0.02172639065515414
Position 12819: 0.018837804198708005
Position 11512: 0.016574917112163173
Position 7055: 0.016408652138707375
Position 1226: 0.014084514491077869
Position 18377: 0.013075992372016397
Position 906: 0.011952464899453799
Position 7141: 0.011373895049652138
Position 17134: 0.011359408914320798
Position 7099: 0.01032706381808042
Position 750: 0.010177147730092278
Position 13411: 0.010092657086804825
Position 6775: 0.009915661041226874
Position 3128: 0.009346069117022085
Position 6131: 0.009237531222737665
Position 861: 0.009112192025742549
Position 2485: 0.009101389575272232
Position 9088: 0.009037493586558676
Position 11485: 0.008948109594760402
Position 5745: 0.008934827586123469
Position 16125: 0.007649772246591888
Position 638: 0.006854809317307049
Position 12014: 0.006606967787024086
Position 1883: 0.0059510182733145765
Position 15030: 0.005502621272112364
Position 1903: 0.005302307416554096
Position 3159: 0.004889031569828736
Position 3209: 0.004564256572512947
Position 6959: 0.004465594018440095
Position 1691: 0.004446535474092067
Position 3580: 0.004406246727761018
Position 3295: 0.004397477141566007
Position 939: 0.004050954564023435
Position 351: 0.00393837843821186
Position 966: 0.0036160125575682395
Position 16100: 0.003549483724172523
Position 5021: 0.0035292020944333955
Position 3092: 0.0032322847834374093
Position 2859: 0.0032223484945763424
Position 867: 0.002938233456248506
Position 6065: 0.0027835791949677607
Position 1183: 0.0024915143103446595
Position 946: 0.002300977475616321
Position 1126: 0.0022133768295935358
Position 5178: 0.0021635106093285876
Position 13020: 0.002150605549387051
Position 10260: 0.0021336371060586626
Position 690: 0.0020429910645202998
Position 913: 0.0019765182658837773
Position 1832: 0.0019713538266443033
Position 2442: 0.0017050396935124558
Position 6106: 0.0016394455152264685
Position 3783: 0.001575703833423671
