Gene = Brat1
index = 185
Annotated 5SS: [   65  1086  5282  6643  7867  8162  9374  9675  9936 10202 11784 12017
 12309]
Annotated 3SS: [  941  5126  6494  7493  8041  9281  9555  9748 10127 11680 11917 12132
 12890]
SMsplice 5SS: [   65  1086  5282  6643  7891  8162  9374  9675  9936 10202 11784 12017]
SMsplice 3SS: [  941  5126  6494  7522  8041  9281  9555  9775 10127 11680 11917 12132]
top_k =  1000
Partition function (log Z): 16.780573324307067

Sorted 5' Splice Sites (High to Low Probability):
Position 1086: 0.9981487135798983
Position 11784: 0.9655547227263166
Position 9936: 0.9646668125771424
Position 12017: 0.9526438641884961
Position 9374: 0.9052378428228339
Position 5282: 0.8309644373446926
Position 9675: 0.82916364235011
Position 6643: 0.7311423634287849
Position 8162: 0.6202989530272152
Position 10202: 0.5945531320258948
Position 65: 0.5696375399209475
Position 218: 0.4531106303388231
Position 7891: 0.43371573264617075
Position 7596: 0.36236896705982957
Position 10408: 0.3530869172761311
Position 10609: 0.34731912384561503
Position 12309: 0.31302162152081603
Position 2070: 0.263407371237233
Position 7867: 0.18951543147002925
Position 12326: 0.16832018103205576
Position 10207: 0.13543172435215553
Position 2448: 0.13197033787937737
Position 9685: 0.13131961420140967
Position 441: 0.11915000601574147
Position 8243: 0.10520456080700065
Position 5201: 0.07717951630425064
Position 2271: 0.07469327799620114
Position 8276: 0.06914513333057347
Position 5000: 0.06450739495941803
Position 3928: 0.05487763606089474
Position 8260: 0.05123449166397004
Position 1903: 0.04690941345255887
Position 7703: 0.04618492008202523
Position 13019: 0.03885023916633741
Position 8293: 0.038589887318258284
Position 5660: 0.036832519409579906
Position 10435: 0.03548669855086963
Position 1898: 0.033945229811014284
Position 2377: 0.03356681528911413
Position 10151: 0.03298598717024066
Position 11965: 0.031059888726695444
Position 13044: 0.030371993858479166
Position 13068: 0.028469639454187692
Position 8228: 0.02695049915719042
Position 404: 0.02538232446632459
Position 3243: 0.0197474003773095
Position 776: 0.019731539961360612
Position 5830: 0.01649848083504451
Position 3945: 0.01608962854501406
Position 10011: 0.015627802545021472
Position 12610: 0.015101528090961464
Position 8310: 0.014808098772993017
Position 8327: 0.014252177410288358
Position 13646: 0.011059137408099948
Position 13548: 0.009524128808639558
Position 7568: 0.00731301966756884
Position 5624: 0.007077102005676819
Position 4353: 0.006904756264065506
Position 1745: 0.006158548084843482
Position 6966: 0.005733392059923885
Position 6589: 0.005723136732638149
Position 3192: 0.005686860265874698
Position 103: 0.005338008561547031
Position 449: 0.004584950306359305
Position 7537: 0.004488288946325253
Position 9417: 0.004248393839907775
Position 501: 0.00420613182384463
Position 7609: 0.004093342093361672
Position 8344: 0.0037050046542208173
Position 13697: 0.0034352359380881953
Position 10513: 0.003114138791676113
Position 2334: 0.003058255573814287
Position 10568: 0.0024532222157494558
Position 3218: 0.0023154642579465467
Position 11808: 0.0022275767354800365
Position 10521: 0.0021628836442249707
Position 10077: 0.0020942764434733765
Position 1611: 0.002059894198414284
Position 1336: 0.002053671841077265
Position 7044: 0.002046872315439506
Position 10413: 0.002009015018315358
Position 8361: 0.0017642332042086487
Position 8424: 0.0017509158770952372
Position 2279: 0.001742073731090419
Position 2259: 0.0017220248322272794
Position 14007: 0.001697649042461237
Position 9335: 0.0016867669227549874
Position 7667: 0.0016433822960520155
Position 9003: 0.0015952750378477674
Position 12042: 0.0014991000862507318
Position 6924: 0.0014682542851908319
Position 850: 0.0014330549691733052
Position 11428: 0.001345763184687815
Position 10344: 0.0012931006894104453
Position 12231: 0.001226375376872877
Position 637: 0.0012031688758937758
Position 10215: 0.001194488227551836
Position 7658: 0.0011892338395125058
Position 6088: 0.0011718097415939234
Position 11815: 0.0010257017820703308
Position 876: 0.0010139935854762987
Position 2077: 0.0010101953364269683
Position 4077: 0.0008280685765741688
Position 7541: 0.0008262309586355853
Position 9881: 0.0007592276963447009
Position 10314: 0.0007186552542390496
Position 7642: 0.0007023928209476687
Position 1434: 0.0006271226704131798
Position 456: 0.0006008706694210509
Position 9679: 0.0005665261819675407
Position 7766: 0.0005310366885317061
Position 3334: 0.0005110547195467215
Position 12262: 0.00048553724062488647
Position 2096: 0.0004830692638466092
Position 844: 0.00045093290673049415
Position 7675: 0.00044971655417657075
Position 3759: 0.00044242700279093335
Position 6898: 0.00042736706420819524
Position 9885: 0.0004226736411108104
Position 2417: 0.00041220330493023263
Position 10088: 0.0003857004942000063
Position 9887: 0.00037728828138970715
Position 12601: 0.0003621112865527315
Position 7585: 0.0003440598897840469
Position 546: 0.00032983901569811063
Position 4784: 0.00032322235503381085
Position 10189: 0.00028233234575839706
Position 133: 0.0002813313000765479
Position 7039: 0.0002792042682691549
Position 6647: 0.0002760275673123973
Position 9776: 0.00027092645506541715
Position 855: 0.0002456032287965451
Position 9873: 0.00022059678221921956
Position 7721: 0.0002134061349658385
Position 1468: 0.00020209916323163238
Position 2254: 0.0001761368881483353
Position 5837: 0.0001732720909545446
Position 9861: 0.00015726981055009054
Position 6214: 0.00015703529877141
Position 417: 0.00015696484894150569
Position 233: 0.00015672953226254826
Position 7616: 0.00015037344510433417
Position 5721: 0.00014886891804332699
Position 95: 0.0001363316861231902
Position 10094: 0.00011905926736515889
Position 12038: 0.0001171916682686937
Position 7644: 0.00011384509350651314
Position 5213: 0.00011222356200122498
Position 815: 0.0001092726812562098
Position 239: 0.00010842989357217258
Position 838: 9.330783874632842e-05
Position 897: 9.111836421642182e-05
Position 1652: 9.051550557403892e-05
Position 9940: 8.906063817328131e-05
Position 75: 8.64871876872387e-05
Position 1922: 8.453033282856834e-05
Position 5673: 6.85952471809587e-05
Position 9922: 6.769741075319929e-05
Position 393: 6.595112399606528e-05
Position 1340: 6.568314036678203e-05
Position 10098: 6.292515929480034e-05
Position 5645: 5.620250984249548e-05
Position 1723: 5.5506524954767874e-05
Position 1119: 5.32176059610489e-05
Position 9855: 5.217369055846619e-05
Position 2116: 4.973319314602742e-05
Position 631: 4.512648352996799e-05
Position 904: 4.4684101347419085e-05
Position 487: 4.431880201722497e-05
Position 6249: 4.316599518930921e-05
Position 53: 4.314222304767643e-05
Position 1926: 4.2925320836012115e-05
Position 2044: 4.120123127693864e-05
Position 9963: 4.053563605468153e-05
Position 1345: 3.959850587330515e-05
Position 1301: 3.7186752522764066e-05
Position 284: 2.9949036635552347e-05
Position 378: 2.959938617850641e-05
Position 1438: 2.8251031978746675e-05
Position 888: 2.7811251927610777e-05
Position 683: 2.5419057257542334e-05
Position 9953: 2.4688912401003472e-05
Position 1838: 2.461585315824052e-05
Position 9816: 2.4220538947329543e-05
Position 3617: 2.2879213764176396e-05
Position 900: 2.2702516886939365e-05
Position 1073: 2.2545925859282052e-05
Position 591: 2.216876556767877e-05
Position 1323: 2.0411022182391115e-05
Position 2124: 2.021184088746283e-05
Position 1063: 1.976285639501758e-05
Position 317: 1.9723122951936674e-05
Position 5272: 1.9186075403812733e-05
Position 9573: 1.8713347899985413e-05
Position 2021: 1.8058703881608495e-05
Position 2035: 1.8051422384041403e-05
Position 2026: 1.6826478028930548e-05
Position 2108: 1.6166538189155626e-05
Position 9879: 1.441073605453176e-05
Position 1401: 1.3608872532958053e-05
Position 1732: 1.1357948048633689e-05
Position 10138: 1.1303230555999031e-05
Position 1418: 1.041785726104928e-05
Position 1185: 8.418024764109073e-06
Position 13081: 8.187339828593996e-06
Position 9956: 7.865418860424774e-06
Position 677: 7.42598744580668e-06
Position 1432: 7.133550077167334e-06
Position 1865: 6.79875731677261e-06
Position 767: 6.767112359370758e-06
Position 9945: 6.1839491866871755e-06
Position 1877: 5.1926683148244065e-06
Position 780: 4.8099909828290456e-06
Position 182: 4.662963169722243e-06
Position 9843: 4.484902409976141e-06
Position 698: 4.008655659519239e-06
Position 574: 3.7346546193140665e-06
Position 1663: 3.305455492571111e-06
Position 8599: 3.1608465629249435e-06
Position 1109: 2.605551831464655e-06
Position 1025: 2.4240536540463963e-06
Position 1217: 2.069650059996455e-06
Position 12658: 1.996934283450523e-06
Position 1122: 1.9781615034025556e-06
Position 302: 1.8704447138762185e-06
Position 1474: 1.8213484127952414e-06
Position 1581: 1.7048313955413837e-06
Position 1759: 1.0694792175317512e-06
Position 1714: 1.068787555176532e-06
Position 1682: 9.865174573893752e-07
Position 751: 8.129971817758084e-07
Position 2019: 6.536192259179906e-07
Position 349: 6.284557317426402e-07
Position 2081: 6.052835749277879e-07
Position 1465: 2.5606181576202583e-07
Position 12057: 3.666861339780854e-08
Position 996: 2.8655814497091697e-08
Position 12046: 1.5641686721941435e-08
Position 8378: 1.4559799774581797e-08
Position 1260: 1.1845252981682943e-08
Position 1292: 1.168186343910515e-08
Position 8197: 6.746815944695298e-09
Position 1124: 3.30679258079423e-09
Position 1247: 2.6796987323469224e-09
Position 320: 1.7153531441666721e-09
Position 1151: 9.782753458048332e-11
Position 1764: 3.3159138237338324e-11
Position 1579: 3.2398397627110966e-11
Position 1157: 5.444331801976279e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9555: 0.9058992854437885
Position 5126: 0.8915325547934766
Position 8041: 0.8627471111605782
Position 9775: 0.8466627969550812
Position 11680: 0.772415856342172
Position 941: 0.7569359909605831
Position 11917: 0.721799449728633
Position 10127: 0.7015008426580697
Position 9281: 0.6895052930154301
Position 7522: 0.6807682811529251
Position 10338: 0.6338494124403404
Position 6494: 0.4418056017675529
Position 12132: 0.43737700793393147
Position 12191: 0.266363547402702
Position 6497: 0.26562355653620734
Position 7702: 0.2562431557547447
Position 1010: 0.23674948256182546
Position 2198: 0.2330827588991715
Position 9288: 0.21018033397950392
Position 1826: 0.20762008201303858
Position 11937: 0.18748395190035136
Position 13149: 0.1548293154437589
Position 11665: 0.1430699643523037
Position 330: 0.1284201077745159
Position 12890: 0.11794898100463051
Position 9748: 0.11207868907595679
Position 1880: 0.10040245807269306
Position 12137: 0.08824691377327036
Position 8064: 0.0835350149836191
Position 7493: 0.07922734550862076
Position 13040: 0.07146112734087451
Position 10502: 0.06219244384107016
Position 3879: 0.06127413980775344
Position 13629: 0.05812308544276662
Position 4852: 0.05577245490406026
Position 12933: 0.05277570353830844
Position 10047: 0.05045703947992932
Position 11866: 0.04731503508352084
Position 13199: 0.04652032940133913
Position 13884: 0.04629644877802433
Position 5537: 0.043458832416759866
Position 11701: 0.04234804993391124
Position 136: 0.038307378637405506
Position 13112: 0.035676280382947394
