Gene = Rpl34
index = 922
Annotated 5SS: [  81 1170 1348 1651]
Annotated 3SS: [1095 1247 1546 3438]
SMsplice 5SS: [ 278 1170 1348 1651]
SMsplice 3SS: [1095 1247 1546 3438]
top_k =  1000
Partition function (log Z): 0.5436682604066396

Sorted 5' Splice Sites (High to Low Probability):
Position 1651: 0.9289278209455731
Position 1348: 0.900796122180162
Position 278: 0.6098279193077827
Position 1170: 0.5352021326191158
Position 81: 0.38578212740146783
Position 210: 0.06999722096289017
Position 1655: 0.04714547738141331
Position 2560: 0.018123682422521433
Position 2696: 0.015349585405195813
Position 193: 0.01033819728844618
Position 1958: 0.010298895170851913
Position 3324: 0.00795178654774391
Position 536: 0.007499181079121776
Position 1294: 0.007349188892840021
Position 2001: 0.007175904791225356
Position 1698: 0.006656674971024548
Position 1636: 0.006629399580581207
Position 389: 0.006529437320128687
Position 1913: 0.005889705883687524
Position 1420: 0.00464861131258574
Position 551: 0.004404625861400437
Position 896: 0.004326928079427712
Position 186: 0.003811103457884398
Position 1023: 0.0037713127164012194
Position 1900: 0.0035828107786054146
Position 871: 0.003082139292861082
Position 3203: 0.002509094576373391
Position 1861: 0.0019766700916473497
Position 2563: 0.0019720543739783435
Position 1467: 0.001714696573055249
Position 2312: 0.0016944188046012177
Position 2169: 0.001691037727059858
Position 71: 0.0013786471112489538
Position 651: 0.0013187191913379853
Position 496: 0.001110350946351716
Position 1070: 0.0010442467750838126
Position 2899: 0.0010145269074858382
Position 999: 0.0009730543279248449
Position 2277: 0.0008924111736596397
Position 1659: 0.0008860986740417719
Position 447: 0.0007820973068606101
Position 735: 0.0007683546584991951
Position 1447: 0.000618777984314328
Position 335: 0.0005675146473723352
Position 404: 0.0005601560219921266
Position 128: 0.0005527424130803859
Position 3305: 0.0005184312819589247
Position 531: 0.0005175528684180155
Position 678: 0.0005061968537553011
Position 564: 0.00045683428938753714
Position 1627: 0.0004444051932562454
Position 168: 0.0004390201195204514
Position 1174: 0.0004314575075740922
Position 1980: 0.00043044558956937314
Position 1731: 0.0004277817551990294
Position 2820: 0.0004212398365033913
Position 728: 0.00041956473629106245
Position 1640: 0.0004188607438062361
Position 988: 0.00039340071123169373
Position 1382: 0.00037144839635769647
Position 1411: 0.0003686634610792441
Position 1352: 0.00035000533821717824
Position 341: 0.0003383725047180776
Position 117: 0.0002881152047462251
Position 190: 0.00028262870641034894
Position 86: 0.00027734603648883277
Position 1130: 0.000267349727867792
Position 2763: 0.0002495442760629324
Position 789: 0.0002455596389053957
Position 411: 0.000232089115947557
Position 3191: 0.00022588466785299413
Position 502: 0.00020292868748270223
Position 1184: 0.00019962386136887557
Position 792: 0.0001803399591818089
Position 2982: 0.00017795052645850585
Position 1829: 0.00016583366321652998
Position 1601: 0.00016171620149955793
Position 879: 0.0001410970869907983
Position 3355: 0.00013783276071917063
Position 902: 0.0001350116550088855
Position 756: 0.0001310736706767264
Position 3016: 0.00012478058875843768
Position 483: 0.00012124393821490726
Position 1009: 0.00011895352893220295
Position 143: 0.00011476125580821406
Position 634: 0.00010899739049026995
Position 344: 9.722716419329336e-05
Position 1215: 9.383359733298466e-05
Position 2286: 9.089628699906105e-05
Position 1319: 8.613810074384506e-05
Position 1811: 8.361552924915698e-05
Position 338: 8.042955008475284e-05
Position 1638: 8.033080329791773e-05
Position 214: 7.931077143102712e-05
Position 7: 6.54611452838423e-05
Position 1851: 5.5065520236325524e-05
Position 720: 5.388059988379945e-05
Position 874: 5.225673841840876e-05
Position 3267: 4.911913884977754e-05
Position 3397: 4.857786484761658e-05
Position 177: 4.0883131678290215e-05
Position 1326: 4.0629505556338356e-05
