Gene = Lrrc34
index = 646
Annotated 5SS: [  200  2675  4422  4586  5131 11628 13325 16077 16588 17897]
Annotated 3SS: [ 2553  4299  4520  5046 11498 13228 15921 16431 17769 22966]
SMsplice 5SS: [  200  2675  4422  4586  5131  7730 11628 13325 17897]
SMsplice 3SS: [ 2553  4299  4520  5046  7624 11498 13228 17769 22966]
top_k =  1000
Partition function (log Z): 9.831609528601007

Sorted 5' Splice Sites (High to Low Probability):
Position 17897: 0.9968521198019482
Position 11628: 0.9911413988532284
Position 4422: 0.9694411968686077
Position 2675: 0.9083878716611952
Position 7730: 0.7887731623559928
Position 5131: 0.7855179029428004
Position 200: 0.7754923583896692
Position 13325: 0.5707334956227523
Position 4586: 0.4978765498026805
Position 4613: 0.4504067643907087
Position 4915: 0.4399545732428452
Position 16077: 0.4255694163797986
Position 1647: 0.3545523956552939
Position 16997: 0.13910673967208068
Position 20392: 0.13101420737313163
Position 299: 0.12025963545626518
Position 16588: 0.1136121870782831
Position 9927: 0.09552728427794402
Position 138: 0.08195584892629265
Position 19055: 0.07958426247119611
Position 7354: 0.06857822041662233
Position 4852: 0.06092588123469509
Position 6513: 0.0389659336905
Position 21213: 0.03746542729873221
Position 9922: 0.03512674507732251
Position 12295: 0.03509230392228675
Position 21110: 0.028213049075199906
Position 10156: 0.027838270878261084
Position 18874: 0.024521764906799654
Position 12560: 0.018883742312811102
Position 15269: 0.018318862361307427
Position 8702: 0.01805964358107086
Position 13312: 0.016427621899036925
Position 4438: 0.016122052238420403
Position 3578: 0.016114696612910748
Position 4609: 0.015787568926542858
Position 2077: 0.015383127483809676
Position 13912: 0.015114856429622636
Position 12991: 0.014908699232367168
Position 772: 0.01457011929871128
Position 5167: 0.014387349113067239
Position 17340: 0.013316754837631657
Position 8136: 0.012808810400825519
Position 240: 0.012386067047063777
Position 16543: 0.011278712931748964
Position 6173: 0.010535520869064226
Position 12963: 0.010051782543792217
Position 2149: 0.00970108832344674
Position 15686: 0.008767822054110933
Position 15672: 0.008491957007347964
Position 16980: 0.008243087469122196
Position 6648: 0.008208043421632474
Position 7662: 0.007783855876019989
Position 6309: 0.007771642927878218
Position 8470: 0.007677587670160014
Position 4675: 0.007518551990355258
Position 10580: 0.007382321343862723
Position 12058: 0.007149795683706315
Position 7930: 0.006940863001362869
Position 13806: 0.006686330076408749
Position 2317: 0.006484474073566243
Position 8259: 0.005511544591681164
Position 10526: 0.005160136332109939
Position 9444: 0.005027323994878537
Position 23060: 0.004854782523757059
Position 9440: 0.00455678712104391
Position 21130: 0.004125385278129397
Position 4534: 0.00395523508710814
Position 120: 0.0038935927421819435
Position 4830: 0.0037819868633251173
Position 4645: 0.0031696861085132935
Position 4607: 0.003074898875648355
Position 1452: 0.0030576447571793878
