Gene = 2310057M21Rik
index = 36
Annotated 5SS: [  252  1027  1871  5300 12109]
Annotated 3SS: [  822  1797  5092 11656 18954]
SMsplice 5SS: [  252  1027 12109 13739]
SMsplice 3SS: [  822 12013 13655 18954]
top_k =  1000
Partition function (log Z): -14.966246083763671

Sorted 5' Splice Sites (High to Low Probability):
Position 1027: 0.9663965477087165
Position 252: 0.7708030801877865
Position 12109: 0.6064098520363597
Position 741: 0.30486538114090844
Position 1871: 0.24041107103427653
Position 11614: 0.1409945900536357
Position 9097: 0.06828484808966276
Position 10150: 0.0679776146299824
Position 386: 0.06321178992434655
Position 4681: 0.03819635767712566
Position 1300: 0.022909571429331522
Position 8674: 0.01420133397182951
Position 278: 0.011899787348628095
Position 409: 0.011819216775238407
Position 5248: 0.009546434423522038
Position 6114: 0.007418771316326781
Position 141: 0.006682722361289458
Position 715: 0.005990722626185708
Position 1628: 0.004779074248223792
Position 6118: 0.0036436437625214564
Position 833: 0.0030477220431384027
Position 3717: 0.0021594019375701084
Position 7317: 0.0021526887011852603
Position 156: 0.0020811776108081177
Position 5356: 0.0016805929219717176
Position 273: 0.0016061116430782028
Position 5993: 0.001590477801603196
Position 926: 0.0013708012708406733
Position 1244: 0.0012581869705676563
Position 4801: 0.0012477641278632833
Position 699: 0.001192116008229095
Position 686: 0.0011012970274825401
Position 693: 0.0010001783806342993
Position 735: 0.0009689550257829913
Position 909: 0.000912350289213785
Position 959: 0.0008875430054125526
Position 1263: 0.0008858600430965578
Position 1581: 0.0008846767656783209
Position 1632: 0.0008346176698162874
Position 703: 0.0008168570685051285
Position 551: 0.0007040583103334328
Position 56: 0.00044198314441881405
Position 7510: 0.0004144006689089948
Position 5526: 0.00039630853608680716
Position 373: 0.00036772692788429535
Position 567: 0.00024504881025738873
Position 1719: 0.00023755128743444757
Position 203: 0.00020436640837608573
Position 3631: 0.0001970225823917109
Position 1535: 0.00016012401950547933
Position 376: 0.00013923801219126587
Position 1459: 0.00011989459250758924
Position 1488: 0.00011555615827819585
Position 939: 0.00011433989949348132
Position 1463: 0.00011426178690485657
Position 3895: 0.00010701416913467033
Position 1721: 8.942291260322645e-05
Position 2806: 8.788776237508035e-05
Position 73: 8.726929871560712e-05
Position 976: 8.080646195307257e-05
Position 4229: 7.957659401364761e-05
Position 284: 7.029360898842032e-05
Position 1013: 6.656018020139353e-05
Position 5014: 5.65528569425244e-05
Position 1165: 5.585665438798143e-05
Position 1510: 5.312237733145471e-05
Position 1495: 5.2630737760908614e-05
Position 443: 5.039356142058964e-05
Position 2479: 2.7759121919809412e-05
Position 1559: 2.7064226079598168e-05
Position 1900: 1.901494408315503e-05
Position 3432: 1.5602516808342023e-05
Position 1085: 1.2375105617220154e-05
Position 932: 1.1890056907165572e-05
Position 722: 1.0962185720150274e-05
Position 622: 9.647693847390458e-06
Position 499: 9.331868549314326e-06
Position 990: 8.164473216352094e-06
Position 1031: 7.049500333487334e-06
Position 531: 4.473271150621735e-06
Position 603: 4.175547217515482e-06
