Gene = Ect2
index = 358
Annotated 5SS: [  145  3833  4869  5067  7025  7906  8910 12236 14330 14848 15014 15360
 16837 22077 23808 26128 26983 29959 31465 31901 36084 38466 51467 53034]
Annotated 3SS: [ 3680  4788  4973  6841  7815  8801 12161 14198 14731 14950 15136 16699
 21956 23738 26016 26885 29876 31385 31780 35944 38310 51358 52889 55372]
SMsplice 5SS: [  239  2561  3833  4869  5067  7906  8910 12236 14335 14848 15014 15360
 16837 22077 23808 26128 26983 29959 31465 31901 36084 38466 51467 53034]
SMsplice 3SS: [ 2442  3680  4788  4973  7815  8801 12161 14198 14731 14950 15136 16699
 21956 23738 26016 26885 29876 31385 31780 35944 38310 51358 52889 55372]
top_k =  1000
Partition function (log Z): 18.56739534947386

Sorted 5' Splice Sites (High to Low Probability):
Position 36084: 0.9871368736931414
Position 4869: 0.9866077072677295
Position 31901: 0.985535221346841
Position 16837: 0.9836764580702736
Position 22077: 0.9834642050847847
Position 12236: 0.9683244348139552
Position 26128: 0.9502508231643935
Position 26983: 0.9258318575576587
Position 31465: 0.896910876590126
Position 15360: 0.8958127341115482
Position 38466: 0.8803034350352856
Position 7906: 0.858681958500431
Position 23808: 0.8538423699675071
Position 239: 0.7824712601940567
Position 15014: 0.7569251575665299
Position 3833: 0.7309317530272331
Position 29959: 0.70243319804512
Position 14335: 0.6782117316317974
Position 8910: 0.6709130519386702
Position 14852: 0.6041191854225817
Position 5067: 0.5630939588564363
Position 10816: 0.4958315606396887
Position 2561: 0.4578786020022478
Position 7025: 0.4306744484475925
Position 11504: 0.33040646728088463
Position 2555: 0.31948490488178927
Position 38234: 0.29153726527071183
Position 40339: 0.29046088173367557
Position 17391: 0.2821479769202636
Position 18150: 0.23342250647329588
Position 31095: 0.21815356229729746
Position 2057: 0.19588334857570244
Position 35277: 0.17749384343975647
Position 13950: 0.1718852936734009
Position 159: 0.17101847172449813
Position 22859: 0.15640793486021465
Position 30762: 0.15230682835897597
Position 12064: 0.13612695375688333
Position 1130: 0.1300229061476057
Position 41730: 0.12979923585414144
Position 7034: 0.11085612784364536
Position 19343: 0.10058880160423214
Position 16518: 0.08959405574725675
Position 41980: 0.08744497688246237
Position 14330: 0.08338916101670209
Position 29694: 0.08077113422682237
Position 13927: 0.0680424413467702
Position 11228: 0.06303325056799783
Position 13544: 0.06238240787144884
Position 9920: 0.06053678650371345
Position 8914: 0.05577270712645324
Position 11847: 0.054107337333865205
Position 27308: 0.05240050161052993
Position 20961: 0.05086898555600003
Position 9326: 0.04555669619915037
Position 24024: 0.045195153276616155
Position 7728: 0.044250425623668335
Position 24402: 0.0415710761455297
Position 9111: 0.03944928900867532
Position 38452: 0.03597453486729476
Position 7458: 0.03484226651783136
Position 5950: 0.034540082486736595
Position 27005: 0.03320766632373104
Position 3583: 0.03278041407376357
Position 7910: 0.032316340259073796
Position 32981: 0.03217667557407616
Position 10706: 0.03134889938669365
Position 145: 0.03031870010804792
Position 15938: 0.026832501706813835
Position 37796: 0.02667908794506764
Position 13734: 0.02659578693167697
Position 36612: 0.026010581551468834
Position 7527: 0.02581599249924218
Position 40013: 0.024615970228477172
Position 22969: 0.02437481245809443
Position 3126: 0.023663446976615026
Position 23186: 0.022669784227174417
Position 2537: 0.021844712434452
Position 25891: 0.020515765361127584
Position 14868: 0.02010199441601612
Position 38797: 0.02003431240261174
Position 907: 0.019033156089219065
Position 31646: 0.018348513037714415
Position 13226: 0.01783787541754125
Position 15842: 0.017701453968697742
Position 8212: 0.016730385205422086
Position 14882: 0.01582108264900207
Position 11547: 0.015709857502872713
Position 35490: 0.015670569863486885
Position 15933: 0.014391538089698893
Position 31839: 0.013922094460008732
Position 14413: 0.013781464621004796
Position 10810: 0.013739905945610196
Position 33444: 0.013559600182221937
Position 28225: 0.012918894360682172
Position 11701: 0.012865728051223909
Position 32956: 0.012709299119665554
Position 15573: 0.012515544084080225
Position 12030: 0.01228630769307531
Position 33072: 0.012277037043999343
Position 24529: 0.012276072514087131
Position 15947: 0.010790200816930107
Position 34468: 0.01074032856884004
Position 11489: 0.010135154793509597
Position 31193: 0.010134183583092942
Position 20121: 0.009856551272875765
Position 15363: 0.00981848974098603
Position 8001: 0.008635605355802201
Position 4229: 0.008316955522853766
Position 14106: 0.008208006917390128
Position 39276: 0.008131424521963145
Position 28842: 0.008087883636219005
Position 30775: 0.00771245598898781
Position 5697: 0.007470642023030624
Position 17913: 0.007265748602439793
Position 2904: 0.007173620672274097
Position 41718: 0.006605738924413666
Position 36637: 0.006594725913191262
Position 66: 0.0065781850428888065
Position 36580: 0.00651983739310657
Position 38495: 0.006210317414199249
Position 26496: 0.006118768431171202
Position 25863: 0.006104833276738255
Position 2177: 0.005740956017049345
Position 2331: 0.005476254765939411
Position 19335: 0.0054110696140651894
Position 32444: 0.005393211849483871
Position 40292: 0.005181637088210924
Position 7938: 0.005140552530719023
Position 29951: 0.0050335106772148985
Position 15683: 0.00476189476619601
Position 37062: 0.004743239152208593
Position 36734: 0.004741936493065061
Position 25873: 0.0045329380483342206
Position 26090: 0.004499238120149872
Position 7928: 0.004452791508301056
Position 40578: 0.00443024738440211
Position 40818: 0.0044296426742814745
Position 15058: 0.004414889646421404
Position 38738: 0.004409456559033097
Position 12932: 0.004390942145901837
Position 4660: 0.004019256753742882
Position 2094: 0.003995306064143236
Position 3185: 0.0039774416900493674
Position 10043: 0.0039364158935789725
Position 2165: 0.00391489020431222
Position 29192: 0.0035604406206802028
Position 23845: 0.0034687648286191182
Position 1262: 0.003364857627700464
Position 26742: 0.0032828864925110953
Position 25842: 0.003217790385022422
Position 26198: 0.003145182948461131
Position 17894: 0.0031210099932316862
Position 14911: 0.0030286453356468085
Position 14392: 0.0029605697051191654
Position 15063: 0.002954412580011256
Position 15340: 0.002940241572624172
Position 17414: 0.002921461282010283
Position 1183: 0.0029118846104143315
Position 14763: 0.0027845271006019683
Position 43897: 0.002661477501046149
Position 30116: 0.0026577274307412
Position 29133: 0.0026421215321811888
Position 3097: 0.002496399051054897
Position 29109: 0.002473077271640234
Position 4955: 0.0024419947592405396
Position 3445: 0.0024198008941336796
Position 2010: 0.002413038548944671
Position 8096: 0.002362461786327264
