Gene = Cend1
index = 243
Annotated 5SS: [175]
Annotated 3SS: [1487]
SMsplice 5SS: [175]
SMsplice 3SS: [1015]
top_k =  1000
Partition function (log Z): -7.668549356555957

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.6086577630152603
Position 217: 0.34929049057209205
Position 704: 0.13357518845176594
Position 362: 0.035877563844915285
Position 1634: 0.027439253671938637
Position 536: 0.004770539222468524
Position 469: 0.004642314766239295
Position 856: 0.004563085800026002
Position 1507: 0.003977396892243117
Position 1170: 0.0027808288061127126
Position 552: 0.0019518707545984784
Position 611: 0.0018627588078521974
Position 2830: 0.0016314018029757534
Position 915: 0.001367157579115711
Position 1225: 0.0013013252175650865
Position 1445: 0.0011502086318463899
Position 277: 0.0007853883515723197
Position 511: 0.0006938592262918858
Position 1253: 0.0006907377265044826
Position 709: 0.0005543247906600382
Position 1131: 0.0005445953745509464
Position 101: 0.00045283350095984894
Position 619: 0.0003317033680650171
Position 2468: 0.0003118872512450731
Position 2050: 0.0002635529318565902
Position 294: 0.00021751091834308855
Position 201: 0.00018839023588213303
Position 937: 0.00017835918849182052
Position 1105: 0.00016769857555411712
Position 604: 0.00014053921153322043
Position 2812: 0.00012476401608816368
Position 1211: 0.00011716265072400701
Position 824: 0.00010954102569898748
Position 2103: 9.872645772537585e-05
Position 1941: 7.308084515413516e-05
Position 1088: 6.994348877849856e-05
Position 723: 5.805405164088455e-05
Position 1929: 5.3489387312144985e-05
Position 222: 4.608253982269432e-05
Position 24: 2.597425171141872e-05
Position 44: 1.7893807488723933e-05
Position 4: 9.052081229775304e-06
Position 444: 8.738934509346636e-06
Position 476: 6.392134529667222e-06
Position 69: 5.473298473982786e-06
Position 513: 4.335049244137956e-06
Position 496: 3.887183312085062e-06
Position 366: 3.3764214256101183e-06
Position 241: 3.075158705325213e-06
Position 1059: 3.0682435205250245e-06
Position 405: 2.4305928170309745e-06
Position 131: 2.1001359328196186e-06
Position 1161: 1.9771844532128684e-06
Position 257: 1.9723926350784505e-06
Position 286: 1.1277272243107106e-06
Position 1405: 9.862240928160372e-07
Position 1231: 9.618645220618462e-07
Position 484: 8.71545354553705e-07
Position 534: 7.866856747625279e-07
Position 246: 6.643025026627776e-07
Position 391: 5.721252053843512e-07
Position 449: 3.3513365879973277e-07
Position 123: 2.6721826526036145e-07
Position 416: 2.4643527179276156e-07
Position 52: 2.460474651157911e-07
Position 66: 2.448028414641096e-07
Position 76: 2.4406818003253994e-07
Position 674: 1.6648284021834476e-07
Position 260: 1.1543067688039755e-07
Position 346: 9.407224867540698e-08
Position 1049: 6.412781889451419e-08
Position 629: 5.766403924510929e-08
Position 817: 5.052447575275045e-08
Position 545: 1.7040478932015795e-08
Position 660: 1.598736048955498e-08
Position 741: 1.5156136176416853e-08
Position 763: 1.0001980102400104e-08
Position 593: 9.832105894624787e-09
Position 804: 7.239724624465323e-09
Position 650: 6.965555770755969e-09
Position 289: 2.219421559754062e-09
Position 403: 8.954853700868514e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1015: 0.40224627012792563
Position 766: 0.15292776081132295
Position 1487: 0.14900910436000359
Position 602: 0.1363454306468932
Position 2586: 0.03926543187551678
Position 1214: 0.033612577463224866
Position 2857: 0.025108634154995275
Position 2421: 0.023668224619738176
Position 965: 0.022690167244965826
Position 2021: 0.01653041677269708
Position 2638: 0.015620285812145921
Position 937: 0.011633833864559809
Position 2598: 0.010548427231822859
Position 1161: 0.01019964859823992
Position 534: 0.00973021672042135
Position 1967: 0.008412181007722183
Position 1067: 0.007716813349533357
Position 2923: 0.007371203267861736
Position 1535: 0.0061771879967001935
Position 2811: 0.0061159498621584955
Position 723: 0.005826779562856218
Position 1812: 0.005573636052889281
Position 429: 0.004849947501667248
Position 2418: 0.004544563649501942
Position 447: 0.004385137691797548
Position 2490: 0.004167330755175709
Position 2239: 0.004163749629147901
Position 439: 0.00381052142726083
Position 771: 0.0032897026882852034
Position 276: 0.0032407012068366046
Position 2381: 0.0031132083733209585
Position 320: 0.002229533204472356
Position 2790: 0.002184767936908664
Position 1168: 0.0019950457972375806
Position 1566: 0.0016587645281660737
Position 732: 0.0016347092590900648
Position 2885: 0.0015687180439179509
Position 658: 0.001477971013013542
Position 1771: 0.0012237612430300274
Position 637: 0.0012019779413698862
Position 254: 0.0011930348647923492
Position 1724: 0.001081853276018197
Position 257: 0.0009945117703174101
Position 1994: 0.0009791453016039803
Position 1546: 0.0009675270599469747
Position 683: 0.0009326068437285549
Position 323: 0.0009132780309393397
Position 2900: 0.0009081209883435039
Position 1732: 0.00090052754436805
Position 1711: 0.0008824232203297077
Position 1314: 0.0008657519362350473
Position 1504: 0.0008619998886806939
Position 967: 0.0008595260533994281
Position 1422: 0.0008145371814728019
Position 1699: 0.0008108094188187884
Position 2049: 0.0007930310086083294
Position 2200: 0.0007747842208827452
Position 2983: 0.0007256232919874531
Position 1573: 0.0006652974844442904
Position 1757: 0.0006524832671878979
Position 2948: 0.0006359372822489374
Position 2197: 0.0006088927650855846
Position 2341: 0.0006042101906373039
Position 1281: 0.00055288222913995
Position 1871: 0.0005519850530796419
Position 2255: 0.0005309947654947693
Position 583: 0.00049578161974303
Position 476: 0.0004717281341573323
Position 2466: 0.00046653157719420883
Position 2289: 0.0004260508337362473
Position 1192: 0.0004236483835098947
Position 1642: 0.0004133965661128445
Position 687: 0.00040586223469281775
Position 2266: 0.00040541436760415327
Position 454: 0.00036279391430544226
Position 2643: 0.00034518310532200664
Position 260: 0.00034235743024905123
Position 2684: 0.00034026167554021547
Position 1649: 0.0003373600945013927
Position 641: 0.0003254335368457439
Position 1370: 0.00031185057322609557
Position 1302: 0.0003095251215517986
Position 2533: 0.00028354395157851914
Position 2861: 0.0002739966122571137
Position 468: 0.0002673197987059879
Position 628: 0.00026494056499421886
Position 1735: 0.0002575777914634921
Position 1708: 0.00024716504370825954
Position 655: 0.0002277899393167787
Position 1660: 0.00022401055549203675
Position 1511: 0.0002177133620738954
Position 1047: 0.000215604962903043
Position 1835: 0.00021164930132390653
Position 2717: 0.00021099712705102922
Position 2874: 0.00019326990524776188
Position 1424: 0.00017491920849635207
Position 1603: 0.00017011125488865171
Position 836: 0.00016344739476970382
Position 2640: 0.00015255634686753484
Position 1778: 0.0001377289146522343
Position 2782: 0.00013611119051310948
Position 674: 0.00012965310764047176
Position 783: 0.00012322355957489708
Position 745: 0.00012302759032626267
Position 2078: 0.00012239101901792104
Position 1928: 0.00012160119695921123
Position 1428: 0.00012022027971551466
Position 337: 0.0001115345764854367
Position 804: 0.00011006766853882062
Position 610: 0.00010585864947108671
Position 864: 9.915675921834032e-05
Position 1506: 9.812876793275903e-05
Position 1142: 9.43233956502075e-05
Position 391: 8.676752774692138e-05
Position 1670: 8.478369517625714e-05
Position 1685: 8.386239572779517e-05
Position 386: 8.214485605124388e-05
Position 2425: 8.098084902369694e-05
Position 1598: 7.981423133333628e-05
Position 814: 7.114044939206276e-05
Position 339: 6.535224469971621e-05
Position 1219: 6.495833851480765e-05
Position 1851: 5.595776175462887e-05
Position 1844: 5.4786692287551294e-05
Position 1340: 5.410351004533121e-05
Position 566: 5.1920514398069975e-05
Position 787: 5.11665193370399e-05
Position 1358: 5.066628007234545e-05
Position 110: 4.583968922174753e-05
Position 1854: 4.370428883447532e-05
Position 1768: 4.352737992137641e-05
Position 1555: 4.245114563751428e-05
Position 298: 3.258967586688678e-05
Position 1038: 3.1651008094752617e-05
Position 585: 3.0787149694468e-05
Position 1739: 3.0123905802022584e-05
Position 644: 2.7661768214447928e-05
Position 1240: 2.4119487564770943e-05
Position 457: 2.3222406754544003e-05
Position 618: 2.284741597540721e-05
Position 572: 1.708605743582045e-05
Position 614: 1.6896061436289536e-05
Position 358: 1.5995055883310598e-05
Position 342: 1.3169523993893821e-05
Position 136: 9.659088047472811e-06
Position 694: 7.1649598055785e-06
Position 374: 4.597265153054144e-06
Position 1383: 4.216945334532513e-06
Position 353: 2.484891139998372e-06
Position 1376: 2.155456082642022e-06
Position 366: 9.053604145240434e-07
Position 371: 7.643769020188338e-07
Position 1343: 6.508878415327265e-07
Position 346: 6.196707769500092e-07
Position 66: 5.249747532177118e-07
Position 1321: 2.289914872870226e-07
Position 1283: 1.2943091915756379e-07
Position 172: 7.149217849765234e-08
Position 207: 5.7252502223889764e-08
Position 333: 2.381791935558578e-08
Position 91: 2.3491143312517128e-08
Position 179: 1.7795874814134365e-08
Position 186: 1.672513101278607e-08
Position 147: 1.4554084746855414e-08
Position 220: 7.206192924922264e-09
Position 169: 3.919996742762976e-09
Position 154: 1.1435618138508104e-09
Position 197: 7.821895909917026e-10
Position 216: 7.360560584257777e-10
Position 160: 5.288331881129808e-10
Position 151: 8.603347108763196e-12
