Gene = Smg9
index = 990
Annotated 5SS: [  273  3929  5983  6334  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
Annotated 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20956 21193 21500
 22680]
SMsplice 5SS: [  273  3929  5983  6205  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
SMsplice 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20967 21193 21500
 22221]
top_k =  1000
Partition function (log Z): 13.743705227276484

Sorted 5' Splice Sites (High to Low Probability):
Position 5983: 0.9910628204128062
Position 17388: 0.9705439529213444
Position 16976: 0.9655287568385993
Position 6514: 0.9628917130205538
Position 21323: 0.9628801354647296
Position 3929: 0.9449518215167848
Position 273: 0.9388858985711495
Position 15432: 0.9174643102659684
Position 21065: 0.8559897548212333
Position 20502: 0.6696719292319109
Position 8015: 0.6321228922857325
Position 21646: 0.5966527978742767
Position 14043: 0.4356638789189217
Position 6205: 0.43413752322435734
Position 6334: 0.40975715825200143
Position 10584: 0.24095574913247692
Position 20478: 0.20290058655107224
Position 1548: 0.1899864324015236
Position 7832: 0.18711719896031856
Position 6154: 0.1831438727610194
Position 449: 0.17013936168258578
Position 4686: 0.16400016565622927
Position 9721: 0.08362280406691554
Position 12385: 0.07378684926631883
Position 7413: 0.0696046340501757
Position 5444: 0.06758388068638653
Position 3426: 0.06127339053676927
Position 5667: 0.04998494254694313
Position 18054: 0.0486211398770038
Position 21590: 0.047914083332104146
Position 19769: 0.04554758135949943
Position 1197: 0.040695512720588696
Position 17956: 0.040232745113530304
Position 20548: 0.03944774547146175
Position 5103: 0.03880374507063648
Position 16163: 0.03488379197110138
Position 503: 0.029500806895149428
Position 7824: 0.029157363982341648
Position 10728: 0.02906635325283628
Position 17664: 0.026737060145375916
Position 7828: 0.022620588978371457
Position 12728: 0.020627310859398933
Position 2899: 0.020615049624360032
Position 779: 0.019985563681767182
Position 16195: 0.015062770400084887
Position 7161: 0.012703645734253657
Position 5158: 0.012403737008161747
Position 970: 0.012242491273543361
Position 19847: 0.01179924340389654
Position 20485: 0.010991631172227196
Position 16748: 0.01097836621310183
Position 20529: 0.009343013746093722
Position 16264: 0.009068457333958616
Position 1961: 0.00621478819986379
Position 17142: 0.006082561629533914
Position 5079: 0.005889793449824775
Position 19522: 0.005582907395908707
Position 6666: 0.005565947496754646
Position 18476: 0.005565702119400467
Position 4883: 0.005483568430485731
Position 22105: 0.005407688842756598
Position 20880: 0.005200780836158036
Position 18481: 0.00517889323812012
Position 183: 0.00508300705170344
Position 15687: 0.004968322546226464
Position 19203: 0.004727555902912646
Position 4661: 0.004649251605723006
Position 2737: 0.004490827228763197
Position 419: 0.004441638710215704
Position 6700: 0.004244462565519976
Position 18831: 0.00418761210997318
Position 4053: 0.004167786736836323
Position 19241: 0.004083284406671062
Position 3502: 0.003978748904240412
Position 7810: 0.003926144722576146
Position 18658: 0.0035687032451980627
Position 18078: 0.0032680805399737537
Position 19976: 0.0031944668845874276
Position 1690: 0.0029745757453129456
Position 3452: 0.0029661325946509823
Position 603: 0.0029451830328340325
Position 2991: 0.0029146858143393097
Position 4704: 0.002865568017960834
Position 22296: 0.0027718232340391866
Position 15820: 0.002757140408189611
Position 7543: 0.0026949167086046644
Position 650: 0.002603771081250976
Position 21093: 0.0025427653989746122
Position 5548: 0.002475904392634377
Position 19292: 0.0024523510935863337
Position 19704: 0.0022743685795121723
Position 22899: 0.0022632116037356086
Position 20252: 0.002256908256698129
Position 2329: 0.002054093258949843
Position 5166: 0.001966813002202449
Position 2278: 0.0017539332600533027
Position 22819: 0.0016844313624368632
Position 18486: 0.001679910735759236
Position 19923: 0.0015679450864773826
Position 19785: 0.001566768210723254
Position 3979: 0.0015250542723531312
Position 7586: 0.0015240901860109984
Position 20628: 0.0015222086071024791
Position 15900: 0.0015112220953095788
Position 21938: 0.0014269469302377754
Position 6627: 0.0013672076095411928
Position 6886: 0.0013395148800908648
Position 20624: 0.0012805621086491915
Position 944: 0.001272810711803785
Position 1770: 0.0012487998274354913
Position 2766: 0.001225083783050343
Position 19997: 0.0011822317242342459
Position 5833: 0.0011703314106520657
Position 7579: 0.0011341681716591477
Position 6495: 0.0010646936731557239
Position 17012: 0.001051849094713548
Position 3719: 0.001041085172249359
Position 19269: 0.0010011368142202241
Position 19789: 0.0009495313765012053
Position 8063: 0.0009286194882037034
Position 5162: 0.0008896958342787382
Position 6945: 0.0008184687775143187
Position 2124: 0.0008143222726020949
Position 2307: 0.0007266424357455878
Position 21259: 0.0007207971255989976
Position 1867: 0.0006947407650022597
Position 21538: 0.000661407805526468
Position 2290: 0.0006600742565705062
Position 783: 0.0006088517689961878
Position 18567: 0.0005969195270604504
Position 618: 0.000575361631842189
Position 22621: 0.0005737255236910157
Position 438: 0.0005069988446429902
Position 380: 0.0005015051927575928
Position 19813: 0.000477734769587073
Position 1991: 0.00046827635344338844
Position 9750: 0.00043276740392397947
