Gene = Spg20
index = 1013
Annotated 5SS: [  110  5688  9690 12818 14547 15582 16268 16482]
Annotated 3SS: [ 4875  9491 12646 14425 15386 16108 16390 23301]
SMsplice 5SS: [  110  9690 14547 16268 16482]
SMsplice 3SS: [ 9491 14425 16108 16390 23301]
top_k =  1000
Partition function (log Z): -6.534060910519537

Sorted 5' Splice Sites (High to Low Probability):
Position 14547: 0.9914988498486476
Position 16482: 0.9249732349535832
Position 16268: 0.9134316155731771
Position 110: 0.8712274937771461
Position 9690: 0.8278815542884833
Position 701: 0.5473722516830285
Position 12141: 0.4677642204216541
Position 15582: 0.38745381593435685
Position 12409: 0.31412695943367264
Position 14869: 0.29960743481948054
Position 6143: 0.29317899687161253
Position 10980: 0.24817104062316894
Position 5688: 0.24299968117241127
Position 2740: 0.16934994737766784
Position 11207: 0.14121000390991761
Position 12136: 0.13559838788202386
Position 19968: 0.11459402026018915
Position 3463: 0.10389894457260368
Position 11195: 0.09810631863960928
Position 15586: 0.09412255078389409
Position 12286: 0.07932150505393135
Position 17107: 0.0759208123533242
Position 19801: 0.07400264819737706
Position 10613: 0.06845643241300337
Position 4982: 0.06752809195459482
Position 142: 0.061174458901870905
Position 5592: 0.05141688276982217
Position 9832: 0.0437203527618722
Position 15503: 0.04355929099958683
Position 9361: 0.03840476785470752
Position 14010: 0.03534428420031432
Position 11218: 0.03457595171184811
Position 10236: 0.03071239899210432
Position 9382: 0.0302661267051408
Position 23772: 0.02811876978185252
Position 19831: 0.02450209771264579
Position 5338: 0.023307318994966332
Position 2788: 0.020546697137239667
Position 13217: 0.01969208509276886
Position 19223: 0.01726345798482518
Position 21415: 0.01608106010947304
Position 17484: 0.015372214795399271
Position 19763: 0.015263611191819714
Position 23405: 0.014610766161523951
Position 18394: 0.013661005871594455
Position 147: 0.012964074583258246
Position 18622: 0.012075357244341337
Position 12759: 0.010959243650895366
Position 11438: 0.010605712113905869
Position 501: 0.008051604948877869
Position 384: 0.007406987655826627
Position 4192: 0.006168815389261885
Position 11262: 0.006141100742695568
Position 4952: 0.006016464636977504
Position 154: 0.005865864512939207
Position 499: 0.005727257477432231
Position 19963: 0.005458432818201755
Position 194: 0.005260659507761506
Position 19746: 0.0049507996879133605
Position 4956: 0.004694738862905129
Position 1818: 0.004693967230743134
Position 95: 0.0041196335230203095
Position 18642: 0.003968446902657169
Position 17326: 0.0033545676605076288
Position 19434: 0.003268679311637664
Position 1915: 0.003217591460003784
Position 538: 0.002850616514880694
Position 16921: 0.00261885866654278
Position 17015: 0.002354942628980744
Position 21688: 0.002166599308782567
Position 2051: 0.0020828945806804717
Position 2883: 0.0020720497022319907
Position 28: 0.001713780843405669
Position 764: 0.001640835768062401
Position 2732: 0.0016088619022737458
Position 116: 0.0015557793260212564
Position 566: 0.0014493699410466645
Position 348: 0.001438711974751092
Position 16320: 0.001344527792736602
Position 9819: 0.0012862501097012017
Position 228: 0.0011773985931142635
Position 578: 0.001135113677477704
Position 286: 0.0011210176524419331
Position 16471: 0.0010358041988067627
Position 18749: 0.0009556600945019344
Position 423: 0.0009084759374473602
Position 16256: 0.0008279099562882649
Position 320: 0.0006990009994344641
Position 716: 0.0006742883501675952
Position 2149: 0.0006622395987803049
Position 17048: 0.0006049708659211577
Position 3458: 0.0005677345155706473
Position 16243: 0.0005609893998010935
Position 203: 0.0005520011478968866
Position 4500: 0.0005322653491417364
Position 2404: 0.00042951576873644104
Position 1130: 0.0004243567041958596
Position 3509: 0.0004042614058716642
Position 682: 0.0003432520385083343
Position 1756: 0.00032709303321913744
Position 246: 0.00028462650171982834
Position 1123: 0.00028407567265375947
Position 789: 0.00023609751013007753
Position 10093: 0.00022901826393917715
Position 983: 0.00021300594755163822
Position 17283: 0.00020883119434319638
Position 1024: 0.00020795119535870046
Position 787: 0.00020662067615600426
Position 1262: 0.0001958691160663737
Position 825: 0.00019528749047258137
Position 1107: 0.0001638239696785095
Position 1240: 0.00014463775463251683
Position 467: 0.000137996857096559
