Gene = Fbxo9
index = 405
Annotated 5SS: [   64  4795  7538  9278 10720 13198 13921 21596 21892 22791 23159 24563]
Annotated 3SS: [ 4710  7378  9219 10619 13066 13805 21476 21800 22694 23064 24410 26976]
SMsplice 5SS: [   64  4795  9278 10720 13198 13489 13921 18460 19160 21596 21892 22791
 24563]
SMsplice 3SS: [ 4710  9219 10619 13066 13387 13805 18360 19065 21476 21800 22694 24410
 26976]
top_k =  1000
Partition function (log Z): 7.430060223462226

Sorted 5' Splice Sites (High to Low Probability):
Position 21596: 0.9930549882972742
Position 9278: 0.955279458089236
Position 22791: 0.9058715543154426
Position 64: 0.8166398206882409
Position 10720: 0.7448942063706465
Position 19160: 0.7426950765253365
Position 13489: 0.6933966944837894
Position 24563: 0.6816030057007227
Position 21892: 0.6299616662347611
Position 13921: 0.6144257035914475
Position 13198: 0.5343419254883881
Position 4831: 0.5032444897085901
Position 7586: 0.43483842507501685
Position 18460: 0.42644385464763573
Position 25621: 0.3654102871480976
Position 24233: 0.34741793080685796
Position 17389: 0.29119698255665655
Position 13308: 0.2844865662417563
Position 26759: 0.23146282099692456
Position 7537: 0.2307532565630635
Position 3476: 0.21815597620251131
Position 21912: 0.19553102218436044
Position 23159: 0.17983102213183297
Position 18582: 0.17838706016102282
Position 10754: 0.16384018634793682
Position 4838: 0.09295823915770157
Position 8580: 0.08245651278958617
Position 21908: 0.07421166502844007
Position 775: 0.07386666568769529
Position 24157: 0.07347521332617435
Position 18392: 0.06745375969449631
Position 2206: 0.06700349891560388
Position 1037: 0.05957544010904054
Position 12024: 0.05787911658359698
Position 18921: 0.04960579556890395
Position 25519: 0.046126815691911585
Position 7848: 0.044980076016280304
Position 23912: 0.04432980375459177
Position 13142: 0.041904836166810254
Position 19200: 0.0414793918952471
Position 1196: 0.039655157649774696
Position 891: 0.038815963975065475
Position 8450: 0.03853530744786571
Position 23850: 0.03563783885326391
Position 641: 0.035216649893249144
Position 16629: 0.03226936308562231
Position 21211: 0.03225005394215432
Position 3163: 0.031956756602795504
Position 9866: 0.030353214806651284
Position 17456: 0.029463115689478032
Position 10734: 0.027344717705398223
Position 23854: 0.026433098127095312
Position 5578: 0.02433493745671325
Position 24567: 0.022630719351430656
Position 18527: 0.022445043788421375
Position 222: 0.022166497539214493
Position 8584: 0.02059961880833188
Position 14831: 0.019895782618245993
Position 4799: 0.019355685483031453
Position 2099: 0.017646962799354567
Position 7542: 0.016370525741825855
Position 4924: 0.016117713063070624
Position 26755: 0.016115079589370404
Position 10724: 0.015316296030986765
Position 809: 0.0135385526954088
Position 17522: 0.013390939251276292
Position 4108: 0.0122757817618364
Position 10738: 0.01160018613079654
Position 10745: 0.01139645205036937
Position 608: 0.01120690395485059
Position 23972: 0.010982621370280384
Position 24015: 0.01003700306620573
Position 9329: 0.009358855043828876
Position 4750: 0.008513961845313996
Position 22770: 0.008274321940319032
Position 23754: 0.008257182186723864
Position 7550: 0.007254757493573286
Position 18995: 0.007175912499455608
Position 13159: 0.007048958494600871
Position 16188: 0.006957889813125368
Position 12221: 0.0064985313760064145
Position 19373: 0.0059670499709523935
Position 8567: 0.0059298531693181104
Position 9404: 0.005812809118163687
Position 4815: 0.005642931022284505
Position 22173: 0.005561260470317166
Position 12671: 0.005357920684879825
Position 21991: 0.005339964922332185
Position 5796: 0.0051298416621823086
Position 78: 0.005035011671685653
Position 165: 0.00491360305952161
Position 2375: 0.004852656350299664
Position 19453: 0.004796097073015476
Position 8588: 0.004702538479700055
Position 13276: 0.004659449212812258
Position 2095: 0.004599476498179094
Position 5598: 0.004519522743994262
Position 13892: 0.004395675711951578
Position 13146: 0.0043586034704696
Position 8375: 0.004192951569591743
Position 4431: 0.004090518491775159
Position 4808: 0.003467127785105017
Position 13112: 0.0033140669723844894
Position 22287: 0.0032449316016363253
Position 2307: 0.0031239404573850603
Position 19156: 0.0030880979604676643
Position 20643: 0.0030354039905277127
Position 13261: 0.0029853997631212794
Position 19982: 0.002787222554890002
Position 11491: 0.0026911615901312985
Position 8433: 0.002670948588495688
Position 22154: 0.002670036732252677
Position 23498: 0.0025744640951887703
Position 11653: 0.0025721151896496153
Position 21037: 0.0025661768816978596
Position 13244: 0.0024273087356541058
Position 9297: 0.002425571250269031
Position 85: 0.0023294759745202047
Position 5897: 0.0022010431960693922
Position 23163: 0.0021509166214304853
Position 13820: 0.002016429278272194
Position 4620: 0.0020050250266775336
Position 13688: 0.0020046130718731374
Position 24337: 0.0019973913189183738
Position 7835: 0.0019220729931133745
Position 23698: 0.0018986905149845814
Position 9690: 0.0018889010207436088
Position 12061: 0.0018209679941797298
Position 8541: 0.0018136317539627015
