Gene = Nms
index = 754
Annotated 5SS: [ 213 2418 2769 4813 4961 6991 7842 8453 9527]
Annotated 3SS: [ 2361  2717  4788  4906  6906  7805  8410  9479 10733]
SMsplice 5SS: [ 213 2418 6991]
SMsplice 3SS: [2361 6906 9479]
top_k =  1000
Partition function (log Z): -1.3701125828245666

Sorted 5' Splice Sites (High to Low Probability):
Position 6991: 0.9605031508761751
Position 213: 0.9284927800220606
Position 2418: 0.8804792303294419
Position 620: 0.4606911767395429
Position 2769: 0.4167245458471015
Position 9281: 0.3649943711856281
Position 4813: 0.3241501969885936
Position 7842: 0.30597595600868566
Position 2611: 0.263272779546651
Position 5140: 0.17943048875493525
Position 2649: 0.17641482898586833
Position 9583: 0.14277268165241008
Position 4607: 0.13672562229862723
Position 450: 0.13427537560489328
Position 4383: 0.12295624227798128
Position 463: 0.11171716390681494
Position 356: 0.10797373269381356
Position 4961: 0.10103218695850538
Position 3520: 0.0991320705787662
Position 5193: 0.09014284657342769
Position 4473: 0.08543221080023912
Position 7302: 0.08413833445480381
Position 9286: 0.08333947310197405
Position 2219: 0.07509300051243908
Position 5979: 0.0590150132122363
Position 3538: 0.058454111600782836
Position 9527: 0.05002496899184512
Position 9855: 0.04983799391711509
Position 2438: 0.04193983487767926
Position 8675: 0.04145023683338786
Position 952: 0.034321315418284
Position 4219: 0.034149110081814885
Position 7589: 0.03290277676019573
Position 5325: 0.029029686677484144
Position 4689: 0.02579973582186291
Position 7012: 0.01836002000422766
Position 10534: 0.015137986536593116
Position 5343: 0.012885735922079599
Position 2512: 0.012669382007830467
Position 4801: 0.00969644893003016
Position 1078: 0.009251584065423868
Position 9792: 0.008902293865932694
Position 3851: 0.008469657360462327
Position 4399: 0.007116667778071313
Position 4332: 0.006726955501846478
Position 1190: 0.005925437794825341
Position 1581: 0.00492760193071578
Position 647: 0.003413509742075187
Position 2177: 0.0031203176957970216
Position 1611: 0.0030129398808782888
Position 1453: 0.0027600774578355166
Position 658: 0.0021328552501935095
Position 4527: 0.0016315363021345048
Position 189: 0.0016290191677536866
Position 100: 0.0014124184726240063
Position 455: 0.001392727190129703
Position 1205: 0.0013762163662103565
Position 5252: 0.0013183457794943728
Position 1615: 0.001173463783092261
Position 4983: 0.0010548752692831889
Position 491: 0.00099311978157316
Position 1926: 0.0009745337161245058
Position 10907: 0.0009301166533616935
Position 1587: 0.0008535911897482604
Position 550: 0.0008312035044760434
Position 1569: 0.0008251974379421291
Position 431: 0.000715606572338523
Position 2961: 0.0006812557901360982
Position 415: 0.0006738150902167655
Position 2635: 0.0005222246514136477
Position 1470: 0.0004931847200458094
Position 417: 0.00025893818057985674
Position 1465: 0.00024314724087452856
Position 4285: 0.0002377915351447363
Position 4413: 0.00019929043296059392
Position 1647: 0.00018503068306849007
Position 1595: 0.00016731240369403163
Position 923: 0.0001583650671537637
Position 264: 0.00014621742745236205
Position 1571: 0.0001430867330814548
Position 1575: 0.00013751942850419142
Position 1573: 0.00013011057836899122
Position 1577: 0.0001269373983679419
Position 1849: 0.00012388275365322266
Position 1521: 0.00010680594744560883
Position 6995: 0.00010607500664712352
Position 7086: 7.858314334439763e-05
Position 109: 7.055796400016146e-05
Position 2479: 6.162909534583091e-05
Position 2836: 5.3020241359969206e-05
Position 2476: 5.0420859531667014e-05
Position 428: 4.428634632397106e-05
Position 2301: 2.681571572492584e-05
Position 2972: 2.6688682934425163e-05
Position 172: 2.198189531977357e-05
Position 258: 1.8252204866540403e-05
Position 713: 8.516047974010165e-06
Position 226: 6.315719441902418e-06
Position 672: 4.1642225263767506e-06
Position 106: 3.7937167591270974e-06
Position 344: 3.5008984761026657e-06
Position 467: 3.018476492457892e-06
Position 312: 2.940717401195582e-06
Position 46: 2.7654221460134148e-06
Position 701: 2.677276497369481e-06
Position 1209: 1.9481407835990677e-06
Position 913: 1.8924901517412703e-06
Position 694: 1.7846315466395174e-06
Position 640: 1.2681310102784456e-06
Position 304: 1.1432224865149261e-06
Position 488: 1.0076035395041592e-06
Position 333: 7.840404654029924e-07
Position 683: 6.008282178726989e-07
Position 761: 3.716616255114324e-07
Position 231: 2.9072835748903106e-07
Position 1097: 2.495195184922016e-07
Position 495: 1.0605004673134386e-07
Position 331: 1.0024302755130873e-07
Position 267: 7.155964910843014e-08
Position 583: 1.2616010925152039e-11
Position 626: 3.658162539191518e-12
Position 533: 1.2428644727440178e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6906: 0.9708096601952932
Position 2361: 0.8033115335449611
Position 9479: 0.5943417700630155
Position 2511: 0.5515523080031752
Position 317: 0.37391037551902057
Position 4587: 0.35388022973099975
Position 10733: 0.3491307283231163
Position 9138: 0.328347505021628
Position 2717: 0.2748224648363799
Position 4906: 0.2670694410008716
Position 4182: 0.26300514952740284
Position 7693: 0.2181074029935946
Position 501: 0.17049618575255923
Position 549: 0.1298349776292437
Position 9189: 0.12832215677087022
Position 3417: 0.10841318512171252
Position 2254: 0.08254725068721279
Position 4459: 0.0813130893008143
Position 7070: 0.07707969977421696
Position 7642: 0.07287477000149749
Position 5126: 0.06288536796782138
Position 4788: 0.05956258721734561
Position 5760: 0.048920055121099766
Position 8410: 0.046869165053184565
Position 2089: 0.04682566314279181
Position 8451: 0.04461292512826375
Position 4926: 0.04373947366718389
Position 9670: 0.039133407420303655
Position 2201: 0.03842304182131124
Position 8511: 0.03415221486858732
Position 889: 0.03388093873322978
Position 5093: 0.03383354949582898
Position 7471: 0.03109542734108147
Position 10412: 0.030256128984099157
Position 9641: 0.030083944561936974
Position 2198: 0.02890901627917431
Position 9618: 0.02805920198730622
Position 412: 0.02726167648404628
Position 6859: 0.02181659556791452
Position 3342: 0.018130643957685117
Position 322: 0.01771101122574974
Position 2696: 0.01716590405726955
Position 3449: 0.01576618601979508
Position 9459: 0.014312039823823347
Position 7135: 0.01389131432225301
Position 7667: 0.013686252807752305
Position 319: 0.013357933532896141
Position 2023: 0.011068023021346735
Position 5736: 0.010448827304606851
Position 11044: 0.009792895031839268
Position 8128: 0.009327894228724523
Position 7170: 0.008699158409855107
Position 1416: 0.008684057998822586
Position 2379: 0.008318344261173725
Position 7339: 0.007530144162424358
Position 560: 0.007480827459207028
Position 3252: 0.007194743543150828
Position 7713: 0.005919801405143926
Position 1014: 0.005821661457843576
Position 9623: 0.005079405144009611
Position 3455: 0.0049688812568510115
Position 533: 0.004919713343814395
Position 3770: 0.0036766327552733738
Position 1299: 0.00354355622747017
Position 971: 0.0033125154995415013
Position 7813: 0.003273018175879598
Position 9484: 0.0030555265277746706
Position 3738: 0.003023720056159793
Position 7805: 0.0029346934758581193
Position 4698: 0.00286330504731911
Position 2364: 0.0025483954357409817
Position 2519: 0.0023457956643120064
Position 4201: 0.0021936214018580644
Position 683: 0.0021148393629192366
Position 7794: 0.002086988448742566
Position 7140: 0.0020746290248549464
Position 512: 0.0019457429945845483
Position 943: 0.0017334078761817942
Position 3831: 0.0016884938811708545
Position 9720: 0.0015521153426544358
Position 1465: 0.0014756558026166443
Position 4028: 0.0013906967761452692
Position 4368: 0.001349587097197927
Position 2223: 0.0013400848542223069
Position 488: 0.0012429507630403714
Position 9674: 0.0012227992178398938
Position 983: 0.001166128150415406
Position 10454: 0.0011320277244894542
Position 7586: 0.0011091682658148044
Position 503: 0.0011057691431860788
Position 588: 0.001099015250603098
Position 369: 0.0009802689323430164
Position 344: 0.0009696748357159519
Position 381: 0.0009685971112846907
Position 8935: 0.0009156093606197881
Position 2525: 0.0008628315988986067
Position 3393: 0.0008028986071597452
Position 3370: 0.0007395631602777675
Position 3280: 0.0007052870527021554
Position 592: 0.0006966727269112259
Position 1484: 0.0006743181044360807
Position 607: 0.0006713319981445896
Position 1729: 0.0006542465931078681
Position 3515: 0.0006347397938054814
Position 4187: 0.0006001726235221999
Position 4081: 0.0005776493551240866
Position 572: 0.0005774598754872209
Position 2057: 0.0005454206821369895
Position 2528: 0.0005052917712781611
Position 566: 0.0005006599704491882
Position 891: 0.0004820100769142321
Position 900: 0.0004769793058044686
Position 7439: 0.0004605626309253484
Position 829: 0.0004460187988276677
Position 1181: 0.0003985460244362333
Position 7482: 0.00036304775663017065
Position 199: 0.0003553428739774722
Position 1469: 0.0003449274111971649
Position 4670: 0.00032340290019331825
Position 2112: 0.00032103876297993504
Position 842: 0.0003107757149849851
Position 575: 0.00028328806001534114
Position 1684: 0.0002812169010921175
Position 415: 0.00027975227429451985
Position 3308: 0.0002339479793406164
Position 1216: 0.00020742410266473587
Position 1542: 0.00019840356048258045
Position 7917: 0.00019685266394310077
Position 759: 0.00016679027566786985
Position 577: 0.0001295550036143107
Position 1861: 0.0001155578895640649
Position 870: 0.00011503945759599097
Position 262: 0.00011074905515710196
Position 383: 0.00010871279334815907
Position 690: 9.123128748818368e-05
Position 745: 8.986165465772224e-05
Position 731: 8.68529134582482e-05
Position 7874: 8.477690711354253e-05
Position 844: 7.771555776422096e-05
Position 1313: 7.584877561979632e-05
Position 2536: 6.437307690262885e-05
Position 391: 6.202117735784478e-05
Position 7078: 6.119424015896351e-05
Position 736: 5.840850840615046e-05
Position 3681: 5.646718108514598e-05
Position 446: 5.235321526759382e-05
Position 1848: 4.739508601367837e-05
Position 212: 3.970274620600111e-05
Position 477: 2.3675095543040967e-05
Position 467: 2.2789624649582413e-05
Position 3475: 2.0449173841861933e-05
Position 2672: 1.3201723644390234e-05
Position 2741: 1.1468271154181076e-05
Position 275: 9.486573667801065e-06
Position 596: 8.71343181071427e-06
Position 2633: 5.643587917512048e-06
Position 2573: 3.908146950723412e-06
Position 363: 3.449420076713229e-06
Position 1513: 2.850614266774433e-06
Position 805: 2.8362899108477363e-06
Position 1361: 2.760184149299113e-06
Position 267: 2.3984527973405485e-06
Position 1321: 1.4493721713665277e-06
Position 951: 1.233541539117457e-06
Position 247: 1.026538341076134e-06
Position 568: 7.86460153446215e-07
Position 994: 6.492984876721347e-07
Position 516: 6.104242004092923e-07
Position 360: 3.8200512913199e-07
Position 570: 2.9786254216050624e-07
Position 118: 2.7554076501917864e-07
Position 766: 2.3329244567993836e-07
Position 619: 2.2239758798975185e-07
Position 448: 1.651660799422453e-07
Position 2738: 1.538070289204232e-07
Position 774: 1.2467075576949177e-07
Position 217: 7.439795011500602e-08
Position 1031: 7.035917615881492e-08
Position 1025: 5.889557443948548e-08
Position 127: 3.900088547489671e-08
Position 945: 2.744548246634133e-08
Position 237: 2.1881669354805304e-08
Position 226: 6.740233883314367e-09
Position 711: 6.704802877042743e-09
Position 917: 6.5517087718539905e-09
Position 120: 5.995707744403347e-09
Position 720: 5.191319131659721e-09
Position 136: 5.12795131738474e-10
Position 129: 3.257993761690413e-10
