Gene = Pigc
index = 818
Annotated 5SS: [94]
Annotated 3SS: [1053]
SMsplice 5SS: [ 94 628]
SMsplice 3SS: [ 541 3123]
top_k =  1000
Partition function (log Z): -9.212394423281523

Sorted 5' Splice Sites (High to Low Probability):
Position 628: 0.705387701810842
Position 94: 0.4371671394834595
Position 184: 0.3750035553302943
Position 2839: 0.20558591912008345
Position 2637: 0.17192494080011964
Position 1612: 0.0918297327073479
Position 456: 0.052099028924406564
Position 1418: 0.018806237994849654
Position 324: 0.015072499595414556
Position 248: 0.011227502332316482
Position 2268: 0.010453609899925973
Position 1581: 0.010128492633705773
Position 116: 0.009325715207861088
Position 1552: 0.008390285940507584
Position 3290: 0.0082063036596863
Position 3270: 0.005705296086821413
Position 272: 0.004075265570610888
Position 216: 0.003967388797475172
Position 292: 0.003791594860875386
Position 2929: 0.0033457305438064234
Position 179: 0.003229561320711104
Position 2904: 0.0030563848946165827
Position 152: 0.002768969153969141
Position 2872: 0.002290838983026662
Position 820: 0.0020891174423924496
Position 423: 0.001586321636301629
Position 1399: 0.001539113702945524
Position 752: 0.0014261419652224611
Position 1313: 0.0013908995995995477
Position 252: 0.0012578602688602908
Position 988: 0.0011978134192119029
Position 2813: 0.0011629846749002081
Position 1781: 0.0010577969150928057
Position 3864: 0.0009513269554722166
Position 1267: 0.000818254538451435
Position 1436: 0.0007459741605243957
Position 1149: 0.0006409517345624171
Position 3050: 0.0006295199782390075
Position 1405: 0.0005842323514320868
Position 191: 0.0005684501565142441
Position 2626: 0.000553960361064844
Position 242: 0.0004719582667916727
Position 270: 0.00017771943187024143
Position 88: 0.00015561821434626944
Position 1360: 0.00015303345957320844
Position 1426: 0.00013107190279522935
Position 39: 0.00012050966423686174
Position 368: 0.0001034275632982575
Position 409: 8.303484636999722e-05
Position 417: 7.256826186838616e-05
Position 1280: 6.981990039588668e-05
Position 542: 6.52481075675696e-05
Position 98: 5.139856405381337e-05
Position 63: 3.8418692915720065e-05
Position 336: 3.7320467636822374e-05
Position 188: 2.7071646465406406e-05
Position 460: 2.2783537868004715e-05
Position 387: 2.1007786616939213e-05
Position 33: 1.3822438876858016e-05
Position 24: 1.3489608480679778e-05
Position 106: 1.2876541070451211e-05
Position 366: 1.2831447741869627e-05
Position 1659: 1.0659028246242277e-05
Position 590: 8.295682354090008e-06
Position 869: 7.0777634519043075e-06
Position 3: 6.471372488689451e-06
Position 1989: 5.553031504815974e-06
Position 845: 4.418820864207748e-06
Position 1949: 3.530614056269747e-06
Position 688: 3.4311930375181e-06
Position 536: 3.1333560120180084e-06
Position 674: 2.7593689564014668e-06
Position 66: 2.7357524021120697e-06
Position 1483: 2.691373494025336e-06
Position 2629: 1.8002284213452538e-06
Position 835: 1.7822534196883066e-06
Position 531: 1.3312956480856284e-06
Position 745: 1.3270888890065925e-06
Position 6: 6.127128066167167e-07
Position 632: 1.385019933923337e-07
Position 767: 1.357138347034307e-07
Position 495: 1.3282752673544496e-07
Position 1010: 3.9835465965015166e-08
Position 1694: 2.927923844274765e-08
Position 1629: 2.680515562330674e-08
Position 997: 2.343668831003109e-08
Position 612: 8.289842374894312e-09
Position 658: 6.978787065686581e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 541: 0.6343367315169881
Position 3123: 0.3218670491789129
Position 2523: 0.20333572671160263
Position 2714: 0.13975103292555924
Position 1513: 0.10969554448876603
Position 3142: 0.10036565881422743
Position 2770: 0.08769066320706317
Position 1187: 0.056685876055943975
Position 3385: 0.05637829435003931
Position 1082: 0.05151035334118743
Position 2185: 0.03928809727358894
Position 2750: 0.038165119597506666
Position 4061: 0.028465313590210733
Position 1053: 0.02685140691005398
Position 1472: 0.026032569546092735
Position 1888: 0.0251338708789015
Position 3399: 0.020043470943707804
Position 2694: 0.01756802583745768
Position 2550: 0.01287735876341879
Position 2083: 0.012727514793170854
Position 3768: 0.010439393297382303
Position 1286: 0.00923041796608647
Position 3316: 0.008970166369629783
Position 1357: 0.008350297663783847
Position 3497: 0.0075546283543432985
Position 3270: 0.007520508040640622
Position 1915: 0.007483880149969091
Position 3019: 0.007108963730984302
Position 1580: 0.0067599818422890735
Position 1169: 0.006076198310544743
Position 3357: 0.004370363063446028
Position 1040: 0.004080380020983476
Position 291: 0.003946561123099509
Position 3364: 0.0037942171329117848
Position 3650: 0.003748921881479731
Position 423: 0.003233936661262155
Position 320: 0.00295057004366404
Position 1739: 0.0026288243961643245
Position 1724: 0.0026115796184014092
Position 2563: 0.0025741108718630645
Position 286: 0.002495043920056832
Position 965: 0.002400652323485736
Position 4018: 0.0022724385900141694
Position 2924: 0.0022159164723691564
Position 513: 0.0020927983864265807
Position 572: 0.002063413098984748
Position 1102: 0.0020232389316107
Position 1788: 0.001999731621680238
Position 2716: 0.001964010373060476
Position 898: 0.0019021656174264179
Position 807: 0.001788422800705743
Position 1061: 0.001672860764587389
Position 2004: 0.0016614755830802375
Position 2451: 0.001629314758129837
Position 4042: 0.0016255288376295868
Position 332: 0.001512765136499818
Position 3147: 0.0015064159014181195
Position 268: 0.0014584661196915504
Position 2092: 0.0013868243565426687
Position 302: 0.0013269437194534627
Position 2474: 0.0013229110314379377
Position 3668: 0.0012678978665887635
Position 3757: 0.0011556880591029495
Position 4142: 0.0011189276080033042
Position 1330: 0.000887530515416173
Position 1703: 0.0008787767302169658
Position 2500: 0.0008507645104285976
Position 2773: 0.000780395137035486
Position 1295: 0.0007529894160769252
Position 1370: 0.0007489224754047427
Position 407: 0.0006712835737494171
Position 940: 0.0006484100922880064
Position 1988: 0.0006344967354481222
Position 1023: 0.0006028012814001479
Position 481: 0.0004998372181000853
Position 2190: 0.0004953858767881289
Position 3044: 0.00046556812319730785
Position 1359: 0.0004356975300177831
Position 3734: 0.00043477673333031975
Position 1250: 0.00043472512736634946
Position 1678: 0.0004083526619680518
Position 2120: 0.00039946666635957224
Position 3424: 0.00035928760818492535
Position 3512: 0.0003490490545493952
Position 488: 0.00033259819379485953
Position 2145: 0.00032885926785642875
Position 3404: 0.00030986111387022014
Position 3451: 0.0003032117733989198
Position 1147: 0.0003023895251448347
Position 2154: 0.00029337285775861183
Position 3166: 0.000292731604433923
Position 738: 0.00027818658004972617
Position 241: 0.0002779925572927533
Position 849: 0.00025549920736698146
Position 2228: 0.0002513415259856333
Position 2330: 0.0002462094881719231
Position 2895: 0.00022571910959985104
Position 1139: 0.00022219425828974695
Position 1399: 0.0002209699564691026
Position 819: 0.000203688352110327
Position 431: 0.00020139025215458746
Position 4114: 0.00020070359108726571
Position 980: 0.00018315278095313783
Position 748: 0.00016592486932108644
Position 2251: 0.00015561826431635532
Position 248: 0.00014879442737597803
Position 1431: 0.00014654914536628503
Position 1155: 0.00013642599365539134
Position 1134: 0.0001263567289198392
Position 590: 0.00011817095824188246
Position 693: 0.00011313026872128295
Position 1698: 0.00011201946908634923
Position 859: 0.0001099644483330834
Position 1108: 9.174956077302031e-05
Position 1224: 9.15348260417649e-05
Position 1298: 8.91906965322125e-05
Position 919: 8.261433100602612e-05
Position 451: 7.605716806661413e-05
Position 336: 7.078763880653523e-05
Position 441: 5.587156041647146e-05
Position 517: 4.322965343934046e-05
Position 658: 4.1628315209064154e-05
Position 194: 3.743230397533382e-05
Position 670: 2.887947335131848e-05
Position 1255: 2.5705374998540218e-05
Position 174: 1.9976649734273657e-05
Position 456: 1.37000837964962e-05
Position 1234: 1.2131931731907347e-05
Position 1228: 1.1835050728868283e-05
Position 632: 9.694844701079487e-06
Position 159: 9.14305095838116e-06
Position 1203: 9.03542863250574e-06
Position 3819: 7.270211360475373e-06
Position 688: 5.897228359846626e-06
Position 1309: 5.8744046225536776e-06
Position 904: 5.529130551739435e-06
Position 409: 5.486783638795805e-06
Position 515: 5.152749614151537e-06
Position 200: 5.152609025309779e-06
Position 771: 5.065863604583053e-06
Position 1444: 3.844056165121135e-06
Position 1173: 3.001715576687235e-06
Position 1197: 2.9422780948349637e-06
Position 1447: 2.838505316242917e-06
Position 868: 2.275317771037037e-06
Position 1627: 1.800885525278683e-06
Position 877: 1.7714829717402605e-06
Position 751: 1.641058140033586e-06
Position 708: 1.5159350529767491e-06
Position 894: 1.472377154755788e-06
Position 703: 1.4669101172474182e-06
Position 717: 1.385117884827853e-06
Position 865: 1.1573062328867716e-06
Position 465: 6.009898990521215e-07
Position 256: 4.743188046107168e-07
Position 723: 2.461918902656425e-07
Position 188: 1.1836845266086482e-07
Position 705: 9.1272961429154e-08
Position 139: 8.329470077304825e-08
Position 460: 8.178495492362566e-08
Position 93: 7.804350560018813e-08
Position 120: 4.403585140951708e-08
Position 81: 4.2776894687312066e-08
Position 672: 1.9655207192075027e-08
Position 83: 2.863488531101754e-09
Position 720: 2.2488159981780152e-10
