Gene = Khdc4
index = 605
Annotated 5SS: [   85   764  3501  3901  7326  7782 10974 13107 14206 14712 23139 24140
 25050]
Annotated 3SS: [  540  3371  3820  7272  7617 10761 13045 14147 14457 22976 24026 24957
 25826]
SMsplice 5SS: [   85   764  3501  3960 10974 13107 14258 14712 23139 24140 25050]
SMsplice 3SS: [  540  3371  3820 10761 13045 14147 14457 23042 24026 24957 25826]
top_k =  1000
Partition function (log Z): 9.721901776129428

Sorted 5' Splice Sites (High to Low Probability):
Position 14712: 0.999586779614056
Position 764: 0.9790684561047158
Position 3501: 0.9733007493683113
Position 24140: 0.9349529325434346
Position 25050: 0.8844934298353779
Position 10974: 0.8615825244893942
Position 85: 0.7691638763574976
Position 3960: 0.7511889829289904
Position 23139: 0.6533364746518906
Position 14258: 0.6343558746703999
Position 13107: 0.5940120994957373
Position 3291: 0.21632173738700028
Position 2226: 0.2141956755394253
Position 12972: 0.2126993205567571
Position 24344: 0.21150138405866148
Position 7782: 0.2046563177715459
Position 7326: 0.19132503925437297
Position 383: 0.1737426544215297
Position 2666: 0.14612307493793303
Position 3668: 0.1379753574632074
Position 25920: 0.12531733814357532
Position 14206: 0.12259804977218006
Position 25969: 0.11020414515320774
Position 22908: 0.10927089947438447
Position 3901: 0.10058295606959597
Position 13139: 0.09694314922367742
Position 3905: 0.09555397093764395
Position 2939: 0.08740913353223029
Position 14340: 0.06359932906199652
Position 25098: 0.05423028672338984
Position 11502: 0.0527429591302638
Position 9093: 0.05235867751416756
Position 260: 0.04568735072240325
Position 11466: 0.042063601463229655
Position 26906: 0.040988716031589094
Position 3983: 0.03839512419969359
Position 2782: 0.03497794177595229
Position 25537: 0.030376176772090358
Position 18378: 0.025861805848180756
Position 26800: 0.024710731989868492
Position 606: 0.021409674753579078
Position 866: 0.02041325134091781
Position 25935: 0.018373573933989612
Position 361: 0.015710626971213237
Position 3683: 0.015701209017263323
Position 25309: 0.012219748317492122
Position 1432: 0.01210682659975535
Position 4341: 0.011064647082218434
Position 14273: 0.010973261987099438
Position 3701: 0.010627913867422229
Position 7696: 0.010448982917582953
Position 4259: 0.009978897474041995
Position 1471: 0.007313737529815286
Position 7923: 0.006564608278093435
Position 3269: 0.00616375513294878
Position 25718: 0.005907538588282146
Position 2210: 0.005566192811571394
Position 25689: 0.005553147156431157
Position 8750: 0.005101059462657446
Position 24855: 0.004806390274247004
Position 5684: 0.004797918641891343
Position 25544: 0.004602884812334689
Position 3915: 0.004586947068704088
Position 14402: 0.00438179193947774
Position 25083: 0.004374466517612991
Position 1329: 0.004349490485670606
Position 378: 0.004334958124473999
Position 3530: 0.0038775698117690352
Position 9528: 0.003626433179761685
Position 2778: 0.0035710842738164734
Position 347: 0.0031645922665619174
Position 26997: 0.0030394894532924277
Position 7786: 0.0028856417995296144
Position 3541: 0.0027726817716303477
Position 24528: 0.0026754163836959738
Position 1737: 0.0025858802294821564
Position 5261: 0.0024726284500731434
Position 1541: 0.002324885246386583
Position 26055: 0.002252820764846273
Position 23674: 0.0022146758224176667
Position 1483: 0.0018327275542575133
Position 16713: 0.0017613462352721386
Position 1184: 0.001652945870895453
Position 7511: 0.0016069988537129416
Position 23606: 0.0013768406295796988
Position 9: 0.0013259839804075268
Position 475: 0.0013151454419546489
Position 2766: 0.0011769165077755188
Position 3034: 0.0011005162976695003
Position 3890: 0.0010900063276042568
Position 26285: 0.0010441451706510617
Position 15072: 0.000937168009455257
Position 14287: 0.0009201228342667308
Position 7480: 0.0009067029460520312
Position 2818: 0.0008567312682415039
Position 177: 0.0008184991637684142
Position 1989: 0.0007908289600941476
Position 3711: 0.000764236748592677
Position 25548: 0.0007395695729777627
Position 3054: 0.0007037014809967826
Position 1358: 0.0007009926315004413
Position 1320: 0.0006838869886754371
Position 18079: 0.0006799701943593303
Position 3009: 0.0006413346325818846
Position 17135: 0.0006242520102995799
Position 1057: 0.0006109497239761398
Position 3734: 0.000515555212844307
Position 18202: 0.0005083639010356591
Position 5804: 0.00047042812393895193
Position 25071: 0.00044422561486742924
Position 3704: 0.0004344189297688201
Position 25190: 0.0004283619215291723
Position 1558: 0.0004095855117939602
Position 5239: 0.0003805963424686494
Position 891: 0.00038014567003241754
Position 220: 0.00037817883521280913
Position 26868: 0.0003759467313910924
Position 25479: 0.0003748249910172583
Position 25874: 0.00035393924938933595
Position 5368: 0.00034675520603350403
Position 4672: 0.0003426636828852944
Position 4247: 0.000333166767268706
Position 3604: 0.0003267349794446223
Position 1077: 0.00032292506393807885
Position 2184: 0.0003207441413495429
Position 5632: 0.0003157672895082303
Position 5752: 0.00031181401476642023
Position 25500: 0.00030710598651040945
Position 1029: 0.0002445963352980122
Position 186: 0.000243417683710215
Position 25054: 0.00023955358406808078
Position 4868: 0.00022832013523675827
Position 6150: 0.0002127059417609598
Position 1354: 0.00020879917319203652
Position 26846: 0.00020303803738770356
Position 1595: 0.00020289179506293825
Position 4236: 0.00019998936554989572
Position 838: 0.0001918207002228247
Position 3505: 0.00017454960989014056
Position 1113: 0.00017290571718335255
Position 6520: 0.00015705629682605596
Position 1601: 0.00014597412806696718
Position 206: 0.000144099425695247
Position 156: 0.00013928280792906383
Position 3938: 0.0001077230618439781
Position 5997: 0.00010748678110090697
Position 872: 0.00010706520769973918
Position 2590: 0.00010571707509483819
Position 883: 0.00010406660953380444
Position 3987: 9.343024262733168e-05
Position 1219: 9.121400872917275e-05
Position 847: 9.045653693062818e-05
Position 1398: 8.687064126461827e-05
Position 3940: 8.557119441603122e-05
Position 1838: 8.120833560435207e-05
Position 2233: 7.828142782519128e-05
Position 1890: 7.530828224533155e-05
Position 537: 6.934177190647697e-05
Position 5647: 6.884335718675548e-05
Position 3038: 6.627846338939126e-05
Position 1107: 6.169847722251399e-05
Position 830: 6.162772291671547e-05
Position 3450: 6.0694252026128535e-05
Position 26891: 6.0303975457171954e-05
Position 2137: 5.9417025033043154e-05
Position 2308: 5.8418972906587984e-05
Position 1996: 5.675496404314849e-05
Position 3503: 5.238106377656738e-05
Position 13: 5.2380011194767664e-05
Position 3618: 5.048928005751407e-05
Position 25115: 4.386199088593693e-05
Position 25024: 4.235165552433581e-05
Position 26152: 4.174596408042875e-05
Position 26903: 4.131649914647114e-05
Position 26883: 4.1060597290101584e-05
Position 21785: 3.628694572023521e-05
Position 25956: 3.5745759267548855e-05
Position 330: 3.217675004388062e-05
Position 507: 2.971248739157771e-05
Position 6033: 2.7575707033576325e-05
Position 406: 2.653496390886876e-05
Position 27004: 2.4205188242920095e-05
Position 49: 1.8273737530775885e-05
Position 6: 1.787720716589312e-05
Position 440: 1.6964384488110694e-05
Position 26140: 1.222556469996642e-05
Position 4007: 9.784249377799779e-06
Position 20263: 6.379374352252563e-06
Position 24: 5.984256993052402e-06
Position 614: 5.486808255745108e-06
Position 3945: 4.350354141148427e-06
Position 3912: 4.335470442913308e-06
Position 154: 3.6995759379739786e-06
Position 14669: 3.5695141951229593e-06
Position 3903: 2.4401636415655246e-06
Position 3862: 2.2436743703920176e-06
Position 27: 1.940865827906304e-06
Position 473: 1.8789802573569272e-06
Position 17921: 1.6924845996665061e-06
Position 3967: 1.2320808061768843e-06
Position 1528: 1.0704157501959216e-06
Position 3978: 9.013335955678363e-07
Position 15083: 8.331321498689499e-07
Position 692: 8.251654007552199e-07
Position 971: 7.941201161783173e-07
Position 172: 7.938250943707009e-07
Position 16846: 7.435425065910817e-07
Position 17377: 7.317006252341734e-07
Position 945: 5.07882543370383e-07
Position 909: 4.814462695122905e-07
Position 3976: 4.2960389544019585e-07
Position 4067: 3.7133620391461806e-07
Position 16: 3.524792469932066e-07
Position 1080: 3.0291375790886156e-07
Position 14729: 2.8736917942456743e-07
Position 1416: 2.761798713455426e-07
Position 1534: 2.7213381832108925e-07
Position 953: 1.6504328392116262e-07
Position 1034: 9.296029805104058e-08
Position 1065: 8.281290332977376e-08
Position 16243: 1.9797850926253386e-08
Position 15787: 1.4519229800150325e-08
Position 917: 9.587366981760732e-09
Position 3435: 1.5588628851934362e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25826: 0.9731357898664075
Position 3371: 0.9729942924812345
Position 24957: 0.8907447295686278
Position 3820: 0.8433613606475505
Position 10761: 0.82534330855177
Position 14147: 0.7891749069021133
Position 540: 0.785388727390326
Position 13045: 0.6782978444075222
Position 24026: 0.6227504082809691
Position 23042: 0.5439842420298351
Position 14457: 0.4870697965138236
Position 14558: 0.36974570192657297
Position 24054: 0.3122025242624657
Position 7617: 0.22397639315395113
Position 12848: 0.19610365474095753
Position 668: 0.1712390225120547
Position 27080: 0.15210386392951575
Position 3800: 0.14677060636154152
Position 3566: 0.14356563698970484
Position 2134: 0.1388836593754265
Position 26754: 0.12222079423511172
Position 24212: 0.10944321454819364
Position 22976: 0.10935223262205537
Position 22821: 0.10927089947438447
Position 14561: 0.10190923834058098
Position 24251: 0.08901093624941936
Position 7224: 0.07991114518984349
Position 2494: 0.07734726664388009
Position 7272: 0.0714176615642187
Position 11356: 0.0711676669299806
Position 3053: 0.06595455035332912
Position 2490: 0.06228612879318567
Position 3147: 0.06049772505416865
Position 2860: 0.05571730071334173
Position 2026: 0.05567404275790495
Position 8931: 0.05235867751416759
Position 24881: 0.04318874273569022
Position 25416: 0.040493810488188856
Position 605: 0.04037648208543054
Position 7238: 0.038201957898094524
Position 3206: 0.03730108592629469
Position 2729: 0.0353043270153508
Position 26560: 0.029509697576151468
Position 10828: 0.02944766852085487
Position 12785: 0.026846547364812186
Position 13933: 0.02630405412716384
Position 18321: 0.025862740582740778
Position 3187: 0.022766007756111435
Position 11326: 0.0224532848688851
Position 4105: 0.01943454956653611
Position 14425: 0.019005285497134462
Position 830: 0.018227726623160165
Position 14383: 0.017428932019147036
Position 26203: 0.017013770764287995
Position 24296: 0.015769772242015208
Position 3597: 0.015401802756430707
Position 2881: 0.015133348499295806
Position 14205: 0.013742089718133023
Position 24806: 0.013278885956243835
Position 2590: 0.012439702389767172
Position 3272: 0.010298263323356864
Position 2525: 0.009814861921450747
Position 25525: 0.009357630706634154
Position 2068: 0.009136042703884817
Position 959: 0.0074148496657118305
Position 3377: 0.007373923750775308
Position 2617: 0.007244258150474852
Position 25220: 0.0071358384537468225
Position 1371: 0.007046189243855949
Position 26698: 0.006956843057566038
Position 10798: 0.006791547416768686
Position 2924: 0.006628064875943777
Position 296: 0.005550330802202901
Position 180: 0.005523815716968294
Position 299: 0.005491216057818296
Position 1187: 0.005374537214005448
Position 8621: 0.005101059462657445
Position 5548: 0.004509378521233713
Position 2136: 0.004102255999333242
Position 14082: 0.00409088430448523
Position 3242: 0.0040449130970836595
Position 1102: 0.0038610877621783604
Position 26055: 0.003807419473342861
Position 9389: 0.0036264331797616857
Position 7300: 0.0035751836149632687
Position 3009: 0.0033675489908031216
Position 26651: 0.0033408947205363793
Position 23561: 0.003126241691752035
Position 2752: 0.003110680906917446
Position 26666: 0.0030841988129139517
Position 24937: 0.002965263721985422
Position 1984: 0.002946684009495976
Position 14669: 0.002930855777772683
Position 1629: 0.0025768280343268883
Position 14401: 0.0025692782492546993
Position 1471: 0.0025172302921724642
Position 2442: 0.002452438892766848
Position 12937: 0.0024065227628783845
Position 3466: 0.002402550079192027
Position 5195: 0.002131091777176666
Position 457: 0.0020571211550507854
Position 2085: 0.0020102497138866347
Position 3661: 0.0019266759319619144
Position 2050: 0.0018069637374009944
Position 3211: 0.0017092350471857
Position 13914: 0.0017084727441136686
Position 3062: 0.001684669277692244
Position 1784: 0.0016841084752573035
Position 26232: 0.001668115795660419
Position 1817: 0.0015527659723125452
Position 1144: 0.001460986324872017
Position 2414: 0.0014425289301244959
Position 26096: 0.0013754911798875855
Position 5591: 0.0013414032442334114
Position 1241: 0.0013406637073051068
Position 26137: 0.0012606085774446542
Position 4149: 0.001256426748103438
Position 1379: 0.0012144059174767417
Position 1863: 0.0011702589288542485
Position 25142: 0.0010905439202157168
Position 25469: 0.0010386877381172175
Position 25194: 0.0010359793250968832
Position 16497: 0.0010216875242059402
Position 25984: 0.0010209437841694035
Position 247: 0.0010127797647204936
Position 3825: 0.0009950837868369742
Position 26526: 0.0009796426424704473
Position 17920: 0.0009568722478328388
Position 1432: 0.0009473152928850523
Position 1314: 0.0009160357540110736
Position 2101: 0.0008699346518440695
Position 4120: 0.0008175544350956801
Position 14878: 0.0008042965715545101
Position 2886: 0.0007876427980458557
Position 5173: 0.0007853868267508443
Position 26068: 0.00077115385769203
Position 2648: 0.0007492007429017414
Position 7185: 0.0007327927870180277
Position 24986: 0.0007252006680573959
Position 25271: 0.0007086347116326967
Position 26026: 0.000682893722874481
Position 671: 0.0006201398830878401
Position 11410: 0.0005984593861512702
Position 11386: 0.0005871494084764746
Position 7620: 0.0005791592551975974
Position 24961: 0.0005788304382444363
Position 3780: 0.0005740040783973984
Position 25234: 0.0005411079685618829
Position 25355: 0.0005395160070328892
Position 549: 0.0005249990690477814
Position 26169: 0.0005164691829549289
Position 17018: 0.0004870548195631644
Position 249: 0.0004751962670690181
Position 316: 0.00046647029566401776
Position 23516: 0.0004652747602453323
Position 26285: 0.0004460043218873849
Position 3599: 0.00043121334820524606
Position 1904: 0.0003966125888250449
Position 26766: 0.00039589561491838753
Position 2665: 0.0003936000812528441
Position 14333: 0.00038139453357098705
Position 26333: 0.000367914174274193
Position 2156: 0.0003661628170200859
Position 3615: 0.00036549706825238427
Position 14485: 0.00035835543515655107
Position 5886: 0.00034776842989544333
Position 26263: 0.0003381161198367147
Position 2781: 0.00032987633279572576
Position 3391: 0.0003251604859764477
Position 3400: 0.0003080670778592156
Position 25835: 0.0003079471977431346
Position 26795: 0.00029066071884019205
Position 1510: 0.0002870744590661778
Position 703: 0.0002854781197819998
Position 26252: 0.0002802591077082085
Position 199: 0.00027960747440717866
Position 26590: 0.0002748408111090929
Position 16684: 0.0002736152902653003
Position 1290: 0.00027076016387889395
Position 3438: 0.0002636092699793218
Position 2938: 0.00023720069409379494
Position 1029: 0.0002354279026033161
Position 2759: 0.00023486367806585176
Position 18003: 0.00023178558344199484
Position 2972: 0.0002274456264368823
Position 2096: 0.00020698034457427862
Position 26448: 0.00020623969404090584
Position 728: 0.00020485813628979096
Position 177: 0.00020408470374890612
Position 2177: 0.0001999183459604373
Position 4766: 0.00019093306321025862
Position 25126: 0.00017833196398873936
Position 6378: 0.00015705629682605596
Position 3435: 0.00015696189308177108
Position 16316: 0.00014902938040364932
Position 2813: 0.0001454790445328967
Position 3414: 0.00014067129454563716
