Gene = Relch
index = 893
Annotated 5SS: [  751 14370 23138 23303 23513 28227 28421 29295 31621 32714 40161 50057
 52967 55033 55734 57533 61923 62584 64106 67398 70742 72140 76635 77478
 79467 82303 86528 87161]
Annotated 3SS: [14279 23065 23246 23398 28022 28328 29000 31544 32617 40047 49965 52894
 54891 55568 57384 61765 62459 64056 67317 70634 72039 76551 77413 79327
 82185 86438 87089 89619]
SMsplice 5SS: [  751 14370 19131 23303 23513 28227 28421 31621 32714 40161 50057 52330
 52967 55033 55734 57533 61923 62584 67398 70742 72140 77478 79467 82303
 86528 87161]
SMsplice 3SS: [14279 19042 23246 23398 28071 28328 31544 32617 40047 49965 52210 52894
 54933 55568 57384 61765 62459 67317 70634 72039 77376 79327 82185 86438
 87089 89619]
top_k =  1000
Partition function (log Z): 20.218588518612208

Sorted 5' Splice Sites (High to Low Probability):
Position 14370: 1.000000000000006
Position 23513: 1.0000000000000036
Position 40161: 0.9997083938463881
Position 50057: 0.9996441684943161
Position 62584: 0.9932913181257736
Position 32714: 0.9667022255045938
Position 57533: 0.965835173885547
Position 55734: 0.9625994551205852
Position 72140: 0.9407878312785548
Position 86528: 0.9313547409335708
Position 19131: 0.9091903255132162
Position 82303: 0.8980216825206608
Position 28227: 0.8895426509978268
Position 28421: 0.8605667991967435
Position 67398: 0.8597169794560098
Position 52967: 0.8554682120735437
Position 751: 0.8342526873269632
Position 79467: 0.8334529441431908
Position 61923: 0.8208720963926442
Position 23303: 0.8010014575833534
Position 55033: 0.7696108923917246
Position 70742: 0.760803359742568
Position 52330: 0.7096140034856241
Position 77478: 0.6488748203400246
Position 31621: 0.6222368088967358
Position 87161: 0.5512192780513178
Position 2488: 0.5301144328178972
Position 83599: 0.47741512368479566
Position 64106: 0.45202258792421784
Position 101: 0.4085846073447257
Position 67971: 0.40490712750890995
Position 60593: 0.35864705331690233
Position 54801: 0.34198171112117876
Position 50777: 0.29570363762119284
Position 77213: 0.29211969214041655
Position 15449: 0.2911256648533791
Position 2906: 0.28986538164280334
Position 77547: 0.2689958796400504
Position 37615: 0.23991421817854391
Position 50360: 0.2220865249239509
Position 30813: 0.2087472080075922
Position 51711: 0.20460136475952517
Position 57205: 0.20281219013536317
Position 41174: 0.16835411017040833
Position 25406: 0.15925659408498927
Position 63801: 0.14362305088124125
Position 50445: 0.1419749480488974
Position 111: 0.1375171315117038
Position 54961: 0.12332145760542279
Position 74118: 0.11965316211719393
Position 77038: 0.11879846029877142
Position 78328: 0.1170256145464056
Position 29295: 0.11461398251208313
Position 27965: 0.11326984885115589
Position 78176: 0.11323006343763153
Position 47330: 0.11176925129820678
Position 32875: 0.11069059488967134
Position 17635: 0.10898418524887535
Position 81984: 0.10427646051413722
Position 25161: 0.104145247882954
Position 309: 0.10056330326825291
Position 40466: 0.09450165790232573
Position 31383: 0.08951295941763915
Position 46168: 0.08566843628658553
Position 39424: 0.08557835519467274
Position 37627: 0.08499250413630134
Position 31226: 0.08333404215813868
Position 37061: 0.08128765754887025
Position 74390: 0.07740189098003832
Position 18667: 0.07525867073272227
Position 52850: 0.07254157353221544
Position 52825: 0.07056564151524959
Position 62895: 0.0672627879223012
Position 12563: 0.06652652920169505
Position 52813: 0.06438453490970436
Position 2922: 0.061252177876553064
Position 68910: 0.05726635736065986
Position 68323: 0.05625144924018403
Position 67432: 0.05228956955558684
Position 25558: 0.051575414889172354
Position 52818: 0.05118027589376487
Position 68020: 0.050493001954216576
Position 28662: 0.049944946516113586
Position 67227: 0.045823220555561844
Position 52: 0.041254040285624245
Position 59617: 0.03896349360645947
Position 80775: 0.037856836085268186
Position 74850: 0.037799517229954505
Position 70022: 0.03345285521026386
Position 64592: 0.03331508918963522
Position 83397: 0.030542621219577362
Position 49334: 0.028862442829276268
Position 40379: 0.0231371148846841
Position 60445: 0.022699870036275747
Position 53308: 0.021816198721197583
Position 52055: 0.020548516291672213
Position 58827: 0.020156263656780606
Position 27228: 0.01942418876168076
Position 40948: 0.01914590375349062
Position 87350: 0.018027461740831686
Position 60510: 0.017904260564022452
Position 52748: 0.016884026411608556
Position 64865: 0.015575613473246753
Position 70807: 0.015425037651222597
Position 65967: 0.015263011567480044
Position 47694: 0.015053975982498044
Position 87069: 0.01481515420675027
Position 53331: 0.014486882925108944
Position 57627: 0.013889170183215217
Position 74363: 0.013416458667778039
Position 69578: 0.013002138255747893
Position 87388: 0.012558246573086884
Position 28510: 0.012192172658038035
Position 65593: 0.011606606424570245
Position 69801: 0.011455702287707753
Position 76200: 0.011268487288902599
Position 71021: 0.011183494656229864
Position 64110: 0.010814464443276021
Position 70753: 0.010506872956036983
Position 31282: 0.009211758312543039
Position 68188: 0.008979986972606853
