Gene = Ankle2
index = 120
Annotated 5SS: [  420  3817  5476  6848  7132 11048 13567 18497 19804 20684 22339 22911]
Annotated 3SS: [ 3342  5268  6650  6942 10924 13499 18326 19696 20492 21707 22778 23296]
SMsplice 5SS: [  420  6848  7132 11048 14004 18497 19804 20009 20684 22911]
SMsplice 3SS: [ 6650  6942 10924 13879 18326 19696 19935 20571 22778 23296]
top_k =  1000
Partition function (log Z): 11.052361383897036

Sorted 5' Splice Sites (High to Low Probability):
Position 7132: 0.9940017596720205
Position 20684: 0.9824188385273346
Position 11048: 0.9216668248986823
Position 19804: 0.897654902779292
Position 420: 0.8538299267852364
Position 6848: 0.8125240791067652
Position 14004: 0.7956497959067734
Position 22911: 0.745586145876081
Position 18497: 0.7161294308659759
Position 20009: 0.46266385090995393
Position 14428: 0.40568230946418016
Position 13567: 0.3631890087659971
Position 5476: 0.30872244895194273
Position 5653: 0.26714168967482
Position 12764: 0.26618601510782486
Position 944: 0.22531692125370997
Position 22339: 0.22513486710596514
Position 3817: 0.21579285490172845
Position 17430: 0.21370160679302694
Position 3502: 0.15283813440227725
Position 23401: 0.14417146628352878
Position 5775: 0.13634372921180354
Position 17025: 0.13534555756781969
Position 476: 0.12495272364676496
Position 5669: 0.09591541457735102
Position 3119: 0.09328782443726946
Position 5586: 0.08955863648129435
Position 20053: 0.08323264982665055
Position 2798: 0.07106433672168
Position 14342: 0.06861958615377088
Position 21278: 0.06694014440836549
Position 20189: 0.06281900037280505
Position 20869: 0.05064854463595659
Position 11329: 0.05040947888630747
Position 14449: 0.04602186049848454
Position 14713: 0.04369764071673002
Position 9258: 0.04162305241909095
Position 11031: 0.040698709079774825
Position 9719: 0.039928997964842214
Position 20899: 0.034967865418806136
Position 18799: 0.029436579385729564
Position 13425: 0.02710316170366434
Position 23201: 0.02315453476408996
Position 1108: 0.022654987944922152
Position 2591: 0.020178359086002223
Position 8901: 0.01870594178610064
Position 580: 0.017663225946187813
Position 11829: 0.016188651456799937
Position 20132: 0.01613995882176995
Position 20688: 0.01602631170031952
Position 2306: 0.013767879454123912
Position 9666: 0.013260018066622997
Position 2302: 0.012978496693866772
Position 8030: 0.01277517088751958
Position 13043: 0.011955703840461187
Position 13803: 0.011006390174696502
Position 14295: 0.010411057485013244
Position 2298: 0.009852595253431112
Position 1953: 0.00847444093760726
Position 16339: 0.007979855186835732
Position 20931: 0.006996841725658741
Position 19609: 0.006946215559576233
Position 2310: 0.0068300412997459896
Position 20032: 0.005803187642452494
Position 19839: 0.005705586007371477
Position 3807: 0.005351694111038929
Position 13287: 0.005340176790735876
Position 8527: 0.005085640772336269
Position 2052: 0.005019645280665432
Position 14675: 0.005000302527208719
Position 7408: 0.004756770392643739
Position 22965: 0.004504954014667348
Position 18095: 0.004490870164426064
Position 18287: 0.004239089198687188
Position 12342: 0.003937118519436779
Position 23180: 0.0038793543516153937
Position 23078: 0.0038391157617251835
Position 22307: 0.003836079298939155
Position 13634: 0.0037552811137429925
Position 10175: 0.00370092050884064
Position 11066: 0.0036418334447939483
Position 14300: 0.003565108725669466
Position 21017: 0.0032934637416179038
Position 20976: 0.0030044708939189935
Position 6798: 0.0029880231619942082
Position 13367: 0.0029487473793956167
Position 22115: 0.0028437111645890417
Position 21000: 0.002834294093762584
Position 2067: 0.0027753551594627197
Position 6954: 0.002654474939035141
Position 5039: 0.002580358193742626
Position 6950: 0.00248794232695522
Position 23576: 0.0023938563451164695
Position 3433: 0.0023372273747412765
Position 19983: 0.0023007957861298
Position 14653: 0.002285747893105138
Position 1329: 0.0022387329210014667
Position 10705: 0.0021447301889486155
Position 21813: 0.0021117403124261995
Position 10634: 0.002031676294530204
Position 19891: 0.00186006113318397
Position 2869: 0.0017735802764109127
Position 23389: 0.0015654313676468164
Position 22844: 0.0015543004934429573
Position 8794: 0.0015277240127705488
Position 23493: 0.0014780355360288662
Position 23597: 0.0014505856763154103
Position 4711: 0.0012856128897185458
Position 21881: 0.0011775373657953946
Position 23188: 0.0011609789841842053
Position 9708: 0.001160079843101496
Position 6852: 0.0011401610145705737
Position 20699: 0.001094758834274506
Position 3411: 0.0010634655474202916
Position 9263: 0.0010010559973430626
Position 9702: 0.0010007913614088263
Position 1335: 0.0009888787635532494
Position 19908: 0.000937659972575905
Position 14513: 0.0009343727489253894
Position 7566: 0.0009193277818805814
Position 12686: 0.0008993505492749541
Position 10656: 0.000880965274690355
Position 21232: 0.0007916017623107225
Position 23812: 0.0007879200528196652
Position 7107: 0.000762537183804837
Position 13648: 0.0006353389547369407
Position 12690: 0.0006259681408878815
Position 2294: 0.0004371391573051931
Position 20030: 0.0004344533551468206
Position 2314: 0.0004200121020436929
Position 921: 0.0003716447513308448
Position 20692: 0.00037101802538358887
Position 14476: 0.00036165929776259774
Position 6434: 0.0003521213161422344
Position 5713: 0.0003448229392228012
Position 6096: 0.0003292665790725638
Position 3040: 0.0003129767676650071
Position 10314: 0.0003009459526419313
Position 3256: 0.0002852883106350704
Position 3115: 0.0002299145323569008
Position 4076: 0.00022112937270097233
Position 23629: 0.000187541883723342
Position 2242: 0.0001609665652938912
Position 3166: 0.00015508837572288155
Position 1019: 0.0001424403120614632
Position 12634: 0.0001386365459370559
Position 561: 0.0001285161139479079
Position 299: 0.0001229062777069565
Position 3015: 0.00012160297313009886
