Gene = Tnfsf18
index = 1128
Annotated 5SS: [ 193 5850]
Annotated 3SS: [5815 8796]
SMsplice 5SS: [193]
SMsplice 3SS: [2328]
top_k =  1000
Partition function (log Z): -10.505979042026304

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9328182277152672
Position 6053: 0.1648582424804439
Position 5850: 0.11670679814525066
Position 3545: 0.09458948271337321
Position 8910: 0.08635369620817261
Position 2448: 0.07878414820493498
Position 2540: 0.07815784671122832
Position 566: 0.05312987795982139
Position 5591: 0.04511847055922448
Position 5403: 0.041451651405985925
Position 1867: 0.03721931062434623
Position 1835: 0.034953616831028024
Position 9198: 0.031480280760749095
Position 2614: 0.031138980442909456
Position 105: 0.023439485568382195
Position 6827: 0.022041809324742735
Position 3540: 0.013605823133911225
Position 5643: 0.013371298120931683
Position 327: 0.011243731573075316
Position 740: 0.010583943163149097
Position 2609: 0.009659174868782061
Position 2873: 0.009230030341138807
Position 9202: 0.007896168008369153
Position 1774: 0.007500050105889042
Position 1393: 0.0069834091495549885
Position 552: 0.006083284596466837
Position 2099: 0.0055113862827154666
Position 2723: 0.004999266328278291
Position 8704: 0.003595831238307378
Position 198: 0.0030036257966726213
Position 167: 0.002452312513672194
Position 1473: 0.002226236352589514
Position 2024: 0.0022260038021087074
Position 4345: 0.001976265854567108
Position 291: 0.0019718761512907703
Position 10386: 0.0017271783286775945
Position 5391: 0.001606824120984098
Position 239: 0.0012946225816198537
Position 1745: 0.0010483029664423726
Position 427: 0.0010434029313537575
Position 5652: 0.0009829347730728724
Position 3014: 0.0008485752085252553
Position 3558: 0.0007505103657777516
Position 3422: 0.0007400030629883459
Position 431: 0.0005853087389849537
Position 2117: 0.0004834964925597593
Position 3325: 0.0003817923935571702
Position 5660: 0.0003791590422090699
Position 614: 0.000357090157075871
Position 2112: 0.00035577033217144344
Position 6004: 0.00033920292069737146
Position 2657: 0.0003183083883109645
Position 4569: 0.0003182893231241146
Position 2426: 0.0003174148524612836
Position 433: 0.0002170758286733634
Position 2673: 0.0001935851098575398
Position 2736: 0.00018795116068254477
Position 1439: 0.0001878139851055691
Position 114: 0.0001799106813343862
Position 1920: 0.00017665397702899938
Position 2911: 0.00016205424896976534
Position 1460: 0.0001447677317405739
Position 86: 0.00011242259892408333
Position 1729: 0.00010809160266922876
Position 3715: 0.00010061400436568641
Position 1946: 9.101521124235284e-05
Position 345: 7.950946153917268e-05
Position 1755: 4.469788228615509e-05
Position 126: 3.335015268059783e-05
Position 8: 3.169162128890777e-05
Position 4: 2.9366180168163554e-05
Position 133: 2.7790954877771264e-05
Position 1004: 2.3321527193621263e-05
Position 250: 2.0928651010557914e-05
Position 829: 2.04141964191624e-05
Position 671: 1.6699568938977294e-05
Position 2034: 1.621715629038147e-05
Position 747: 1.5192264847900738e-05
Position 150: 1.4060453874205327e-05
Position 1011: 1.3062145293192482e-05
Position 1263: 1.2377440228210373e-05
Position 2403: 1.2355526700598337e-05
Position 1468: 9.80388806627013e-06
Position 1806: 8.344424921154276e-06
Position 259: 8.096365333705904e-06
Position 583: 7.945353119846106e-06
Position 2120: 6.180957892900359e-06
Position 787: 6.002627280063753e-06
Position 775: 5.801976518513322e-06
Position 316: 5.771905833676188e-06
Position 845: 4.975057964194782e-06
Position 1973: 4.7917620520374605e-06
Position 1961: 4.679985327064023e-06
