Gene = AC149091.1
index = 83
Annotated 5SS: [35]
Annotated 3SS: [623]
SMsplice 5SS: [554]
SMsplice 3SS: [623]
top_k =  1000
Partition function (log Z): -9.15677545740629

Sorted 5' Splice Sites (High to Low Probability):
Position 554: 0.593232504752961
Position 35: 0.229499270841334
Position 156: 0.10905865792320245
Position 583: 0.05253209600726218
Position 590: 0.01796547055891428
Position 409: 0.007788022776899327
Position 310: 0.0029745488187645094
Position 39: 0.0022528817184509745
Position 28: 0.0012925384822669523
Position 424: 0.00034475290611613843
Position 931: 0.0002574780030690561
Position 200: 0.00017386953811206467
Position 561: 0.00012904396411127372
Position 597: 0.00011842799141957615
Position 455: 9.402848132657582e-05
Position 642: 5.387109156457421e-05
Position 190: 4.979894770607701e-05
Position 349: 4.1075590526331274e-05
Position 883: 2.9884282151499783e-05
Position 227: 2.3876868536731877e-05
Position 230: 2.3192540073642943e-05
Position 534: 2.299745689455031e-05
Position 982: 2.0399020688957274e-05
Position 757: 1.7227815891563725e-05
Position 110: 1.627026782257384e-05
Position 559: 1.619500939577279e-05
Position 547: 9.72463344349801e-06
Position 301: 8.878766591437626e-06
Position 575: 8.264770439164659e-06
Position 108: 7.962282456736461e-06
Position 496: 7.4194149204350365e-06
Position 611: 7.376749779994669e-06
Position 129: 5.230645946447834e-06
Position 657: 5.1789732884816e-06
Position 285: 5.143293427187865e-06
Position 917: 3.812822296196482e-06
Position 780: 3.083295660780153e-06
Position 797: 1.7092899637090896e-06
Position 751: 1.5713974036023252e-06
Position 616: 1.376035281825998e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 623: 0.6528924931463492
Position 797: 0.11977165456534077
Position 646: 0.10213942970457081
Position 772: 0.05330653254914515
Position 736: 0.017282105933110734
Position 673: 0.016092566196904516
Position 682: 0.010091265269572863
Position 252: 0.006396907838617472
Position 858: 0.005905690791568655
Position 1092: 0.005315152365811414
Position 508: 0.0048502261289574385
Position 712: 0.002492669180136103
Position 455: 0.0023867041465225466
Position 825: 0.0022270994293936584
Position 145: 0.0016617268359437887
Position 460: 0.0016542044189455766
Position 1064: 0.001629404713062346
Position 517: 0.0013977853034175135
Position 828: 0.0011880754076442409
Position 1075: 0.0009362553924673073
Position 169: 0.0007441983063695799
Position 182: 0.0006707512485947788
Position 320: 0.0005728407864344686
Position 877: 0.0004789009957059457
Position 266: 0.00043207973384157245
Position 571: 0.00042737712833823847
Position 582: 0.0004028466418450731
Position 863: 0.000375489830008944
Position 466: 0.0003483438463421146
Position 704: 0.0002895920188605406
Position 1042: 0.00027954522326949243
Position 475: 0.00025847687603952304
Position 488: 0.00020235572151538288
Position 1013: 0.00019378324002913093
Position 530: 0.00018125105188898047
Position 296: 0.000171642722627594
Position 339: 0.00017011173189799143
Position 268: 0.00016666518997776464
Position 149: 0.0001614626259326883
Position 155: 0.00015749278337423719
Position 310: 0.0001322477884291682
Position 381: 0.000131016205353854
Position 522: 0.00012490854092049177
Position 553: 0.00011692678210057777
Position 272: 0.0001130772843706693
Position 883: 9.532736487565251e-05
Position 962: 9.224839382926612e-05
Position 291: 8.835595072104372e-05
Position 993: 7.759754214585528e-05
Position 472: 6.958986808610375e-05
Position 325: 6.769092814978005e-05
Position 657: 6.347882797945033e-05
Position 589: 6.220873743160836e-05
Position 534: 5.56273245425623e-05
Position 738: 4.297200747298776e-05
Position 209: 3.6179935921885626e-05
Position 341: 3.451850901745685e-05
Position 1101: 3.444591597625442e-05
Position 371: 3.184384614401263e-05
Position 1015: 3.069408234969663e-05
Position 968: 3.0482569423592073e-05
Position 402: 2.843752783919404e-05
Position 1021: 2.5648970339305938e-05
Position 1001: 2.368148139720603e-05
Position 1047: 1.9472339738245094e-05
Position 980: 1.8793241099938955e-05
Position 1126: 1.6381662824217697e-05
Position 974: 1.5011530534206626e-05
Position 1138: 1.4709274492660715e-05
Position 393: 1.0969156924707367e-05
Position 205: 9.981671488914948e-06
Position 594: 9.284843173523421e-06
Position 220: 7.625172166323631e-06
Position 912: 6.680656667477115e-06
Position 941: 6.452376988266274e-06
Position 547: 6.024687070403921e-06
Position 899: 5.934632120368028e-06
Position 276: 5.5298322084114945e-06
Position 314: 5.420757962101272e-06
Position 1104: 5.08787732047376e-06
Position 396: 3.5551173652206913e-06
Position 1029: 3.4798468511429884e-06
Position 262: 3.4707899237036322e-06
Position 1031: 3.088258444933836e-06
Position 1114: 2.9406119684840883e-06
Position 887: 1.6931337988532437e-06
Position 543: 1.5401652004186215e-06
Position 408: 1.387652499029623e-06
Position 1108: 1.3222920059788232e-06
Position 285: 1.286037597928128e-06
Position 418: 1.106907405211949e-06
Position 1023: 1.0807876764504192e-06
Position 99: 8.696642990293316e-07
Position 108: 7.950443853409898e-07
Position 1134: 2.6789671723674837e-07
Position 105: 7.857096260291727e-08
Position 404: 4.661696849680123e-08
Position 101: 5.413799988860848e-09
Position 91: 7.899712425108317e-11
