Gene = Anapc5
index = 117
Annotated 5SS: [  360  1732  2486  3519  6791 14040 15095 18517 19210 20889 22001 26923
 27903 29513 29732 33038]
Annotated 3SS: [ 1651  2375  3334  6723 13937 14903 18434 19119 20706 21864 26847 27780
 29404 29583 32874 33320]
SMsplice 5SS: [  360  1732  2486  3519  6791 14040 15095 19210 20889 21621 22001 26923
 29513 29732 33038]
SMsplice 3SS: [ 1651  2375  3334  6723 13937 14903 19119 20745 21465 21864 26847 29404
 29583 32874 33320]
top_k =  1000
Partition function (log Z): 29.38655062685448

Sorted 5' Splice Sites (High to Low Probability):
Position 29732: 0.9974974012868165
Position 29513: 0.9965929518674573
Position 3519: 0.9736562860168856
Position 33038: 0.972077809820339
Position 22001: 0.9603031893037288
Position 360: 0.9581730849479916
Position 6791: 0.9399598114253203
Position 14040: 0.9209782251652866
Position 20889: 0.9150374127396412
Position 1732: 0.9001117566083987
Position 15095: 0.856100468186602
Position 26923: 0.7937723993430765
Position 19210: 0.7578301972853234
Position 2486: 0.5505788030854057
Position 21621: 0.4960266069172067
Position 8816: 0.48793621283463495
Position 27903: 0.48700165394961237
Position 21556: 0.34671693869429243
Position 19826: 0.30119402982202675
Position 28432: 0.2731540845280353
Position 20442: 0.26454591001634686
Position 2797: 0.21753614671823635
Position 7614: 0.20618180756719676
Position 3013: 0.1930210986052812
Position 26965: 0.1446912504824242
Position 9253: 0.14372600487169487
Position 7889: 0.10401471816577955
Position 12008: 0.09128983784131603
Position 21613: 0.08690780621238318
Position 2527: 0.08657670970711148
Position 5754: 0.0757229716815746
Position 2482: 0.07553807572882802
Position 27942: 0.06894525123013948
Position 11352: 0.05528862259938349
Position 3171: 0.045726096854361784
Position 24771: 0.04483822544479281
Position 3279: 0.04463022027066707
Position 10089: 0.04331064131703121
Position 1821: 0.041511528361970064
Position 30349: 0.03965378959154871
Position 27978: 0.03881631394885026
Position 5188: 0.03821925852109191
Position 5155: 0.03817978726250374
Position 77: 0.03796824364672335
Position 27367: 0.03721999036864612
Position 7121: 0.03635934811488932
Position 1508: 0.03507579175817197
Position 1161: 0.03316056191471442
Position 14680: 0.030975013742432958
Position 2982: 0.030152885006850084
Position 14085: 0.02843198716890488
Position 5127: 0.028278657392473785
Position 26954: 0.027520952323539735
Position 16854: 0.022702045799449656
Position 5093: 0.02146168899833911
Position 30133: 0.021103985706696426
Position 28506: 0.020199588886708822
Position 4958: 0.02016090655426904
Position 14478: 0.019990333255449803
Position 28529: 0.01986367866494622
Position 3514: 0.01969691603741819
Position 1759: 0.01968530621735806
Position 16966: 0.019656449152223168
Position 24888: 0.018163453927035864
Position 22216: 0.016806792757289583
Position 14232: 0.01564356225714631
Position 26364: 0.015046933651053378
Position 5805: 0.014980663618954528
Position 23948: 0.014699678388126657
Position 24311: 0.014611822490732831
Position 21538: 0.013604365122280984
Position 28540: 0.01309218156543489
Position 6918: 0.012950965237925187
Position 22005: 0.012515921773478007
Position 8566: 0.012298812891283829
Position 4499: 0.011835632039356942
