Gene = 4930579F01Rik
index = 59
Annotated 5SS: [  175  2063 46069 51275 56080 60166 63206 64952 66142 73847]
Annotated 3SS: [ 1949 45839 51184 55872 60100 63061 64869 65939 73802 75127]
SMsplice 5SS: [  175  2063 12837 15707 51275 56080 60166 63206 64952]
SMsplice 3SS: [ 1949 12675 15542 51184 55872 60100 63061 64869 75127]
top_k =  1000
Partition function (log Z): -40.90037933602599

Sorted 5' Splice Sites (High to Low Probability):
Position 12837: 0.921297966577025
Position 2063: 0.8164672369187829
Position 175: 0.7186306239003786
Position 15707: 0.5768965477371473
Position 11675: 0.5704555341096771
Position 2806: 0.5028395180298335
Position 442: 0.40138593547599466
Position 9802: 0.36601216224752503
Position 7569: 0.3571942098400607
Position 15665: 0.2615950150044577
Position 18227: 0.24969008233115028
Position 5484: 0.16714422690140318
Position 1323: 0.147299693927844
Position 18183: 0.07107266298465337
Position 2102: 0.06483492175656218
Position 5475: 0.052693722647973715
Position 22172: 0.03589790357789833
Position 3743: 0.0299081831185831
Position 2574: 0.027045046916170094
Position 17137: 0.026111115095048095
Position 15693: 0.02322945105206156
Position 5254: 0.023181350432597937
Position 5730: 0.021523382149389057
Position 16051: 0.019333990898849913
Position 4499: 0.018904226482117547
Position 1350: 0.0182508705064079
Position 17148: 0.017812816670235626
Position 14333: 0.017260392374455327
Position 1208: 0.015683805039156642
Position 4451: 0.014203289229780983
Position 16958: 0.014176721546671276
Position 134: 0.012956532989023613
Position 4850: 0.012531067445455268
Position 15987: 0.011717380142458463
Position 853: 0.0080720970872095
Position 2147: 0.007880873937533632
Position 815: 0.007818290889763234
Position 10618: 0.007236093183848259
Position 15995: 0.007062864235628366
Position 6776: 0.006508657160046421
Position 2501: 0.006436462580560917
Position 16069: 0.004949941874518579
Position 8831: 0.004242272648705488
Position 7557: 0.0041477146578585995
Position 4049: 0.003896766532365319
Position 10459: 0.003547019931789074
Position 11280: 0.0035288770055678553
Position 1012: 0.0031561513222345535
Position 11772: 0.003021976006321393
Position 1268: 0.0027289323262494622
Position 346: 0.0025180622431679664
Position 15716: 0.0024316102251903766
Position 7038: 0.0023114418626050967
Position 1551: 0.002078786356988347
Position 126: 0.0020199935534324586
Position 10453: 0.001797626136971942
Position 10901: 0.0016501171506867708
Position 5324: 0.0015914100275549348
Position 8446: 0.0014867159285009387
Position 9736: 0.0014751281498684287
Position 251: 0.0011735577035868474
Position 8670: 0.0011514972116219995
Position 10: 0.0010102890069903425
Position 1741: 0.0009708365889380653
Position 5101: 0.0009511641567230572
Position 8893: 0.0009246333850395228
Position 9176: 0.0009216230372267781
Position 2229: 0.0008745304849645785
Position 3179: 0.0008227320302773304
Position 150: 0.0008203314591200103
Position 15906: 0.000759010397942667
Position 5286: 0.0007195694628195613
Position 627: 0.0006873682371755829
Position 740: 0.0006649676865531719
Position 5445: 0.0006252666331511112
Position 6577: 0.0006172295434085506
Position 2660: 0.0005088357473947538
Position 1577: 0.0004985337955885494
Position 2531: 0.00043858321110108956
Position 15980: 0.00043174917691680905
Position 388: 0.0003373282706682248
Position 2644: 0.00029868388657372145
Position 210: 0.00018166967781176768
Position 1438: 0.00016835969430242862
Position 2537: 0.00015690490086183698
Position 1458: 8.755849847174564e-05
Position 978: 7.886883044566096e-05
Position 980: 7.202921509917178e-05
Position 2880: 6.685625875338043e-05
Position 4195: 6.305457975551069e-05
Position 2980: 6.021185519398724e-05
Position 4661: 5.7625516011994254e-05
Position 54: 2.703337045549859e-05
Position 402: 2.3561912522476334e-05
Position 191: 1.7184534748609187e-05
Position 243: 1.4995079687736318e-05
Position 241: 1.3484090687549206e-05
Position 2036: 7.4146296680275e-06
Position 3865: 5.269695865017474e-06
Position 534: 5.102227679644223e-06
Position 483: 4.798372679145939e-06
Position 386: 4.088461812106801e-06
Position 229: 3.599970236024458e-06
Position 1045: 2.886597878694545e-06
Position 703: 2.524665702225583e-06
Position 1030: 1.4359118256736528e-06
Position 465: 7.440144813381171e-07
Position 255: 5.082495973786249e-07
Position 2033: 4.429317468908979e-07
Position 521: 1.0944592065759754e-07
Position 504: 8.550975350292214e-08
Position 602: 6.909429413947162e-08
Position 474: 6.070465031738891e-08
Position 561: 5.0408257570040736e-08
Position 268: 4.461530400106198e-08
Position 326: 4.2043626215677514e-08
Position 266: 4.1159503107627497e-08
Position 519: 3.149102378823304e-08
Position 502: 2.2339742401699966e-08
Position 758: 2.1087833204770853e-08
Position 785: 1.490808146819245e-08
Position 778: 1.4480845358049854e-08
Position 485: 1.392306242812334e-08
Position 609: 1.0954588464982534e-08
Position 494: 1.0654408653284163e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1949: 0.866005139094966
Position 15542: 0.6824025369711466
Position 18073: 0.6654757738067494
Position 12675: 0.6199785364083223
Position 11567: 0.5559361928571421
Position 22539: 0.39352519035550176
Position 9712: 0.3683563108749611
Position 7436: 0.3613749925956581
Position 2659: 0.26311483968158467
Position 5372: 0.2033434006599583
Position 12479: 0.1637423916703192
Position 284: 0.13163531356417524
Position 12710: 0.1277657012852572
Position 2742: 0.11508210368577589
Position 15580: 0.10569189749022363
Position 2697: 0.08253002182265967
Position 1166: 0.07727551530807288
Position 1116: 0.07455554963773453
Position 15794: 0.062474815441959555
Position 16872: 0.059726202221639386
Position 22082: 0.05939953494262577
Position 21762: 0.04855122250248475
Position 15458: 0.04508841401597561
Position 18350: 0.044158114930222266
Position 22581: 0.038408704449291425
Position 15554: 0.035683705898512066
Position 2389: 0.03232671766069644
Position 5171: 0.027958649407410562
Position 4407: 0.025906507230472955
Position 258: 0.02124970551584475
Position 5587: 0.02095098312773923
Position 2536: 0.02061331449973101
Position 2415: 0.01967231134896577
Position 18277: 0.015341057176130435
Position 3652: 0.013873304780019177
Position 14161: 0.013839072736318948
Position 18476: 0.013369591207499398
Position 4747: 0.012535507370478666
Position 11399: 0.012524845468475716
Position 12491: 0.012341410481034959
Position 3449: 0.010525796077434849
Position 16898: 0.009983616861496514
Position 20386: 0.009796464464245435
Position 10261: 0.008987439882389201
Position 2062: 0.00881422858210368
Position 5339: 0.00835334003566705
Position 19815: 0.007452309467917148
Position 4342: 0.0065170808444101535
Position 6672: 0.006511520039726584
Position 19373: 0.00621860925588499
Position 11626: 0.005078844107665408
Position 625: 0.004550856614995655
Position 1973: 0.00447651209329402
Position 16541: 0.0042336270812916325
Position 1192: 0.004109767973167716
Position 5327: 0.004010443158422823
Position 1118: 0.0038757457896693025
Position 14174: 0.0038395637226003062
Position 721: 0.003821544723926388
Position 1213: 0.003696071860645921
Position 10599: 0.003664990806877242
Position 11094: 0.0035938309487744567
Position 4949: 0.0034053334092153382
Position 2530: 0.0029675720507633977
Position 16577: 0.0028381894352412116
Position 16515: 0.002835436647106694
Position 288: 0.002807139322232186
Position 8734: 0.0027834918956078565
Position 13802: 0.0027782414213273782
Position 1808: 0.0027561374395543865
Position 881: 0.0026763112486763154
Position 1777: 0.0026489054332806466
Position 3946: 0.0025298415466690665
Position 6913: 0.0023114418626050946
Position 8600: 0.002108905819336702
Position 1169: 0.0020790644999862566
Position 916: 0.0020337724738778156
Position 1634: 0.001962309221995628
Position 1437: 0.0017490690236826806
Position 10762: 0.0016501171506867638
Position 3511: 0.0015609413842007458
Position 8348: 0.001538637041487975
Position 1121: 0.0015146951742053215
Position 8673: 0.0014815314594968673
Position 532: 0.001360943175446441
Position 972: 0.0012747309492850138
Position 1653: 0.001260393203386166
Position 3971: 0.00125188223931796
Position 3629: 0.0011416201112818553
Position 13737: 0.0009841934966207033
Position 1877: 0.0009710837681010166
Position 1226: 0.000957255695284811
Position 3682: 0.0009514713268389033
Position 9012: 0.0009216230372267812
Position 345: 0.000857325819644686
Position 14453: 0.000820735328158962
Position 3250: 0.0007983331337666476
Position 602: 0.0007662276133093168
Position 1309: 0.0007637355228469221
Position 3739: 0.0007448191422153359
Position 1741: 0.0007364483590725056
Position 16684: 0.0007300461635351735
Position 1272: 0.0006834596797993959
Position 3065: 0.0006693569210440124
Position 2452: 0.0006176194390329944
Position 1207: 0.0005604541474406014
Position 4426: 0.0004155356647648317
Position 6477: 0.0004090613938088878
Position 13155: 0.0003655043746637747
Position 1185: 0.00036287192759883294
Position 2604: 0.0003536349064002225
Position 290: 0.0003488210377753863
Position 1780: 0.0003376431291255233
Position 15706: 0.00032082496263999326
Position 1792: 0.0003160243100686447
Position 1453: 0.0003146473927209654
Position 1144: 0.0002826486492305834
Position 5400: 0.00027583354690398386
Position 441: 0.00022161740217676025
Position 6430: 0.00020930789313559385
Position 2359: 0.00019971840856385434
Position 3714: 0.00019582513037478123
Position 674: 0.0001889534986550786
Position 3838: 0.00018691977916910303
Position 1707: 0.00018520253216995421
