Gene = Asb17
index = 143
Annotated 5SS: [ 525 6730]
Annotated 3SS: [6449 9125]
SMsplice 5SS: [ 291  525 6730]
SMsplice 3SS: [ 434 6449 9125]
top_k =  1000
Partition function (log Z): -4.292314355666685

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.9859574211593927
Position 525: 0.8846781365941665
Position 6730: 0.7770488587383021
Position 5792: 0.3550228360802997
Position 1575: 0.2975675546296297
Position 552: 0.11314102525715829
Position 4753: 0.11229765848002404
Position 6141: 0.10470376152538972
Position 6406: 0.07982671372058377
Position 1124: 0.07559715881361777
Position 6228: 0.06921286714746669
Position 773: 0.06297398166850263
Position 970: 0.04367090368697743
Position 777: 0.04263165436535903
Position 2143: 0.037771315468472295
Position 6867: 0.021731877222252907
Position 6412: 0.01799298299298137
Position 1319: 0.01571327317435942
Position 9432: 0.013653271186077941
Position 1565: 0.009380978881165122
Position 6622: 0.009266241471524411
Position 1606: 0.008651923670833169
Position 782: 0.008099354320830346
Position 3311: 0.006901207249903569
Position 1141: 0.00627598450082232
Position 842: 0.006051585616791149
Position 8473: 0.0034164801612294525
Position 7088: 0.0021944061855883592
Position 6306: 0.002107371599168258
Position 4269: 0.001938422012073284
Position 351: 0.0019146739358763265
Position 182: 0.0016326159375479135
Position 8199: 0.001458846618599422
Position 760: 0.0012402279471604317
Position 3481: 0.0008461212509692796
Position 1100: 0.0006895344953022172
Position 6552: 0.0005833306929591426
Position 8277: 0.0005379875650944993
Position 1242: 0.0005366911085059582
Position 3928: 0.00038220640369436955
Position 1359: 0.00036028551393430214
Position 747: 0.0003530105830246127
Position 202: 0.0003090765124136017
Position 832: 0.00023888794904576102
Position 771: 0.00021644708757532992
Position 811: 0.00021079767476741486
Position 362: 0.0002063339404495082
Position 99: 0.00013629763412163662
Position 673: 0.00011159448248486765
Position 540: 9.500137110015235e-05
Position 1838: 7.96318308660908e-05
Position 67: 6.736057163642041e-05
Position 40: 6.642301374903861e-05
Position 222: 4.770073678527464e-05
Position 808: 4.253224411947559e-05
Position 1371: 4.1014533081518826e-05
Position 758: 3.674765882796551e-05
Position 440: 3.382347533064518e-05
Position 1864: 2.0666358662844377e-05
Position 190: 2.030771221791196e-05
Position 818: 1.9312318929685467e-05
Position 156: 1.6548446692723766e-05
Position 599: 1.4295689923294162e-05
Position 879: 1.3710937062557699e-05
Position 295: 1.24149054522159e-05
Position 837: 1.12266079291891e-05
Position 343: 9.022164742109536e-06
