Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  1000
Partition function (log Z): 10.13977362205263

Sorted 5' Splice Sites (High to Low Probability):
Position 22184: 0.9849277431137344
Position 172: 0.9824599755691864
Position 29209: 0.9694729664330118
Position 23324: 0.9690358634936221
Position 6777: 0.9281150093660533
Position 29443: 0.883399127308613
Position 24132: 0.6985025917758788
Position 19485: 0.6924075109887134
Position 22484: 0.6890405043738506
Position 17946: 0.6418071845953569
Position 23571: 0.5829249785222157
Position 28156: 0.5251303984911527
Position 908: 0.4757362651839392
Position 3506: 0.4535570743888996
Position 13126: 0.37304598617663126
Position 28683: 0.3302623237318465
Position 9629: 0.2937097917984801
Position 17732: 0.2782622139709596
Position 3047: 0.24449324916250356
Position 24094: 0.18455517880539876
Position 18910: 0.16759874264000402
Position 19504: 0.15718991329280102
Position 23029: 0.15365125867357182
Position 2599: 0.15130928220600107
Position 17657: 0.1305009583949007
Position 625: 0.12444978434588318
Position 18064: 0.11188041078399735
Position 22363: 0.10860425183796141
Position 26062: 0.09660724989823102
Position 18010: 0.09537343459598548
Position 24199: 0.09047431693168251
Position 8721: 0.08596167000246636
Position 25786: 0.08418905818338711
Position 29639: 0.08405139290749448
Position 11688: 0.08187068233599418
Position 6933: 0.07419743836187886
Position 18068: 0.05758967917523475
Position 7501: 0.05631999230878643
Position 9536: 0.056078747099460244
Position 17964: 0.05337517253461671
Position 11630: 0.05266894986875658
Position 12683: 0.050568820770354836
Position 2813: 0.04605671276069568
Position 8921: 0.04517982472359752
Position 22926: 0.04516259762788085
Position 21896: 0.04448608743256434
Position 26622: 0.044176739170040134
Position 26123: 0.04271433900851358
Position 19923: 0.03991755730338652
Position 2528: 0.03688800595021208
Position 6727: 0.03155379780377188
Position 8823: 0.030872740641104762
Position 3298: 0.029886469001041593
Position 1458: 0.027886858392455208
Position 18668: 0.027640119929754126
Position 5948: 0.026631849568078778
Position 19442: 0.026551747220351692
Position 7932: 0.026101527242967038
Position 17815: 0.024153007251504276
Position 19962: 0.023514449427607328
Position 29991: 0.02349882995461308
Position 21598: 0.02132723591351128
Position 7197: 0.020826239471157477
Position 17700: 0.020297580543674188
Position 13099: 0.01990250857703892
Position 28100: 0.018938911142630212
