Gene = Nsun7
index = 769
Annotated 5SS: [  410  1333  4156  4710 16756 17249 18929 23824 24378 29625 35001 36003]
Annotated 3SS: [  928  4096  4578 16602 17064 18717 23679 24275 29506 34876 35471 37910]
SMsplice 5SS: [  238  4156  4710 16756 18929 19674 23824 24378 29625 35001]
SMsplice 3SS: [ 4096  4578 16602 18717 19581 23679 24275 29506 34876 35471]
top_k =  1000
Partition function (log Z): -0.23493073929394948

Sorted 5' Splice Sites (High to Low Probability):
Position 23824: 0.9804559066703227
Position 4710: 0.978739007283582
Position 29625: 0.97000798538575
Position 16756: 0.9479727730709404
Position 4156: 0.9103659295804456
Position 24378: 0.8880807616418682
Position 19674: 0.8523797059580306
Position 35001: 0.7844035237135887
Position 238: 0.639142709185757
Position 410: 0.6259940331207383
Position 18929: 0.6006096190833018
Position 35656: 0.4400576137142266
Position 17431: 0.30527445885701965
Position 33239: 0.2416715352184887
Position 18797: 0.216333133547613
Position 1333: 0.21406085613668843
Position 9571: 0.18862853055355677
Position 33843: 0.16293542452108842
Position 16219: 0.1479876160876084
Position 25400: 0.11749597576592094
Position 17378: 0.1169007761433346
Position 17249: 0.11595846476092826
Position 27525: 0.11359582251387196
Position 2493: 0.09152892029696953
Position 28136: 0.07829412339575205
Position 19359: 0.07668699595743467
Position 33788: 0.07631902448981553
Position 1430: 0.06520591130501417
Position 6870: 0.05566543028263812
Position 23007: 0.05381761060476892
Position 1169: 0.0527492958443619
Position 27009: 0.0527012681572976
Position 5427: 0.05066182437957271
Position 11343: 0.04822590508296671
Position 27807: 0.046681959701029764
Position 20211: 0.04627865939005208
Position 18964: 0.03902322670064268
Position 17359: 0.03384982858262273
Position 23278: 0.028974718252512237
Position 4203: 0.027543853828357973
Position 35817: 0.023647195038644944
Position 10032: 0.023339086207570442
Position 34633: 0.022246679038028745
Position 28097: 0.021358863953213444
Position 10691: 0.021005537793418894
Position 34614: 0.020608648986932602
Position 22653: 0.018875799078205996
Position 30004: 0.017149464695875364
Position 16688: 0.015498654708680367
Position 3982: 0.015494393260645166
Position 19792: 0.015029615558038282
Position 35550: 0.014472043467172277
Position 18804: 0.013996341227020861
Position 25815: 0.013163355977749336
Position 15059: 0.012984115385589912
Position 21719: 0.012750657459799303
Position 1214: 0.011752593174033996
Position 37806: 0.01171585286599418
Position 18608: 0.011411879113738638
Position 8683: 0.01056374809998644
Position 32393: 0.00977024074081425
Position 17272: 0.009639989849755818
Position 524: 0.009049402300709511
Position 10814: 0.007797806834047302
Position 37254: 0.007014715879924219
Position 21521: 0.006735334285043354
Position 17438: 0.00594438351858815
Position 17477: 0.005628431190017189
Position 1198: 0.005599026166469558
Position 18132: 0.005312447595642115
Position 463: 0.0047838901398621625
Position 37321: 0.0045783240542142676
Position 21503: 0.0045712535542639906
Position 24389: 0.00409587642265741
Position 4533: 0.003993999185117037
Position 459: 0.0039737941852635425
Position 23100: 0.0039648222628041185
Position 36236: 0.003833719369761108
Position 18859: 0.003556776968048882
Position 5676: 0.0035513093614843207
Position 23748: 0.0034604646493698135
Position 21542: 0.0029933814340576954
Position 21927: 0.002805583628209725
Position 2522: 0.0027142325204630247
Position 23285: 0.0027030193151810185
Position 1941: 0.0026172258699073865
Position 22837: 0.0025050417433258774
Position 8832: 0.0025009548675939005
Position 747: 0.0023692507970221196
Position 3222: 0.002305503621712834
Position 35288: 0.002206854561077907
Position 1321: 0.002077799071596589
Position 17953: 0.001954141789458491
Position 35530: 0.0018627844059628104
Position 4349: 0.0017714119875520268
Position 22690: 0.0016622015541321144
Position 2322: 0.0016567925063745452
Position 17424: 0.001471628836083347
Position 4160: 0.0014454397385415588
Position 4506: 0.001353913619242446
Position 2535: 0.0013167461438017452
Position 1337: 0.0012618541302356879
Position 23220: 0.0012412130296864748
Position 245: 0.0011821223271226765
Position 2518: 0.0010822669216940266
Position 4220: 0.0010612873267672983
Position 1470: 0.0010289571061122234
Position 2486: 0.000996835942158597
Position 26759: 0.0009947047354776173
Position 4315: 0.0009454819312288735
Position 195: 0.0008305978327446557
Position 2391: 0.0008045865915633336
Position 3218: 0.0007408961241768973
Position 590: 0.000669491614552063
Position 33838: 0.0006381289393090538
Position 3102: 0.0006255718461117669
Position 3831: 0.000591372051733272
Position 3349: 0.0005851149638485247
Position 173: 0.0005504819232298629
Position 3205: 0.000518804784932728
Position 1456: 0.000517880883428954
Position 529: 0.00046679156444424426
Position 1246: 0.00045524201545662737
Position 24168: 0.0004493334759310727
Position 3255: 0.0004427267886515484
