Gene = Zranb1
index = 1207
Annotated 5SS: [  404 19294 35553 40198 41620 42482 50260 51359 51771]
Annotated 3SS: [18442 35364 40043 41547 42282 50138 51228 51540 52590]
SMsplice 5SS: [  404 29593 35553 40198 41620 46501 50260 51771]
SMsplice 3SS: [29468 35364 40043 41547 46396 50138 51540 53754]
top_k =  1000
Partition function (log Z): -36.21120416720116

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.7262026382158054
Position 12654: 0.23081000296523768
Position 13049: 0.17068644685455345
Position 18: 0.168118015309096
Position 17035: 0.15996555658761386
Position 911: 0.1533317533779245
Position 12984: 0.12016703079708246
Position 17020: 0.09061349847311986
Position 4874: 0.08866590175923422
Position 12575: 0.08522552265735156
Position 3064: 0.07478215734344444
Position 2432: 0.03676859832961984
Position 1486: 0.035855413852249246
Position 17067: 0.02599038700005351
Position 11659: 0.01794252922751458
Position 13102: 0.015850759983198345
Position 712: 0.005237571562566732
Position 3174: 0.002787244071998212
Position 1331: 0.0025276641180950747
Position 1445: 0.002214037426970131
Position 716: 0.0017202849809962561
Position 2017: 0.0013788162903050996
Position 706: 0.0013670107358671707
Position 3616: 0.0012124784290399036
Position 3626: 0.000908304365173483
Position 2061: 0.0007748203106402514
Position 3599: 0.0007144647904506192
Position 1354: 0.0005827891138039367
Position 1909: 0.0004975928524788634
Position 5848: 0.0004591930945385933
Position 6051: 0.0004516271112945383
Position 938: 0.00043258664625500404
Position 1597: 0.00035301277719769063
Position 3525: 0.0002595162630635111
Position 2319: 0.00016217909462596912
Position 3476: 0.00015170341893535114
Position 3085: 0.0001488179668052892
Position 30: 0.00010708985434021437
Position 369: 0.00010117264093697438
Position 2851: 9.536208094671596e-05
Position 1836: 7.113699618266452e-05
Position 1896: 5.832294747460285e-05
Position 227: 5.176583574976714e-05
Position 1763: 4.7480367916225534e-05
Position 739: 4.681664907378834e-05
Position 267: 4.418572640282767e-05
Position 44: 4.341694785714947e-05
Position 4844: 4.218821349379891e-05
Position 1460: 3.425143573286321e-05
Position 2898: 2.884901827549598e-05
Position 714: 2.5331454036143665e-05
Position 720: 2.4529263653285786e-05
Position 63: 2.084387507120914e-05
Position 539: 1.8210271141193414e-05
Position 47: 1.7952101767533765e-05
Position 472: 1.6221558404799924e-05
Position 80: 1.4257541863523665e-05
Position 450: 1.0749202531676014e-05
Position 772: 9.293452857670218e-06
Position 776: 7.910175431600427e-06
Position 418: 6.924927809992543e-06
Position 3334: 6.882261341926172e-06
Position 762: 6.818618488967633e-06
Position 647: 6.206494626157323e-06
Position 1116: 5.752760023547554e-06
Position 102: 4.824277355059572e-06
Position 556: 4.588478241583394e-06
Position 1497: 3.582463032122648e-06
Position 863: 3.3796294481066574e-06
Position 1947: 2.6163037413798013e-06
Position 121: 2.5977764501193743e-06
Position 942: 2.5891885789470366e-06
Position 334: 2.580957125188056e-06
Position 326: 2.342592748392934e-06
Position 1157: 2.2067511797938586e-06
Position 510: 2.156697516117439e-06
Position 542: 2.104931968585138e-06
Position 1859: 1.9376810079647035e-06
Position 313: 1.3088758626161832e-06
Position 143: 1.1902479285598958e-06
Position 782: 1.0659391375502805e-06
Position 35: 9.334741777465008e-07
Position 1145: 9.011489560554796e-07
Position 1197: 8.240330630132508e-07
Position 1203: 7.926371407066903e-07
Position 1869: 7.717546967397942e-07
Position 983: 7.405405008546502e-07
Position 1420: 6.961703459470218e-07
Position 869: 4.244062768554239e-07
Position 925: 3.790684063137783e-07
Position 1234: 3.1350649654027695e-07
Position 1006: 2.8239006612501227e-07
Position 880: 2.618987399617955e-07
Position 605: 2.362912722267283e-07
Position 1192: 2.3440853442249746e-07
Position 1557: 2.3281601459452976e-07
Position 3046: 2.2878655750729722e-07
Position 1056: 2.2518328071637102e-07
Position 1862: 1.880541159884043e-07
Position 2540: 1.8288471290255416e-07
Position 620: 1.0522362699641583e-07
Position 634: 6.831501220987799e-08
Position 961: 2.417456616640472e-08
Position 1044: 1.9982745215027796e-08
Position 802: 7.0823917855681916e-09
Position 1088: 6.996826170446879e-09
Position 832: 3.5595580532711613e-09
Position 2089: 2.7969485220391496e-11
Position 1339: 2.33021479294789e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16901: 0.8445408299889849
Position 12787: 0.3184912419814126
Position 12550: 0.24979827072183067
Position 18170: 0.1455315591327836
Position 17099: 0.13103788292800334
Position 4746: 0.08981124161061645
Position 16485: 0.06793883786554909
Position 12378: 0.06709671969974944
Position 2947: 0.04603884449567733
Position 853: 0.029642920095226382
Position 1288: 0.029232054004269162
Position 2237: 0.02722125466008286
Position 2979: 0.026919916045039335
Position 7407: 0.018493667372655755
Position 11463: 0.01794252922751458
Position 634: 0.013719744988325103
Position 13803: 0.012421662219716917
Position 2272: 0.00877277955461705
Position 1298: 0.007604891594912931
Position 575: 0.006921215122376091
Position 3385: 0.005346772606137848
Position 6631: 0.00437506261071136
Position 1208: 0.00432068319997175
Position 10694: 0.003851955337959106
Position 5812: 0.0035001334760907045
Position 3428: 0.0027168265940101365
Position 13164: 0.002699486370561756
Position 772: 0.0026626826940973126
Position 9669: 0.0025506322873450594
Position 3013: 0.0024303790864891894
Position 4620: 0.001846111497601617
Position 742: 0.0018210361488727848
Position 2387: 0.0017862038681204786
Position 7372: 0.0016842447567798242
Position 1835: 0.001321975422691154
Position 8437: 0.0013112190470771835
Position 2891: 0.0012945791975485389
Position 8141: 0.0012690842056300364
Position 739: 0.001240380399335123
Position 7767: 0.0011988074608073728
Position 2700: 0.0011811871862527222
Position 2346: 0.0009456670215154424
Position 5691: 0.0008457313036174642
Position 11804: 0.0007928083597276939
Position 1406: 0.0007836453229223369
Position 1736: 0.0007351569852852667
Position 7676: 0.0007178433739092486
Position 3061: 0.0006873184816689218
Position 11928: 0.0006599615569065672
Position 861: 0.0005502813311370709
Position 11905: 0.0005450654644501644
Position 6882: 0.0005311059383576736
Position 1888: 0.0005234854491263566
Position 9492: 0.00038273540443296784
Position 5835: 0.0003735837188952746
Position 1371: 0.00037312073878118256
Position 10587: 0.0003633133367942486
Position 8456: 0.00036062566873679836
Position 4275: 0.0003430504461146667
Position 174: 0.00030886715152881716
Position 6420: 0.00029404424872117693
Position 8941: 0.00028049211449033716
Position 2787: 0.00027205558210480126
Position 599: 0.0002645160776426296
Position 5047: 0.00025822106808964725
Position 651: 0.0002531191638918108
