Gene = Pif1
index = 816
Annotated 5SS: [  92 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
Annotated 3SS: [ 423 1844 2054 2290 2552 2787 4559 4963 6101 6296 7226 7620]
SMsplice 5SS: [ 139 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
SMsplice 3SS: [1102 1844 2054 2290 2552 2787 4550 4963 6101 6296 7312 7620]
top_k =  1000
Partition function (log Z): 20.134310892096366

Sorted 5' Splice Sites (High to Low Probability):
Position 5071: 0.9952299816932823
Position 6190: 0.98086999249724
Position 2668: 0.9757137251755613
Position 1978: 0.9718887911606173
Position 2895: 0.9688417953014501
Position 7419: 0.8848371477317268
Position 2445: 0.8757434377259089
Position 2181: 0.8185255852767017
Position 1235: 0.766517260118405
Position 4700: 0.7522628418957653
Position 139: 0.6964579926020307
Position 6443: 0.6480044285399887
Position 840: 0.5618053520867737
Position 390: 0.43316306292367296
Position 5498: 0.30595722591080765
Position 92: 0.17008965921310812
Position 5458: 0.12240222073389945
Position 586: 0.11764284063038805
Position 5965: 0.09068550991213166
Position 7046: 0.07709259840644847
Position 4739: 0.06710350751488431
Position 2206: 0.04345401379164015
Position 6594: 0.041754608173111274
Position 5476: 0.0286827688639051
Position 4827: 0.026556760977291965
Position 7784: 0.025360933932922894
Position 2886: 0.02429842665327984
Position 189: 0.021339015638682676
Position 8197: 0.018147065693715273
Position 2449: 0.015613109180731327
Position 6365: 0.013950672046338356
Position 3289: 0.013776232564928942
Position 1230: 0.01204041348076478
Position 4609: 0.011801841743229463
Position 6462: 0.011320038773358396
Position 6308: 0.010181993531451824
Position 749: 0.008918082203191968
Position 149: 0.007133430941391798
Position 1518: 0.0071132825171431316
Position 4002: 0.006455360417954134
Position 5465: 0.005159980827854253
Position 2348: 0.005136307488602223
Position 3138: 0.005080241676108964
Position 2187: 0.0046719478739889325
Position 153: 0.004294521009527703
Position 3064: 0.004155730276839321
Position 1301: 0.004122659906161689
Position 4435: 0.003954858973928956
Position 1412: 0.003699850087882658
Position 2109: 0.0031957484903537155
Position 356: 0.0030940704917596456
Position 6162: 0.002638973545059795
Position 5940: 0.002253717610216009
Position 1380: 0.0022177720540118603
Position 8077: 0.0021973276399519814
Position 2881: 0.0020446572175464024
Position 5836: 0.001997409588058753
