Gene = Shfl
index = 975
Annotated 5SS: [ 295  812 1012 2594 2884 4330 4623]
Annotated 3SS: [ 687  961 2554 2733 4225 4467 4899]
SMsplice 5SS: [ 295  812 1012 2594 2884 4330 4623]
SMsplice 3SS: [ 687  961 2554 2733 4225 4467 4899]
top_k =  1000
Partition function (log Z): 3.357986522885569

Sorted 5' Splice Sites (High to Low Probability):
Position 4330: 0.9386343696626326
Position 812: 0.8874249449964972
Position 4623: 0.8594505688533753
Position 1012: 0.8058643455670417
Position 2594: 0.6057349053562229
Position 2884: 0.5424326132788961
Position 295: 0.4363845703110009
Position 109: 0.256934555754055
Position 2621: 0.2517691665777104
Position 2851: 0.21535767760135954
Position 57: 0.2021470457958673
Position 1074: 0.15326259799925365
Position 2636: 0.10879698997595952
Position 258: 0.05982042061005107
Position 4748: 0.04296542036084295
Position 5113: 0.029887227005707267
Position 2856: 0.018944903694671864
Position 2866: 0.014575550573029474
Position 3041: 0.007953941505568668
Position 2947: 0.007949859909871843
Position 2982: 0.007861785381616623
Position 1130: 0.007341007855844453
Position 2700: 0.007074641525015914
Position 1719: 0.007024359857843064
Position 4634: 0.00543311860604695
Position 2843: 0.004784597044621727
Position 2228: 0.00469101588203226
Position 3948: 0.004131401555627755
Position 2969: 0.0032047654628008923
Position 1310: 0.0031188850948788358
Position 405: 0.0030925074961957208
Position 4942: 0.002529371334472144
Position 807: 0.0025077568944400475
Position 1368: 0.001767013164781797
Position 1614: 0.001641552919207132
Position 421: 0.0015953683600634328
Position 1178: 0.0013000243543387715
Position 3045: 0.0011170420575490987
Position 4507: 0.0010377808674771592
Position 826: 0.001018713315056631
Position 398: 0.0009446636477680871
Position 2984: 0.000919699335499889
Position 121: 0.0008880350929700378
Position 2038: 0.0007836929421438896
Position 5339: 0.0007787599490597346
Position 143: 0.0006967125928503783
Position 2826: 0.0006918408300981352
Position 3006: 0.0005837893068376602
Position 359: 0.0005765790681986661
Position 630: 0.000523553804611103
Position 2652: 0.0004986524646134299
Position 4842: 0.00039502542973498676
Position 2393: 0.0003757464032688258
Position 1134: 0.00034605260398278584
Position 2988: 0.00033510634567860494
Position 2598: 0.0003334071016595293
Position 5140: 0.00032658583639369725
Position 154: 0.0003064769005153774
Position 1198: 0.00030326246092019036
Position 1241: 0.0002928694325866417
Position 2602: 0.0002862343652137516
Position 2467: 0.0002182919947058586
Position 2996: 0.00020718509039918619
Position 5372: 0.00019707646490613206
Position 2922: 0.00019326096704026997
Position 3452: 0.00019056499000752374
Position 2462: 0.00018131357560952598
Position 1661: 0.00017972207985141
Position 4789: 0.00017618734139905135
Position 2920: 0.00016668869086999428
Position 3501: 0.00015996709239085753
Position 842: 0.00015811363409785344
Position 1549: 0.00014899922581915006
Position 614: 0.00011882032223876039
Position 1799: 0.00011501780560150032
Position 4166: 0.00010459006571972864
Position 393: 0.00010411322966780934
Position 1643: 8.891656965499153e-05
Position 2184: 8.020716532591252e-05
Position 846: 7.848033726042202e-05
Position 385: 7.315694151835035e-05
Position 1637: 7.14458382351595e-05
Position 1923: 6.11028082253811e-05
Position 816: 6.0106701273936026e-05
Position 1078: 5.857051730860933e-05
Position 4782: 5.791248164448843e-05
Position 513: 5.462337221730166e-05
Position 1025: 5.271708986044686e-05
Position 4312: 4.924142463334241e-05
Position 1999: 3.925020347723608e-05
Position 4314: 3.8851042489129997e-05
Position 1735: 3.629822065976421e-05
Position 4557: 3.426021456147225e-05
Position 768: 3.4143504942903335e-05
Position 733: 3.2814258647930494e-05
Position 2144: 2.9965956146674933e-05
Position 5327: 2.812621691789951e-05
Position 720: 2.744776681893038e-05
Position 1888: 2.638635478101155e-05
Position 1057: 2.207449742822659e-05
Position 2280: 1.9680354143491677e-05
Position 168: 1.9070685253147207e-05
Position 1099: 1.6311793920517212e-05
Position 260: 1.4300279392461339e-05
Position 289: 1.2727406531755483e-05
Position 18: 1.2544470801621281e-05
Position 609: 1.2472829555710327e-05
Position 1332: 1.1738632156796499e-05
Position 2681: 1.1546898497800195e-05
Position 4569: 8.83875625706829e-06
Position 2498: 6.593515996579991e-06
Position 790: 5.979968766506823e-06
Position 2672: 4.905281606358668e-06
Position 865: 4.607647824733198e-06
Position 805: 3.3172000950957044e-06
Position 735: 2.6007935032958373e-06
Position 700: 2.1234109233418707e-06
Position 8: 1.8426592876696257e-06
Position 851: 1.6082205575787842e-06
Position 4801: 1.5727527438733265e-06
Position 5007: 7.885026884023311e-07
Position 4729: 4.910944443639173e-07
Position 687: 4.695609787115713e-07
Position 648: 3.9961142529335795e-07
Position 848: 2.846705888020563e-07
Position 5015: 1.646788549905907e-07
Position 962: 9.471602247967034e-08
Position 4752: 8.119099211968515e-08
Position 2737: 5.964928402617101e-08
Position 4636: 4.4821963814960634e-08
Position 1493: 3.390634292839313e-08
Position 1592: 1.9197248694832e-08
Position 4770: 1.5708772687184763e-08
Position 1313: 8.595409271555105e-09
Position 949: 4.8043799984495326e-09
Position 2674: 2.6042145856781945e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2554: 0.9586585663995112
Position 4225: 0.9277405500595219
Position 961: 0.9158905278959112
