Gene = Swt1
index = 1049
Annotated 5SS: [  159  4949  6422  8356 15665 17685 20880 23040 24661 25501 27376 31250
 33847 37020 39836 44139 49073 56148 57877]
Annotated 3SS: [ 4849  6334  8271 15608 16996 20819 22909 24558 25311 27281 31103 33682
 36880 39686 43950 48940 56080 57811 59866]
SMsplice 5SS: [  159  4949  5919  6422  8356 15665 17685 24661 27376 31250 33847 39836
 44885 49073 57877]
SMsplice 3SS: [ 4849  5783  6334  8271 15608 17586 24558 27281 31103 33682 39686 44774
 48940 57811 59866]
top_k =  1000
Partition function (log Z): 1.0613870392952776

Sorted 5' Splice Sites (High to Low Probability):
Position 49073: 0.9989893143461078
Position 27376: 0.9922082086912739
Position 159: 0.9889907816481389
Position 8356: 0.9791389751251596
Position 31250: 0.9377361187549326
Position 39836: 0.9128627851408994
Position 4949: 0.9022251560281864
Position 24661: 0.8957155888636561
Position 33847: 0.8574371998751565
Position 17685: 0.8440813328633793
Position 6422: 0.7449358003557252
Position 15665: 0.7181399490655669
Position 44885: 0.5177141103828571
Position 18464: 0.5130062981276245
Position 57877: 0.5121335620022188
Position 23040: 0.4669851266728076
Position 56148: 0.31015577610980044
Position 5966: 0.3077428796357604
Position 5919: 0.29437138630468934
Position 4746: 0.26541505632839
Position 37020: 0.24401318484671888
Position 44139: 0.24002370129565959
Position 25501: 0.19783807223426234
Position 5952: 0.19664350937358724
Position 21048: 0.17828065526302153
Position 20926: 0.17607973783624922
Position 2088: 0.16131509524293564
Position 39165: 0.13108792980359796
Position 23051: 0.12779611961540047
Position 10423: 0.12410787092970894
Position 17158: 0.11678807205366212
Position 23077: 0.10509474883671356
Position 2698: 0.09865360028565857
Position 35924: 0.09605199310556543
Position 20632: 0.09533886913845815
Position 40471: 0.09121459909059604
Position 20374: 0.08532420083240971
Position 57958: 0.08219990252809461
Position 20949: 0.07882419383228889
Position 11213: 0.07177184814634852
Position 41736: 0.07172511268338015
Position 26725: 0.06972337028734467
Position 37140: 0.0646227970901349
Position 29331: 0.054405092160267884
Position 6077: 0.04536656547735766
Position 33546: 0.04425492100946335
Position 1112: 0.040594513049147
Position 28271: 0.03882096171506585
Position 11540: 0.03550907286934923
Position 17945: 0.033859808949351956
Position 904: 0.03292527003238136
Position 6933: 0.030832493882767348
Position 5980: 0.02977463108785523
Position 6183: 0.029457903254743553
Position 20930: 0.025983310645321604
Position 45650: 0.023058340658536326
Position 9305: 0.022552971227341918
Position 14692: 0.019344198437288164
Position 33570: 0.01853583806710906
Position 5976: 0.017947254593056947
Position 30693: 0.01625822887730594
Position 18455: 0.013142108855563673
Position 5659: 0.012914665890496497
Position 8648: 0.012482980987827397
Position 31338: 0.012226341123287307
Position 1080: 0.011794044943359998
Position 13971: 0.011746937266267448
Position 30697: 0.011069698623111137
Position 20233: 0.010798304854246385
Position 31567: 0.01036848530109001
Position 6578: 0.009496824673221752
Position 5941: 0.009043004789058088
Position 1206: 0.008847528715761598
Position 4880: 0.008126744273269346
Position 30670: 0.007539586057762713
Position 29217: 0.006993067618206993
Position 299: 0.005952623191197901
Position 28199: 0.00546610274340983
Position 34226: 0.004664410890112645
Position 870: 0.004366865231602044
Position 33589: 0.004238243418083273
Position 31469: 0.004223291696668653
Position 11376: 0.0042151795309914785
Position 30666: 0.0036873695171999042
Position 31304: 0.0033703507184593344
Position 18622: 0.003265151368736386
Position 11598: 0.0032530299659824452
Position 1008: 0.00323495786171284
Position 18875: 0.0031591731478200604
Position 9111: 0.002724919443762329
Position 29652: 0.002554342849490325
Position 7882: 0.0024826257315865422
Position 984: 0.0024698065175270756
Position 1242: 0.0024603417998850037
Position 817: 0.0024205370335880472
Position 33526: 0.0023609885162128633
Position 29699: 0.002307415921911852
Position 31355: 0.002032224688306654
Position 3078: 0.0018352693464779148
Position 352: 0.0017736771637119004
Position 2871: 0.0017490372702056339
Position 33049: 0.0017038820966639794
Position 27650: 0.0016855164919294158
Position 862: 0.00162081665479452
Position 4772: 0.0014826502704857313
Position 19985: 0.00137227890247521
Position 5923: 0.001315983960014229
Position 3422: 0.0013016515461695126
Position 169: 0.0011040679014237848
Position 3529: 0.0010963956907247031
Position 265: 0.0010764360044323877
Position 6270: 0.0010307848760963546
Position 33496: 0.0010298528361459122
Position 12973: 0.0008870783531311081
Position 2351: 0.0008754895197862334
Position 436: 0.0008605167600633477
Position 6255: 0.0008340914254969305
Position 6219: 0.0008247860113854131
Position 1356: 0.0007641558325451575
Position 32498: 0.0007627359342258075
Position 31274: 0.0007282631211006696
Position 28959: 0.0007036888252847148
Position 4557: 0.0006804421698726127
Position 7951: 0.0006400193534109727
Position 4009: 0.0006137055637787809
Position 2680: 0.00061125528562984
Position 5584: 0.0005490649590846571
Position 7601: 0.0005077195110749824
Position 1085: 0.0004324593205993753
Position 2069: 0.0003839425629017635
Position 15865: 0.00037671919937087167
Position 2988: 0.0003255971590825537
Position 6244: 0.00025314864785830186
Position 8642: 0.00023976001199815306
Position 50601: 0.00012018775478954832
Position 49206: 8.830221026281071e-05
Position 11186: 6.81672676573241e-05
Position 9316: 5.884726681538332e-05
Position 6086: 5.527448472396511e-05
Position 382: 5.426622732920765e-05
Position 8757: 5.0295376586601894e-05
Position 9219: 3.968597717738625e-05
Position 49031: 3.6663928667923836e-05
Position 110: 3.6599573588406284e-05
Position 292: 3.307296636672726e-05
Position 49417: 2.4297213873193862e-05
Position 316: 1.7967288109948316e-05
Position 545: 1.4999445461000154e-05
Position 723: 1.4588857187746892e-05
Position 163: 1.2919442229722766e-05
Position 521: 1.2793578092681122e-05
Position 42: 9.20538305372826e-06
