Gene = Bcl10
index = 174
Annotated 5SS: [ 254 6433]
Annotated 3SS: [6143 8688]
SMsplice 5SS: [ 254 5633 6433]
SMsplice 3SS: [5493 6143 8688]
top_k =  1000
Partition function (log Z): -5.734028313616372

Sorted 5' Splice Sites (High to Low Probability):
Position 6433: 0.9000570557166766
Position 254: 0.8929725644733986
Position 5633: 0.513704609256699
Position 3347: 0.39239660620821515
Position 9605: 0.1721024349022323
Position 8998: 0.1436406765642892
Position 3595: 0.1327028171607194
Position 1140: 0.11168609517181628
Position 7425: 0.10349888310447229
Position 8034: 0.09307944418990796
Position 751: 0.08434872845742315
Position 3057: 0.06290145865342607
Position 7318: 0.04796722559238021
Position 8053: 0.045205262564359916
Position 2404: 0.040528455529938175
Position 1035: 0.03145073920884561
Position 6268: 0.027867752619850885
Position 453: 0.027006077143299334
Position 3026: 0.02503865406000801
Position 349: 0.020484429737852722
Position 3808: 0.019092477109826436
Position 5730: 0.018741511203500122
Position 6838: 0.017075905836022736
Position 7712: 0.015490151031124987
Position 6469: 0.014524214570418664
Position 6827: 0.013868310861163064
Position 2839: 0.013164148763907802
Position 3305: 0.012103871078694324
Position 3608: 0.011893663012219093
Position 3628: 0.011812318638561133
Position 5097: 0.011534883287587498
Position 8966: 0.011196412097319046
Position 8747: 0.01037510094989945
Position 5358: 0.01016337214079404
Position 6057: 0.00933604164853097
Position 71: 0.009171600448758132
Position 3750: 0.008827403880769434
Position 3268: 0.00858081348811252
Position 6393: 0.008048664914194007
Position 9125: 0.007909382892080603
Position 3864: 0.005830237377070721
Position 3621: 0.00477713054339871
Position 3320: 0.004504931803551064
Position 4860: 0.004367941367515827
Position 5933: 0.004346187485863915
Position 440: 0.004220746397172396
Position 2846: 0.004203586724184412
Position 8801: 0.004138896600161938
Position 4720: 0.003779187032533713
Position 8204: 0.0032341799165964214
Position 684: 0.0030158546692813392
Position 2934: 0.0028441523354419246
Position 9118: 0.0026214789131446497
Position 4680: 0.002498564884221553
Position 7233: 0.0024157465755587255
Position 4138: 0.0021888551317923257
Position 2825: 0.0021880470906908626
Position 9192: 0.0021758024317264013
Position 3102: 0.0018912154630088378
Position 3515: 0.0017944557171465936
Position 7390: 0.0017741102558159981
Position 719: 0.001699931818639401
Position 959: 0.0016893690410937645
Position 9768: 0.0016015775522086185
Position 4635: 0.0012894465375946436
Position 7367: 0.0012212464787401986
Position 449: 0.0011546049219759475
Position 6977: 0.0010638801145994772
Position 1185: 0.0009712517966640639
Position 8983: 0.0008216533850158348
Position 8877: 0.0007292409388063501
Position 8707: 0.0007146186567754795
Position 9560: 0.000705618333146102
Position 8533: 0.0006715192544033016
Position 6488: 0.0006630155085593616
Position 7313: 0.0006417292953730463
Position 53: 0.0005907491195990955
Position 717: 0.0004650286191552812
Position 700: 0.0004615048419771467
Position 1481: 0.0004457344494992349
Position 3079: 0.0003898766779594999
Position 8849: 0.00037259606811255986
Position 8868: 0.00036864405331183477
Position 2961: 0.00036818686232266445
Position 242: 0.00036670838135248994
Position 67: 0.00035903931742303877
Position 7280: 0.0003418241423864017
Position 3277: 0.0003237526392415143
Position 7326: 0.00029486593227337726
Position 3478: 0.00028650714440318795
Position 258: 0.0002796462645033411
Position 5772: 0.0002503044570648301
Position 433: 0.00023785382521365197
Position 1232: 0.00017975078904182502
Position 4465: 0.00014811474600206806
Position 7786: 0.00011896276637366253
Position 4327: 0.00011551942981711586
Position 1536: 0.00010672841105657285
Position 1914: 8.319199853315128e-05
Position 1023: 8.30874935713092e-05
Position 1499: 6.159101717000895e-05
Position 2277: 6.055779414063154e-05
Position 1530: 5.9342763162082976e-05
Position 6952: 5.5065986626073127e-05
Position 6473: 5.493967771308649e-05
Position 2134: 5.179429912813349e-05
Position 40: 5.137837959227173e-05
Position 7020: 5.032447139200342e-05
Position 1078: 4.905669129972749e-05
Position 6554: 4.403309918058053e-05
Position 6287: 3.894840469129693e-05
Position 6973: 3.875174479122114e-05
Position 2609: 3.3257188545181784e-05
Position 6229: 2.984338219696195e-05
Position 484: 2.7333211930505704e-05
Position 1039: 2.731032974648184e-05
Position 465: 2.6016034639709158e-05
Position 1719: 2.3540569050162597e-05
Position 2941: 2.2782288660943472e-05
Position 2788: 2.2421251519892815e-05
Position 47: 1.9230119158595575e-05
Position 491: 1.795881166102837e-05
Position 821: 1.610860490552925e-05
Position 365: 1.501802426148471e-05
Position 723: 1.1167825580504307e-05
Position 853: 1.0956948761165473e-05
Position 616: 7.5437470128991925e-06
Position 159: 5.10013702842526e-06
Position 103: 4.427839045757776e-06
Position 802: 4.140573310286332e-06
Position 625: 1.8610327403128934e-06
Position 564: 1.5918052248549204e-06
Position 2221: 1.0423523324057015e-06
Position 82: 8.817069250742756e-07
Position 148: 4.7456417539948375e-07
Position 114: 2.5534221802048444e-07
Position 214: 2.510554945927282e-07
Position 603: 1.5485207752750504e-07
Position 1266: 6.549212235926909e-08
Position 96: 3.617629889899619e-08
Position 1279: 3.14215869768291e-08
Position 1199: 2.010066315312547e-08
Position 1124: 1.73467024757934e-08
Position 1041: 7.586339116516969e-09
Position 1181: 4.8975714117011176e-09
Position 1083: 4.506313101241045e-09
Position 1163: 4.485413508896965e-09
Position 1171: 4.481978748558157e-09
Position 1026: 4.269283138659931e-09
Position 566: 9.690860803367277e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6143: 0.7993337926483904
Position 8688: 0.6534998673473932
Position 5493: 0.5136703947846004
Position 3189: 0.4149662420786672
Position 9455: 0.3655001887845328
Position 6349: 0.14354618804517474
Position 7902: 0.14125671011545002
Position 7175: 0.12865402928039
Position 977: 0.09831985411843495
Position 9276: 0.08550820254395228
Position 3524: 0.07762986553605755
Position 9746: 0.07082531098601114
Position 9669: 0.053496006523816766
Position 2960: 0.05314242062468737
Position 9713: 0.032458461995537924
Position 3194: 0.025536947038848075
Position 3168: 0.024417290060215494
Position 895: 0.02432314520888782
Position 575: 0.022869677980402243
Position 2828: 0.022267571895388694
Position 2678: 0.020761396465284302
Position 2281: 0.01857921447102679
Position 8958: 0.017758747792282686
Position 6768: 0.01549191110180597
Position 3381: 0.015309386143005812
Position 9726: 0.01399834399657163
Position 5622: 0.013631079489925188
Position 2312: 0.013501438770072175
Position 8122: 0.013474437057639486
Position 3576: 0.012473755690610397
Position 7345: 0.011559837574271066
Position 590: 0.011092683486761427
Position 5875: 0.010269375855098128
Position 6377: 0.010166383589221725
Position 7555: 0.009371806665906746
Position 348: 0.009198954315776234
Position 5245: 0.009099187999064078
Position 3124: 0.008863413934722633
Position 2929: 0.008714658696642274
Position 6109: 0.008680453200894143
Position 3405: 0.008231228344438376
Position 4583: 0.00784961161498298
Position 5022: 0.007721629877555555
Position 7198: 0.006516342612886257
Position 5554: 0.0060579087377592095
Position 6733: 0.005965597922994924
Position 7236: 0.0059252862351747105
Position 6703: 0.005879612866229714
Position 3721: 0.005848669262872942
Position 9424: 0.005728512828659006
Position 3579: 0.005341889455109687
Position 611: 0.004843469994410971
Position 7480: 0.004820809362187364
Position 796: 0.004573531390409498
Position 2251: 0.004362498526972372
Position 3750: 0.004322137651672927
Position 7232: 0.004037742030083408
Position 5889: 0.003945800185544028
Position 7317: 0.003701234478141876
Position 10023: 0.003689862957502816
Position 8746: 0.003687662199619946
Position 4886: 0.003515620787886864
Position 9981: 0.0032450849271334703
Position 6641: 0.0030905381622473044
Position 3701: 0.00308815648171185
Position 1049: 0.0029925464324725834
Position 6736: 0.0028968502127524783
Position 2776: 0.002825511525087181
Position 1023: 0.0025770849603641405
Position 606: 0.002571308343965041
Position 4580: 0.002456491960216205
Position 7526: 0.0024106351148190873
Position 3528: 0.002357402123977265
Position 3437: 0.0023271473808437223
Position 7303: 0.002074281301683408
Position 2134: 0.0018107682974675525
Position 4764: 0.001809914728857437
Position 750: 0.001804460024953301
Position 2188: 0.0015121616598277048
Position 4077: 0.0015079315682556614
Position 7364: 0.0014781448921433564
Position 1083: 0.0014357574025954313
Position 6305: 0.0014283321309074126
Position 2697: 0.0014278332380502216
Position 6665: 0.0013246310094344681
Position 3531: 0.001290786008148091
Position 3676: 0.001245619068688071
Position 8330: 0.0012046581124223726
Position 6948: 0.0011292199328909365
Position 5254: 0.001064184141729966
Position 9395: 0.001055792247024581
Position 376: 0.001037561919624159
Position 713: 0.0010308191215819198
Position 400: 0.0010059184554201712
Position 9509: 0.0010044764993019332
Position 9625: 0.0009705863341768619
